Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.002, Pos_X, -1.1668062852911805e-10, Pos_Y, -1.5093043620351645e-10, Pos_Z, 3.5948996862032637e-10 
Time, 0.004, Pos_X, -9.914941087771605e-10, Pos_Y, -1.2754439670533767e-09, Pos_Z, 3.0069117167509997e-09 
Time, 0.006, Pos_X, -4.204341251953322e-09, Pos_Y, -5.372578293257476e-09, Pos_Z, 1.251067407478664e-08 
Time, 0.008, Pos_X, -1.2705719969081653e-08, Pos_Y, -1.6117291632579466e-08, Pos_Z, 3.702430430119772e-08 
Time, 0.01, Pos_X, -3.125942077232059e-08, Pos_Y, -3.934241192128087e-08, Pos_Z, 8.905942464280222e-08 
Time, 0.012, Pos_X, -6.688102605463829e-08, Pos_Y, -8.348519821695938e-08, Pos_Z, 1.8603156478391662e-07 
Time, 0.014, Pos_X, -1.292555567965879e-07, Pos_Y, -1.5997846243444626e-07, Pos_Z, 3.5052042919393885e-07 
Time, 0.016, Pos_X, -2.3110891978289572e-07, Pos_Y, -2.8355829233667646e-07, Pos_Z, 6.10192968578333e-07 
Time, 0.018, Pos_X, -3.885055303116907e-07, Pos_Y, -4.724603451214323e-07, Pos_Z, 9.973543413600015e-07 
Time, 0.02, Pos_X, -6.210458575311618e-07, Pos_Y, -7.484838106620735e-07, Pos_Z, 1.5481137349999485e-06 
Time, 0.022, Pos_X, -9.51943847671904e-07, Pos_Y, -1.1369048648323885e-06, Pos_Z, 2.301187733294124e-06 
Time, 0.024, Pos_X, -1.40795793553334e-06, Pos_Y, -1.6662293256142014e-06, Pos_Z, 3.2963929240455078e-06 
Time, 0.026, Pos_X, -2.0191657383631003e-06, Pos_Y, -2.3677930999519575e-06, Pos_Z, 4.572921450482945e-06 
Time, 0.028, Pos_X, -2.8185979977365924e-06, Pos_Y, -3.2752372588326536e-06, Pos_Z, 6.167531169653121e-06 
Time, 0.03, Pos_X, -3.8417478710872254e-06, Pos_Y, -4.423890296033113e-06, Pos_Z, 8.112784513061476e-06 
Time, 0.032, Pos_X, -5.125978935132142e-06, Pos_Y, -5.850098475156649e-06, Pos_Z, 1.0435479491573017e-05 
Time, 0.034, Pos_X, -6.7098672712835005e-06, Pos_Y, -7.590549708977131e-06, Pos_Z, 1.3155419649111408e-05 
Time, 0.036, Pos_X, -8.632520192195503e-06, Pos_Y, -9.681643007983807e-06, Pos_Z, 1.6284620259824674e-05 
Time, 0.038, Pos_X, -1.0932906805572226e-05, Pos_Y, -1.215894244947811e-05, Pos_Z, 1.9827000200303612e-05 
Time, 0.04, Pos_X, -1.3649228672618946e-05, Pos_Y, -1.505674851895635e-05, Pos_Z, 2.377857047300279e-05 
Time, 0.042, Pos_X, -1.6818357096020743e-05, Pos_Y, -1.840779685207706e-05, Pos_Z, 2.812807427427439e-05 
Time, 0.044, Pos_X, -2.0475351881262975e-05, Pos_Y, -2.224308180893226e-05, Pos_Z, 3.2858000537401635e-05 
Time, 0.046, Pos_X, -2.4653059352336572e-05, Pos_Y, -2.6591798912313295e-05, Pos_Z, 3.7945856005275855e-05 
Time, 0.048, Pos_X, -2.9381799388641502e-05, Pos_Y, -3.1481376919541855e-05, Pos_Z, 4.336558142297134e-05 
Time, 0.05, Pos_X, -3.4689125009650316e-05, Pos_Y, -3.6937577130544976e-05, Pos_Z, 4.908898955431807e-05 
Time, 0.052, Pos_X, -4.0599631070019465e-05, Pos_Y, -4.298464231254094e-05, Pos_Z, 5.50871258151353e-05 
Time, 0.054, Pos_X, -4.713481210406687e-05, Pos_Y, -4.964547236933109e-05, Pos_Z, 6.133148254510126e-05 
Time, 0.056, Pos_X, -5.431297650862406e-05, Pos_Y, -5.694183541497325e-05, Pos_Z, 6.779499756806759e-05 
Time, 0.058, Pos_X, -6.214921026025863e-05, Pos_Y, -6.48945905012587e-05, Pos_Z, 7.445282677387032e-05 
Time, 0.06, Pos_X, -7.065537083907908e-05, Pos_Y, -7.352389041165449e-05, Pos_Z, 8.128289627078747e-05 
Time, 0.062, Pos_X, -7.984011459416038e-05, Pos_Y, -8.284935652209342e-05, Pos_Z, 8.826622155891099e-05 
Time, 0.064, Pos_X, -8.970895627136586e-05, Pos_Y, -9.28902411116198e-05, Pos_Z, 9.538700535800053e-05 
Time, 0.066, Pos_X, -0.00010026437459535301, Pos_Y, -0.00010366560710956214, Pos_Z, 0.00010263252338088056 
Time, 0.068, Pos_X, -0.00011150597884038772, Pos_Y, -0.00011519451094957526, Pos_Z, 0.0001099928480981797 
Time, 0.07, Pos_X, -0.00012343072392429722, Pos_Y, -0.00012749619315929474, Pos_Z, 0.00011746047075747338 
Time, 0.072, Pos_X, -0.00013603317663135375, Pos_Y, -0.00014059028622730863, Pos_Z, 0.0001250298404149021 
Time, 0.074, Pos_X, -0.00014930584510125817, Pos_Y, -0.0001544970348113747, Pos_Z, 0.00013269683428859217 
Time, 0.076, Pos_X, -0.00016323955458116994, Pos_Y, -0.00016923753274821588, Pos_Z, 0.00014045818122003961 
Time, 0.078, Pos_X, -0.00017782388360699405, Pos_Y, -0.0001848339544936301, Pos_Z, 0.00014831088827804343 
