Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.002, Pos_X, 6.96266984936573e-09, Pos_Y, 2.4344497868612484e-09, Pos_Z, -7.632147834888142e-09 
Time, 0.004, Pos_X, 5.870986175316604e-08, Pos_Y, 2.042239160761592e-08, Pos_Z, -6.435509504269324e-08 
Time, 0.006, Pos_X, 2.465533139891147e-07, Pos_Y, 8.520315752898109e-08, Pos_Z, -2.7038564476109743e-07 
Time, 0.008, Pos_X, 7.367917339636684e-07, Pos_Y, 2.5265893075394267e-07, Pos_Z, -8.088768736515389e-07 
Time, 0.01, Pos_X, 1.7900668983239653e-06, Pos_Y, 6.084007778328335e-07, Pos_Z, -1.9686009466645765e-06 
Time, 0.012, Pos_X, 3.7772755020230313e-06, Pos_Y, 1.270791398451553e-06, Pos_Z, -4.164021163539038e-06 
Time, 0.014, Pos_X, 7.1905275724685885e-06, Pos_Y, 2.3912375896407905e-06, Pos_Z, -7.951332538103742e-06 
Time, 0.016, Pos_X, 1.2647576150290831e-05, Pos_Y, 4.151115327065912e-06, Pos_Z, -1.4038881165413976e-05 
Time, 0.018, Pos_X, 2.088834131394982e-05, Pos_Y, 6.754861511383669e-06, Pos_Z, -2.3290417831312127e-05 
Time, 0.02, Pos_X, 3.2762518777638485e-05, Pos_Y, 1.0419024164827198e-05, Pos_Z, -3.672001132608605e-05 
Time, 0.022, Pos_X, 4.92077499622127e-05, Pos_Y, 1.5357321551378818e-05, Pos_Z, -5.547784809627401e-05 
Time, 0.024, Pos_X, 7.121890427591476e-05, Pos_Y, 2.1762310430702333e-05, Pos_Z, -8.082643894935974e-05 
Time, 0.026, Pos_X, 9.981003891231213e-05, Pos_Y, 2.978474249835439e-05, Pos_Z, -0.000114107693556046 
Time, 0.028, Pos_X, 0.00013597122522730496, Pos_Y, 3.9511898057704646e-05, Pos_Z, -0.00015670251250257016 
Time, 0.03, Pos_X, 0.00018062318792204583, Pos_Y, 5.0946487235466406e-05, Pos_Z, -0.00020998504196252993 
Time, 0.032, Pos_X, 0.00023457320389989262, Pos_Y, 6.398782629644141e-05, Pos_Z, -0.0002752742176553888 
Time, 0.034, Pos_X, 0.00029847575504937386, Pos_Y, 7.841686951977534e-05, Pos_Z, -0.00035378583917645805 
Time, 0.036, Pos_X, 0.0003728008357272187, Pos_Y, 9.388626944891784e-05, Pos_Z, -0.00044658845231558374 
