Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.002, Pos_X, -1.7752384448632498e-09, Pos_Y, -8.525263921069642e-10, Pos_Z, -2.8204305269389785e-09 
Time, 0.004, Pos_X, -1.5363277805870133e-08, Pos_Y, -6.48928890802615e-09, Pos_Z, -2.3771583168594406e-08 
Time, 0.006, Pos_X, -6.636337531320322e-08, Pos_Y, -2.380070396202257e-08, Pos_Z, -9.988456773231142e-08 
Time, 0.008, Pos_X, -2.0383507899913364e-07, Pos_Y, -6.012243535414304e-08, Pos_Z, -2.9905599574046134e-07 
Time, 0.01, Pos_X, -5.082683627414171e-07, Pos_Y, -1.1820146440745424e-07, Pos_Z, -7.289945885399775e-07 
Time, 0.012, Pos_X, -1.0989523566775696e-06, Pos_Y, -1.8862021674994184e-07, Pos_Z, -1.5457619448077854e-06 
Time, 0.014, Pos_X, -2.139969646271067e-06, Pos_Y, -2.3983726242549676e-07, Pos_Z, -2.961621835157845e-06 
Time, 0.016, Pos_X, -3.844000923568197e-06, Pos_Y, -2.062396067682589e-07, Pos_Z, -5.251862062215967e-06 
Time, 0.018, Pos_X, -6.473160323537329e-06, Pos_Y, 2.5135154194947752e-08, Pos_Z, -8.760241800352213e-06 
Time, 0.02, Pos_X, -1.0336222583955255e-05, Pos_Y, 6.282889995567718e-07, Pos_Z, -1.3902748765376579e-05 
Time, 0.022, Pos_X, -1.5781844192177138e-05, Pos_Y, 1.8512515739341176e-06, Pos_Z, -2.1169391392822222e-05 
Time, 0.024, Pos_X, -2.3187718134229183e-05, Pos_Y, 4.0271497922001456e-06, Pos_Z, -3.112380159734064e-05 
Time, 0.026, Pos_X, -3.294612916631605e-05, Pos_Y, 7.5821241829897636e-06, Pos_Z, -4.4400505269053175e-05 
Time, 0.028, Pos_X, -4.5446777753568225e-05, Pos_Y, 1.3039057497952005e-05, Pos_Z, -6.169990804695164e-05 
Time, 0.03, Pos_X, -6.105792456192728e-05, Pos_Y, 2.101648492623992e-05, Pos_Z, -8.378128850830214e-05 
Time, 0.032, Pos_X, -8.010735778518812e-05, Pos_Y, 3.2222390115990846e-05, Pos_Z, -0.00011145411749310625 
Time, 0.034, Pos_X, -0.00010286479530419835, Pos_Y, 4.744312862857703e-05, Pos_Z, -0.00014556808146233742 
Time, 0.036, Pos_X, -0.00012952696760094114, Pos_Y, 6.752837863527685e-05, Pos_Z, -0.0001870023264373486 
Time, 0.038, Pos_X, -0.00016020641159730678, Pos_Y, 9.337333742471275e-05, Pos_Z, -0.00023665446679386494 
Time, 0.04, Pos_X, -0.00019492469561562616, Pos_Y, 0.00012589950060011893, Pos_Z, -0.0002954298363471952 
Time, 0.042, Pos_X, -0.00023361023421438514, Pos_Y, 0.00016603543647065213, Pos_Z, -0.00036423133408616077 
Time, 0.044, Pos_X, -0.0002761003918465132, Pos_Y, 0.00021469888767743715, Pos_Z, -0.00044395012076043055 
Time, 0.046, Pos_X, -0.00032214726735390584, Pos_Y, 0.0002727812485869722, Pos_Z, -0.0005354572812680374 
Time, 0.048, Pos_X, -0.00037142628349203367, Pos_Y, 0.0003411351521891762, Pos_Z, -0.0006395965117866026 
Time, 0.05, Pos_X, -0.0004235465754860261, Pos_Y, 0.00042056554440728485, Pos_Z, -0.0007571778563255761 
Time, 0.052, Pos_X, -0.0004780621877330883, Pos_Y, 0.0005118243036423426, Pos_Z, -0.0008889724664865139 
Time, 0.054, Pos_X, -0.0005344831863409756, Pos_Y, 0.0006156082132774204, Pos_Z, -0.001035708242891459 
Time, 0.056, Pos_X, -0.0005922867672224224, Pos_Y, 0.0007325597071890158, Pos_Z, -0.0011980661479778873 
Time, 0.058, Pos_X, -0.0006509268336736317, Pos_Y, 0.0008632702798801849, Pos_Z, -0.0013766772106827032 
Time, 0.06, Pos_X, -0.0007098407926939097, Pos_Y, 0.0010082862318165026, Pos_Z, -0.0015721204129430658 
Time, 0.062, Pos_X, -0.0007684545188253059, Pos_Y, 0.0011681156934347842, Pos_Z, -0.001784921385692024 
Time, 0.064, Pos_X, -0.0008261856675886533, Pos_Y, 0.0013432361164855198, Pos_Z, -0.002015551516572263 
Time, 0.066, Pos_X, -0.0008824455733408029, Pos_Y, 0.0015341014446713162, Pos_Z, -0.0022644269649813443 
Time, 0.068, Pos_X, -0.000936639990618995, Pos_Y, 0.0017411484620128814, Pos_Z, -0.0025319072268709096 
Time, 0.07, Pos_X, -0.0009881688105194692, Pos_Y, 0.001964802214560111, Pos_Z, -0.0028182930696672593 
Time, 0.072, Pos_X, -0.0010364248148378033, Pos_Y, 0.0022054806387994223, Pos_Z, -0.003123823761855159 
Time, 0.074, Pos_X, -0.0010807915221936323, Pos_Y, 0.002463598598152651, Pos_Z, -0.00344867377946585 
Time, 0.076, Pos_X, -0.0011206404211314032, Pos_Y, 0.0027395713911780068, Pos_Z, -0.0037929494601619713 
Time, 0.078, Pos_X, -0.0011553279817290614, Pos_Y, 0.003033817694919258, Pos_Z, -0.004156686060966618 
Time, 0.08, Pos_X, -0.001184192581106377, Pos_Y, 0.003346761956560904, Pos_Z, -0.004539845309984773 
Time, 0.082, Pos_X, -0.0012065514619695012, Pos_Y, 0.0036788361404003693, Pos_Z, -0.004942313309922822 
Time, 0.084, Pos_X, -0.0012216979559565486, Pos_Y, 0.004030480557191253, Pos_Z, -0.0053638985403524474 
Time, 0.086, Pos_X, -0.0012288992158309248, Pos_Y, 0.004402143475082599, Pos_Z, -0.0058043296381747956 
Time, 0.088, Pos_X, -0.0012273943535427779, Pos_Y, 0.0047942795783776655, Pos_Z, -0.006263252914314458 
Time, 0.09, Pos_X, -0.0012163927647630436, Pos_Y, 0.005207347678655036, Pos_Z, -0.006740229801819122 
Time, 0.092, Pos_X, -0.0011950729570179093, Pos_Y, 0.005641807858012067, Pos_Z, -0.00723473477504763 
Time, 0.094, Pos_X, -0.0011625823242140947, Pos_Y, 0.006098117717221805, Pos_Z, -0.0077461545213595015 
Time, 0.096, Pos_X, -0.0011180379924419464, Pos_Y, 0.006576727747614171, Pos_Z, -0.008273788629329303 
Time, 0.098, Pos_X, -0.0010605286411021955, Pos_Y, 0.007078076884170627, Pos_Z, -0.008816851622544001 
Time, 0.1, Pos_X, -0.0009891168493602336, Pos_Y, 0.007602589154795846, Pos_Z, -0.009374476756813584 
Time, 0.102, Pos_X, -0.0009028419144450097, Pos_Y, 0.008150670506451428, Pos_Z, -0.009945722073301006 
Time, 0.104, Pos_X, -0.0008007234109329738, Pos_Y, 0.00872270429797751, Pos_Z, -0.01052957800906618 
Time, 0.106, Pos_X, -0.0006817658822685301, Pos_Y, 0.009319045702615925, Pos_Z, -0.011124975496979442 
Time, 0.108, Pos_X, -0.0005449648451516605, Pos_Y, 0.009940016347964507, Pos_Z, -0.011730793753223744 
Time, 0.11, Pos_X, -0.0003893132028257631, Pos_Y, 0.010585900428188208, Pos_Z, -0.01234586842075713 
Time, 0.112, Pos_X, -0.00021380784471821684, Pos_Y, 0.01125694237190141, Pos_Z, -0.01296900165968956 
Time, 0.114, Pos_X, -1.7456780550531792e-05, Pos_Y, 0.011953345301577937, Pos_Z, -0.013598974011639231 
Time, 0.116, Pos_X, 0.00020071355579917439, Pos_Y, 0.012675270123485603, Pos_Z, -0.014234556942914478 
Time, 0.118, Pos_X, 0.0004416511801339332, Pos_Y, 0.013422835299986132, Pos_Z, -0.014874525442432628 
Time, 0.12, Pos_X, 0.0007062717085281657, Pos_Y, 0.014196117089011038, Pos_Z, -0.015517670131735464 
Time, 0.122, Pos_X, 0.0009954518730443539, Pos_Y, 0.014995150052594284, Pos_Z, -0.01616280837044885 
