Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.002, Pos_X, 1.4551015070982216e-09, Pos_Y, 4.0942902755591003e-10, Pos_Z, -1.448157915570393e-09 
Time, 0.004, Pos_X, 1.2307581177429127e-08, Pos_Y, 3.455930082743603e-09, Pos_Z, -1.2245944946148654e-08 
Time, 0.006, Pos_X, 5.1891296818333975e-08, Pos_Y, 1.4536174795076358e-08, Pos_Z, -5.1619691081209435e-08 
Time, 0.008, Pos_X, 1.5579238486038273e-07, Pos_Y, 4.3532790569720676e-08, Pos_Z, -1.5494786586916007e-07 
Time, 0.01, Pos_X, 3.8051648921883874e-07, Pos_Y, 1.0605511612134576e-07, Pos_Z, -3.7839226232815146e-07 
Time, 0.012, Pos_X, 8.077435292937186e-07, Pos_Y, 2.2454136982750838e-07, Pos_Z, -8.030992833966363e-07 
Time, 0.014, Pos_X, 1.5478927731763806e-06, Pos_Y, 4.291474376640742e-07, Pos_Z, -1.53866974057287e-06 
Time, 0.016, Pos_X, 2.7426892678959162e-06, Pos_Y, 7.583415534098918e-07, Pos_Z, -2.7255582043701913e-06 
Time, 0.018, Pos_X, 4.566424892613279e-06, Pos_Y, 1.2591189724114612e-06, Pos_Z, -4.53606443651272e-06 
Time, 0.02, Pos_X, 7.225654911326749e-06, Pos_Y, 1.98676867086122e-06, Pos_Z, -7.17363566378775e-06 
Time, 0.022, Pos_X, 1.0957157590757894e-05, Pos_Y, 3.004169802009254e-06, Pos_Z, -1.087030847210092e-05 
Time, 0.024, Pos_X, 1.6024120958915404e-05, Pos_Y, 4.380636614878218e-06, Pos_Z, -1.588225901774741e-05 
Time, 0.026, Pos_X, 2.271066391159866e-05, Pos_Y, 6.1903605712018635e-06, Pos_Z, -2.2483600168027365e-05 
Time, 0.028, Pos_X, 3.131498182415373e-05, Pos_Y, 8.510542204997234e-06, Pos_Z, -3.095874533935329e-05 
Time, 0.03, Pos_X, 4.2141550298510944e-05, Pos_Y, 1.1419340692965434e-05, Pos_Z, -4.159379923928015e-05 
Time, 0.032, Pos_X, 5.5492904569799e-05, Pos_Y, 1.4993783593934441e-05, Pos_Z, -5.466754745793541e-05 
Time, 0.034, Pos_X, 7.16615926361342e-05, Pos_Y, 1.9307791543586918e-05, Pos_Z, -7.044265693403767e-05 
Time, 0.036, Pos_X, 9.092285305048872e-05, Pos_Y, 2.4430450303143005e-05, Pos_Z, -8.915767650326415e-05 
Time, 0.038, Pos_X, 0.00011352848203797657, Pos_Y, 3.042463737218112e-05, Pos_Z, -0.0001110203482270619 
Time, 0.04, Pos_X, 0.00013970221390740732, Pos_Y, 3.734606787550077e-05, Pos_Z, -0.00013620259583450788 
Time, 0.042, Pos_X, 0.0001696367336502469, Pos_Y, 4.524275577482983e-05, Pos_Z, -0.00016483741349995003 
Time, 0.044, Pos_X, 0.00020349230071687018, Pos_Y, 5.4154861476938624e-05, Pos_Z, -0.00019701772817696595 
Time, 0.046, Pos_X, 0.0002413968444341062, Pos_Y, 6.411487148744215e-05, Pos_Z, -0.00023279708965382457 
Time, 0.048, Pos_X, 0.00028344728238921443, Pos_Y, 7.514805673670426e-05, Pos_Z, -0.00027219186588316223 
Time, 0.05, Pos_X, 0.0003297117289188974, Pos_Y, 8.727313962231485e-05, Pos_Z, -0.00031518455252836555 
Time, 0.052, Pos_X, 0.00038023228538141147, Pos_Y, 0.00010050307176448466, Pos_Z, -0.0003617278559177286 
Time, 0.054, Pos_X, 0.00043502813559401075, Pos_Y, 0.00011484583941692391, Pos_Z, -0.0004117492423937442 
Time, 0.056, Pos_X, 0.0004940986988775121, Pos_Y, 0.00013030522905737929, Pos_Z, -0.00046515560417562964 
Time, 0.058, Pos_X, 0.0005574266495611807, Pos_Y, 0.00014688151496171513, Pos_Z, -0.0005218378180422913 
Time, 0.06, Pos_X, 0.0006249806617819062, Pos_Y, 0.00016457204981495534, Pos_Z, -0.0005816750530139343 
Time, 0.062, Pos_X, 0.0006967177823306357, Pos_Y, 0.00018337173582093689, Pos_Z, -0.0006445386888469608 
Time, 0.064, Pos_X, 0.0007725854107280583, Pos_Y, 0.00020327334256354902, Pos_Z, -0.0007102958196759266 
Time, 0.066, Pos_X, 0.0008525229759543199, Pos_Y, 0.00022426770241022528, Pos_Z, -0.0007788123569139851 
Time, 0.068, Pos_X, 0.0009364633231520536, Pos_Y, 0.0002463438424798827, Pos_Z, -0.0008499557105905921 
Time, 0.07, Pos_X, 0.00102433383288724, Pos_Y, 0.0002694890726868971, Pos_Z, -0.0009235970271814147 
Time, 0.072, Pos_X, 0.0011160573491332713, Pos_Y, 0.00029368904500521876, Pos_Z, -0.0009996130416066705 
Time, 0.074, Pos_X, 0.0012115529690504513, Pos_Y, 0.0003189278325735766, Pos_Z, -0.0010778875853371215 
Time, 0.076, Pos_X, 0.0013107367553705943, Pos_Y, 0.00034518807052189075, Pos_Z, -0.0011583127500021054 
Time, 0.078, Pos_X, 0.0014135224027302165, Pos_Y, 0.0003724511074586378, Pos_Z, -0.0012407897224171803 
Time, 0.08, Pos_X, 0.001519821922764503, Pos_Y, 0.0004006971629163165, Pos_Z, -0.0013252293495234328 
Time, 0.082, Pos_X, 0.0016295464516126645, Pos_Y, 0.00042990558774313125, Pos_Z, -0.001411552519513486 
Time, 0.084, Pos_X, 0.001742607241556469, Pos_Y, 0.0004600552164046602, Pos_Z, -0.0014996903657340996 
Time, 0.086, Pos_X, 0.0018589169325643061, Pos_Y, 0.0004911248257731045, Pos_Z, -0.0015895842617051365 
Time, 0.088, Pos_X, 0.001978390892306822, Pos_Y, 0.0005230936428891719, Pos_Z, -0.0016811856784416522 
Time, 0.09, Pos_X, 0.002100948336309335, Pos_Y, 0.0005559416965304831, Pos_Z, -0.001774456105326081 
Time, 0.092, Pos_X, 0.0022265134960576353, Pos_Y, 0.0005896500727625023, Pos_Z, -0.0018693669033690817 
Time, 0.094, Pos_X, 0.0023550170083842807, Pos_Y, 0.000624201258130071, Pos_Z, -0.00196589890488674 
Time, 0.096, Pos_X, 0.0024863973408094015, Pos_Y, 0.0006595795703911951, Pos_Z, -0.0020640418393903857 
Time, 0.098, Pos_X, 0.0026206021977328454, Pos_Y, 0.000695771621645158, Pos_Z, -0.002163793713151475 
Time, 0.1, Pos_X, 0.002757589911433109, Pos_Y, 0.0007327667687193316, Pos_Z, -0.0022651604012692878 
Time, 0.102, Pos_X, 0.002897330741576253, Pos_Y, 0.0007705575382673706, Pos_Z, -0.002368155520659015 
Time, 0.104, Pos_X, 0.0030398079776477556, Pos_Y, 0.0008091399824011007, Pos_Z, -0.0024728003922335593 
Time, 0.106, Pos_X, 0.0031850188437963613, Pos_Y, 0.0008485139607165955, Pos_Z, -0.0025791239930761166 
Time, 0.108, Pos_X, 0.003332975235603078, Pos_Y, 0.0008886833953957679, Pos_Z, -0.0026871628904057802 
Time, 0.11, Pos_X, 0.003483704179591552, Pos_Y, 0.000929656385164046, Pos_Z, -0.0027969611788426227 
Time, 0.112, Pos_X, 0.003637247998697772, Pos_Y, 0.0009714451203629693, Pos_Z, -0.0029085704282318867 
Time, 0.114, Pos_X, 0.0037936642283844363, Pos_Y, 0.0010140656376532628, Pos_Z, -0.00302204960491673 
Time, 0.116, Pos_X, 0.003953025285000649, Pos_Y, 0.0010575374407679886, Pos_Z, -0.003137464942257486 
Time, 0.118, Pos_X, 0.00411541789563199, Pos_Y, 0.0011018830238738733, Pos_Z, -0.0032548898407843713 
Time, 0.12, Pos_X, 0.004280942267755323, Pos_Y, 0.0011471273188732622, Pos_Z, -0.0033744048642402632 
Time, 0.122, Pos_X, 0.0044497110282058815, Pos_Y, 0.0011932970912873985, Pos_Z, -0.003496097756466715 
Time, 0.124, Pos_X, 0.004621847962776639, Pos_Y, 0.0012404202788532338, Pos_Z, -0.0036200633629185847 
Time, 0.126, Pos_X, 0.00479748658683582, Pos_Y, 0.0012885252957246527, Pos_Z, -0.0037464033499685777 
Time, 0.128, Pos_X, 0.004976768616291965, Pos_Y, 0.0013376403768639183, Pos_Z, -0.003875225624063394 
Time, 0.13, Pos_X, 0.005159842404429179, Pos_Y, 0.001387792920312383, Pos_Z, -0.004006643354905369 
Time, 0.132, Pos_X, 0.005346861383141959, Pos_Y, 0.0014390087827034286, Pos_Z, -0.004140773568632199 
Time, 0.134, Pos_X, 0.005537982540118467, Pos_Y, 0.0014913115629700182, Pos_Z, -0.004277735345712689 
Time, 0.136, Pos_X, 0.005733365012901216, Pos_Y, 0.0015447219010134782, Pos_Z, -0.004417647655592646 
Time, 0.138, Pos_X, 0.005933168800879791, Pos_Y, 0.0015992568210453997, Pos_Z, -0.004560626850785226 
Time, 0.14, Pos_X, 0.006137553651532718, Pos_Y, 0.0016549291291386757, Pos_Z, -0.004706783874595132 
Time, 0.142, Pos_X, 0.0063466782004776776, Pos_Y, 0.0017117468703801916, Pos_Z, -0.004856221234958099 
Time, 0.144, Pos_X, 0.0065606993059811915, Pos_Y, 0.0017697128266342679, Pos_Z, -0.005009029799759555 
Time, 0.146, Pos_X, 0.006779771560881259, Pos_Y, 0.0018288240421579743, Pos_Z, -0.005165285464362765 
Time, 0.148, Pos_X, 0.007004046989822197, Pos_Y, 0.001889071373759948, Pos_Z, -0.005325045759731873 
Time, 0.15, Pos_X, 0.007233674933193252, Pos_Y, 0.001950439056831366, Pos_Z, -0.005488346459340451 
Time, 0.152, Pos_X, 0.00746880209240552, Pos_Y, 0.002012904291173282, Pos_Z, -0.0056551982456886155 
Time, 0.154, Pos_X, 0.0077095726729602895, Pos_Y, 0.0020764368285546746, Pos_Z, -0.0058255835119748614 
Time, 0.156, Pos_X, 0.007956128570463296, Pos_Y, 0.002140998539417777, Pos_Z, -0.005999453461097187 
Time, 0.158, Pos_X, 0.008208609581199925, Pos_Y, 0.0022065429277778334, Pos_Z, -0.006176725679332014 
Time, 0.16, Pos_X, 0.008467153619878586, Pos_Y, 0.002273014591446849, Pos_Z, -0.006357282273094157 
Time, 0.162, Pos_X, 0.008731896900676507, Pos_Y, 0.002340348673821589, Pos_Z, -0.006540968551631527 
Time, 0.164, Pos_X, 0.009002974062688867, Pos_Y, 0.0024084703417774746, Pos_Z, -0.00672759225416084 
Time, 0.166, Pos_X, 0.009280518242514321, Pos_Y, 0.0024772942980245062, Pos_Z, -0.006916923374058691 
Time, 0.168, Pos_X, 0.009564661070742785, Pos_Y, 0.002546724354319725, Pos_Z, -0.007108694586293969 
Time, 0.17, Pos_X, 0.009855532599009897, Pos_Y, 0.002616653072435369, Pos_Z, -0.007302602254015481 
