Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.002, Pos_X, 6.724642875238784e-11, Pos_Y, -1.2501562981775226e-09, Pos_Z, -3.9383295160662606e-10 
Time, 0.004, Pos_X, 2.7982190636725033e-10, Pos_Y, -1.0683977369443347e-08, Pos_Z, -3.561186801395175e-09 
Time, 0.006, Pos_X, -2.4243260079745765e-10, Pos_Y, -4.560783198508878e-08, Pos_Z, -1.6156897399999577e-08 
Time, 0.008, Pos_X, -5.245785843277808e-09, Pos_Y, -1.3879139159777463e-07, Pos_Z, -5.218012655132166e-08 
Time, 0.01, Pos_X, -2.4201812388489574e-08, Pos_Y, -3.438890222327686e-07, Pos_Z, -1.3684657867366027e-07 
Time, 0.012, Pos_X, -7.606550307558995e-08, Pos_Y, -7.410333180346182e-07, Pos_Z, -3.112354741259043e-07 
Time, 0.014, Pos_X, -1.9378571941876464e-07, Pos_Y, -1.4423484996857092e-06, Pos_Z, -6.375932350082884e-07 
Time, 0.016, Pos_X, -4.293135793361901e-07, Pos_Y, -2.597045429296135e-06, Pos_Z, -1.2050651280151638e-06 
Time, 0.018, Pos_X, -8.587516227969424e-07, Pos_Y, -4.395701896693458e-06, Pos_Z, -2.135525159605268e-06 
Time, 0.02, Pos_X, -1.5871802998091056e-06, Pos_Y, -7.07329026780823e-06, Pos_Z, -3.589114117080344e-06 
Time, 0.022, Pos_X, -2.752602633363622e-06, Pos_Y, -1.091051491306695e-05, Pos_Z, -5.7690576237080735e-06 
Time, 0.024, Pos_X, -4.528410768576573e-06, Pos_Y, -1.623307680291266e-05, Pos_Z, -8.92531418312587e-06 
Time, 0.026, Pos_X, -7.123841320846077e-06, Pos_Y, -2.3408619520926194e-05, Pos_Z, -1.335663686958644e-05 
Time, 0.028, Pos_X, -1.0782008387913542e-05, Pos_Y, -3.284130232488525e-05, Pos_Z, -1.941071015275038e-05 
Time, 0.03, Pos_X, -1.5775313648407082e-05, Pos_Y, -4.496416158363269e-05, Pos_Z, -2.748216576897294e-05 
Time, 0.032, Pos_X, -2.2398310418547324e-05, Pos_Y, -6.0229650894575484e-05, Pos_Z, -3.800847842428087e-05 
Time, 0.034, Pos_X, -3.095836890788557e-05, Pos_Y, -7.909890761855827e-05, Pos_Z, -5.14639490988122e-05 
Time, 0.036, Pos_X, -4.176468315595299e-05, Pos_Y, -0.00010203038386553555, Pos_Z, -6.835218732657362e-05 
Time, 0.038, Pos_X, -5.5116226943219756e-05, Pos_Y, -0.0001294684590465856, Pos_Z, -8.919757563099572e-05 
Time, 0.04, Pos_X, -7.128950576651667e-05, Pos_Y, -0.000161832654747004, Pos_Z, -0.00011453630231174186 
Time, 0.042, Pos_X, -9.052696541597722e-05, Pos_Y, -0.00019950801762979139, Pos_Z, -0.0001449075835969933 
Time, 0.044, Pos_X, -0.00011302666552298617, Pos_Y, -0.00024283705951681957, Pos_Z, -0.00018084556192522207 
Time, 0.046, Pos_X, -0.0001389337109130832, Pos_Y, -0.00029211350098690825, Pos_Z, -0.00022287226863245473 
Time, 0.048, Pos_X, -0.00016833377490118993, Pos_Y, -0.0003475778832429644, Pos_Z, -0.0002714919127439493 
Time, 0.05, Pos_X, -0.00020124886925761872, Pos_Y, -0.00040941495648745877, Pos_Z, -0.00032718659631512156 
Time, 0.052, Pos_X, -0.0002376353477678882, Pos_Y, -0.0004777526629270885, Pos_Z, -0.0003904134361698623 
Time, 0.054, Pos_X, -0.00027738395275256377, Pos_Y, -0.0005526624624463427, Pos_Z, -0.00046160299376079157 
Time, 0.056, Pos_X, -0.00032032159974491246, Pos_Y, -0.0006341604261427138, Pos_Z, -0.0005411590901812271 
Time, 0.058, Pos_X, -0.0003662146829573053, Pos_Y, -0.0007222093504388633, Pos_Z, -0.0006294593835857766 
Time, 0.06, Pos_X, -0.0004147735571567432, Pos_Y, -0.0008167220157931773, Pos_Z, -0.0007268560896475797 
Time, 0.062, Pos_X, -0.0004656577632577509, Pos_Y, -0.0009175647828215955, Pos_Z, -0.0008336770804729562 
Time, 0.064, Pos_X, -0.0005184817448596204, Pos_Y, -0.0010245611899195434, Pos_Z, -0.0009502273800204505 
Time, 0.066, Pos_X, -0.0005728208626448894, Pos_Y, -0.0011374954060124625, Pos_Z, -0.001076790941265497 
Time, 0.068, Pos_X, -0.0006282175172905702, Pos_Y, -0.00125611562715737, Pos_Z, -0.0012136324456863505 
Time, 0.07, Pos_X, -0.0006841871804538553, Pos_Y, -0.001380137514954454, Pos_Z, -0.00136099884680733 
Time, 0.072, Pos_X, -0.000740224220929142, Pos_Y, -0.0015092476618425285, Pos_Z, -0.0015191206269770823 
Time, 0.074, Pos_X, -0.0007958073636212766, Pos_Y, -0.0016431069384887141, Pos_Z, -0.001688213014968584 
Time, 0.076, Pos_X, -0.0008504046845514095, Pos_Y, -0.0017813535587768276, Pos_Z, -0.0018684773458168692 
Time, 0.078, Pos_X, -0.0009034782730758626, Pos_Y, -0.001923605945506623, Pos_Z, -0.002060102432674724 
Time, 0.08, Pos_X, -0.0009544886531100476, Pos_Y, -0.0020694656028606376, Pos_Z, -0.0022632656826248104 
Time, 0.082, Pos_X, -0.0010028990034131916, Pos_Y, -0.0022185200903362783, Pos_Z, -0.0024781339952719495 
Time, 0.084, Pos_X, -0.0010481791335409407, Pos_Y, -0.002370345941611903, Pos_Z, -0.0027048647677506174 
Time, 0.086, Pos_X, -0.0010898092286318983, Pos_Y, -0.00252451127109293, Pos_Z, -0.002943607329351516 
Time, 0.088, Pos_X, -0.0011272835227283933, Pos_Y, -0.0026805779707412738, Pos_Z, -0.003194504908473421 
