Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.002, Pos_X, -8.548964660584795e-09, Pos_Y, -2.8319928690315765e-10, Pos_Z, -5.683020795905694e-09 
Time, 0.004, Pos_X, -7.250476484687108e-08, Pos_Y, -2.2477872521133295e-09, Pos_Z, -4.8599007843460324e-08 
Time, 0.006, Pos_X, -3.0665399777625546e-07, Pos_Y, -8.747358072351134e-09, Pos_Z, -2.0748923095402552e-07 
Time, 0.008, Pos_X, -9.236870816390578e-07, Pos_Y, -2.3925312097884015e-08, Pos_Z, -6.310307563725498e-07 
Time, 0.01, Pos_X, -2.2635653121528494e-06, Pos_Y, -5.2480597463560697e-08, Pos_Z, -1.5612567024996857e-06 
Time, 0.012, Pos_X, -4.820805095897565e-06, Pos_Y, -9.831365916236835e-08, Pos_Z, -3.3565259604635236e-06 
Time, 0.014, Pos_X, -9.267841011017771e-06, Pos_Y, -1.625452169388958e-07, Pos_Z, -6.512587046731112e-06 
Time, 0.016, Pos_X, -1.6472415242668017e-05, Pos_Y, -2.4094641586514486e-07, Pos_Z, -1.1680036803803798e-05 
Time, 0.018, Pos_X, -2.750690330507861e-05, Pos_Y, -3.208571593105396e-07, Pos_Z, -1.967635788612806e-05 
Time, 0.02, Pos_X, -4.364772494969616e-05, Pos_Y, -3.777557275356533e-07, Pos_Z, -3.149073193085988e-05 
Time, 0.022, Pos_X, -6.636353725378499e-05, Pos_Y, -3.717504966416601e-07, Pos_Z, -4.828004154323977e-05 
Time, 0.024, Pos_X, -9.72915804954305e-05, Pos_Y, -2.442420544666437e-07, Pos_Z, -7.135511021112051e-05 
Time, 0.026, Pos_X, -0.00013820295897588143, Pos_Y, 8.479654040093464e-08, Pos_Z, -0.00010215696301101032 
Time, 0.028, Pos_X, -0.00019095858401726768, Pos_Y, 7.185376565674911e-07, Pos_Z, -0.00014222363963638736 
Time, 0.03, Pos_X, -0.0002574581720273509, Pos_Y, 1.7838531786223869e-06, Pos_Z, -0.00019314879550789364 
Time, 0.032, Pos_X, -0.0003395858079082958, Pos_Y, 3.430596588403036e-06, Pos_Z, -0.0002565345314589899 
Time, 0.034, Pos_X, -0.0004391560064376368, Pos_Y, 5.829693188793804e-06, Pos_Z, -0.0003339417868949995 
Time, 0.036, Pos_X, -0.0005578642111689151, Pos_Y, 9.170229878381679e-06, Pos_Z, -0.0004268413736647003 
Time, 0.038, Pos_X, -0.0006972447329874877, Pos_Y, 1.3655984720659473e-05, Pos_Z, -0.0005365686610789839 
Time, 0.04, Pos_X, -0.0008586384420658155, Pos_Y, 1.950165862842856e-05, Pos_Z, -0.0006642845834584053 
Time, 0.042, Pos_X, -0.0010431715464944383, Pos_Y, 2.6928939490533936e-05, Pos_Z, -0.0008109448397590087 
