Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.002, Pos_X, 1.5038554259585566e-10, Pos_Y, -1.862391304467085e-10, Pos_Z, 4.0951342129809733e-10 
Time, 0.004, Pos_X, 1.2907335331009243e-09, Pos_Y, -1.6153400001715297e-09, Pos_Z, 3.4345788419221036e-09 
Time, 0.006, Pos_X, 5.537779984203172e-09, Pos_Y, -7.007759609580517e-09, Pos_Z, 1.4338504748177467e-08 
Time, 0.008, Pos_X, 1.6943695473451794e-08, Pos_Y, -2.16672578238542e-08, Pos_Z, 4.259897378687e-08 
Time, 0.01, Pos_X, 4.221974415833543e-08, Pos_Y, -5.451389840790773e-08, Pos_Z, 1.0291524528391645e-07 
Time, 0.012, Pos_X, 9.150978499977964e-08, Pos_Y, -1.1920091099299814e-07, Pos_Z, 2.160024877942434e-07 
Time, 0.014, Pos_X, 1.7918622883139368e-07, Pos_Y, -2.3526497416078524e-07, Pos_Z, 4.091009222173242e-07 
Time, 0.016, Pos_X, 3.246335280460606e-07, Pos_Y, -4.29246871166217e-07, Pos_Z, 7.161285530175668e-07 
Time, 0.018, Pos_X, 5.529745842599172e-07, Pos_Y, -7.357117178250651e-07, Pos_Z, 1.1774173331462974e-06 
Time, 0.02, Pos_X, 8.956808390696523e-07, Pos_Y, -1.198082772674919e-06, Pos_Z, 1.8389947299365261e-06 
Time, 0.022, Pos_X, 1.3910189275259495e-06, Pos_Y, -1.8692058337021574e-06, Pos_Z, 2.751408034868584e-06 
Time, 0.024, Pos_X, 2.0842942198641654e-06, Pos_Y, -2.8115808416710595e-06, Pos_Z, 3.96813202845708e-06 
Time, 0.026, Pos_X, 3.027855592827609e-06, Pos_Y, -4.0972137538974565e-06, Pos_Z, 5.543640750078466e-06 
Time, 0.028, Pos_X, 4.280854618264812e-06, Pos_Y, -5.807068036356096e-06, Pos_Z, 7.531264939411569e-06 
Time, 0.03, Pos_X, 5.908768963069261e-06, Pos_Y, -8.030137505040306e-06, Pos_Z, 9.981000097078844e-06 
Time, 0.032, Pos_X, 7.98270998002735e-06, Pos_Y, -1.0862210253198146e-05, Pos_Z, 1.2937428979166288e-05 
Time, 0.034, Pos_X, 1.0578581412828729e-05, Pos_Y, -1.4404408689407166e-05, Pos_Z, 1.6437911065396748e-05 
Time, 0.036, Pos_X, 1.377616257012149e-05, Pos_Y, -1.8761611539493645e-05, Pos_Z, 2.0511174463002405e-05 
Time, 0.038, Pos_X, 1.7658194803471754e-05, Pos_Y, -2.40408818698664e-05, Pos_Z, 2.5176401397815588e-05 
