Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.002, Pos_X, 1.5049620804812292e-10, Pos_Y, -1.0122717612724605e-09, Pos_Z, 4.662902600389364e-11 
Time, 0.004, Pos_X, 8.621208320376418e-10, Pos_Y, -8.925566540388634e-09, Pos_Z, 7.184458225664169e-10 
Time, 0.006, Pos_X, 1.6327045058042438e-09, Pos_Y, -3.9412249974369706e-08, Pos_Z, 4.655125860039177e-09 
Time, 0.008, Pos_X, -1.396751146968925e-09, Pos_Y, -1.2396400053268408e-07, Pos_Z, 1.928171565973021e-08 
Time, 0.01, Pos_X, -1.916340733566088e-08, Pos_Y, -3.169667336486573e-07, Pos_Z, 6.090976319136651e-08 
Time, 0.012, Pos_X, -7.462988737840804e-08, Pos_Y, -7.035849042954438e-07, Pos_Z, 1.603660917537571e-07 
Time, 0.014, Pos_X, -2.0882577370321535e-07, Pos_Y, -1.408084099504554e-06, Pos_Z, 3.7018436228218997e-07 
Time, 0.016, Pos_X, -4.877499934936502e-07, Pos_Y, -2.602110880004773e-06, Pos_Z, 7.731963780200081e-07 
Time, 0.018, Pos_X, -1.0097942669639288e-06, Pos_Y, -4.512369228709024e-06, Pos_Z, 1.4921401878369268e-06 
Time, 0.02, Pos_X, -1.91325182605612e-06, Pos_Y, -7.427076394719137e-06, Pos_Z, 2.6997135511885193e-06 
Time, 0.022, Pos_X, -3.383388909399021e-06, Pos_Y, -1.1700570522120655e-05, Pos_Z, 4.628346349774372e-06 
Time, 0.024, Pos_X, -5.658519053724561e-06, Pos_Y, -1.775550230480623e-05, Pos_Z, 7.578836747624786e-06 
Time, 0.026, Pos_X, -9.034556197547583e-06, Pos_Y, -2.6082199515117574e-05, Pos_Z, 1.1926928473379454e-05 
Time, 0.028, Pos_X, -1.3867610533446893e-05, Pos_Y, -3.723502556509123e-05, Pos_Z, 1.8126961638054738e-05 
Time, 0.03, Pos_X, -2.0574358718983306e-05, Pos_Y, -5.1825804280605385e-05, Pos_Z, 2.671191052697688e-05 
Time, 0.032, Pos_X, -2.963011304763967e-05, Pos_Y, -7.051464151931998e-05, Pos_Z, 3.828938413795e-05 
Time, 0.034, Pos_X, -4.1564717739489706e-05, Pos_Y, -9.399870095434905e-05, Pos_Z, 5.353349734854457e-05 
Time, 0.036, Pos_X, -5.695657316594798e-05, Pos_Y, -0.00012299965837658523, Pos_Z, 7.317287600277254e-05 
Time, 0.038, Pos_X, -7.642521089358789e-05, Pos_Y, -0.0001582506208982291, Pos_Z, 9.797541799932212e-05 
Time, 0.04, Pos_X, -0.00010062293924278159, Pos_Y, -0.00020048326473070307, Pos_Z, 0.00012873071916509458 
Time, 0.042, Pos_X, -0.00013022607138527605, Pos_Y, -0.00025041584584042497, Pos_Z, 0.00016623127017594797 
Time, 0.044, Pos_X, -0.00016592617054225946, Pos_Y, -0.0003087425334533741, Pos_Z, 0.00021125354539352272 
Time, 0.046, Pos_X, -0.00020842164225219037, Pos_Y, -0.0003761243213427788, Pos_Z, 0.00026454004415732944 
Time, 0.048, Pos_X, -0.00025840987944718985, Pos_Y, -0.00045318162222907933, Pos_Z, 0.0003267832263562374 
Time, 0.05, Pos_X, -0.0003165801094346211, Pos_Y, -0.0005404885268346369, Pos_Z, 0.00039861204283393286 
Time, 0.052, Pos_X, -0.00038360706027005436, Pos_Y, -0.0006385686513178442, Pos_Z, 0.000480581511701904 
Time, 0.054, Pos_X, -0.00046014545197933077, Pos_Y, -0.0007478924321159223, Pos_Z, 0.0005731654317752923 
Time, 0.056, Pos_X, -0.0005468258354266692, Pos_Y, -0.0008688761035339286, Pos_Z, 0.0006767523666617089 
Time, 0.058, Pos_X, -0.0006442509376694354, Pos_Y, -0.0010018815474619202, Pos_Z, 0.0007916441231876365 
Time, 0.06, Pos_X, -0.0007529917678024279, Pos_Y, -0.0011472163287175952, Pos_Z, 0.0009180560886019089 
Time, 0.062, Pos_X, -0.0008735842059560956, Pos_Y, -0.0013051343279255605, Pos_Z, 0.0010561197295783184 
Time, 0.064, Pos_X, -0.0010065259899079747, Pos_Y, -0.001475836818647619, Pos_Z, 0.0012058869454509584 
Time, 0.066, Pos_X, -0.001152274007951238, Pos_Y, -0.0016594739287698103, Pos_Z, 0.0013673358568512374 
Time, 0.068, Pos_X, -0.0013112419963013737, Pos_Y, -0.0018561465044408564, Pos_Z, 0.0015403775496841453 
Time, 0.07, Pos_X, -0.0014837986486895811, Pos_Y, -0.0020659083167700785, Pos_Z, 0.0017248633650437247 
Time, 0.072, Pos_X, -0.001670266035033047, Pos_Y, -0.002288768426892938, Pos_Z, 0.0019205924769133116 
Time, 0.074, Pos_X, -0.0018709182767188718, Pos_Y, -0.0025246936403880487, Pos_Z, 0.0021273194785544048 
Time, 0.076, Pos_X, -0.0020859805887344187, Pos_Y, -0.0027736111271011747, Pos_Z, 0.0023447617563079138 
Time, 0.078, Pos_X, -0.0023156288444855224, Pos_Y, -0.0030354112077014338, Pos_Z, 0.0025726063405596155 
Time, 0.08, Pos_X, -0.0025599897870560535, Pos_Y, -0.0033099502237969995, Pos_Z, 0.002810515843778726 
Time, 0.082, Pos_X, -0.0028191419374318516, Pos_Y, -0.003597053419362408, Pos_Z, 0.003058133239897192 
Time, 0.084, Pos_X, -0.0030931169808217675, Pos_Y, -0.003896517836421232, Pos_Z, 0.0033150855089867917 
Time, 0.086, Pos_X, -0.0033819013430488854, Pos_Y, -0.004208115304593087, Pos_Z, 0.0035809864911475653 
Time, 0.088, Pos_X, -0.003685437831299216, Pos_Y, -0.004531595586753736, Pos_Z, 0.0038554394635727674 
Time, 0.09, Pos_X, -0.004003627306001058, Pos_Y, -0.004866689568815781, Pos_Z, 0.00413803972000977 
Time, 0.092, Pos_X, -0.0043363303672029, Pos_Y, -0.005213112295027698, Pos_Z, 0.004428377014055777 
Time, 0.094, Pos_X, -0.004683369159396885, Pos_Y, -0.005570565738085136, Pos_Z, 0.004726037604874623 
Time, 0.096, Pos_X, -0.005044529345466919, Pos_Y, -0.005938741243801453, Pos_Z, 0.00503060574107098 
Time, 0.098, Pos_X, -0.0054195622485427985, Pos_Y, -0.006317321719753979, Pos_Z, 0.0053416646796490665 
Time, 0.1, Pos_X, -0.005808187082823467, Pos_Y, -0.006705983610055468, Pos_Z, 0.005658797365411363 
Time, 0.102, Pos_X, -0.006210093100321674, Pos_Y, -0.007104398590644882, Pos_Z, 0.005981586659862544 
Time, 0.104, Pos_X, -0.00662494171954542, Pos_Y, -0.007512235036369127, Pos_Z, 0.006309615395936037 
Time, 0.106, Pos_X, -0.007052368862779585, Pos_Y, -0.007929159552192526, Pos_Z, 0.006642467197373522 
Time, 0.108, Pos_X, -0.0074919877589815454, Pos_Y, -0.008354838978297936, Pos_Z, 0.0069797284988647925 
Time, 0.11, Pos_X, -0.007943392059321989, Pos_Y, -0.008788942819645039, Pos_Z, 0.0073209913013812375 
Time, 0.112, Pos_X, -0.008406158752678009, Pos_Y, -0.009231145592545785, Pos_Z, 0.007665855973410478 
Time, 0.114, Pos_X, -0.008879850869551332, Pos_Y, -0.009681128726879056, Pos_Z, 0.008013933531892689 
