Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.002, Pos_X, -2.611390411535724e-10, Pos_Y, 4.18319334637786e-10, Pos_Z, 2.011907527042389e-09 
Time, 0.004, Pos_X, -2.025925803427293e-09, Pos_Y, 3.237567752431682e-09, Pos_Z, 1.6933022613008855e-08 
Time, 0.006, Pos_X, -7.663943778399218e-09, Pos_Y, 1.2094116661740651e-08, Pos_Z, 7.106164663111012e-08 
Time, 0.008, Pos_X, -2.028434180203221e-08, Pos_Y, 3.1185934225587424e-08, Pos_Z, 2.1261659349193343e-07 
Time, 0.01, Pos_X, -4.28232759321052e-08, Pos_Y, 6.30066378080229e-08, Pos_Z, 5.182229219789302e-07 
Time, 0.012, Pos_X, -7.668249268107055e-08, Pos_Y, 1.0489152070281007e-07, Pos_Z, 1.0990095479597989e-06 
Time, 0.014, Pos_X, -1.2007736021000875e-07, Pos_Y, 1.441865965788957e-07, Pos_Z, 2.105723048862188e-06 
Time, 0.016, Pos_X, -1.6639113934406044e-07, Pos_Y, 1.5168836160483244e-07, Pos_Z, 3.7320758600678477e-06 
Time, 0.018, Pos_X, -2.0292930531117574e-07, Pos_Y, 7.30040716373174e-08, Pos_Z, 6.215610660468163e-06 
Time, 0.02, Pos_X, -2.1045832915713175e-07, Pos_Y, -1.8231330405342456e-07, Pos_Z, 9.835852320967283e-06 
Time, 0.022, Pos_X, -1.6387013735184678e-07, Pos_Y, -7.536366312921125e-07, Pos_Z, 1.4910102795896728e-05 
Time, 0.024, Pos_X, -3.43255384599935e-08, Pos_Y, -1.8435323250704586e-06, Pos_Z, 2.1787451422316293e-05 
Time, 0.026, Pos_X, 2.067736046005064e-07, Pos_Y, -3.73255281085224e-06, Pos_Z, 3.084146152035314e-05 
Time, 0.028, Pos_X, 5.817974749454705e-07, Pos_Y, -6.793620361511019e-06, Pos_Z, 4.246200170347366e-05 
Time, 0.03, Pos_X, 1.098949143439554e-06, Pos_Y, -1.1505201022779075e-05, Pos_Z, 5.704705945006988e-05 
Time, 0.032, Pos_X, 1.7426524451766371e-06, Pos_Y, -1.8462615353493116e-05, Pos_Z, 7.499568755748398e-05 
Time, 0.034, Pos_X, 2.462716357883129e-06, Pos_Y, -2.838693009073905e-05, Pos_Z, 9.670321060400575e-05 
Time, 0.036, Pos_X, 3.162855775699216e-06, Pos_Y, -4.2130900164542574e-05, Pos_Z, 0.00012255950639302547 
Time, 0.038, Pos_X, 3.6892529588342193e-06, Pos_Y, -6.0681452711747535e-05, Pos_Z, 0.00015295079916742405 
Time, 0.04, Pos_X, 3.819870072323414e-06, Pos_Y, -8.515840103051315e-05, Pos_Z, 0.00018826496245753159 
Time, 0.042, Pos_X, 3.255226145510606e-06, Pos_Y, -0.0001168093588003844, Pos_Z, 0.00022889972114453863 
Time, 0.044, Pos_X, 1.6112546758838443e-06, Pos_Y, -0.00015700115265413327, Pos_Z, 0.0002752727530805372 
Time, 0.046, Pos_X, -1.5853394535557323e-06, Pos_Y, -0.0002072082821777797, Pos_Z, 0.00032783250779901325 
Time, 0.048, Pos_X, -6.898973261663315e-06, Pos_Y, -0.0002689990511859034, Pos_Z, 0.0003870685759684835 
Time, 0.05, Pos_X, -1.4984270464318389e-05, Pos_Y, -0.0003440199857810362, Pos_Z, 0.00045352062415332663 
Time, 0.052, Pos_X, -2.6582443007032527e-05, Pos_Y, -0.0004339791044266377, Pos_Z, 0.0005277850929010841 
Time, 0.054, Pos_X, -4.2515193944948164e-05, Pos_Y, -0.0005406285111155354, Pos_Z, 0.0006105190267580258 
Time, 0.056, Pos_X, -6.367675769281e-05, Pos_Y, -0.0006657475755278632, Pos_Z, 0.0007024412473969593 
Time, 0.058, Pos_X, -9.102399074404126e-05, Pos_Y, -0.0008111258556076336, Pos_Z, 0.0008043304784324921 
Time, 0.06, Pos_X, -0.0001255648855384985, Pos_Y, -0.0009785451796842635, Pos_Z, 0.0009170204363713701 
Time, 0.062, Pos_X, -0.00016834671272194937, Pos_Y, -0.001169762432987546, Pos_Z, 0.0010413934681646343 
Time, 0.064, Pos_X, -0.0002204437601333883, Pos_Y, -0.0013864928586943264, Pos_Z, 0.0011783730961971994 
Time, 0.066, Pos_X, -0.0002829445906504907, Pos_Y, -0.0016303935135559674, Pos_Z, 0.001328914440782051 
Time, 0.068, Pos_X, -0.0003569394036707551, Pos_Y, -0.001903047045411404, Pos_Z, 0.0014939918570487428 
Time, 0.07, Pos_X, -0.0004435078460318916, Pos_Y, -0.0022059461759070505, Pos_Z, 0.001674584964660139 
Time, 0.072, Pos_X, -0.0005437073449585087, Pos_Y, -0.0025404793338238032, Pos_Z, 0.001871665052094188 
Time, 0.074, Pos_X, -0.0006585622779793977, Pos_Y, -0.002907917948431078, Pos_Z, 0.0020861829821342713 
Time, 0.076, Pos_X, -0.0007890541683185482, Pos_Y, -0.0033094056946711436, Pos_Z, 0.002319058791988404 
Time, 0.078, Pos_X, -0.0009361129139624783, Pos_Y, -0.0037459498343810544, Pos_Z, 0.00257117296433871 
Time, 0.08, Pos_X, -0.00110060918925266, Pos_Y, -0.004218414833383068, Pos_Z, 0.0028433592277570916 
Time, 0.082, Pos_X, -0.0012833481695974911, Pos_Y, -0.0047275183314935245, Pos_Z, 0.0031363985567734684 
Time, 0.084, Pos_X, -0.0014850645652173969, Pos_Y, -0.005273829392601958, Pos_Z, 0.0034510140984153593 
Time, 0.086, Pos_X, -0.0017064189758191105, Pos_Y, -0.005857768915265544, Pos_Z, 0.00378786696821797 
Time, 0.088, Pos_X, -0.0019479955794568027, Pos_Y, -0.006479612061492936, Pos_Z, 0.004147552959350103 
Time, 0.09, Pos_X, -0.0022103010812751147, Pos_Y, -0.00713949257929067, Pos_Z, 0.004530600212377168 
Time, 0.092, Pos_X, -0.002493764832124063, Pos_Y, -0.007837408885589472, Pos_Z, 0.004937467877706316 
Time, 0.094, Pos_X, -0.0027987400154401367, Pos_Y, -0.008573231657278408, Pos_Z, 0.005368545638658437 
Time, 0.096, Pos_X, -0.0031255058568423716, Pos_Y, -0.009346712571763133, Pos_Z, 0.005824153793360784 
Time, 0.098, Pos_X, -0.0034742707165124477, Pos_Y, -0.010157493739595638, Pos_Z, 0.006304543550336106 
Time, 0.1, Pos_X, -0.003845175944612103, Pos_Y, -0.011005117514577858, Pos_Z, 0.0068098973442502235 
Time, 0.102, Pos_X, -0.004238300596369332, Pos_Y, -0.011889036615345806, Pos_Z, 0.0073403294326886805 
Time, 0.104, Pos_X, -0.0046536664673647475, Pos_Y, -0.012808624052269194, Pos_Z, 0.007895886643263498 
Time, 0.106, Pos_X, -0.00509124291148112, Pos_Y, -0.013763182235779641, Pos_Z, 0.008476548286916259 
Time, 0.108, Pos_X, -0.005550951886308411, Pos_Y, -0.014751951384174239, Pos_Z, 0.009082225248316306 
