Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0 
Time, 0.002, Pos_X, -8.395830047627063e-10, Pos_Y, -1.754373548567631e-10, Pos_Z, -4.0843433037847655e-10 
Time, 0.004, Pos_X, -6.894294314085184e-09, Pos_Y, -1.310362141541964e-09, Pos_Z, -3.600430012793198e-09 
Time, 0.006, Pos_X, -2.8041621877332946e-08, Pos_Y, -4.671970492513039e-09, Pos_Z, -1.5892363556842723e-08 
Time, 0.008, Pos_X, -8.089885958354188e-08, Pos_Y, -1.1318852059736323e-08, Pos_Z, -4.995657903821664e-08 
Time, 0.01, Pos_X, -1.8920418532916626e-07, Pos_Y, -2.0810967773846554e-08, Pos_Z, -1.2762534469483043e-07 
Time, 0.012, Pos_X, -3.832162514567876e-07, Pos_Y, -2.9310740737779455e-08, Pos_Z, -2.829879562423821e-07 
Time, 0.014, Pos_X, -6.98032357336768e-07, Pos_Y, -2.7102050499639126e-08, Pos_Z, -5.656330130449689e-07 
Time, 0.016, Pos_X, -1.1707735028176183e-06, Pos_Y, 4.3937207990479315e-09, Pos_Z, -1.0438356945700817e-06 
Time, 0.018, Pos_X, -1.8366597245306015e-06, Pos_Y, 9.595789725404922e-08, Pos_Z, -1.8074455064911135e-06 
Time, 0.02, Pos_X, -2.7240986859240758e-06, Pos_Y, 2.940595883780055e-07, Pos_Z, -2.970197703329127e-06 
Time, 0.022, Pos_X, -3.849036833005346e-06, Pos_Y, 6.642222307613444e-07, Pos_Z, -4.6711697446847234e-06 
Time, 0.024, Pos_X, -5.208913111492074e-06, Pos_Y, 1.2939821278295191e-06, Pos_Z, -7.075140222999303e-06 
Time, 0.026, Pos_X, -6.776638783434644e-06, Pos_Y, 2.295156748242502e-06, Pos_Z, -1.0371670998188703e-05 
Time, 0.028, Pos_X, -8.495075843689503e-06, Pos_Y, 3.805177795641175e-06, Pos_Z, -1.4772846398938726e-05 
Time, 0.03, Pos_X, -1.0272477826157826e-05, Pos_Y, 5.9873190494517635e-06, Pos_Z, -2.050972031917446e-05 
Time, 0.032, Pos_X, -1.1979301780530502e-05, Pos_Y, 9.029746706594998e-06, Pos_Z, -2.782765282921838e-05 
Time, 0.034, Pos_X, -1.3446663179505218e-05, Pos_Y, 1.3143433796900957e-05, Pos_Z, -3.698084546660798e-05 
Time, 0.036, Pos_X, -1.4466558157139077e-05, Pos_Y, 1.855907690951048e-05, Pos_Z, -4.8226447344892204e-05 
Time, 0.038, Pos_X, -1.4793843539286621e-05, Pos_Y, 2.5523236269662176e-05, Pos_Z, -6.181865597967184e-05 
Time, 0.04, Pos_X, -1.4149788595679952e-05, Pos_Y, 3.4294006137597585e-05, Pos_Z, -7.800323178622952e-05 
Time, 0.042, Pos_X, -1.2226818619526046e-05, Pos_Y, 4.513656469501792e-05, Pos_Z, -9.701279011401387e-05 
Time, 0.044, Pos_X, -8.694021897094965e-06, Pos_Y, 5.831893471918599e-05, Pos_Z, -0.00011906313810004814 
Time, 0.046, Pos_X, -3.2030351496923207e-06, Pos_Y, 7.410822011300485e-05, Pos_Z, -0.0001443508104648484 
Time, 0.048, Pos_X, 4.606022724037146e-06, Pos_Y, 9.276750150521413e-05, Pos_Z, -0.0001730519020326072 
Time, 0.05, Pos_X, 1.5098878631538521e-05, Pos_Y, 0.00011455348337827218, Pos_Z, -0.0002053221333211922 
Time, 0.052, Pos_X, 2.8641996720006645e-05, Pos_Y, 0.00013971494611324172, Pos_Z, -0.0002412979435577123 
Time, 0.054, Pos_X, 4.5598205306810004e-05, Pos_Y, 0.0001684919927323651, Pos_Z, -0.0002810983860511382 
Time, 0.056, Pos_X, 6.632336544704054e-05, Pos_Y, 0.0002011162487634163, Pos_Z, -0.00032482776006069605 
Time, 0.058, Pos_X, 9.11637162306921e-05, Pos_Y, 0.00023781159875818942, Pos_Z, -0.00037257859523928417 
Time, 0.06, Pos_X, 0.00012045352241873683, Pos_Y, 0.00027879503588855225, Pos_Z, -0.0004244346246510234 
Time, 0.062, Pos_X, 0.00015451332001643203, Pos_Y, 0.0003242778187196582, Pos_Z, -0.00048047377975559915 
Time, 0.064, Pos_X, 0.00019364872690716783, Pos_Y, 0.00037446688718066574, Pos_Z, -0.0005407710658432533 
Time, 0.066, Pos_X, 0.00023814970121399347, Pos_Y, 0.0004295663916535626, Pos_Z, -0.0006054011821580176 
Time, 0.068, Pos_X, 0.0002882901349311531, Pos_Y, 0.0004897791829665282, Pos_Z, -0.0006744407997391364 
Time, 0.07, Pos_X, 0.0003443276820053854, Pos_Y, 0.0005553081822969142, Pos_Z, -0.0007479704042185572 
Time, 0.072, Pos_X, 0.0004065037271653159, Pos_Y, 0.0006263575357969715, Pos_Z, -0.0008260756170951648 
Time, 0.074, Pos_X, 0.0004750435114330854, Pos_Y, 0.0007031335312721646, Pos_Z, -0.0009088480237782851 
Time, 0.076, Pos_X, 0.0005501563630032673, Pos_Y, 0.0007858452585876708, Pos_Z, -0.0009963855115898994 
Time, 0.078, Pos_X, 0.0006320358877790496, Pos_Y, 0.0008747049529868187, Pos_Z, -0.001088792095312064 
Time, 0.08, Pos_X, 0.000720860081456784, Pos_Y, 0.0009699279873309823, Pos_Z, -0.001186177277092892 
Time, 0.082, Pos_X, 0.0008167913677223279, Pos_Y, 0.0010717325076106976, Pos_Z, -0.00128865498109358 
Time, 0.084, Pos_X, 0.0009199765371950959, Pos_Y, 0.0011803386762906539, Pos_Z, -0.0013963420627466497 
Time, 0.086, Pos_X, 0.001030546527323459, Pos_Y, 0.0012959674814605367, Pos_Z, -0.001509356413323221 
Time, 0.088, Pos_X, 0.0011486160418082818, Pos_Y, 0.0014188391471337092, Pos_Z, -0.0016278147635719724 
Time, 0.09, Pos_X, 0.0012742830816835438, Pos_Y, 0.001549171194084294, Pos_Z, -0.0017518302358095874 
Time, 0.092, Pos_X, 0.0014076284313213599, Pos_Y, 0.0016871762350722003, Pos_Z, -0.0018815097055230575 
Time, 0.094, Pos_X, 0.001548715101989697, Pos_Y, 0.0018330595356031447, Pos_Z, -0.002016951041950918 
Time, 0.096, Pos_X, 0.0016975876926231192, Pos_Y, 0.0019870163693612953, Pos_Z, -0.002158240311565246 
Time, 0.098, Pos_X, 0.0018542716871719537, Pos_Y, 0.00214922926851706, Pos_Z, -0.0023054490778743873 
Time, 0.1, Pos_X, 0.0020187726914830963, Pos_Y, 0.0023198651943189628, Pos_Z, -0.0024586318500691806 
Time, 0.102, Pos_X, 0.002191075544219975, Pos_Y, 0.002499072579847151, Pos_Z, -0.002617823733884488 
Time, 0.104, Pos_X, 0.002371143228739309, Pos_Y, 0.002686978226423071, Pos_Z, -0.002783038309726797 
Time, 0.106, Pos_X, 0.0025589155931383008, Pos_Y, 0.0028836841329542375, Pos_Z, -0.0029542657824874682 
Time, 0.108, Pos_X, 0.00275430801748815, Pos_Y, 0.003089264346268233, Pos_Z, -0.0031314714886557663 
Time, 0.11, Pos_X, 0.002957210208102606, Pos_Y, 0.003303761943832592, Pos_Z, -0.0033145948489236143 
Time, 0.112, Pos_X, 0.003167485186791669, Pos_Y, 0.0035271862311700027, Pos_Z, -0.0035035486548485643 
Time, 0.114, Pos_X, 0.0033849681639174993, Pos_Y, 0.003759510005503893, Pos_Z, -0.0036982182589466194 
Time, 0.116, Pos_X, 0.0036094653670160712, Pos_Y, 0.004000667072149761, Pos_Z, -0.003898460923517645 
Time, 0.118, Pos_X, 0.0038407530938202048, Pos_Y, 0.004250550289937017, Pos_Z, -0.0041041059009111315 
Time, 0.12, Pos_X, 0.004078576800186933, Pos_Y, 0.004509009943652417, Pos_Z, -0.004314955136357389 
Time, 0.122, Pos_X, 0.00432265040377896, Pos_Y, 0.004775852554453173, Pos_Z, -0.004530784301131744 
Time, 0.124, Pos_X, 0.004572655982253676, Pos_Y, 0.005050840409645663, Pos_Z, -0.0047513440322923435 
Time, 0.126, Pos_X, 0.004828243705288841, Pos_Y, 0.005333691824036665, Pos_Z, -0.004976361406401724 
Time, 0.128, Pos_X, 0.005089031954937914, Pos_Y, 0.005624082076298491, Pos_Z, -0.005205541682335379 
Time, 0.13, Pos_X, 0.005354607676141883, Pos_Y, 0.0059216449351967605, Pos_Z, -0.005438570307639306 
Time, 0.132, Pos_X, 0.005624527053444136, Pos_Y, 0.006225974759385612, Pos_Z, -0.005675115196747275 
Time, 0.134, Pos_X, 0.005898316556494505, Pos_Y, 0.006536629219884911, Pos_Z, -0.005914829290864349 
Time, 0.136, Pos_X, 0.006175474413971008, Pos_Y, 0.00685313269110645, Pos_Z, -0.006157353397504977 
Time, 0.138, Pos_X, 0.006455472514749199, Pos_Y, 0.007174980301389078, Pos_Z, -0.0064023192826437635 
Time, 0.14, Pos_X, 0.006737758671156565, Pos_Y, 0.007501642563424167, Pos_Z, -0.006649353037672207 
Time, 0.142, Pos_X, 0.007021759315218083, Pos_Y, 0.007832570546203581, Pos_Z, -0.0068980787415610974 
Time, 0.144, Pos_X, 0.007306882634737972, Pos_Y, 0.008167201522442848, Pos_Z, -0.007148122349813258 
Time, 0.146, Pos_X, 0.007592522120997826, Pos_Y, 0.008504965005081607, Pos_Z, -0.007399115775597902 
Time, 0.148, Pos_X, 0.007878060545175562, Pos_Y, 0.008845289106202211, Pos_Z, -0.0076507011453595545 
Time, 0.15, Pos_X, 0.008162874228935206, Pos_Y, 0.00918760711148549, Pos_Z, -0.007902535205125476 
Time, 0.152, Pos_X, 0.0084463374658031, Pos_Y, 0.009531364106886781, Pos_Z, -0.008154293806352736 
Time, 0.154, Pos_X, 0.00872782709157597, Pos_Y, 0.009876023590344792, Pos_Z, -0.008405676420697328 
Time, 0.156, Pos_X, 0.00900672719916589, Pos_Y, 0.010221074020979925, Pos_Z, -0.008656410639928178 
Time, 0.158, Pos_X, 0.009282434053678424, Pos_Y, 0.010566035209106215, Pos_Z, -0.008906256513874364 
Time, 0.16, Pos_X, 0.009554361063247523, Pos_Y, 0.010910464449367031, Pos_Z, -0.009155010617613335 
Time, 0.162, Pos_X, 0.009821943596106497, Pos_Y, 0.01125396229997749, Pos_Z, -0.009402509816343918 
Time, 0.164, Pos_X, 0.010084643626157403, Pos_Y, 0.011596177987294839, Pos_Z, -0.009648634728314497 
Time, 0.166, Pos_X, 0.01034195414811764, Pos_Y, 0.011936814324422229, Pos_Z, -0.009893312778365927 
Time, 0.168, Pos_X, 0.010593403321180035, Pos_Y, 0.012275631979545709, Pos_Z, -0.010136520593278483 
Time, 0.17, Pos_X, 0.010838558274496028, Pos_Y, 0.012612452993863623, Pos_Z, -0.010378285584283413 
Time, 0.172, Pos_X, 0.011077028465130024, Pos_Y, 0.012947163502283738, Pos_Z, -0.010618686691555914 
Time, 0.174, Pos_X, 0.011308468535429094, Pos_Y, 0.013279715561084609, Pos_Z, -0.010857854207551821 
Time, 0.176, Pos_X, 0.011532580615990815, Pos_Y, 0.013610127972836122, Pos_Z, -0.011095968553240874 
Time, 0.178, Pos_X, 0.011749115940308526, Pos_Y, 0.01393848596402611, Pos_Z, -0.01133325799152268 
Time, 0.18, Pos_X, 0.011957875897678173, Pos_Y, 0.014264939821415058, Pos_Z, -0.011569995364178373 
Time, 0.182, Pos_X, 0.012158712593039673, Pos_Y, 0.014589702722111637, Pos_Z, -0.011806493840545081 
Time, 0.184, Pos_X, 0.012351528767687565, Pos_Y, 0.014913047623267593, Pos_Z, -0.012043101574244682 
Time, 0.186, Pos_X, 0.012536277105327247, Pos_Y, 0.015235303114384119, Pos_Z, -0.012280195356392904 
Time, 0.188, Pos_X, 0.012712959002784345, Pos_Y, 0.015556848348709617, Pos_Z, -0.012518173459225335 
Time, 0.19, Pos_X, 0.01288162292064306, Pos_Y, 0.01587810717804109, Pos_Z, -0.012757447861991907 
Time, 0.192, Pos_X, 0.013042362345165143, Pos_Y, 0.016199541622327913, Pos_Z, -0.012998436101877555 
Time, 0.194, Pos_X, 0.013195313351286167, Pos_Y, 0.016521644839954254, Pos_Z, -0.01324155300898512 
Time, 0.196, Pos_X, 0.013340651711406325, Pos_Y, 0.016844933724318, Pos_Z, -0.013487202577054784 
Time, 0.198, Pos_X, 0.013478589554492583, Pos_Y, 0.017169941330074694, Pos_Z, -0.013735770262693238 
Time, 0.2, Pos_X, 0.013609371720384737, Pos_Y, 0.017497209301728097, Pos_Z, -0.013987615910263321 
Time, 0.202, Pos_X, 0.013733271907997315, Pos_Y, 0.01782728033894272, Pos_Z, -0.014243067305800744 
Time, 0.204, Pos_X, 0.013850588734950068, Pos_Y, 0.018160690888008587, Pos_Z, -0.014502414511597079 
Time, 0.206, Pos_X, 0.013961641808581735, Pos_Y, 0.018497964276518637, Pos_Z, -0.014765905227749874 
Time, 0.208, Pos_X, 0.014066767851812456, Pos_Y, 0.0188396044106862, Pos_Z, -0.01503374130755956 
Time, 0.21, Pos_X, 0.014166316879469548, Pos_Y, 0.019186090185877445, Pos_Z, -0.015306076541235973 
Time, 0.212, Pos_X, 0.014260648393936924, Pos_Y, 0.019537870726572093, Pos_Z, -0.01558301577503706 
Time, 0.214, Pos_X, 0.014350127718904324, Pos_Y, 0.019895361556033574, Pos_Z, -0.015864615338653215 
Time, 0.216, Pos_X, 0.014435122574767336, Pos_Y, 0.020258941748633987, Pos_Z, -0.016150884628413676 
Time, 0.218, Pos_X, 0.014515999890828581, Pos_Y, 0.020628952033807848, Pos_Z, -0.016441788629407355 
Time, 0.22, Pos_X, 0.014593122896666115, Pos_Y, 0.021005693809037614, Pos_Z, -0.016737251179229296 
Time, 0.222, Pos_X, 0.014666848526471762, Pos_Y, 0.02138942900140634, Pos_Z, -0.017037158873059864 
Time, 0.224, Pos_X, 0.014737525284942909, Pos_Y, 0.021780380815992022, Pos_Z, -0.017341365626732542 
Time, 0.226, Pos_X, 0.014805491475567098, Pos_Y, 0.0221787350880915, Pos_Z, -0.017649697460436587 
Time, 0.228, Pos_X, 0.014871073686227665, Pos_Y, 0.022584641972454356, Pos_Z, -0.01796195700079705 
Time, 0.23, Pos_X, 0.014934585758430055, Pos_Y, 0.022998218141499667, Pos_Z, -0.018277927761960414 
Time, 0.232, Pos_X, 0.014996328138215038, Pos_Y, 0.023419549382519878, Pos_Z, -0.01859737836995241 
Time, 0.234, Pos_X, 0.015056587460865706, Pos_Y, 0.023848693377106763, Pos_Z, -0.01892006672860807 
Time, 0.236, Pos_X, 0.015115636617392694, Pos_Y, 0.024285682520386924, Pos_Z, -0.01924574367834293 
Time, 0.238, Pos_X, 0.015173735237389784, Pos_Y, 0.024730526698694154, Pos_Z, -0.019574155879871068 
Time, 0.24, Pos_X, 0.015231130477360973, Pos_Y, 0.02518321627710521, Pos_Z, -0.019905048243812458 
Time, 0.242, Pos_X, 0.015288058111757567, Pos_Y, 0.025643725258036355, Pos_Z, -0.020238165909770185 
Time, 0.244, Pos_X, 0.015344743718548864, Pos_Y, 0.026112014280730986, Pos_Z, -0.020573255671263148 
Time, 0.246, Pos_X, 0.015401403847040007, Pos_Y, 0.026588033416776426, Pos_Z, -0.020910067077607557 
Time, 0.248, Pos_X, 0.015458247194593535, Pos_Y, 0.027071724756835024, Pos_Z, -0.021248353293570624 
Time, 0.25, Pos_X, 0.015515475914191694, Pos_Y, 0.027563024788226444, Pos_Z, -0.021587871607602192 
