Date, , 01/02/2024 15:08:38, Ax, -2.05 , Ay, -4.1  , Az, 271.36, Mx, yaw, -181, pitch, -126, roll, -169, lat, 13.556389  , lon, 80.02544867, speed, 0.559
Date, , 01/02/2024 15:08:39, Ax, 12.29 , Ay, 2.05  , Az, 258.05, Mx, yaw, 155 , pitch, -102, roll, -29 , lat, 13.556389  , lon, 80.02544867, speed, 0.559
Date, , 01/02/2024 15:08:40, Ax, 6.14  , Ay, -16.38, Az, 263.17, Mx, yaw, 10  , pitch, -201, roll, 10  , lat, 13.556389  , lon, 80.02544867, speed, 0.559
Date, , 01/02/2024 15:08:41, Ax, 15.36 , Ay, 16.38 , Az, 249.86, Mx, yaw, -228, pitch, 69  , roll, -28 , lat, 13.556389  , lon, 80.02544867, speed, 0.559
Date, , 01/02/2024 15:08:42, Ax, 12.29 , Ay, -4.1  , Az, 236.54, Mx, yaw, -3  , pitch, -19 , roll, -48 , lat, 13.55639283, lon, 80.02544917, speed, 0.828
Date, , 01/02/2024 15:08:43, Ax, 17.41 , Ay, -1.02 , Az, 258.05, Mx, yaw, -43 , pitch, -56 , roll, 90  , lat, 13.55639283, lon, 80.02544917, speed, 0.828
Date, , 01/02/2024 15:08:44, Ax, 23.55 , Ay, -12.29, Az, 248.83, Mx, yaw, 71  , pitch, 47  , roll, 53  , lat, 13.55639283, lon, 80.02544917, speed, 0.828
Date, , 01/02/2024 15:08:45, Ax, 0     , Ay, -5.12 , Az, 272.38, Mx, yaw, -272, pitch, 113 , roll, -135, lat, 13.55639283, lon, 80.02544917, speed, 0.828
Date, , 01/02/2024 15:08:46, Ax, -4.1  , Ay, -3.07 , Az, 269.31, Mx, yaw, 368 , pitch, 195 , roll, 200 , lat, 13.55639283, lon, 80.02544917, speed, 0.828
Date, , 01/02/2024 15:08:47, Ax, -32.77, Ay, -57.34, Az, 249.86, Mx, yaw, -216, pitch, 89  , roll, -215, lat, 13.55639283, lon, 80.02544917, speed, 0.828
Date, , 01/02/2024 15:08:48, Ax, 9.22  , Ay, 16.38 , Az, 242.69, Mx, yaw, -229, pitch, -97 , roll, 165 , lat, 13.55639283, lon, 80.02544917, speed, 0.828
Date, , 01/02/2024 15:08:49, Ax, 4.1   , Ay, -18.43, Az, 289.79, Mx, yaw, -68 , pitch, 46  , roll, 32  , lat, 13.55639283, lon, 80.02544917, speed, 0.828
Date, , 01/02/2024 15:08:50, Ax, -20.48, Ay, -19.46, Az, 274.43, Mx, yaw, 190 , pitch, 3   , roll, -202, lat, 13.55639717, lon, 80.02544883, speed, 0.805
Date, , 01/02/2024 15:08:51, Ax, -6.14 , Ay, -28.67, Az, 264.19, Mx, yaw, 146 , pitch, -264, roll, 168 , lat, 13.55639717, lon, 80.02544883, speed, 0.805
Date, , 01/02/2024 15:08:52, Ax, 18.43 , Ay, -13.31, Az, 235.52, Mx, yaw, -194, pitch, -430, roll, -21 , lat, 13.55639717, lon, 80.02544883, speed, 0.805
Date, , 01/02/2024 15:08:53, Ax, 9.22  , Ay, 3.07  , Az, 216.06, Mx, yaw, -125, pitch, -176, roll, 110 , lat, 13.55639717, lon, 80.02544883, speed, 0.805
Date, , 01/02/2024 15:08:54, Ax, 18.43 , Ay, -30.72, Az, 256   , Mx, yaw, -13 , pitch, 212 , roll, -117, lat, 13.55639717, lon, 80.02544883, speed, 0.805
Date, , 01/02/2024 15:08:55, Ax, 12.29 , Ay, -20.48, Az, 283.65, Mx, yaw, -13 , pitch, 118 , roll, -145, lat, 13.55639717, lon, 80.02544883, speed, 0.805
Date, , 01/02/2024 15:08:56, Ax, 4.1   , Ay, -17.41, Az, 263.17, Mx, yaw, -176, pitch, -323, roll, 89  , lat, 13.55639717, lon, 80.02544883, speed, 0.805
Date, , 01/02/2024 15:09:01, Ax, -7.17 , Ay, 0     , Az, 250.88, Mx, yaw, 214 , pitch, -151, roll, 80  , lat, 13.55639717, lon, 80.02544883, speed, 0.805
Date, , 01/02/2024 15:09:01, Ax, -10.24, Ay, 1.02  , Az, 237.57, Mx, yaw, 40  , pitch, -177, roll, 437 , lat, 13.55640083, lon, 80.0254485 , speed, 0.765
Date, , 01/02/2024 15:09:01, Ax, 18.43 , Ay, -6.14 , Az, 223.23, Mx, yaw, -97 , pitch, -57 , roll, -65 , lat, 13.55640083, lon, 80.0254485 , speed, 0.765
Date, , 01/02/2024 15:09:01, Ax, 23.55 , Ay, -30.72, Az, 269.31, Mx, yaw, 318 , pitch, 244 , roll, -105, lat, 13.55640083, lon, 80.0254485 , speed, 0.765
Date, , 01/02/2024 15:09:01, Ax, 20.48 , Ay, -20.48, Az, 274.43, Mx, yaw, -101, pitch, -87 , roll, 133 , lat, 13.55640083, lon, 80.0254485 , speed, 0.765
Date, , 01/02/2024 15:09:02, Ax, -21.5 , Ay, -31.74, Az, 266.24, Mx, yaw, 348 , pitch, 93  , roll, -41 , lat, 13.55640083, lon, 80.0254485 , speed, 0.765
Date, , 01/02/2024 15:09:03, Ax, 27.65 , Ay, 2.05  , Az, 251.9 , Mx, yaw, -231, pitch, 124 , roll, -30 , lat, 13.55640083, lon, 80.0254485 , speed, 0.765
Date, , 01/02/2024 15:09:04, Ax, 6.14  , Ay, -43.01, Az, 254.98, Mx, yaw, -212, pitch, 19  , roll, -23 , lat, 13.55640083, lon, 80.0254485 , speed, 0.765
Date, , 01/02/2024 15:09:05, Ax, 22.53 , Ay, -34.82, Az, 268.29, Mx, yaw, -194, pitch, -154, roll, -76 , lat, 13.55640083, lon, 80.0254485 , speed, 0.765
Date, , 01/02/2024 15:09:06, Ax, 0     , Ay, -19.46, Az, 275.46, Mx, yaw, 242 , pitch, 57  , roll, -5  , lat, 13.556403  , lon, 80.0254485 , speed, 0.276
Date, , 01/02/2024 15:09:07, Ax, 11.26 , Ay, -4.1  , Az, 223.23, Mx, yaw, 326 , pitch, -40 , roll, 54  , lat, 13.556403  , lon, 80.0254485 , speed, 0.276
Date, , 01/02/2024 15:09:08, Ax, 25.6  , Ay, -12.29, Az, 260.1 , Mx, yaw, 139 , pitch, 356 , roll, 14  , lat, 13.556403  , lon, 80.0254485 , speed, 0.276
Date, , 01/02/2024 15:09:09, Ax, 17.41 , Ay, -14.34, Az, 261.12, Mx, yaw, 216 , pitch, -175, roll, 255 , lat, 13.556403  , lon, 80.0254485 , speed, 0.276
Date, , 01/02/2024 15:09:10, Ax, -5.12 , Ay, -14.34, Az, 224.26, Mx, yaw, 94  , pitch, -411, roll, -11 , lat, 13.556403  , lon, 80.0254485 , speed, 0.276
Date, , 01/02/2024 15:09:11, Ax, -8.19 , Ay, 1.02  , Az, 241.66, Mx, yaw, 89  , pitch, -439, roll, 176 , lat, 13.556403  , lon, 80.0254485 , speed, 0.276
Date, , 01/02/2024 15:09:12, Ax, -10.24, Ay, -50.18, Az, 244.74, Mx, yaw, 207 , pitch, -25 , roll, -13 , lat, 13.556403  , lon, 80.0254485 , speed, 0.276
Date, , 01/02/2024 15:09:13, Ax, 3.07  , Ay, -8.19 , Az, 244.74, Mx, yaw, 85  , pitch, 111 , roll, -137, lat, 13.556403  , lon, 80.0254485 , speed, 0.276
Date, , 01/02/2024 15:09:14, Ax, 37.89 , Ay, -14.34, Az, 264.19, Mx, yaw, 210 , pitch, 290 , roll, 138 , lat, 13.55640617, lon, 80.02544867, speed, 0.637
