Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,0.091997266,0.49721998,0.113178775,0.86556154,-0.9652749,-2.394078
0.002,0.027946059,0.52037895,0.16096766,0.86551666,-0.9744792,-2.4052262
0.004,-0.03943171,0.5489182,0.21216337,0.86398304,-0.98592776,-2.415881
0.006,-0.10973865,0.5828859,0.26700398,0.8606343,-0.99982375,-2.4258428
0.008,-0.18251687,0.62219095,0.32585272,0.8550403,-1.0164196,-2.4349327
0.01,-0.25722837,0.66666454,0.38934845,0.84673077,-1.0359098,-2.443043
0.012,-0.33313516,0.71623576,0.45764768,0.83531016,-1.0582986,-2.4501567
0.014,-0.40920585,0.7705296,0.5303598,0.8205721,-1.0832565,-2.4563031
0.016,-0.48448992,0.82927585,0.6068724,0.80257916,-1.1100459,-2.4614854
0.018,-0.5580561,0.89212835,0.6867278,0.78171635,-1.1374583,-2.4656215
0.02,-0.62853885,0.9583005,0.77001816,0.75871384,-1.1638334,-2.4685173
0.022,-0.69412047,1.026807,0.85665256,0.73462504,-1.187171,-2.4698582
0.024,-0.7527865,1.0962218,0.94636697,0.71075094,-1.2053151,-2.46922
0.026,-0.8027776,1.1653955,1.0386293,0.6885095,-1.2161484,-2.46612
0.028,-0.8420407,1.2329067,1.1325597,0.6690749,-1.2183225,-2.4606142
0.03,-0.8690946,1.2976109,1.2272145,0.6539431,-1.2098975,-2.451211
0.032,-0.88259053,1.3583295,1.3216442,0.6441729,-1.1901348,-2.4377847
0.034,-0.8817464,1.4138392,1.4150163,0.6404946,-1.1589873,-2.4204414
0.036,-0.8654552,1.4627712,1.506787,0.6433437,-1.1169757,-2.399456
0.038,-0.8323909,1.5032881,1.5958564,0.6529194,-1.0649668,-2.375189
0.04,-0.78304386,1.5342866,1.6819724,0.66922957,-1.0040369,-2.3481054
0.042,-0.7175757,1.5547247,1.7646391,0.69203234,-0.9353732,-2.3187904
0.044,-0.63636076,1.5638838,1.8435408,0.7208414,-0.86029124,-2.2879722
0.046,-0.5401089,1.5613858,1.9183702,0.7549077,-0.7802462,-2.2564845
0.048,-0.43000004,1.5470147,1.9891437,0.7932826,-0.6967488,-2.22515
0.05,-0.30754298,1.5207632,2.0557232,0.83485425,-0.61126834,-2.1947265
0.052,-0.1746172,1.4829197,2.11833,0.8783778,-0.5252513,-2.1658149
0.054,-0.032992724,1.4339195,2.177168,0.9224459,-0.44028312,-2.1388175
