Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,0.8472142,-1.0715021,-1.4567262,-3.8865554,-11.167254,3.9409192
0.002,0.68248147,-0.9021764,-1.4102172,-3.852706,-11.187443,3.9968956
0.004,0.5074097,-0.7229001,-1.3621359,-3.8142493,-11.206761,4.0588894
0.006,0.32159236,-0.53313124,-1.3121892,-3.7707038,-11.22441,4.127297
0.008,0.12435852,-0.3321763,-1.2603424,-3.7216413,-11.2393,4.202405
0.01,-0.0848504,-0.11960299,-1.2069812,-3.6667917,-11.250252,4.284232
0.012,-0.3062495,0.104920596,-1.1525495,-3.6060522,-11.255973,4.3724394
0.014,-0.5401353,0.34181863,-1.0976068,-3.5395448,-11.25514,4.4663477
0.016,-0.7866755,0.591218,-1.0424188,-3.4676187,-11.246525,4.564938
0.018,-1.0463684,0.85320485,-0.9874662,-3.3908632,-11.229073,4.6669216
0.02,-1.3192704,1.127763,-0.933313,-3.3100493,-11.201973,4.7707963
0.022,-1.6054914,1.4148195,-0.8804282,-3.2260673,-11.164726,4.8750305
0.024,-1.9049802,1.7142435,-0.8293688,-3.13984,-11.117117,4.978156
0.026,-2.2173748,2.0254412,-0.7807884,-3.052287,-11.059221,5.078909
0.028,-2.5423136,2.347744,-0.7353941,-2.9623375,-10.991567,5.1791477
0.03,-2.8794413,2.6804004,-0.6938293,-2.8733532,-10.913989,5.2741194
0.032,-3.2282352,3.0226152,-0.6566998,-2.7856393,-10.827247,5.3639693
0.034,-3.5880728,3.3732762,-0.6246477,-2.6994207,-10.73205,5.4489136
0.036,-3.9584095,3.7311614,-0.5983354,-2.6148727,-10.629061,5.5291295
0.038,-4.3392177,4.095415,-0.57848155,-2.5321422,-10.518923,5.604761
0.04,-4.72985,4.4651227,-0.56603706,-2.451298,-10.402154,5.6758394
0.042,-5.1297693,4.8393593,-0.5619323,-2.3723698,-10.279135,5.7422748
0.044,-5.5380573,5.216987,-0.5668181,-2.2953196,-10.150092,5.803836
0.046,-5.9547014,5.5971136,-0.58147204,-2.2200637,-10.015139,5.8601904
0.048,-6.379539,5.979146,-0.60637414,-2.146474,-9.874225,5.910954
0.05,-6.8114066,6.3616743,-0.6419706,-2.0744255,-9.727183,5.9556932
0.052,-7.2498736,6.7432156,-0.68884563,-2.0038404,-9.573774,5.9939213
0.054,-7.694768,7.1227574,-0.7475679,-1.934713,-9.413824,6.0251718
0.056,-8.156372,7.509136,-0.81875014,-1.8671662,-9.247271,6.049022
