Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-1.8312196,-3.7692826,-3.151884,1.1693532,0.9228898,-1.7176723
0.002,-1.8350601,-3.8278549,-3.0532084,1.134511,0.8671232,-1.7167345
0.004,-1.8431672,-3.88739,-2.9475045,1.0956786,0.8041508,-1.714884
0.006,-1.856422,-3.9475431,-2.8347466,1.0525744,0.73326784,-1.711735
0.008,-1.8753163,-4.0078645,-2.714926,1.0049803,0.6539597,-1.7068248
0.01,-1.9003317,-4.0679655,-2.588298,0.9527936,0.5659143,-1.6996784
0.012,-1.9326751,-4.1271343,-2.4546099,0.8960444,0.46906155,-1.6897756
0.014,-1.9729223,-4.184411,-2.3141656,0.8348936,0.3636322,-1.6765907
0.016,-2.0214047,-4.239162,-2.1672883,0.76957893,0.2500397,-1.659629
0.018,-2.0785472,-4.2903633,-2.014388,0.70040536,0.12881017,-1.638418
0.02,-2.1445744,-4.3370337,-1.8561947,0.6277868,0.0006723404,-1.6126077
0.022,-2.2199378,-4.377997,-1.6935123,0.5521531,-0.13357925,-1.5820397
0.024,-2.305788,-4.411784,-1.5264406,0.4738834,-0.2732098,-1.5467635
0.026,-2.4026875,-4.4370522,-1.3554217,0.39329243,-0.417566,-1.507052
0.028,-2.5106719,-4.452957,-1.1812247,0.30879846,-0.5690799,-1.4630435
0.03,-2.6296344,-4.458775,-1.0048636,0.22311285,-0.7230799,-1.4157903
0.032,-2.7592583,-4.4535995,-0.8276111,0.136205,-0.8791841,-1.3661349
0.034,-2.8991554,-4.436516,-0.65103436,0.048100203,-1.0367947,-1.3150413
0.036,-3.0488598,-4.4065523,-0.47656798,-0.041088082,-1.1950343,-1.2635832
0.038,-3.2076218,-4.3628535,-0.3058684,-0.13116658,-1.3527751,-1.2129147
0.04,-3.3744864,-4.3047,-0.14087415,-0.22182432,-1.5086775,-1.1643351
0.042,-3.5487556,-4.231146,0.016692877,-0.31266606,-1.6612856,-1.1191847
0.044,-3.7310696,-4.1409626,0.1663866,-0.40324014,-1.8091346,-1.0787886
0.046,-3.9215279,-4.03345,0.3080449,-0.4930257,-1.9507828,-1.0443673
0.048,-4.11892,-3.9086478,0.4418199,-0.58156747,-2.085067,-1.0169977
0.05,-4.3217063,-3.766984,0.5671272,-0.6685507,-2.2112646,-0.99747574
0.052,-4.529457,-3.608245,0.68295264,-0.7537679,-2.3290434,-0.9862411
0.054,-4.741912,-3.43216,0.7881131,-0.8371551,-2.4384785,-0.98338133
0.056,-4.9603825,-3.2388084,0.88518476,-0.9187492,-2.5400267,-0.9886086
