Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,0.17419994,0.27535787,-1.2017732,-0.8266209,-2.5402243,0.80700254
0.002,0.15927804,0.2720707,-1.1658229,-0.82796305,-2.5109696,0.83019054
0.004,0.13780546,0.27182284,-1.1317366,-0.8293976,-2.477987,0.85630405
0.006,0.108957216,0.27480897,-1.099363,-0.8309169,-2.440921,0.88567114
0.008,0.07220206,0.28148854,-1.0685503,-0.8325078,-2.3995588,0.9185432
0.01,0.027215898,0.29217196,-1.0392452,-0.8341915,-2.353838,0.95510805
0.012,-0.026955009,0.30788678,-1.0118436,-0.8360249,-2.303857,0.9954412
0.014,-0.09094015,0.3296696,-0.98685837,-0.8380712,-2.2497737,1.0395136
0.016,-0.16555178,0.35852042,-0.96502405,-0.8404003,-2.191819,1.0871396
0.018,-0.2514262,0.39558017,-0.9470113,-0.8430886,-2.1302924,1.1379784
0.02,-0.34921008,0.44194663,-0.9334014,-0.8461621,-2.0655034,1.1915537
0.022,-0.45944133,0.49864697,-0.92496175,-0.84955883,-1.9976909,1.2473184
0.024,-0.5823967,0.5666662,-0.9222677,-0.85309416,-1.927021,1.3046494
0.026,-0.7176943,0.64626217,-0.9258665,-0.8564271,-1.8535438,1.3628445
0.028,-0.8650054,0.73771936,-0.9359173,-0.8591457,-1.7756127,1.4224548
0.03,-1.0239412,0.84126073,-0.9528204,-0.86055815,-1.6953489,1.4809211
0.032,-1.1938763,0.95683,-0.97668755,-0.8600576,-1.6125256,1.5376276
0.034,-1.3743972,1.0843059,-1.0077338,-0.8570496,-1.5270361,1.591837
0.036,-1.5646034,1.2232356,-1.0459462,-0.85096526,-1.4388463,1.6426792
0.038,-1.7626045,1.3724664,-1.0908246,-0.84135544,-1.3480396,1.6891863
0.04,-1.9669816,1.5307491,-1.1419672,-0.82795835,-1.2548499,1.7303045
0.042,-2.1761022,1.6966953,-1.1988536,-0.81070065,-1.1595881,1.7649802
0.044,-2.3880439,1.8685093,-1.2605774,-0.789724,-1.0625924,1.7922654
0.046,-2.6007504,2.0439947,-1.3262562,-0.76538485,-0.96429145,1.8114207
0.048,-2.8123088,2.2210982,-1.3952771,-0.7382325,-0.86522627,1.8220512
0.05,-3.0209384,2.3976953,-1.4669279,-0.70897907,-0.7659634,1.8242185
0.052,-3.2248988,2.5716949,-1.540218,-0.6784464,-0.6671227,1.8184656
0.054,-3.4225814,2.7411547,-1.6141546,-0.64747006,-0.56924397,1.8058497
0.056,-3.614368,2.9059038,-1.6867092,-0.6168377,-0.47269762,1.787867
0.058,-3.7974749,3.06316,-1.758859,-0.5872399,-0.37770808,1.7662852
0.06,-3.9707136,3.2117743,-1.8299986,-0.55922884,-0.28430283,1.7429292
0.062,-4.1335754,3.351303,-1.8995656,-0.53315353,-0.1922896,1.7195606
0.064,-4.28547,3.481451,-1.9675623,-0.50911474,-0.1013698,1.6977128
0.066,-4.4267893,3.6026947,-2.0340881,-0.48698092,-0.011257935,1.6785519
0.068,-4.557431,3.7156568,-2.0992222,-0.4664769,0.0781876,1.6628634
0.07,-4.677781,3.8212671,-2.163357,-0.44720578,0.16691312,1.6510695
0.072,-4.7882733,3.9206874,-2.2273402,-0.42875156,0.25461674,1.6432228
0.074,-4.8898478,4.0155277,-2.2918549,-0.41074482,0.34074908,1.6391146
0.076,-4.983504,4.1074305,-2.357397,-0.39289016,0.4245527,1.6383835
0.078,-5.070902,4.1983867,-2.4243128,-0.3749793,0.50510085,1.6406002
0.08,-5.153015,4.290122,-2.493101,-0.35691473,0.5813417,1.64536
0.082,-5.230947,4.3845024,-2.5636911,-0.33865753,0.6522156,1.6522945
0.084,-5.3051834,4.4828815,-2.6352563,-0.32017195,0.71683866,1.6610984
0.086,-5.376772,4.5865784,-2.706788,-0.30141038,0.7745705,1.6715313
0.088,-5.4461827,4.6965795,-2.7775493,-0.2823209,0.82496136,1.6833885
0.09,-5.5136333,4.8132033,-2.846912,-0.26284224,0.8677802,1.696489
0.092,-5.5816784,4.9370346,-2.9140115,-0.24287498,0.9030679,1.7106725
0.094,-5.641386,5.0660067,-2.9780862,-0.22230154,0.9311218,1.7257745
0.096,-5.701065,5.201957,-3.0365949,-0.20106071,0.952344,1.7416172
0.098,-5.754365,5.342768,-3.0888202,-0.17910963,0.96730065,1.7580441
0.1,-5.8007708,5.4875803,-3.1328387,-0.15643919,0.9766964,1.7748628
0.102,-5.838462,5.634899,-3.1665692,-0.13309807,0.98130226,1.7918234
0.104,-5.8650446,5.782696,-3.1880426,-0.10920429,0.98182875,1.8085929
0.106,-5.8789573,5.9292965,-3.1950839,-0.084970236,0.9788872,1.8247726
0.108,-5.8785963,6.0732646,-3.185783,-0.060656548,0.9730239,1.8399266
0.11,-5.862365,6.213228,-3.1590278,-0.036562383,0.9646263,1.8535454
0.112,-5.8272676,6.3470917,-3.1139781,-0.013080239,0.9537817,1.8650496
0.114,-5.770914,6.47268,-3.0494251,0.009315133,0.940236,1.8738705
0.116,-5.6918774,6.588509,-2.9655266,0.030052245,0.92339694,1.8794818
0.118,-5.5886383,6.6927614,-2.8629284,0.048465133,0.9024245,1.8813939
0.12,-5.4596944,6.783746,-2.7412357,0.06382948,0.87626344,1.8792386
0.122,-5.305206,6.860235,-2.5992398,0.07540077,0.84370863,1.872809
0.124,-5.125498,6.9212484,-2.436054,0.08249098,0.8037536,1.8621359
0.126,-4.9201136,6.9652214,-2.2506332,0.084549785,0.755967,1.8474361
0.128,-4.6888256,6.990886,-2.0451186,0.08123982,0.7003886,1.829114
0.13,-4.432487,6.9979506,-1.8239948,0.072374284,0.63757473,1.8076901
0.132,-4.151468,6.986054,-1.590097,0.05807185,0.56891406,1.7838444
0.134,-3.8472533,6.9552364,-1.3453872,0.038775206,0.49652177,1.7583467
0.136,-3.5232534,6.9073305,-1.0927037,0.015179038,0.42301095,1.7320106
0.138,-3.1824117,6.8441086,-0.8354633,-0.011794448,0.3513142,1.7056463
0.14,-2.8293118,6.767876,-0.57549787,-0.041034162,0.28447062,1.6799974
0.142,-2.4654322,6.6793575,-0.3162325,-0.07138169,0.22528937,1.6556945
0.144,-2.0905552,6.5788026,-0.06300229,-0.10171217,0.17609113,1.6332003
0.146,-1.7077255,6.4678845,0.18074605,-0.1310032,0.13862051,1.6128098
0.148,-1.3210636,6.349308,0.41039273,-0.15839401,0.11387481,1.5946343
0.15,-0.93346375,6.225568,0.6227026,-0.1833187,0.10192602,1.5785558
0.152,-0.54744923,6.0988007,0.81468034,-0.20554832,0.101918936,1.5641623
0.154,-0.16578227,5.9717135,0.98290974,-0.2252065,0.11221646,1.5507747
0.156,0.20902163,5.8471136,1.1249897,-0.24279809,0.13042815,1.5375872
0.158,0.57487226,5.7272315,1.2394781,-0.25904134,0.15380168,1.5238501
0.16,0.92978364,5.6143355,1.3253069,-0.2748099,0.17913622,1.5087321
0.162,1.2718698,5.510719,1.3818443,-0.29109678,0.20272112,1.4913945
0.164,1.5995262,5.4184217,1.4094393,-0.308891,0.2207615,1.4711064
0.166,1.9112344,5.3393803,1.4089835,-0.32898027,0.22984277,1.447265
0.168,2.2057278,5.2749705,1.3823615,-0.3519842,0.2270557,1.4193861
0.17,2.4820526,5.226377,1.3321393,-0.37836212,0.2099982,1.3871207
0.172,2.7394931,5.1942596,1.2617043,-0.40814972,0.17745985,1.350574
0.174,2.9771187,5.1791577,1.1745081,-0.441036,0.12918213,1.3103157
0.176,3.1945035,5.1813316,1.0750647,-0.47651762,0.06539313,1.267046
0.178,3.3908105,5.2004356,0.9678985,-0.5137761,-0.012900774,1.2214704
0.18,3.5655544,5.2360554,0.8564612,-0.55185133,-0.104218304,1.174387
0.182,3.7189293,5.2870626,0.7444877,-0.58979833,-0.20644489,1.1265748
0.184,3.8502393,5.3525434,0.6352003,-0.6265715,-0.31694654,1.0787016
0.186,3.9585094,5.431385,0.53151715,-0.6612085,-0.43297857,1.0312272
0.188,4.043316,5.5221453,0.43613553,-0.69279945,-0.55153286,0.9844392
0.19,4.104079,5.6231394,0.35148728,-0.7204321,-0.6692668,0.938514
0.192,4.1403465,5.73269,0.27926183,-0.7432364,-0.7826479,0.8935711
0.194,4.15157,5.849386,0.22016275,-0.76037025,-0.8880562,0.84976816
0.196,4.138001,5.9715114,0.1748383,-0.7709921,-0.98187464,0.8073398
0.198,4.1000576,6.096842,0.14426768,-0.7742812,-1.0607893,0.76655996
0.2,4.037862,6.2238235,0.1289308,-0.76957095,-1.1222179,0.7276682
0.202,3.953719,6.3502383,0.128582,-0.75642455,-1.1644696,0.69083357
0.204,3.8398767,6.4760485,0.14302099,-0.7346646,-1.1868408,0.65611184
0.206,3.7065744,6.597301,0.17078221,-0.7045342,-1.189911,0.62336016
0.208,3.5495868,6.7137885,0.21256638,-0.66673017,-1.1754739,0.5921826
0.21,3.3713658,6.823952,0.26770544,-0.6222985,-1.1462809,0.56183255
0.212,3.1731458,6.926812,0.33566844,-0.57270914,-1.1060196,0.5311726
0.214,2.9561114,7.0214834,0.4163705,-0.5197096,-1.0587234,0.49891815
0.216,2.7216144,7.107164,0.50958425,-0.4651403,-1.0083767,0.4636828
0.218,2.4704943,7.183485,0.6153064,-0.41079426,-0.95873225,0.4240557
0.22,2.204389,7.2498784,0.7351196,-0.35828364,-0.91315275,0.378756
0.222,1.9249817,7.3061676,0.8709329,-0.30883965,-0.87426984,0.32672006
0.224,1.6339527,7.35274,1.023669,-0.26323238,-0.843718,0.26717103
0.226,1.333224,7.390021,1.193327,-0.22196329,-0.8224758,0.19944455
0.228,1.0241468,7.418992,1.3791192,-0.18514673,-0.8104449,0.12315182
0.23,0.7076299,7.441018,1.5789548,-0.15247516,-0.80625576,0.03843308
0.232,0.38577646,7.4573073,1.7897978,-0.12353365,-0.80813825,-0.054130673
0.234,0.060037732,7.4692082,2.009816,-0.097740635,-0.8139027,-0.15374364
0.236,-0.2691733,7.478985,2.2371824,-0.07438691,-0.82107514,-0.259444
0.238,-0.6013143,7.4886527,2.4721,-0.052808344,-0.8271301,-0.37009662
0.24,-0.9364664,7.5003858,2.7143843,-0.032406032,-0.82956254,-0.4844867
0.242,-1.2755637,7.5171723,2.9602232,-0.012607172,-0.82604235,-0.60142523
0.244,-1.6181241,7.541523,3.2037249,0.0071226507,-0.8145385,-0.719768
0.246,-1.9618361,7.5748982,3.4394639,0.027361155,-0.7932556,-0.8384049
0.248,-2.3061483,7.6193557,3.6618967,0.048728496,-0.76067215,-0.95630157
0.25,-2.6495583,7.67664,3.8647342,0.07185879,-0.7156439,-1.0724902
0.252,-2.9941082,7.7501483,4.0434103,0.09736797,-0.6572932,-1.185941
0.254,-3.3414154,7.842872,4.1945367,0.12589768,-0.5849361,-1.2956364
0.256,-3.6889486,7.9557343,4.312803,0.15808254,-0.49813482,-1.4006088
0.258,-4.0337925,8.088789,4.3943243,0.19446588,-0.3968803,-1.4999615
0.26,-4.3737316,8.241927,4.435005,0.23547402,-0.28156263,-1.5928196
0.262,-4.706723,8.414849,4.431959,0.28140557,-0.15300265,-1.6783658
0.264,-5.029955,8.606201,4.3836956,0.33231372,-0.012482141,-1.755887
0.266,-5.340402,8.814122,4.2891817,0.38806272,0.1383976,-1.8247545
0.268,-5.634739,9.036106,4.148534,0.44833228,0.29773372,-1.8844869
0.27,-5.9095907,9.268998,3.9627066,0.5126046,0.46318415,-1.9348799
0.272,-6.161703,9.509094,3.733512,0.58018756,0.63195735,-1.976094
0.274,-6.388049,9.75257,3.4634993,0.650242,0.8009059,-2.0086782
0.276,-6.5853834,9.995076,3.1566563,0.7217725,0.966518,-2.0336456
0.278,-6.751172,10.232568,2.8178215,0.79358363,1.1248976,-2.0525422
0.28,-6.883086,10.461144,2.4524426,0.86427355,1.2718368,-2.0673723
0.282,-6.979068,10.67701,2.066309,0.93228745,1.4031292,-2.080393
0.284,-7.0378637,10.876638,1.6659493,0.9960246,1.5147746,-2.0938702
0.286,-7.058421,11.05688,1.2573826,1.0538956,1.6033403,-2.1098604
0.288,-7.0403175,11.215164,0.8469062,1.1044909,1.6662602,-2.130008
0.29,-6.9833307,11.348969,0.4418323,1.1466631,1.7019634,-2.1554098
0.292,-6.8880157,11.45645,0.048288822,1.1796771,1.7101489,-2.186481
0.294,-6.754764,11.535809,-0.32829773,1.2033236,1.6918274,-2.2228968
0.296,-6.585061,11.586295,-0.6832328,1.2178993,1.6491249,-2.263732
0.298,-6.380212,11.607357,-1.011927,1.2241497,1.5850625,-2.3076258
0.3,-6.1425486,11.59945,-1.3103099,1.2231332,1.5032561,-2.352969
0.302,-5.8747177,11.563325,-1.5753601,1.2160492,1.407581,-2.3980865
0.304,-5.5794096,11.499967,-1.8048956,1.2040731,1.3018492,-2.4414804
0.306,-5.259564,11.410841,-1.9981058,1.1882131,1.1895103,-2.482025
0.308,-4.9181137,11.29801,-2.1551862,1.1691686,1.0734313,-2.5189242
0.31,-4.557845,11.163191,-2.276701,1.1473187,0.95596784,-2.5517411
0.312,-4.1815763,11.008709,-2.3642845,1.1228213,0.83913004,-2.5803494
0.314,-3.7920887,10.83693,-2.4197407,1.0956997,0.72460854,-2.6048965
0.316,-3.3925464,10.650204,-2.4451766,1.0659277,0.6138257,-2.6256592
0.318,-2.9864526,10.451031,-2.4437728,1.0336189,0.50809336,-2.6428914
0.32,-2.576849,10.241611,-2.4190943,0.99906915,0.40866816,-2.6567423
0.322,-2.16678,10.024412,-2.374799,0.9627814,0.31673813,-2.6671555
0.324,-1.7596521,9.802014,-2.3146858,0.92542017,0.23347081,-2.6738222
0.326,-1.3582363,9.576715,-2.2428143,0.8877576,0.15994275,-2.6762414
0.328,-0.96505785,9.350748,-2.1627183,0.8506014,0.09703246,-2.6738188
0.33,-0.5836513,9.126579,-2.0786455,0.8147464,0.045346454,-2.6659431
0.332,-0.2175749,8.906625,-1.9947692,0.7809222,0.005210325,-2.6520867
0.334,0.13014764,8.693136,-1.9141685,0.74978614,-0.023422644,-2.6319182
0.336,0.4568268,8.487784,-1.8380321,0.72184336,-0.041094832,-2.6054397
0.338,0.759856,8.292544,-1.7672935,0.69734025,-0.048857614,-2.5730598
0.34,1.037315,8.10909,-1.7031081,0.6763538,-0.04810442,-2.5354774
0.342,1.2872978,7.9388804,-1.6465633,0.65884745,-0.04044681,-2.4934783
0.344,1.5078505,7.7838383,-1.5996666,0.64471126,-0.027630895,-2.447848
0.346,1.6974977,7.6453,-1.5637494,0.63381386,-0.011403076,-2.399337
0.348,1.8550061,7.524434,-1.5392691,0.6260642,0.0066378117,-2.3485894
0.35,1.980814,7.4213624,-1.5256553,0.6214553,0.025195576,-2.2960496
0.352,2.0754437,7.3358555,-1.5214119,0.6200956,0.04331696,-2.242053
0.354,2.1391323,7.2677393,-1.5245932,0.6221962,0.06036806,-2.1868482
0.356,2.1717587,7.216709,-1.5331211,0.62806225,0.07611432,-2.1306522
0.358,2.1746526,7.181996,-1.5448314,0.63805634,0.09061494,-2.073684
0.36,2.1493473,7.1627755,-1.5577774,0.6525285,0.10411028,-2.0162048
0.362,2.0979114,7.1578636,-1.5699458,0.6717826,0.11697112,-1.9585681
0.364,2.0222425,7.1659284,-1.578859,0.69603664,0.12959257,-1.9012083
0.366,1.9238774,7.185627,-1.5822241,0.72538537,0.14234671,-1.8446448
0.368,1.8049172,7.2153883,-1.577907,0.75978035,0.15551633,-1.7894423
0.37,1.6677909,7.2535996,-1.5639582,0.7990344,0.16925561,-1.7361956
0.372,1.5151043,7.2985563,-1.5388427,0.8428313,0.18367562,-1.6854786
0.374,1.3491442,7.348927,-1.5008913,0.8907697,0.19878551,-1.6378157
0.376,1.1722674,7.4033065,-1.4488426,0.9423888,0.21458055,-1.5936564
0.378,0.9871361,7.4603343,-1.3821037,0.99717665,0.23104519,-1.5533255
0.38,0.795704,7.519373,-1.3003459,1.0545566,0.24810915,-1.5170537
0.382,0.60066295,7.5792265,-1.2027788,1.1139221,0.26570547,-1.485002
0.384,0.40329587,7.6389956,-1.0890908,1.1746621,0.28380632,-1.4572392
0.386,0.20553267,7.6980042,-0.9599402,1.2361782,0.3023917,-1.4337182
0.388,0.008919001,7.755386,-0.8160849,1.2978874,0.32148698,-1.4143369
0.39,-0.18544745,7.810405,-0.6584569,1.3592777,0.3411949,-1.3989282
0.392,-0.3764522,7.862588,-0.4882611,1.4199855,0.36173317,-1.3871958
0.394,-0.5631578,7.9116488,-0.30692178,1.4797593,0.3833601,-1.3788009
0.396,-0.7447547,7.9574203,-0.11604786,1.5384161,0.406374,-1.3733779
0.398,-0.92036116,7.9996767,0.082633436,1.595912,0.4311883,-1.370485
0.4,-1.0894508,8.038634,0.28702843,1.6523117,0.45824844,-1.369584
0.402,-1.2513254,8.074405,0.49523753,1.707727,0.4879802,-1.3700985
0.404,-1.4051112,8.107003,0.70535827,1.7623258,0.5207962,-1.3714615
