Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.69257593,0.4639341,-0.7691617,0.0034298897,-1.1985701,1.5344414
0.002,-0.71498704,0.45014286,-0.66522497,-0.021927416,-1.2626022,1.5100098
0.004,-0.736739,0.4346401,-0.55790204,-0.049889326,-1.3323131,1.4826251
0.006,-0.75784904,0.41757888,-0.4473209,-0.080329955,-1.4073974,1.4521962
0.008,-0.77838993,0.3990827,-0.33384374,-0.11296153,-1.4870872,1.4188116
0.01,-0.7982731,0.37902004,-0.21817224,-0.14731175,-1.5700536,1.3827368
0.012,-0.8173197,0.3574867,-0.10109607,-0.18271565,-1.6543907,1.3444202
0.014,-0.8355403,0.334659,0.016196012,-0.21832287,-1.7376738,1.3045067
0.016,-0.85304475,0.3108272,0.13238513,-0.25313318,-1.8170748,1.2638044
0.018,-0.8696876,0.28623292,0.24618462,-0.28610492,-1.8895942,1.2231765
0.02,-0.8855597,0.26131743,0.35603714,-0.31622684,-1.9523711,1.1834747
0.022,-0.9007629,0.23650241,0.46048385,-0.34263736,-2.0029652,1.1454483
0.024,-0.91533613,0.21211672,0.55812204,-0.36469686,-2.039612,1.1096575
0.026,-0.9292941,0.18852946,0.6476107,-0.38202006,-2.0614116,1.0764219
0.028,-0.9429386,0.1661587,0.7276759,-0.3954125,-2.0706697,1.0447419
0.03,-0.956517,0.14554054,0.79715,-0.4035505,-2.0647044,1.0160272
0.032,-0.9702853,0.12698662,0.8552132,-0.4069112,-2.0455012,0.98988104
0.034,-0.98450065,0.110981464,0.9011558,-0.40607446,-2.0153782,0.96589327
0.036,-0.999197,0.097753465,0.9346284,-0.40171492,-1.9768245,0.94368815
0.038,-1.0144243,0.087515,0.9556143,-0.3945672,-1.932386,0.9229192
0.04,-1.0304375,0.08050871,0.9645822,-0.38550615,-1.8845935,0.9032972
0.042,-1.0471015,0.076635,0.96243656,-0.37553447,-1.835926,0.8845674
0.044,-1.0643315,0.07572651,0.95049065,-0.3657155,-1.7887197,0.86641943
0.046,-1.0819193,0.07747263,0.9302963,-0.3571267,-1.7451923,0.848454
0.048,-1.0995568,0.0813697,0.90385616,-0.35072297,-1.707383,0.8301985
0.05,-1.1170244,0.086839914,0.8734841,-0.34727496,-1.6770959,0.8111541
0.052,-1.1339046,0.0933184,0.841599,-0.34736162,-1.6558352,0.79080194
0.054,-1.1496327,0.099940896,0.81089175,-0.35132146,-1.6447034,0.76864004
0.056,-1.1650263,0.106066644,0.7856734,-0.35923368,-1.6443417,0.7442373
0.058,-1.1775522,0.11029798,0.7667539,-0.3709169,-1.6548653,0.717223
0.06,-1.1867623,0.11192763,0.7566874,-0.38595986,-1.6758703,0.687371
0.062,-1.1921196,0.10991132,0.757683,-0.4037394,-1.7064327,0.65462995
0.064,-1.1928747,0.10319275,0.7714853,-0.4234795,-1.7451762,0.61917543
0.066,-1.1885055,0.090899825,0.7994237,-0.44435197,-1.7903495,0.5813931
0.068,-1.1785285,0.072687745,0.842724,-0.46551615,-1.8399215,0.5418279
0.07,-1.1628451,0.04875195,0.90255743,-0.48618233,-1.8917546,0.50110245
0.072,-1.140847,0.018878877,0.97927785,-0.50563127,-1.9437006,0.45989072
0.074,-1.112113,-0.01755178,1.0725363,-0.52325267,-1.9936912,0.41883212
0.076,-1.0764577,-0.06106615,1.1818206,-0.53852504,-2.0398657,0.37849104
0.078,-1.0339968,-0.11200708,1.3063004,-0.55104864,-2.0806367,0.3393132
0.08,-0.9851146,-0.17012048,1.4451286,-0.5605075,-2.1146958,0.3016029
0.082,-0.92974716,-0.23442918,1.5972934,-0.5666814,-2.1410408,0.265515
0.084,-0.8684777,-0.3041002,1.7608712,-0.56940514,-2.158999,0.23102808
0.086,-0.8016877,-0.37827036,1.9328552,-0.5685655,-2.1681533,0.19796965
0.088,-0.73008615,-0.45626557,2.1100924,-0.5640987,-2.168335,0.16606173
0.09,-0.6541765,-0.53742653,2.2896183,-0.5559928,-2.159576,0.13497701
0.092,-0.57487196,-0.62085754,2.4682386,-0.54431546,-2.142023,0.104394674
0.094,-0.49293077,-0.7053649,2.6425097,-0.52917874,-2.11593,0.07403189
0.096,-0.4092089,-0.78955734,2.808776,-0.5107535,-2.0815942,0.043661922
0.098,-0.3245057,-0.8721855,2.9633007,-0.48929524,-2.0393076,0.013186455
0.1,-0.23955244,-0.95182776,3.1024039,-0.4651019,-1.9893444,-0.017409801
0.102,-0.15556526,-1.027394,3.222735,-0.4385742,-1.9320202,-0.048063546
0.104,-0.07356548,-1.0977082,3.3212073,-0.41015315,-1.8676627,-0.0786151
0.106,0.00563848,-1.1617854,3.394993,-0.38027906,-1.7966237,-0.108822376
0.108,0.08111286,-1.2186018,3.4413452,-0.34934986,-1.7192384,-0.13836825
0.11,0.1521827,-1.2673059,3.4579477,-0.31772047,-1.6358654,-0.1669468
0.112,0.21782339,-1.3069954,3.4424543,-0.28571802,-1.5470061,-0.19426775
0.114,0.2775904,-1.3369346,3.393035,-0.25356403,-1.453227,-0.22008151
0.116,0.33108604,-1.356501,3.308468,-0.22136724,-1.3551812,-0.2441735
0.118,0.3781476,-1.3651776,3.1882749,-0.18912327,-1.2536349,-0.2663327
0.12,0.41867828,-1.3625295,3.0326464,-0.15677851,-1.1495284,-0.28627437
0.122,0.4525891,-1.3483407,2.8422115,-0.12428364,-1.0439351,-0.3035962
0.124,0.4799869,-1.322516,2.6185825,-0.09163052,-0.93805075,-0.31783152
0.126,0.50128305,-1.2851219,2.3640578,-0.058882624,-0.83324826,-0.3285138
