Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,0.6250907,-0.36190587,-0.7840488,-0.27287537,-0.78277403,0.45920277
0.002,0.64061105,-0.3627796,-0.754039,-0.28866476,-0.8146082,0.4552055
0.004,0.6538332,-0.361845,-0.7199721,-0.30603778,-0.849725,0.450917
0.006,0.6640849,-0.35905236,-0.6814399,-0.3249855,-0.8881078,0.44637942
0.008,0.6712004,-0.3539886,-0.63832915,-0.34540838,-0.92951816,0.44168338
0.01,0.6744372,-0.34631607,-0.59047633,-0.36709508,-0.97342575,0.43695852
0.012,0.6731771,-0.3355994,-0.5377581,-0.38968006,-1.0189439,0.43237707
0.014,0.666665,-0.3213985,-0.48025903,-0.41263434,-1.064801,0.4281695
0.016,0.6543719,-0.30345434,-0.41838828,-0.43526703,-1.1093416,0.4246251
0.018,0.6356619,-0.28138387,-0.35273057,-0.45675266,-1.1505593,0.42207423
0.02,0.61027557,-0.25507167,-0.28397113,-0.47617358,-1.186224,0.42086226
0.022,0.5778044,-0.22424057,-0.21291037,-0.49258417,-1.2140524,0.42132092
0.024,0.53770375,-0.18865743,-0.14055747,-0.5050931,-1.2318923,0.42376027
0.026,0.4897011,-0.14820628,-0.06789931,-0.5129289,-1.2378988,0.42842945
0.028,0.4334249,-0.10285658,0.0039098263,-0.5161262,-1.2318339,0.43538725
0.03,0.36887443,-0.052717716,0.073656306,-0.5134063,-1.2111211,0.44488546
0.032,0.29622263,0.0019976646,0.13991518,-0.5048029,-1.1758528,0.4568475
0.034,0.21574037,0.06101621,0.20126083,-0.49056402,-1.1266723,0.47108683
0.036,0.12792277,0.12390955,0.25630358,-0.47115195,-1.0647821,0.48731783
0.038,0.033459455,0.19013768,0.3036896,-0.4472492,-0.99186563,0.50517654
0.04,-0.06703739,0.259123,0.34203932,-0.41967803,-0.91002274,0.52421534
0.042,-0.17251542,0.3301881,0.37034068,-0.38935953,-0.8216009,0.5439021
0.044,-0.28190464,0.40257347,0.38762638,-0.35726383,-0.72908175,0.56365097
0.046,-0.39376384,0.47533756,0.39302155,-0.32436198,-0.63496286,0.58286405
0.048,-0.50665116,0.54757696,0.38592535,-0.2915855,-0.5416942,0.6009237
0.05,-0.6193506,0.6184797,0.36624667,-0.25981233,-0.45160034,0.6172566
0.052,-0.7303132,0.6873486,0.33414856,-0.22985345,-0.3668141,0.63133144
0.054,-0.8382616,0.7534549,0.28991082,-0.20245403,-0.28924683,0.6426825
0.056,-0.9422096,0.8166066,0.23487055,-0.17826788,-0.22055657,0.65094274
0.058,-1.0399868,0.8753031,0.169054,-0.15787144,-0.16214547,0.65583867
0.06,-1.130412,0.92902774,0.093960665,-0.14178273,-0.11515656,0.65720636
0.062,-1.2125083,0.9772845,0.01118657,-0.13041747,-0.08049154,0.65496945
0.064,-1.2852575,1.0200111,-0.07760537,-0.12409004,-0.05881387,0.64914227
0.066,-1.3477503,1.0569928,-0.17042395,-0.12300731,-0.05052936,0.6398127
0.068,-1.3993022,1.088053,-0.26537496,-0.1272331,-0.055777103,0.6271219
0.07,-1.4394248,1.113311,-0.36056948,-0.13667883,-0.074406266,0.6112517
0.072,-1.4677423,1.1328621,-0.45418185,-0.15108103,-0.105972655,0.5924144
0.074,-1.4843563,1.1470157,-0.5443282,-0.1699991,-0.14967035,0.5708672
0.076,-1.4892154,1.1562073,-0.6293835,-0.19281888,-0.20433754,0.5469124
0.078,-1.4825385,1.1610537,-0.7076441,-0.21878994,-0.26847446,0.5208769
0.08,-1.4648261,1.1620827,-0.7775638,-0.24706739,-0.34029764,0.49312788
0.082,-1.4364467,1.1599892,-0.8380829,-0.27670878,-0.41772407,0.46406627
0.084,-1.3977611,1.1552975,-0.8885845,-0.3067441,-0.49842313,0.43412316
0.086,-1.3496828,1.1486394,-0.92864764,-0.33617672,-0.57991415,0.40373713
0.088,-1.292793,1.1404207,-0.95807624,-0.36405087,-0.65970755,0.37337387
0.09,-1.2278771,1.1311727,-0.97720146,-0.3894975,-0.73539627,0.34348205
0.092,-1.1557328,1.1214576,-0.98617685,-0.4117406,-0.80477357,0.3144847
0.094,-1.0771517,1.1116571,-0.9854634,-0.43013996,-0.86591244,0.28675276
0.096,-0.99305093,1.1024463,-0.97586,-0.44422644,-0.9172896,0.26059115
0.098,-0.90419275,1.0941658,-0.95829856,-0.45370308,-0.95782244,0.23622006
0.1,-0.8113458,1.0871446,-0.933897,-0.45846716,-0.986928,0.2137672
