Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.59486496,0.53646517,0.6123633,1.1482704,0.5768378,-0.17458797
0.002,-0.58252674,0.54230565,0.6051439,1.1543767,0.58433306,-0.17334527
0.004,-0.5703056,0.5486828,0.5976164,1.1608837,0.5922321,-0.17202622
0.006,-0.5583279,0.5556847,0.5899594,1.1677356,0.60042465,-0.17066252
0.008,-0.5464483,0.5634223,0.5822527,1.1748512,0.6087504,-0.16927606
0.01,-0.5349005,0.5719555,0.57465583,1.1821046,0.6170066,-0.1679064
0.012,-0.523793,0.5814544,0.5673577,1.1893644,0.62495935,-0.16660452
0.014,-0.513047,0.59179616,0.5605152,1.1964707,0.63235843,-0.16541588
0.016,-0.50302184,0.60314167,0.55428994,1.2032835,0.6389766,-0.16436237
0.018,-0.49363953,0.6154991,0.54880273,1.209692,0.6446429,-0.16345286
0.02,-0.4846344,0.62855357,0.5445186,1.2156422,0.64928424,-0.16268206
0.022,-0.47703254,0.64270425,0.5413037,1.2211552,0.65295064,-0.16201377
0.024,-0.47031567,0.65770787,0.5394257,1.2263291,0.65580755,-0.16138583
0.026,-0.46454966,0.67334026,0.53916705,1.2313213,0.65814024,-0.16074193
0.028,-0.4598658,0.6896079,0.5406351,1.2366046,0.660583,-0.15996397
0.03,-0.45618212,0.70629525,0.5439365,1.2420391,0.66314346,-0.15906775
0.032,-0.453777,0.7233157,0.5491941,1.2479153,0.6663294,-0.15800053
0.034,-0.45243564,0.74037594,0.55654067,1.2544749,0.67058736,-0.15671706
0.036,-0.45231357,0.75729215,0.5660014,1.2619078,0.6762984,-0.15521294
0.038,-0.4533897,0.77387613,0.5775201,1.2703431,0.68375486,-0.15351099
0.04,-0.455583,0.7899297,0.59111965,1.2798357,0.69316673,-0.15163821
0.042,-0.45895225,0.80518997,0.6066642,1.2903936,0.7046294,-0.14963233
0.044,-0.4633485,0.81947994,0.6239475,1.3019652,0.718142,-0.1475544
0.046,-0.46873128,0.83259463,0.64276445,1.3144611,0.7336322,-0.14545119
0.048,-0.47511932,0.844349,0.662865,1.327779,0.7509676,-0.14335078
0.05,-0.48241976,0.85451835,0.6839609,1.3417835,0.7699318,-0.14128208
0.052,-0.49062687,0.8630444,0.7056448,1.3563282,0.79029113,-0.13924176
0.054,-0.49960342,0.86968565,0.7276306,1.371267,0.8117666,-0.13722682
0.056,-0.50893116,0.87475723,0.749584,1.386449,0.8340534,-0.1352272
0.058,-0.5193033,0.8779056,0.7709166,1.4017282,0.85686255,-0.13324201
0.06,-0.5304959,0.87928414,0.79134184,1.4169748,0.87994254,-0.13125145
0.062,-0.54243064,0.8788328,0.8105376,1.4320854,0.90306175,-0.12926656
0.064,-0.55512357,0.8768034,0.8281727,1.4469635,0.92599714,-0.12731671
0.066,-0.5685171,0.87306154,0.84393275,1.4615055,0.9485427,-0.12546605
0.068,-0.58232,0.86768615,0.8575512,1.4756281,0.9705035,-0.12379295
0.07,-0.5964712,0.8610068,0.86882627,1.4892601,0.9916768,-0.12242442
0.072,-0.61101204,0.85312986,0.8776136,1.5023366,1.0118661,-0.121479034
0.074,-0.62551343,0.8441864,0.88396865,1.5148052,1.0308533,-0.12107062
0.076,-0.6399964,0.8342298,0.8877682,1.5266147,1.0484036,-0.12131429
0.078,-0.6543187,0.82338464,0.88915676,1.53773,1.0642878,-0.12230086
0.08,-0.6682135,0.81187296,0.88817674,1.5481373,1.0782697,-0.1240595
0.082,-0.68160665,0.79985785,0.88506377,1.5578153,1.0901376,-0.12660861
0.084,-0.69414926,0.78729135,0.88006186,1.5667796,1.0996958,-0.12991202
0.086,-0.7055902,0.7740694,0.87341857,1.5750672,1.1068019,-0.13391793
0.088,-0.7157022,0.7602314,0.8654409,1.5827303,1.1113696,-0.13855964
0.09,-0.7242517,0.74570024,0.85649633,1.5898323,1.1133652,-0.14376241
0.092,-0.73111653,0.7305392,0.84694594,1.5964587,1.1128308,-0.14946008
0.094,-0.73599124,0.7145455,0.8371299,1.6027195,1.1098592,-0.15560251
0.096,-0.73882616,0.6976931,0.82744074,1.608721,1.1046118,-0.16214138
0.098,-0.7392687,0.67972213,0.8181006,1.614556,1.0972972,-0.1690324
0.1,-0.73735845,0.6606454,0.80945534,1.6203139,1.0881295,-0.17625785
0.102,-0.7329945,0.6402313,0.80180216,1.6260486,1.0773275,-0.1838367
0.104,-0.72611535,0.61831754,0.7952989,1.6317657,1.0651112,-0.1917783
0.106,-0.71667385,0.5947306,0.7902141,1.6374204,1.0516768,-0.20011544
0.108,-0.7045506,0.56942546,0.7866206,1.6429218,1.0371284,-0.20886523
0.11,-0.68994975,0.5423032,0.78462094,1.6481286,1.0215292,-0.21805263
0.112,-0.6728765,0.513326,0.7841799,1.6528867,1.0048804,-0.22770572
0.114,-0.6533499,0.48255214,0.78525513,1.6570286,0.98712116,-0.23783201
0.116,-0.6315868,0.449936,0.78767586,1.660358,0.9681438,-0.2484231
0.118,-0.6078416,0.4155019,0.7912758,1.6627,0.9477925,-0.2594571
0.12,-0.58219105,0.37934744,0.79578567,1.6638865,0.92589563,-0.27091277
0.122,-0.554783,0.3415773,0.8009818,1.6637766,0.9022888,-0.2827717
0.124,-0.52596086,0.30250123,0.8065469,1.662246,0.8768285,-0.29499745
0.126,-0.49588794,0.26227054,0.8122916,1.6592479,0.8494252,-0.30754727
0.128,-0.46500802,0.2212609,0.81794965,1.6547756,0.8200692,-0.3203563
0.13,-0.4337741,0.17994484,0.8230586,1.6488911,0.788831,-0.333336
0.132,-0.4017274,0.13843432,0.82767165,1.6417198,0.7558672,-0.3463856
0.134,-0.36988258,0.09723971,0.83132493,1.6334428,0.72141254,-0.3594079
0.136,-0.33846694,0.056927234,0.8336784,1.6242902,0.68575585,-0.372293
0.138,-0.30782664,0.017767318,0.83453315,1.6145053,0.64927053,-0.3849262
0.14,-0.27820307,-0.019877397,0.83364296,1.6043658,0.61233735,-0.3971898
0.142,-0.24986058,-0.055693753,0.8307899,1.5941424,0.5753652,-0.40898192
0.144,-0.2233508,-0.08928119,0.82583135,1.5840867,0.5387478,-0.42021066
0.146,-0.1987875,-0.12037666,0.8185591,1.5744117,0.502849,-0.43081176
0.148,-0.17641878,-0.14883928,0.80900997,1.5653143,0.46798497,-0.4407472
0.15,-0.15652817,-0.17440735,0.7970564,1.5569607,0.4344478,-0.45001394
0.152,-0.13926664,-0.19691658,0.78279155,1.5494719,0.4024591,-0.4586389
0.154,-0.12498163,-0.21626933,0.7663522,1.542929,0.37218583,-0.46666172
0.156,-0.11368186,-0.232454,0.74793637,1.5373923,0.3437522,-0.47412056
0.158,-0.10554033,-0.24549818,0.72763854,1.5329013,0.31722233,-0.4810833
0.16,-0.10050378,-0.25552267,0.70566404,1.5294647,0.29259053,-0.48761266
0.162,-0.098635316,-0.26270944,0.6824281,1.527071,0.26986212,-0.4937756
0.164,-0.099813566,-0.26721194,0.6581833,1.5257109,0.2489776,-0.49964046
0.166,-0.1039357,-0.26936436,0.6333972,1.5253463,0.22983631,-0.505267
0.168,-0.11078882,-0.26953438,0.60843915,1.5259402,0.21231958,-0.51070833
0.17,-0.12035741,-0.26809216,0.5837318,1.5274713,0.19630614,-0.5160041
0.172,-0.13222462,-0.2653837,0.55972296,1.5299268,0.18169299,-0.52116466
0.174,-0.14610893,-0.26190248,0.536891,1.5332791,0.16835758,-0.52618384
0.176,-0.16166054,-0.25793657,0.5155806,1.537494,0.15616533,-0.5310509
0.178,-0.17860043,-0.25392735,0.4962045,1.5425355,0.14497411,-0.5357333
0.18,-0.19658089,-0.250557,0.479094,1.5483334,0.1346404,-0.5402057
0.182,-0.21517849,-0.24791385,0.46445325,1.5548255,0.12502825,-0.5444406
0.184,-0.23403013,-0.24658054,0.45230395,1.5619521,0.116024196,-0.5483943
0.186,-0.25271937,-0.24684227,0.44295442,1.5696492,0.107552946,-0.5520118
0.188,-0.27087077,-0.24889988,0.43644875,1.5778956,0.099601984,-0.55522734
0.19,-0.2881825,-0.25310308,0.4327993,1.58669,0.09222904,-0.557947
0.192,-0.30425254,-0.25963295,0.43196416,1.5960796,0.08552235,-0.5600889
0.194,-0.31881762,-0.26853418,0.4338457,1.6061103,0.07962051,-0.5615737
0.196,-0.3317304,-0.2798293,0.43834996,1.6168252,0.0746634,-0.5623529
0.198,-0.3427952,-0.29352766,0.44540742,1.6282662,0.07077512,-0.562404
0.2,-0.35173506,-0.3096121,0.45474026,1.6404366,0.068059295,-0.5617458
0.202,-0.3584903,-0.32800788,0.46603617,1.6532942,0.06655127,-0.560449
0.204,-0.3630101,-0.34840024,0.4792463,1.6667491,0.066189766,-0.558627
0.206,-0.3653217,-0.370739,0.49406174,1.6806927,0.06686008,-0.55640984
0.208,-0.36554444,-0.39464235,0.51036227,1.6949944,0.06841004,-0.5539578
0.21,-0.36365837,-0.41994777,0.5279327,1.709502,0.07064587,-0.5514478
0.212,-0.35972917,-0.44631183,0.54657495,1.7240881,0.073375404,-0.5490257
0.214,-0.3539195,-0.47350866,0.56630194,1.7386454,0.07642424,-0.54682505
0.216,-0.34652334,-0.5011699,0.58688617,1.7531059,0.07964742,-0.5449326
0.218,-0.33767247,-0.52915716,0.60835314,1.767427,0.08295715,-0.5433974
0.22,-0.3275889,-0.5572349,0.63068795,1.7816195,0.08630723,-0.5422157
0.222,-0.31664014,-0.58519053,0.6539631,1.7957033,0.089692414,-0.5413463
0.224,-0.30512363,-0.61291087,0.6781543,1.809721,0.09315246,-0.54071903
0.226,-0.29315856,-0.6402367,0.7034557,1.8237374,0.09674722,-0.5402522
0.228,-0.28103822,-0.66707134,0.72997403,1.8378282,0.10055554,-0.53984094
0.23,-0.2690379,-0.6932422,0.7578079,1.8520571,0.10468584,-0.5393971
0.232,-0.25743437,-0.71881104,0.7869442,1.866477,0.10922474,-0.53886366
0.234,-0.24647753,-0.7438183,0.8176716,1.8811283,0.11424577,-0.53820693
0.236,-0.23626903,-0.76824707,0.849867,1.8960485,0.11981046,-0.5374198
0.238,-0.22690992,-0.7922627,0.8835552,1.9112477,0.12598145,-0.53652525
