Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,0.61998403,0.9135038,0.359741,-0.04261993,-0.08395807,-0.0011533797
0.002,0.7125005,0.90460247,0.29083574,-0.04227682,-0.08984152,-0.0074650142
0.004,0.80813223,0.8962598,0.22020066,-0.041925877,-0.096265644,-0.014482347
0.006,0.90656257,0.8885564,0.14788589,-0.041569337,-0.10316363,-0.022250257
0.008,1.0074602,0.8814188,0.07382125,-0.04121535,-0.11039848,-0.030770179
0.01,1.1104052,0.87499917,-0.0017210245,-0.040874016,-0.11776167,-0.040007155
0.012,1.2150328,0.8697202,-0.078238815,-0.040535863,-0.12496312,-0.049886942
0.014,1.3204579,0.8657841,-0.15530348,-0.040195215,-0.13163775,-0.060295373
0.016,1.4258243,0.86352396,-0.23250985,-0.039839428,-0.13736805,-0.071038246
0.018,1.5302958,0.86330676,-0.30934396,-0.03944858,-0.14174064,-0.08184985
0.02,1.6326499,0.86536545,-0.38506734,-0.038996182,-0.14438392,-0.09240836
0.022,1.731766,0.86995214,-0.4588843,-0.038450107,-0.14501543,-0.102380194
0.024,1.8264308,0.8772867,-0.5301223,-0.037784696,-0.14345658,-0.111436374
0.026,1.9154042,0.8875299,-0.5980594,-0.03697607,-0.13965811,-0.11929962
0.028,1.9972646,0.9008985,-0.6619892,-0.035975125,-0.13381256,-0.12603828
0.03,2.070655,0.91735363,-0.72098505,-0.034814935,-0.12589256,-0.13105968
0.032,2.1341972,0.9371488,-0.774006,-0.03346757,-0.11614164,-0.13431782
0.034,2.1867127,0.9603152,-0.8202659,-0.031923153,-0.104800746,-0.13583967
0.036,2.2271724,0.98678064,-0.8591875,-0.03021134,-0.0921349,-0.13570261
0.038,2.2547486,1.0162926,-0.89031196,-0.028384764,-0.078411825,-0.13406737
0.04,2.268774,1.048371,-0.9130392,-0.026529875,-0.063882306,-0.13110453
0.042,2.2687557,1.0825365,-0.9269278,-0.024735663,-0.0487675,-0.12701377
0.044,2.2546523,1.1183035,-0.93157,-0.023126224,-0.03324208,-0.122019574
0.046,2.226583,1.1549809,-0.92689717,-0.021817304,-0.017432332,-0.11636549
0.048,2.184886,1.1918523,-0.91290355,-0.02091964,-0.0014156513,-0.11030646
0.05,2.130203,1.2283008,-0.8896698,-0.020498462,0.014755126,-0.10410843
0.052,2.063639,1.2634529,-0.85736907,-0.020610355,0.031082656,-0.09801571
0.054,1.9863513,1.2966442,-0.8163524,-0.021229696,0.047570154,-0.092279844
0.056,1.9019347,1.3271022,-0.769426,-0.022291295,0.0642414,-0.087100975
0.058,1.8090802,1.354131,-0.7139493,-0.023685105,0.08110158,-0.08267243
0.06,1.7095832,1.3769064,-0.6506466,-0.025271988,0.09811738,-0.07914179
0.062,1.6050863,1.3950223,-0.58052045,-0.026899703,0.11522538,-0.07662877
0.064,1.4979144,1.4076132,-0.504912,-0.02843028,0.13234067,-0.07522936
0.066,1.3903898,1.4140146,-0.42381522,-0.029769424,0.14936215,-0.0750056
0.068,1.2826246,1.4145386,-0.33843526,-0.030843258,0.16619189,-0.07599603
0.07,1.1760144,1.40939,-0.2501591,-0.031612128,0.18274358,-0.07820946
0.072,1.0717854,1.3989491,-0.15921825,-0.032067124,0.1989935,-0.081618205
0.074,0.9710772,1.3833364,-0.06579745,-0.032216746,0.21499349,-0.08616098
0.076,0.8747575,1.3624501,0.02862385,-0.032079767,0.23083393,-0.09170882
