Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,0.6479921,-0.3451909,-0.5871886,0.22673072,-0.5888673,0.28560975
0.002,0.6501686,-0.34265533,-0.5915177,0.22531144,-0.60286576,0.28487974
0.004,0.6525232,-0.3402248,-0.595361,0.22379953,-0.6185893,0.28392392
0.006,0.6551712,-0.3380367,-0.5984727,0.22223751,-0.6361317,0.2827032
0.008,0.6584164,-0.33611596,-0.60110873,0.22069874,-0.65551805,0.28117386
0.01,0.66203654,-0.33445394,-0.6029933,0.21925703,-0.6766961,0.2792771
0.012,0.66605496,-0.33302262,-0.6042379,0.21801475,-0.69949836,0.2769845
0.014,0.67066044,-0.33200496,-0.6047472,0.2170997,-0.7236204,0.2742776
0.016,0.6759288,-0.33148327,-0.6045231,0.21665579,-0.7486106,0.2711581
0.018,0.68203163,-0.33146328,-0.60365456,0.2168144,-0.773928,0.2676543
0.02,0.6890379,-0.33205333,-0.60211396,0.21768406,-0.7989718,0.26381582
0.022,0.69695055,-0.33335477,-0.60010266,0.21935628,-0.8231454,0.2597254
0.024,0.7058315,-0.3353614,-0.59768176,0.22186318,-0.8459203,0.25548235
0.026,0.71581435,-0.3382528,-0.59497523,0.22517633,-0.86689,0.25119406
0.028,0.7269634,-0.34205317,-0.59208757,0.22922018,-0.8864565,0.24691781
0.03,0.7392815,-0.3468537,-0.5891824,0.2338874,-0.9036243,0.2428185
0.032,0.752808,-0.3526371,-0.5863864,0.23901877,-0.91857576,0.2389898
0.034,0.7675711,-0.35946563,-0.5838023,0.2444355,-0.93164164,0.23547602
0.036,0.7835299,-0.36743754,-0.5815091,0.24995115,-0.9432646,0.23228279
0.038,0.8006604,-0.37650055,-0.57959086,0.25538957,-0.95392907,0.22940266
0.04,0.8188836,-0.38663208,-0.57810414,0.26058948,-0.9641423,0.22679682
0.042,0.8380799,-0.3977596,-0.5769224,0.2654444,-0.9743881,0.22438328
0.044,0.8578959,-0.4098461,-0.57605684,0.2698589,-0.9850979,0.22207324
0.046,0.8780671,-0.42278206,-0.57554334,0.27376747,-0.9966323,0.2197727
0.048,0.8984115,-0.43643808,-0.5752375,0.2771439,-1.0092576,0.21741065
