Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.21310106,0.053875007,0.006723264,-0.3740335,-0.7120223,0.44300285
0.002,-0.27243254,0.08607445,0.06379023,-0.38817632,-0.7308662,0.446548
0.004,-0.33412477,0.12206772,0.11914445,-0.40284425,-0.7498464,0.45097214
0.006,-0.39835733,0.16191867,0.17118557,-0.41775477,-0.76841164,0.45630002
0.008,-0.46499234,0.20502925,0.21879509,-0.43253708,-0.785834,0.46254274
0.01,-0.5334741,0.25039363,0.26146716,-0.446701,-0.8011901,0.46967167
0.012,-0.6030053,0.29746145,0.29884923,-0.45968255,-0.81344116,0.47758788
0.014,-0.67310107,0.34638584,0.33073077,-0.47087243,-0.8214989,0.486085
0.016,-0.7436609,0.39752287,0.3564465,-0.47965413,-0.8243269,0.49481532
0.018,-0.8148303,0.45106342,0.3748256,-0.48547834,-0.8210833,0.5033233
0.02,-0.886238,0.5069314,0.38407105,-0.48794585,-0.8112476,0.51112926
0.022,-0.9574941,0.56488144,0.38296145,-0.48686218,-0.7946949,0.51781684
0.024,-1.0281273,0.62444246,0.37067544,-0.48226148,-0.77173334,0.5230951
0.026,-1.0974773,0.6847367,0.34687793,-0.4743932,-0.7430731,0.5267905
0.028,-1.1650499,0.7449352,0.31126302,-0.46407145,-0.71006846,0.5289632
0.03,-1.2301694,0.804593,0.26354587,-0.45115972,-0.6731744,0.5295904
0.032,-1.2921436,0.86323833,0.20314331,-0.4363649,-0.63365203,0.5288962
0.034,-1.3502831,0.9203793,0.12938827,-0.4203638,-0.5925844,0.5271888
0.036,-1.4039955,0.9755564,0.0415718,-0.40372533,-0.55085725,0.52468705
0.038,-1.4526865,1.0279658,-0.06074845,-0.38686612,-0.5091497,0.5215019
0.04,-1.4959121,1.076841,-0.17749533,-0.37010694,-0.46796,0.51770437
0.042,-1.5332404,1.1213652,-0.3080771,-0.35373545,-0.42765552,0.51334167
0.044,-1.5642111,1.1607815,-0.4515492,-0.3380211,-0.38859963,0.50836617
0.046,-1.5886939,1.194392,-0.60644615,-0.32316858,-0.35129154,0.50260174
0.048,-1.6063001,1.2215149,-0.77104014,-0.30933398,-0.31653625,0.49575013
0.05,-1.6168847,1.2416953,-0.9432031,-0.29668248,-0.28553927,0.48748243
0.052,-1.6204512,1.2546273,-1.1210757,-0.28544217,-0.2599157,0.47750926
0.054,-1.617033,1.2600584,-1.3023442,-0.27596554,-0.2416224,0.4656167
0.056,-1.6083105,1.258042,-1.4848268,-0.2687598,-0.23278159,0.45175967
0.058,-1.5917113,1.2479866,-1.6661552,-0.2644874,-0.2355049,0.436098
0.06,-1.5675576,1.2297331,-1.843973,-0.263923,-0.25167,0.41899005
0.062,-1.5362843,1.2032524,-2.0161057,-0.26784605,-0.2827479,0.40089798
0.064,-1.4982195,1.1686411,-2.1802275,-0.27697194,-0.32965216,0.38230366
0.066,-1.4537181,1.1256768,-2.333942,-0.2918446,-0.39264604,0.36363512
0.068,-1.402873,1.0740942,-2.4751995,-0.31274223,-0.4713018,0.34522817
0.07,-1.3461261,1.0139129,-2.6019244,-0.33959484,-0.5645381,0.3273279
0.072,-1.2837927,0.94560164,-2.7126875,-0.37193105,-0.6706658,0.31004238
0.074,-1.2161341,0.8700638,-2.8064075,-0.40890434,-0.7875038,0.2933283
0.076,-1.1435952,0.78823376,-2.882067,-0.44934762,-0.9124849,0.277038
0.078,-1.066678,0.7008887,-2.9390981,-0.49190152,-1.0428412,0.26101112
0.08,-0.98566365,0.6085178,-2.9773283,-0.535148,-1.1757519,0.2451841
0.082,-0.90071815,0.5115395,-2.9973197,-0.57773954,-1.3085154,0.22958535
0.084,-0.81216943,0.41098338,-2.999814,-0.6185038,-1.4387218,0.21435222
0.086,-0.7199868,0.30752224,-2.9859166,-0.6564859,-1.5643668,0.19965377
0.088,-0.6242254,0.20207018,-2.9570298,-0.69098765,-1.6838734,0.18570107
0.09,-0.52494335,0.09503877,-2.914817,-0.7216261,-1.796096,0.17282912
0.092,-0.4221459,-0.013156593,-2.8610005,-0.74825174,-1.9003265,0.16137373
0.094,-0.31610066,-0.12219936,-2.7970762,-0.77086496,-1.9962878,0.15155497
0.096,-0.20680904,-0.2316081,-2.7245219,-0.7895335,-2.0840845,0.14347982
0.098,-0.09458262,-0.34053403,-2.644376,-0.8043776,-2.164053,0.13724077
0.1,0.020608306,-0.44825202,-2.558083,-0.81566447,-2.2367003,0.13303736
0.102,0.13872558,-0.5542882,-2.4663212,-0.8237849,-2.30266,0.13111562
0.104,0.25970322,-0.6584068,-2.3697557,-0.8291756,-2.362655,0.13160929
0.106,0.38331497,-0.7606412,-2.2687452,-0.83233166,-2.4175606,0.13452199
0.108,0.5096234,-0.86103433,-2.1631866,-0.83374476,-2.468386,0.13976157
0.11,0.6382623,-0.9590061,-2.0528426,-0.8338995,-2.516264,0.14715561
0.112,0.7686957,-1.0544503,-1.9378271,-0.8333032,-2.5623658,0.15650707
0.114,0.90037274,-1.1477025,-1.8179954,-0.8324406,-2.6077704,0.16768095
0.116,1.0330931,-1.238627,-1.6921954,-0.8317429,-2.6533093,0.18063456
0.118,1.1660074,-1.3264804,-1.5595999,-0.83153987,-2.6994553,0.19543698
0.12,1.2985163,-1.4104847,-1.4200567,-0.8320049,-2.746197,0.21223232
0.122,1.4295872,-1.4902472,-1.2735089,-0.8331472,-2.793014,0.2311709
0.124,1.5586171,-1.5661263,-1.1199707,-0.8348255,-2.8389158,0.2523383
0.126,1.6853805,-1.6387749,-0.95922345,-0.83676463,-2.8825378,0.2757367
0.128,1.8092651,-1.7082688,-0.79166853,-0.8385712,-2.9222608,0.30123872
0.13,1.9292738,-1.7742965,-0.61756533,-0.83982074,-2.9563723,0.32861963
0.132,2.044622,-1.8365332,-0.43705258,-0.8400837,-2.9832656,0.35756305
0.134,2.154065,-1.8947167,-0.25141326,-0.83892345,-3.0015464,0.38764143
0.136,2.2569423,-1.9489034,-0.062010773,-0.83597016,-3.010161,0.41842118
0.138,2.352586,-1.999453,0.12982157,-0.8309256,-3.0083878,0.44950938
0.14,2.4402478,-2.046874,0.32263324,-0.8235835,-2.9958644,0.4805608
0.142,2.5189123,-2.091187,0.5147697,-0.81378555,-2.9725575,0.5112659
0.144,2.5880368,-2.1319807,0.7032878,-0.8013766,-2.938694,0.54139143
0.146,2.6470997,-2.1682763,0.8870727,-0.7862266,-2.8946352,0.57082427
0.148,2.6953375,-2.198788,1.0665077,-0.7681966,-2.840818,0.5995723
0.15,2.7316651,-2.2219977,1.2377156,-0.74717754,-2.7776585,0.6276942
0.152,2.7551327,-2.236659,1.3980273,-0.72311705,-2.7056012,0.6552862
0.154,2.7650156,-2.2421744,1.5464373,-0.69594145,-2.6251009,0.6824167
0.156,2.7610974,-2.237905,1.6810539,-0.6656066,-2.5366306,0.70922863
0.158,2.7425852,-2.2229962,1.7999744,-0.6321157,-2.4406433,0.7360324
0.16,2.7091525,-2.1966794,1.9015892,-0.5955584,-2.337602,0.76327336
0.162,2.6603394,-2.1580813,1.9851283,-0.55613446,-2.2280107,0.79143983
0.164,2.5956583,-2.1060812,2.0493753,-0.5140927,-2.1123352,0.8209355
0.166,2.5146618,-2.0397093,2.093652,-0.4697166,-1.9910234,0.85205734
0.168,2.4172258,-1.9577947,2.1180816,-0.4233259,-1.8644544,0.88500464
0.17,2.303505,-1.8594418,2.1226878,-0.37525928,-1.7329276,0.91988313
0.172,2.1735373,-1.7437528,2.1078212,-0.32582724,-1.5967069,0.9566774
0.174,2.0274003,-1.6098504,2.0740519,-0.27529854,-1.4560109,0.9952831
0.176,1.865732,-1.4571598,2.022076,-0.22392225,-1.3111483,1.0354792
0.178,1.6891462,-1.2853427,1.9530555,-0.17197633,-1.1625434,1.0768669
0.18,1.4985453,-1.0948437,1.8684983,-0.11973697,-1.010706,1.1189541
0.182,1.2951047,-0.8870276,1.7702687,-0.06754756,-0.85648036,1.1612643
0.184,1.0799844,-0.6638962,1.6602935,-0.01583165,-0.7008998,1.2034333
0.186,0.8549857,-0.4275788,1.5405445,0.03484744,-0.54511297,1.2452533
0.188,0.621922,-0.18070734,1.4132197,0.08372402,-0.39056846,1.2866207
0.19,0.38287228,0.07414046,1.2808783,0.12989932,-0.2389067,1.3273687
0.192,0.13962288,0.3341223,1.1466837,0.17234173,-0.09193544,1.3671422
0.194,-0.105281204,0.59527814,1.0134976,0.20994672,0.048483074,1.4052894
0.196,-0.3499058,0.85342324,0.8837627,0.24156708,0.18054861,1.4408243
0.198,-0.59155816,1.1036494,0.75936407,0.26615337,0.30257055,1.4723412
0.2,-0.82759297,1.3411717,0.64186746,0.28289872,0.413076,1.498063
0.202,-1.0553825,1.5613618,0.53228635,0.2913542,0.51094186,1.5160779
0.204,-1.2722393,1.7601992,0.43132928,0.29156637,0.5955328,1.5245634
0.206,-1.4758862,1.9343275,0.33891538,0.28415152,0.6668501,1.5220106
0.208,-1.6638669,2.080792,0.25462735,0.2702975,0.72553205,1.5074797
0.21,-1.8341769,2.1973455,0.17814858,0.2517436,0.77281654,1.4807684
0.212,-1.9849377,2.282461,0.108203195,0.23062205,0.8104143,1.4425038
0.214,-2.114341,2.3352072,0.04261351,0.20933205,0.8404362,1.3941573
0.216,-2.2213774,2.3563673,-0.023384359,0.1903066,0.8651626,1.3379165
0.218,-2.302641,2.3455594,-0.09184869,0.175755,0.8867887,1.2765204
0.22,-2.3568697,2.3032022,-0.16118197,0.16751504,0.9072983,1.2129257
0.222,-2.384391,2.230007,-0.23004985,0.16687804,0.9282491,1.1499739
0.224,-2.3844287,2.127645,-0.301062,0.17449757,0.95067346,1.0901321
0.226,-2.356114,1.9998323,-0.37864262,0.19034046,0.9750588,1.0353129
0.228,-2.2994747,1.8515944,-0.4660902,0.21374679,1.0012423,0.986814
0.23,-2.2161136,1.6880065,-0.5627738,0.2435452,1.028503,0.94540155
0.232,-2.107628,1.5137529,-0.6669154,0.2782025,1.0556042,0.9114179
0.234,-1.9753991,1.3328619,-0.7773037,0.31592178,1.0808396,0.88477606
0.236,-1.819926,1.1490493,-0.89114916,0.354801,1.1023352,0.8650168
0.238,-1.6426673,0.96597105,-1.0072434,0.3929431,1.1180272,0.851375
0.24,-1.4470348,0.7871958,-1.1244053,0.42857116,1.1259043,0.8429524
0.242,-1.2362103,0.6142503,-1.2427913,0.46009398,1.1242759,0.8389223
0.244,-1.0121682,0.4481877,-1.3615195,0.4860949,1.1117625,0.83857894
0.246,-0.7792237,0.29210812,-1.4759496,0.5053489,1.0873452,0.8414591
0.248,-0.5414928,0.14946052,-1.5801615,0.51682544,1.0503515,0.8475312
0.25,-0.3036567,0.02349034,-1.6683034,0.51974165,1.0004596,0.8568246
0.252,-0.07017723,-0.08350855,-1.7345679,0.5135472,0.9379592,0.8692939
0.254,0.15484299,-0.17034055,-1.7736202,0.4979027,0.8636034,0.8852257
0.256,0.36733562,-0.23651312,-1.783019,0.47282875,0.7784227,0.9052671
0.258,0.5635389,-0.28115752,-1.7621238,0.43861914,0.68360186,0.9299777
0.26,0.7399185,-0.30324826,-1.7073104,0.39578605,0.5805596,0.9596105
0.262,0.89282453,-0.30156416,-1.6183916,0.34511608,0.47132838,0.9941156
0.264,1.0191317,-0.2749784,-1.4983057,0.2878363,0.35869786,1.0331861
0.266,1.115871,-0.22328413,-1.3500715,0.2257345,0.24620482,1.076474
0.268,1.1812384,-0.14737165,-1.1776023,0.16117126,0.13820466,1.1234484
0.27,1.2143517,-0.048924,-0.9855181,0.09693168,0.03953767,1.1732086
