Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.74353784,0.83422303,1.1117232,0.14108351,-0.035539187,0.6134429
0.002,-0.72537726,0.7810069,1.1119345,0.14673766,-0.037191413,0.6173718
0.004,-0.7005466,0.7220277,1.113308,0.15255827,-0.040294126,0.6207907
0.006,-0.6669457,0.6565141,1.1153748,0.1584192,-0.04522743,0.62349135
0.008,-0.62295085,0.5834993,1.1162539,0.16415021,-0.05240509,0.6252287
0.01,-0.568389,0.50255996,1.1148146,0.1695435,-0.06225411,0.62574863
0.012,-0.5047178,0.41355598,1.1135633,0.17437603,-0.07519842,0.6248241
0.014,-0.43209976,0.31627923,1.1155561,0.17843425,-0.09160342,0.62232435
0.016,-0.34990874,0.21194963,1.1213497,0.18150283,-0.11175246,0.6182499
0.018,-0.25860178,0.10216479,1.1319958,0.18339276,-0.13577034,0.61268735
0.02,-0.15765834,-0.012874983,1.1483047,0.18396677,-0.16357042,0.60584193
0.022,-0.046051856,-0.13336557,1.1670414,0.18316174,-0.19483873,0.5980391
0.024,0.076420106,-0.25920814,1.1857082,0.18101868,-0.22902384,0.5896877
0.026,0.2088691,-0.39023823,1.2044758,0.17767192,-0.2653494,0.58124167
0.028,0.35024074,-0.52564216,1.2243359,0.1735261,-0.30321684,0.5732324
0.03,0.499709,-0.6643542,1.2459882,0.16858926,-0.34121117,0.56583023
0.032,0.65664357,-0.8056202,1.269275,0.16326189,-0.37815136,0.5594585
0.034,0.81993,-0.94867635,1.2931228,0.15796602,-0.4129176,0.55449265
0.036,0.98780525,-1.0923944,1.3160124,0.1530481,-0.4445324,0.55125195
0.038,1.1583616,-1.2354629,1.3368887,0.14867216,-0.47215736,0.549954
0.04,1.329109,-1.3763723,1.3556671,0.14478248,-0.49510685,0.5506848
0.042,1.4977052,-1.5134315,1.3727404,0.1411268,-0.5129517,0.553438
0.044,1.6615772,-1.645129,1.388413,0.13724957,-0.5255657,0.5581577
0.046,1.8181455,-1.7699413,1.4027975,0.13260387,-0.5331289,0.5648514
0.048,1.9652085,-1.886334,1.4158753,0.1264867,-0.5361692,0.57343084
0.05,2.100518,-1.9929478,1.4273006,0.11805636,-0.5355056,0.5836418
0.052,2.222241,-2.0885375,1.4366652,0.10641678,-0.53219974,0.5951728
0.054,2.3289402,-2.1721857,1.4431784,0.090732306,-0.5275168,0.60766745
0.056,2.4211543,-2.2452388,1.4461614,0.07039131,-0.52266353,0.6207867
0.058,2.4974566,-2.3052921,1.4449434,0.045211434,-0.51865846,0.6341874
0.06,2.5577524,-2.3520203,1.4388089,0.015527055,-0.51622707,0.6475578
0.062,2.602785,-2.3852005,1.4267979,-0.017755419,-0.5157331,0.6606305
0.064,2.6345015,-2.405432,1.4077508,-0.053198397,-0.5171371,0.6732508
0.066,2.6569574,-2.4147432,1.3779385,-0.088933855,-0.5200375,0.68539596
0.068,2.66769,-2.4122057,1.3361485,-0.12282765,-0.5237634,0.69720906
0.07,2.6709456,-2.4013536,1.2904482,-0.15265803,-0.5274129,0.7089862
0.072,2.6723957,-2.3865213,1.2452863,-0.17641276,-0.5299455,0.7211538
0.074,2.6724992,-2.3674314,1.1942719,-0.1925113,-0.53029084,0.7341545
0.076,2.6722584,-2.3447232,1.1363041,-0.19997174,-0.5274777,0.7483933
0.078,2.676547,-2.32324,1.0804532,-0.19851756,-0.52078354,0.76419395
0.08,2.687519,-2.305764,1.0288734,-0.1885806,-0.509879,0.7817077
0.082,2.7049327,-2.2917976,0.9762332,-0.17122914,-0.4948775,0.80091506
0.084,2.7267632,-2.2793727,0.9217573,-0.14800465,-0.47636074,0.82163346
0.086,2.7534425,-2.2686377,0.86652946,-0.12073912,-0.4553417,0.8435756
0.088,2.794889,-2.2666883,0.81680083,-0.0913195,-0.43311894,0.8664246
0.09,2.8530502,-2.2778826,0.78211266,-0.061479703,-0.4110427,0.8898618
0.092,2.9180832,-2.2959638,0.7638127,-0.03262745,-0.39031303,0.9136643
0.094,2.9846044,-2.3165119,0.7597294,-0.00578095,-0.37183914,0.9378235
0.096,3.0546155,-2.3404694,0.77082235,0.018416658,-0.35610414,0.9624491
0.098,3.1250138,-2.3673427,0.799617,0.039637618,-0.34313416,0.9874616
0.1,3.1892748,-2.39403,0.8491883,0.057616174,-0.33259055,1.0127332
0.102,3.243157,-2.4180064,0.92200357,0.07230892,-0.32340467,1.038448
0.104,3.2831776,-2.43655,1.0190883,0.08390407,-0.3141182,1.0647286
0.106,3.3052197,-2.4472733,1.1403205,0.0925312,-0.3037991,1.0913311
0.108,3.305084,-2.4476173,1.2835039,0.09798231,-0.29198787,1.1178104
0.11,3.279335,-2.434875,1.4452734,0.09981006,-0.2781112,1.1436357
0.112,3.2244697,-2.4064167,1.6224709,0.097363204,-0.2619329,1.1682643
0.114,3.1378403,-2.3598874,1.8118492,0.08983612,-0.24392167,1.1911364
0.116,3.0166817,-2.293168,2.0096676,0.07657909,-0.22453308,1.2115333
0.118,2.8599348,-2.2050896,2.2127404,0.057185672,-0.20350477,1.2287638
0.12,2.6677804,-2.0950716,2.417017,0.03154768,-0.18002895,1.2425303
0.122,2.4417624,-1.9630542,2.6156383,0.0002921708,-0.15325108,1.2524376
0.124,2.1833105,-1.8098593,2.8015788,-0.035238266,-0.122965485,1.2580307
0.126,1.8943237,-1.637805,2.9699323,-0.073164605,-0.08946241,1.2594752
0.128,1.5780089,-1.4500453,3.115939,-0.11134921,-0.053317603,1.257398
0.13,1.2376463,-1.248918,3.235706,-0.14774445,-0.015746377,1.2523137
0.132,0.87672365,-1.0367467,3.3285959,-0.18056875,0.021466307,1.24457
0.134,0.4998405,-0.81663924,3.3927116,-0.20843217,0.056288682,1.2344314
0.136,0.11295572,-0.591927,3.4247208,-0.23054235,0.08673287,1.2219515
0.138,-0.27819324,-0.36656237,3.4222164,-0.2467302,0.11105807,1.2069337
0.14,-0.6684756,-0.14462939,3.3848577,-0.25744876,0.1279319,1.1889554
0.142,-1.0532428,0.07036367,3.3143306,-0.26357836,0.13656975,1.1674813
0.144,-1.4276037,0.2750897,3.2140174,-0.2662102,0.13675252,1.1419389
0.146,-1.7867272,0.4663059,3.088074,-0.26645425,0.12871188,1.1117804
0.148,-2.12613,0.6407958,2.9408734,-0.2652692,0.11305761,1.0766155
0.15,-2.44162,0.7959437,2.7759876,-0.26335806,0.09065912,1.0363629
0.152,-2.7297928,0.9296231,2.5972326,-0.26115215,0.062499404,0.9913174
0.154,-2.9876761,1.0403792,2.4097536,-0.25878468,0.029512957,0.94188935
0.156,-3.2131445,1.1272103,2.2192369,-0.256421,-0.007885918,0.8884878
0.158,-3.4049761,1.1897229,2.0312898,-0.25438908,-0.049443215,0.831815
0.16,-3.5623136,1.2283269,1.8516197,-0.2530343,-0.094500944,0.7727683
0.162,-3.684945,1.2439386,1.6856153,-0.25268477,-0.14246556,0.71212476
0.164,-3.7730484,1.2380071,1.5379846,-0.2538257,-0.19329901,0.6505081
0.166,-3.82738,1.2120409,1.4127321,-0.25700355,-0.24669643,0.58844036
0.168,-3.8490522,1.1675886,1.3126365,-0.26267457,-0.3017342,0.5263852
0.17,-3.8394113,1.1064737,1.2393401,-0.2712468,-0.3575767,0.46484596
0.172,-3.8002162,1.0306016,1.1937187,-0.28286242,-0.41362214,0.4041644
0.174,-3.7340333,0.9423822,1.1759169,-0.29736963,-0.46893984,0.34442112
0.176,-3.6452541,0.84469044,1.1869162,-0.31461567,-0.52201307,0.28595227
0.178,-3.5314875,0.7377709,1.2238089,-0.33428097,-0.5707303,0.22918034
0.18,-3.3978257,0.6258787,1.2766587,-0.3558206,-0.61323404,0.17408869
0.182,-3.2499099,0.5126306,1.3417901,-0.37857604,-0.6483681,0.12058214
0.184,-3.087148,0.39687622,1.4248655,-0.4018393,-0.6752621,0.068873994
0.186,-2.910774,0.27884674,1.5246183,-0.42505383,-0.6934562,0.019215252
0.188,-2.727154,0.16274881,1.6309936,-0.4478626,-0.70301485,-0.02830461
0.19,-2.5386581,0.049836755,1.7420393,-0.4699959,-0.7044579,-0.073745444
0.192,-2.3459804,-0.061577916,1.8626428,-0.49124748,-0.6984715,-0.11733149
0.194,-2.1503313,-0.17287636,1.9913979,-0.511395,-0.68576574,-0.15943559
0.196,-1.956839,-0.28190684,2.124371,-0.53024095,-0.666981,-0.20054848
0.198,-1.7769618,-0.3812068,2.2544096,-0.5476192,-0.64262986,-0.24115723
0.2,-1.6120148,-0.46842867,2.3747053,-0.5633474,-0.61301374,-0.28168544
0.202,-1.4541434,-0.55049205,2.4879282,-0.5771921,-0.57827365,-0.32245845
0.204,-1.3041043,-0.6295137,2.5980895,-0.5888972,-0.53840095,-0.36365852
0.206,-1.1690559,-0.70179594,2.7046773,-0.5982002,-0.49326518,-0.4052587
0.208,-1.0499274,-0.76611274,2.805527,-0.60489345,-0.44265056,-0.44707564
0.21,-0.9452456,-0.8230948,2.8981469,-0.6087853,-0.3863675,-0.4887951
0.212,-0.8564375,-0.8724469,2.981383,-0.6097428,-0.324333,-0.5299931
0.214,-0.7849662,-0.91369534,3.0551984,-0.60776746,-0.25671077,-0.5702181
0.216,-0.7309167,-0.9466804,3.1201942,-0.6030104,-0.18395847,-0.6090541
0.218,-0.6936444,-0.9712844,3.1779132,-0.59577215,-0.106741995,-0.64612764
0.22,-0.672403,-0.98796,3.2291875,-0.5864873,-0.026049972,-0.68114626
0.222,-0.6662324,-0.9970614,3.2731104,-0.57568157,0.05678618,-0.71388113
0.224,-0.6737431,-0.9989865,3.3081136,-0.56395656,0.14031373,-0.74418247
0.226,-0.6934752,-0.99384487,3.3327367,-0.55196834,0.22299366,-0.7719698
0.228,-0.7240751,-0.98120534,3.3452418,-0.5403751,0.30323273,-0.79717594
0.23,-0.7633998,-0.9612539,3.3440382,-0.5297998,0.37957916,-0.8197438
0.232,-0.8093067,-0.9340863,3.3280003,-0.5207797,0.45083517,-0.839678
0.234,-0.8599353,-0.8993775,3.2962317,-0.51368797,0.51615494,-0.8569697
0.236,-0.91358083,-0.8569123,3.2480245,-0.50870323,0.57510936,-0.87157047
0.238,-0.9683138,-0.80630445,3.1825619,-0.50582653,0.62762165,-0.88341546
0.24,-1.022289,-0.74756354,3.0987892,-0.5048647,0.673992,-0.89242226
0.242,-1.0735447,-0.6811924,2.996148,-0.5054624,0.71482027,-0.8985012
0.244,-1.12044,-0.6076911,2.874668,-0.50715184,0.75093144,-0.90154177
0.246,-1.1619614,-0.52797043,2.734518,-0.50940543,0.78325546,-0.90141356
0.248,-1.1961374,-0.443195,2.576725,-0.5116435,0.81271845,-0.89798063
0.25,-1.222403,-0.35400194,2.4024794,-0.51327544,0.84018,-0.8911397
0.252,-1.2391416,-0.26145256,2.2124805,-0.51374346,0.8663646,-0.88086075
0.254,-1.2465627,-0.16624308,2.0076234,-0.5125884,0.89178956,-0.8672025
0.256,-1.2413036,-0.071243525,1.7898664,-0.50947183,0.91677886,-0.85033965
0.258,-1.2231705,0.021826744,1.5632136,-0.50421166,0.9414307,-0.8305552
0.26,-1.1940587,0.11251992,1.331351,-0.49677685,0.96565014,-0.8082462
0.262,-1.1545095,0.20045653,1.0978433,-0.4872458,0.9891831,-0.78390545
0.264,-1.1044924,0.28437042,0.86643577,-0.47583038,1.0116861,-0.7581175
0.266,-1.04422,0.36277774,0.640993,-0.4628298,1.0327309,-0.7315326
0.268,-0.973961,0.43405145,0.4259416,-0.4486249,1.051861,-0.70481235
0.27,-0.89446366,0.49625906,0.22568268,-0.43365473,1.0686073,-0.6786241
0.272,-0.80621254,0.54757106,0.04349517,-0.41836584,1.0824975,-0.6536211
0.274,-0.71010846,0.58709466,-0.11773175,-0.4031705,1.0932137,-0.63037384
0.276,-0.6077192,0.61496896,-0.25506482,-0.38842106,1.1006266,-0.60934097
0.278,-0.50011647,0.6316931,-0.36574316,-0.37436813,1.1047083,-0.59087706
0.28,-0.3883298,0.63776517,-0.44718036,-0.3611846,1.1056339,-0.5752339
0.282,-0.27368936,0.6335589,-0.49766093,-0.34896326,1.1038342,-0.5625761
0.284,-0.15742743,0.6196006,-0.5162188,-0.3377195,1.0998952,-0.5529685
0.286,-0.040639132,0.5969161,-0.50314516,-0.3274663,1.0945917,-0.54629046
0.288,0.07472922,0.56688946,-0.45904267,-0.3182099,1.0888855,-0.54229385
0.29,0.18712549,0.5314166,-0.38502592,-0.30992943,1.0838645,-0.5406315
0.292,0.29519114,0.49229348,-0.28298473,-0.30257142,1.080515,-0.54085743
0.294,0.39697427,0.45158806,-0.1551854,-0.29601547,1.079885,-0.54241556
0.296,0.49016207,0.41159758,-0.0049570575,-0.29011774,1.083106,-0.544662
0.298,0.573808,0.3741735,0.16484481,-0.28477246,1.0910614,-0.5469642
0.3,0.64603645,0.3409873,0.35178554,-0.27986702,1.1043985,-0.5487498
0.302,0.704647,0.3144021,0.5521732,-0.27532744,1.1236006,-0.5495045
0.304,0.7483803,0.29627892,0.7622583,-0.27109694,1.1488316,-0.5487915
0.306,0.7763617,0.28788644,0.9792294,-0.26709586,1.1799624,-0.54632217
0.308,0.78722894,0.2903051,1.2000306,-0.26322794,1.2167017,-0.5419876
0.31,0.77988076,0.3042647,1.421734,-0.25941035,1.2586231,-0.5358876
0.312,0.75336003,0.33020008,1.6423874,-0.25560132,1.3052251,-0.52827895
0.314,0.706764,0.36849505,1.8604194,-0.25175047,1.3559532,-0.51947314
0.316,0.63932216,0.41902393,2.0742555,-0.24778858,1.4102044,-0.50979245
0.318,0.5510272,0.48124853,2.2830434,-0.24363443,1.4673358,-0.49954098
0.32,0.44202802,0.5540658,2.4866943,-0.23922783,1.5266694,-0.48901913
0.322,0.3126139,0.6364551,2.6847692,-0.23453459,1.5874673,-0.4784846
0.324,0.16356951,0.7269139,2.8770077,-0.22956869,1.6488991,-0.4681164
0.326,-0.003965199,0.82422423,3.0634305,-0.22441739,1.7100582,-0.45806316
0.328,-0.18848687,0.9266877,3.244434,-0.2192123,1.7699916,-0.44845185
0.33,-0.3881206,1.0326484,3.4209077,-0.21408951,1.8277735,-0.43939748
0.332,-0.6004447,1.1403112,3.5940602,-0.20919257,1.8825889,-0.4310118
0.334,-0.8229345,1.2478433,3.764698,-0.2046327,1.9338362,-0.4234376
0.336,-1.0526309,1.353479,3.9336839,-0.20046306,1.9811859,-0.41687876
0.338,-1.2862282,1.455476,4.1014934,-0.19671059,2.0245771,-0.41156876
0.34,-1.5207136,1.5523396,4.2682066,-0.19330567,2.0641766,-0.40781885
0.342,-1.7523321,1.6425259,4.433898,-0.19009727,2.100391,-0.4059763
0.344,-1.9777237,1.7249156,4.5986753,-0.18689191,2.1338272,-0.4063899
0.346,-2.1936588,1.7985392,4.7623467,-0.1834315,2.1652503,-0.4094
0.348,-2.3969605,1.8627647,4.9244175,-0.17948663,2.1952574,-0.41537917
0.35,-2.584548,1.9172925,5.0842786,-0.17480451,2.2242908,-0.4246331
0.352,-2.753883,1.9619254,5.240744,-0.16911614,2.2528477,-0.43732595
0.354,-2.902158,1.9966006,5.3926387,-0.16222858,2.2812579,-0.45349878
0.356,-3.0272164,2.021492,5.5382676,-0.15405339,2.309643,-0.47306228
0.358,-3.127817,2.037014,5.675456,-0.1446315,2.3380635,-0.49577862
0.36,-3.201959,2.043138,5.8025165,-0.13415807,2.366554,-0.5211967
0.362,-3.249865,2.0404117,5.9187207,-0.12290394,2.395123,-0.5486932
0.364,-3.2707486,2.0292628,6.0234427,-0.11118084,2.4238296,-0.577503
0.366,-3.2679038,2.012045,6.1153364,-0.099285364,2.452815,-0.6067799
0.368,-3.2416806,1.990005,6.1916,-0.08754331,2.482334,-0.63572013
0.37,-3.1916728,1.9630437,6.251302,-0.076257825,2.5127423,-0.6635436
0.372,-3.1199956,1.931605,6.2937603,-0.065697074,2.544418,-0.6895193
0.374,-3.02993,1.8975235,6.3177924,-0.0560441,2.5777636,-0.7129499
0.376,-2.9245906,1.8627716,6.3224273,-0.047365963,2.6131892,-0.7332703
0.378,-2.8073292,1.8292446,6.3068714,-0.03960383,2.6510417,-0.75002134
0.38,-2.681222,1.7987404,6.2708373,-0.032595992,2.6916158,-0.7628622
0.382,-2.5496275,1.772681,6.2152267,-0.026107907,2.735155,-0.7715659
0.384,-2.4156225,1.7517333,6.1413636,-0.019859433,2.7818115,-0.7760185
0.386,-2.2816894,1.736134,6.0499167,-0.013522744,2.8316362,-0.77623796
0.388,-2.150638,1.726057,5.941857,-0.006730795,2.8845634,-0.77235484
0.39,-2.0248652,1.7221084,5.8187547,0.0008789301,2.9403722,-0.7646192
0.392,-1.906594,1.7249731,5.6827693,0.009657383,2.9986906,-0.7534075
0.394,-1.7976365,1.7350498,5.5364294,0.019892335,3.058972,-0.73920244
0.396,-1.6995559,1.7524993,5.3827133,0.03179121,3.1204824,-0.7225937
0.398,-1.6131768,1.7769951,5.224266,0.045493603,3.182349,-0.7042444
0.4,-1.539185,1.8081694,5.063782,0.06103921,3.2435942,-0.6849054
0.402,-1.4780526,1.8456573,4.903889,0.07843733,3.3032696,-0.6653274
0.404,-1.4297085,1.8889985,4.746933,0.097649455,3.3605113,-0.6462749
0.406,-1.393472,1.9375261,4.595018,0.11861503,3.4146214,-0.6284465
0.408,-1.3689334,1.990625,4.4501414,0.1412406,3.465157,-0.6124584
0.41,-1.3541166,2.0471163,4.314461,0.16543305,3.5120022,-0.59882724
0.412,-1.349844,2.1064816,4.1909027,0.19110501,3.5553513,-0.5879249
0.414,-1.3569652,2.1692376,4.0781617,0.2182219,3.5956788,-0.57996505
0.416,-1.3739264,2.2357469,3.9777126,0.24675906,3.6336646,-0.5750114
0.418,-1.3987315,2.3040283,3.8953238,0.27671254,3.6700857,-0.5730127
0.42,-1.431344,2.3734071,3.832809,0.30810523,3.705734,-0.5738521
0.422,-1.4729792,2.4445736,3.788025,0.3409232,3.7413058,-0.5773582
0.424,-1.5236623,2.5182416,3.7572362,0.37512898,3.777318,-0.5833605
0.426,-1.5831271,2.5952928,3.7340415,0.4106568,3.8140254,-0.59166706
0.428,-1.6464,2.6729295,3.7259402,0.44738364,3.8513718,-0.60212547
0.43,-1.7148947,2.7506144,3.740583,0.4850973,3.8890016,-0.6145843
0.432,-1.7927774,2.8318145,3.7716265,0.52351165,3.9263687,-0.6289453
0.434,-1.8779308,2.9176192,3.810396,0.5623001,3.9627552,-0.6451108
0.436,-1.9689426,3.0075176,3.8558939,0.6011269,3.9974003,-0.66297233
0.438,-2.0681667,3.1011016,3.9116213,0.6396667,4.029582,-0.6824165
0.44,-2.174552,3.1969028,3.9811578,0.67756486,4.0585675,-0.7032909
0.442,-2.286467,3.2945495,4.0655575,0.714486,4.0837955,-0.7254731
0.444,-2.4042082,3.3948617,4.16315,0.75023544,4.105048,-0.74882853
0.446,-2.5277267,3.4974856,4.271439,0.78468585,4.1218786,-0.7732698
0.448,-2.6562238,3.6011744,4.388873,0.81758595,4.1339,-0.7987821
0.45,-2.7878687,3.7045054,4.5159507,0.8486551,4.1411624,-0.82543707
0.452,-2.9204626,3.8059034,4.654434,0.87768555,4.143652,-0.8533468
0.454,-3.0514522,3.9039278,4.805721,0.9046023,4.1412134,-0.88264775
0.456,-3.178246,3.9975457,4.9694815,0.92937505,4.133526,-0.9136008
0.458,-3.2980347,4.085541,5.1442103,0.95172536,4.1202307,-0.9464395
0.46,-3.4080439,4.166768,5.328486,0.9713818,4.101719,-0.98144317
0.462,-3.5053246,4.240192,5.5215764,0.9884349,4.078622,-1.0190035
0.464,-3.5871644,4.3047028,5.722944,1.0032177,4.0511107,-1.059381
0.466,-3.6505685,4.359459,5.9324284,1.0160954,4.0192738,-1.1025875
0.468,-3.6929035,4.4036717,6.14915,1.0274047,3.9836438,-1.1485504
0.47,-3.7118402,4.436961,6.371538,1.0375127,3.945013,-1.1970519
0.472,-3.70516,4.4589205,6.5973973,1.0468987,3.9043832,-1.2476135
0.474,-3.6716197,4.4696074,6.824179,1.0561409,3.8627524,-1.2996762
0.476,-3.6101618,4.4692698,7.049636,1.0657625,3.8208516,-1.3526603
0.478,-3.520565,4.458329,7.271943,1.0760407,3.7791219,-1.4058248
0.48,-3.4031644,4.4377837,7.489197,1.0869417,3.7377567,-1.4582726
0.482,-3.2590277,4.408943,7.69968,1.0981231,3.696828,-1.5090332
0.484,-3.0894978,4.373263,7.9016294,1.1090454,3.656454,-1.5572549
0.486,-2.8964906,4.332286,8.093277,1.1190585,3.6169012,-1.6022412
0.488,-2.6821723,4.2875013,8.273031,1.1275717,3.5786211,-1.6434636
0.49,-2.44943,4.2405806,8.439541,1.1341312,3.5423033,-1.6805677
0.492,-2.2011058,4.1927776,8.591797,1.1385087,3.50894,-1.713376
0.494,-1.9401038,4.145241,8.728964,1.1408405,3.479828,-1.7418387
0.496,-1.6692088,4.0987916,8.850597,1.1415436,3.4562778,-1.766016
0.498,-1.3910906,4.0540814,8.956213,1.1412404,3.4394245,-1.786093
0.5,-1.1084576,4.011365,9.045881,1.1407461,3.4304228,-1.8023258
0.502,-0.8233738,3.9708352,9.119744,1.1410486,3.4298449,-1.8149741
0.504,-0.53761196,3.9321923,9.17851,1.1429806,3.4373941,-1.8243084
0.506,-0.25226164,3.894683,9.2230215,1.1470821,3.452453,-1.830707
0.508,0.032002926,3.8574283,9.254545,1.1535467,3.4740825,-1.834633
0.51,0.31479526,3.8190875,9.274377,1.1623614,3.5010376,-1.836627
0.512,0.5961783,3.7782624,9.283915,1.1734803,3.5317936,-1.8374336
0.514,0.87626314,3.7334266,9.28454,1.1865208,3.5642488,-1.837864
0.516,1.1555648,3.6831293,9.277737,1.2006924,3.5966868,-1.8386929
0.518,1.435142,3.6258218,9.264946,1.2151859,3.6281686,-1.8407669
0.52,1.7150688,3.560634,9.247275,1.2293899,3.6578524,-1.8449206
0.522,1.9982042,3.4857929,9.224826,1.2428296,3.6846576,-1.8516458
0.524,2.2865562,3.3997755,9.2011385,1.255076,3.7076979,-1.8611221
0.526,2.5795395,3.3017197,9.175678,1.2656629,3.7263336,-1.8732752
0.528,2.8768392,3.19315,9.144127,1.274133,3.740252,-1.8876693
0.53,3.179863,3.0742052,9.107022,1.2801827,3.749529,-1.9036276
0.532,3.4902165,2.9443846,9.067841,1.2836956,3.754493,-1.9205068
0.534,3.8071241,2.8040695,9.029309,1.2847166,3.7556558,-1.9376837
0.536,4.1290116,2.6545062,8.994087,1.283362,3.753642,-1.9545128
0.538,4.4502563,2.500416,8.9518795,1.2797927,3.749208,-1.9702817
0.54,4.771903,2.3439727,8.89643,1.2742128,3.7432566,-1.9842916
0.542,5.095615,2.1841044,8.835312,1.2668602,3.7368922,-1.9959012
0.544,5.415966,2.0235796,8.774183,1.2580601,3.7312913,-2.0045214
0.546,5.729345,1.8664665,8.709185,1.2482196,3.727575,-2.0095925
0.548,6.034981,1.716476,8.63324,1.2377702,3.7267175,-2.0105705
0.55,6.3284616,1.5776386,8.541672,1.2271537,3.7294688,-2.0069456
0.552,6.6054277,1.4525228,8.4338,1.2167734,3.736299,-1.9982795
0.554,6.8637667,1.3423395,8.312197,1.2069476,3.747365,-1.9842964
0.556,7.1009264,1.2493348,8.179096,1.1978987,3.7624912,-1.9649656
0.558,7.313661,1.1760249,8.035378,1.1897503,3.7811801,-1.9404712
0.56,7.498517,1.1242948,7.8802547,1.1825403,3.8026495,-1.9111903
0.562,7.6522245,1.095367,7.7126474,1.1762221,3.825866,-1.8777179
0.564,7.772729,1.0893779,7.5327935,1.1707041,3.849658,-1.8407936
0.566,7.858562,1.105833,7.3428764,1.1658523,3.8727703,-1.8012925
0.568,7.9089212,1.1437616,7.14575,1.1615368,3.8940034,-1.7601856
0.57,7.9238787,1.2016888,6.9436035,1.1576717,3.9122596,-1.718507
0.572,7.9040165,1.2780142,6.737341,1.1541927,3.9266038,-1.6773299
0.574,7.850954,1.3701296,6.5282373,1.151085,3.9363189,-1.6376837
0.576,7.766493,1.474926,6.317254,1.1483672,3.9408765,-1.6005398
0.578,7.6526346,1.589838,6.105626,1.1460721,3.9399724,-1.566768
0.58,7.5117764,1.7116427,5.895926,1.144216,3.9334755,-1.5370828
0.582,7.3472376,1.8369651,5.6906137,1.1427573,3.9213629,-1.5120374
0.584,7.1623926,1.9629292,5.4915705,1.1416354,3.903719,-1.492005
0.586,6.961516,2.084767,5.301381,1.14069,3.880654,-1.4771658
0.588,6.748213,2.2004158,5.1196327,1.1396654,3.8522787,-1.4675704
0.59,6.526404,2.307443,4.946808,1.1382475,3.818682,-1.4631506
0.592,6.300193,2.4033675,4.783223,1.1360528,3.779903,-1.4637753
0.594,6.0738153,2.486077,4.6286507,1.1326765,3.735983,-1.4692348
