Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,1.3752211,-0.22172785,-0.79209524,0.6489496,-0.0658185,-0.48883396
0.002,1.3778492,-0.22972062,-0.7488692,0.6623353,-0.04486429,-0.48408464
0.004,1.3811281,-0.23910996,-0.70121115,0.67638224,-0.022548258,-0.47888815
0.006,1.3849843,-0.2500903,-0.64809287,0.69084436,0.0008890182,-0.4732573
0.008,1.3894867,-0.26317888,-0.58695745,0.70539415,0.025060177,-0.46723878
0.01,1.3951458,-0.27883518,-0.51879144,0.719571,0.04940082,-0.4609183
0.012,1.401767,-0.29667512,-0.44466823,0.73284,0.073161766,-0.4543849
0.014,1.4090105,-0.3165034,-0.3639831,0.7446187,0.09544581,-0.44775474
0.016,1.4173645,-0.33869708,-0.27650267,0.7542965,0.11526345,-0.44114578
0.018,1.4273709,-0.36360782,-0.18234506,0.7613323,0.1316094,-0.43465889
0.02,1.4389212,-0.39135757,-0.08103816,0.765257,0.14354926,-0.42835644
0.022,1.4520894,-0.42205107,0.02793939,0.7657532,0.15031473,-0.42226022
0.024,1.4671177,-0.455746,0.14453715,0.7626729,0.15135038,-0.41633663
0.026,1.4841424,-0.49247742,0.26875752,0.75602454,0.14637527,-0.4105059
0.028,1.5035628,-0.5323686,0.4004328,0.7462923,0.13606006,-0.40446123
0.03,1.5255426,-0.5753976,0.5392848,0.7332589,0.11954552,-0.39836034
0.032,1.549944,-0.6213819,0.684908,0.7172646,0.09743928,-0.39208952
0.034,1.5765567,-0.6699087,0.83677435,0.69865143,0.07039167,-0.38554806
0.036,1.605257,-0.7207087,0.99408466,0.6777664,0.039069384,-0.37869292
0.038,1.6363587,-0.7736475,1.1558123,0.6549967,0.0042761937,-0.37151846
0.04,1.6703131,-0.82859,1.3204504,0.63075435,-0.03301283,-0.36398202
0.042,1.707111,-0.8853994,1.4866062,0.6053827,-0.071924984,-0.35601223
0.044,1.7467511,-0.94388235,1.6530385,0.57925755,-0.111550346,-0.34754795
0.046,1.7885797,-1.0035374,1.8176684,0.55281323,-0.15079162,-0.33848667
0.048,1.8318046,-1.0632138,1.977816,0.52653134,-0.18847576,-0.32867378
0.05,1.8758518,-1.1218843,2.1323886,0.5009692,-0.22339675,-0.3179197
0.052,1.9198253,-1.1785723,2.281215,0.47677588,-0.2542894,-0.3059949
0.054,1.9628937,-1.2323024,2.4235818,0.45466512,-0.27986768,-0.29267424
0.056,2.0041852,-1.2827425,2.5614316,0.4353394,-0.29889148,-0.27773058
0.058,2.0430562,-1.3278637,2.691463,0.41948393,-0.31023872,-0.2609773
0.06,2.0792913,-1.3670876,2.812248,0.4076781,-0.3129661,-0.24226114
0.062,2.11186,-1.399623,2.9222085,0.4003368,-0.3063811,-0.22147825
0.064,2.1393843,-1.4246594,3.019503,0.39770225,-0.29007596,-0.19858658
0.066,2.1606505,-1.4417646,3.102397,0.39979985,-0.26394564,-0.17361653
0.068,2.1741848,-1.4501343,3.16996,0.40648633,-0.22815861,-0.14662403
0.07,2.1780846,-1.4485066,3.2217379,0.41747713,-0.18311122,-0.117715105
0.072,2.1707,-1.4352362,3.2580779,0.43232313,-0.12940486,-0.087074116
0.074,2.150775,-1.4089762,3.2801106,0.45051712,-0.06777708,-0.054957777
0.076,2.117451,-1.3689914,3.2889807,0.47147417,0.00093723834,-0.021653138
0.078,2.0701568,-1.3152535,3.285755,0.49455193,0.07568984,0.012482986
0.08,2.0081165,-1.2477973,3.2712638,0.5190452,0.15521008,0.04701703
0.082,1.9303671,-1.1667379,3.2458127,0.54421693,0.23823135,0.08145237
0.084,1.8360736,-1.0724778,3.2095342,0.5693279,0.32347113,0.1152656
0.086,1.7247269,-0.9653917,3.1628475,0.59361535,0.40949488,0.1479344
0.088,1.595864,-0.8460964,3.1063821,0.6163336,0.49471486,0.17893463
0.09,1.4497584,-0.71550786,3.0409536,0.6367244,0.57745224,0.20772281
0.092,1.2867877,-0.57486063,2.9676218,0.65394294,0.65591645,0.2336694
0.094,1.1074982,-0.42553854,2.887184,0.6670846,0.72826725,0.25603634
0.096,0.91280806,-0.26933056,2.8000855,0.6753124,0.7929005,0.27409795
0.098,0.70443857,-0.10821599,2.7067356,0.6779267,0.8483771,0.28726128
0.1,0.4838871,0.055707753,2.6073217,0.67451227,0.8934625,0.2950372
