Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.8567402,0.4456916,-1.6545477,0.057229966,-0.7615583,0.27433968
0.002,-0.7674886,0.35012645,-1.3802136,0.057633787,-0.8069352,0.28433752
0.004,-0.68153816,0.25796944,-1.0839778,0.05701965,-0.8587841,0.2959375
0.006,-0.5991051,0.1700086,-0.7656162,0.05510667,-0.9171756,0.30932355
0.008,-0.5207301,0.08705534,-0.42489573,0.051665574,-0.9818231,0.32466248
0.01,-0.4470842,0.0098879635,-0.06190276,0.0465613,-1.0519496,0.342133
0.012,-0.37895846,-0.060778514,0.32306862,0.03981769,-1.126213,0.3619042
0.014,-0.31662875,-0.12426254,0.7294085,0.031672418,-1.2026699,0.3841024
0.016,-0.26066494,-0.17971669,1.156048,0.0225901,-1.2788386,0.40882617
0.018,-0.21134165,-0.22648579,1.6016772,0.013243198,-1.3519071,0.43614542
0.02,-0.16931209,-0.2637426,2.0645528,0.0044490695,-1.4189756,0.46603948
0.022,-0.1346879,-0.29110217,2.542537,-0.0028820634,-1.477302,0.4983159
0.024,-0.10761738,-0.30804473,3.0330367,-0.007902384,-1.5245157,0.5326076
0.026,-0.08816916,-0.31430727,3.5328555,-0.009919345,-1.5588219,0.56839705
0.028,-0.076411545,-0.30967408,4.0384207,-0.008534312,-1.5806247,0.60571367
0.03,-0.07209897,-0.29420912,4.545576,-0.0035545826,-1.5876458,0.64289594
0.032,-0.07485628,-0.268162,5.049974,0.0049101114,-1.5798547,0.67952126
0.034,-0.084285855,-0.23189569,5.5471945,0.016482174,-1.5578561,0.7151041
0.036,-0.10000253,-0.18588316,6.032634,0.030722022,-1.522586,0.74895555
0.038,-0.12172401,-0.1308111,6.501635,0.047190964,-1.4750948,0.78060836
0.04,-0.14903057,-0.06722593,6.9499235,0.06539744,-1.4165494,0.81011045
0.042,-0.18162835,0.004158139,7.37349,0.08484495,-1.3481715,0.8378302
0.044,-0.21935797,0.08252907,7.768817,0.10513449,-1.2711431,0.8641733
0.046,-0.2622546,0.16719222,8.132972,0.12593639,-1.1866975,0.8894497
0.048,-0.3104211,0.25743675,8.463799,0.1468454,-1.0963337,0.9139155
0.05,-0.36420047,0.35266566,8.759647,0.16739756,-1.0017624,0.9378681
0.052,-0.42417908,0.45228326,9.019523,0.18713623,-0.904846,0.96160865
0.054,-0.49082112,0.55567074,9.243292,0.20564905,-0.8076306,0.98531294
0.056,-0.5609145,0.6586913,9.438879,0.22257471,-0.71233004,1.0089943
0.058,-0.6414082,0.7664491,9.601101,0.2376202,-0.62123805,1.0324768
0.06,-0.7310724,0.87816536,9.729382,0.25053498,-0.53666127,1.0554559
0.062,-0.8312845,0.99333775,9.825833,0.2611351,-0.46073252,1.0775713
0.064,-0.94366145,1.1110035,9.893418,0.2692973,-0.39532295,1.0984002
0.066,-1.0687227,1.2301217,9.934619,0.27494568,-0.34195334,1.1175175
0.068,-1.2060513,1.349793,9.952394,0.2780361,-0.30173826,1.1345104
0.07,-1.3552928,1.4696851,9.950307,0.27855536,-0.27534324,1.1489732
0.072,-1.5161932,1.5893791,9.931833,0.276509,-0.26291633,1.1604908
0.074,-1.689142,1.7083457,9.900412,0.27195382,-0.26407605,1.1686846
0.076,-1.8739116,1.8254888,9.859609,0.26498017,-0.27799755,1.1732373
0.078,-2.069884,1.9395373,9.812553,0.25575668,-0.30349588,1.1738708
0.08,-2.2756834,2.0492551,9.761458,0.24453765,-0.33905286,1.1703378
0.082,-2.4902318,2.1537561,9.707981,0.23170206,-0.38287014,1.1624584
0.084,-2.7121792,2.2522361,9.653271,0.21772671,-0.4329902,1.1501694
0.086,-2.940108,2.3439562,9.598396,0.20319831,-0.4873327,1.133534
0.088,-3.1727383,2.4283228,9.544556,0.18879935,-0.5438082,1.1127706
0.09,-3.4085133,2.5048046,9.492337,0.1752468,-0.6003648,1.0882277
0.092,-3.6456523,2.572888,9.441978,0.16327742,-0.6550259,1.0603853
0.094,-3.8819187,2.6317697,9.393272,0.15362874,-0.70590186,1.0298005
0.096,-4.1152177,2.6809793,9.34576,0.14699295,-0.7512237,0.9970881
0.098,-4.3442354,2.720449,9.298759,0.1440134,-0.78937244,0.9628703
0.1,-4.567693,2.7501903,9.251392,0.14521497,-0.81897473,0.92779815
0.102,-4.784074,2.7703588,9.202907,0.15097076,-0.83891857,0.89252675
0.104,-4.9925294,2.7815747,9.152851,0.1615603,-0.84838,0.8576204
0.106,-5.1919527,2.7844613,9.101096,0.1771234,-0.8468989,0.8235274
0.108,-5.38164,2.7798944,9.047592,0.19762269,-0.8343965,0.79059744
0.11,-5.5607457,2.768588,8.992273,0.2228494,-0.8111897,0.7590577
