Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.055213254,0.046833854,-0.021465408,0.34777942,-0.0992512,0.26242015
0.002,-0.06107393,0.061410993,0.004464721,0.35100147,-0.10368077,0.2595522
0.004,-0.067704186,0.07721335,0.031791806,0.354416,-0.10860389,0.25625107
0.006,-0.07504839,0.09424941,0.06053068,0.3580311,-0.11404274,0.25245902
0.008,-0.08305595,0.1125973,0.090587646,0.36185843,-0.11998152,0.24811944
0.01,-0.091921285,0.13231593,0.12182943,0.36591703,-0.12635598,0.24315318
0.012,-0.10165873,0.1534742,0.15412304,0.37022778,-0.1330659,0.2374765
0.014,-0.112236544,0.17598264,0.18717846,0.37481853,-0.13996336,0.23099616
0.016,-0.12381502,0.19991682,0.2205492,0.3797186,-0.14685129,0.22362961
0.018,-0.13634863,0.22549915,0.25407535,0.38497487,-0.15349154,0.21531613
0.02,-0.15006408,0.25268975,0.28739715,0.39062124,-0.1596238,0.20599887
0.022,-0.16478604,0.28145775,0.3201416,0.3967119,-0.16497841,0.19563048
0.024,-0.18049306,0.31178144,0.35203257,0.40327454,-0.16930845,0.18418464
0.026,-0.19724068,0.34349197,0.3828935,0.4103303,-0.17240775,0.17164129
0.028,-0.21474567,0.37650642,0.41222683,0.41806886,-0.17431054,0.15780202
0.03,-0.23302415,0.4106784,0.4396194,0.42617148,-0.17466629,0.1428741
0.032,-0.25175667,0.44564566,0.46465993,0.4346127,-0.17354117,0.12685534
0.034,-0.27048415,0.48121953,0.48688468,0.44334766,-0.17104091,0.10973031
0.036,-0.28884113,0.517074,0.5059436,0.45227566,-0.16735749,0.09146764
0.038,-0.30642647,0.5529383,0.52152604,0.46124822,-0.16275264,0.0720372
0.04,-0.3227553,0.588416,0.5335106,0.4701053,-0.15753894,0.05143885
0.042,-0.3372031,0.6230702,0.54188395,0.47866508,-0.15210903,0.02969738
0.044,-0.34924108,0.6566031,0.54670167,0.48672447,-0.1468832,0.00688766
0.046,-0.35831594,0.6886781,0.5482164,0.4941051,-0.14229694,-0.016877184
0.048,-0.36377278,0.7189394,0.5467324,0.50061226,-0.13877605,-0.04143946
0.05,-0.3652364,0.7470392,0.54261214,0.50610304,-0.13669029,-0.06657872
0.052,-0.36230427,0.7727388,0.53639334,0.5104736,-0.13630675,-0.09204132
0.054,-0.35455534,0.79582703,0.52860826,0.513656,-0.1377823,-0.117546074
0.056,-0.34205058,0.81716615,0.52056146,0.51563424,-0.14114456,-0.14275648
0.058,-0.32418397,0.8354629,0.51180005,0.5164502,-0.14631408,-0.16735606
0.06,-0.301059,0.8510332,0.5032067,0.51617944,-0.15309855,-0.19102909
0.062,-0.2726708,0.8640945,0.49542838,0.5149249,-0.1612223,-0.2135124
0.064,-0.23912987,0.87486714,0.48896024,0.51280874,-0.1703583,-0.23457259
0.066,-0.20073265,0.8836788,0.48412406,0.50997776,-0.18010749,-0.25405443
0.068,-0.1580098,0.89083546,0.48137277,0.50658983,-0.19003654,-0.27188283
0.07,-0.111470014,0.89688045,0.4810142,0.5028134,-0.19970265,-0.28805315
0.072,-0.061742663,0.90235895,0.48321527,0.49881402,-0.20864192,-0.30261523
0.074,-0.009524882,0.90768814,0.48807675,0.49476355,-0.21639743,-0.31563842
0.076,0.0446344,0.9132283,0.4958478,0.4907952,-0.22253844,-0.32720956
0.078,0.100233495,0.9194908,0.5065519,0.48704165,-0.22666848,-0.3374391
0.08,0.15674713,0.9268894,0.5200419,0.48357168,-0.22847812,-0.3464453
0.082,0.21362174,0.9358359,0.5363661,0.48042405,-0.22776324,-0.35435212
0.084,0.27012637,0.94693387,0.5554037,0.4775918,-0.22445293,-0.3612886
0.086,0.32579848,0.9605507,0.5771092,0.47500652,-0.21859166,-0.36738813
0.088,0.3800099,0.9770024,0.60100377,0.47256348,-0.21036188,-0.3727972
0.09,0.432531,0.99635565,0.6269596,0.47013855,-0.20002009,-0.3776768
0.092,0.4834239,1.0186737,0.6545789,0.46762505,-0.18786448,-0.3821737
0.094,0.53269875,1.0438395,0.68321383,0.46492398,-0.17419413,-0.38642594
0.096,0.5807141,1.0718313,0.7123873,0.46199352,-0.159228,-0.3905302
0.098,0.6274674,1.102708,0.74150354,0.45884055,-0.14310482,-0.39455533
0.1,0.6732913,1.1365829,0.7698852,0.45553857,-0.12583295,-0.39849803
0.102,0.7181237,1.1737766,0.7969093,0.45222226,-0.10733232,-0.4023035
0.104,0.7622485,1.2140675,0.8220408,0.44904518,-0.08744997,-0.40587616
0.106,0.80601895,1.2572044,0.84474796,0.44617927,-0.065992475,-0.40905297
0.108,0.8501333,1.302765,0.86460066,0.44380307,-0.04275897,-0.41165555
0.11,0.8950128,1.350238,0.8809619,0.44204628,-0.017624885,-0.41350737
0.112,0.9410223,1.3994862,0.89307785,0.4409985,0.009435073,-0.41444093
0.114,0.98863506,1.4503448,0.8998861,0.440723,0.0383538,-0.4143416
0.116,1.0381507,1.5028208,0.900331,0.44122604,0.068933725,-0.41316992
0.118,1.089846,1.5568302,0.8936218,0.44246355,0.100871444,-0.4109711
0.12,1.1437135,1.6125433,0.8791557,0.4443465,0.13372266,-0.40785223
0.122,1.1995559,1.6700984,0.85626066,0.44673985,0.1669637,-0.4039756
0.124,1.257241,1.7295626,0.82449657,0.44949013,0.20002377,-0.3995594
0.126,1.3168372,1.7907463,0.78347206,0.4524314,0.23229599,-0.39487153
0.128,1.3782815,1.8532476,0.7326148,0.455418,0.26319936,-0.39021823
0.13,1.4415469,1.916908,0.6716287,0.45834482,0.2922231,-0.38596636
0.132,1.5061471,1.9815639,0.6005469,0.4611496,0.31892186,-0.38251868
0.134,1.5718625,2.0471182,0.51938057,0.46382976,0.34296793,-0.38026434
0.136,1.6385766,2.1134665,0.4283173,0.46642303,0.3641419,-0.37957007
0.138,1.7060657,2.180097,0.3278458,0.46903318,0.38234633,-0.38073847
0.14,1.7742165,2.2465425,0.21862805,0.47180063,0.39753786,-0.38400394
0.142,1.8427916,2.312244,0.10148929,0.4748512,0.4097225,-0.38951534
0.144,1.9116287,2.3764687,-0.022512987,0.47828472,0.41888767,-0.39730683
0.146,1.9807333,2.438556,-0.15222557,0.48214874,0.42500034,-0.40733483
