Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-1.4044579,-0.056745738,0.9740002,-0.6773405,-2.1298957,-0.075728476
0.002,-1.4454291,-0.084204435,1.0058643,-0.68027973,-2.0945096,-0.06781322
0.004,-1.476981,-0.11273049,1.024758,-0.68189347,-2.0508406,-0.058164418
0.006,-1.4986992,-0.14206721,1.0293225,-0.68174535,-1.9974881,-0.046479642
0.008,-1.5094451,-0.17198664,1.0182936,-0.679345,-1.9331076,-0.032426775
0.01,-1.5080901,-0.20220949,0.99002004,-0.67419434,-1.8565557,-0.015663028
0.012,-1.4931836,-0.23243788,0.94264996,-0.6657895,-1.7670534,0.0041670203
0.014,-1.46347,-0.2623207,0.87492204,-0.65373635,-1.6643845,0.027338266
0.016,-1.4179404,-0.29150906,0.7852504,-0.6378181,-1.5490746,0.05401516
0.018,-1.3555379,-0.3195216,0.6722113,-0.6180973,-1.4224951,0.08419198
0.02,-1.2753451,-0.34589052,0.5344372,-0.5949414,-1.2868669,0.117649436
0.022,-1.1762252,-0.3704486,0.37075794,-0.5690578,-1.145198,0.15394568
0.024,-1.0571886,-0.39278096,0.18014878,-0.5414642,-1.0011007,0.1924282
0.026,-0.91751146,-0.41254637,-0.037973404,-0.5134282,-0.8585884,0.23225892
0.028,-0.75707006,-0.42928016,-0.28351384,-0.48622376,-0.719423,0.27311203
0.03,-0.57618135,-0.44254202,-0.55587333,-0.4612542,-0.5905157,0.31326607
0.032,-0.37567997,-0.45177475,-0.8534988,-0.4398954,-0.47544855,0.35186672
0.034,-0.15677997,-0.4563175,-1.1741972,-0.42331544,-0.3773472,0.38819996
0.036,0.07893288,-0.45560846,-1.5153785,-0.41236582,-0.29883164,0.42172492
0.038,0.32982147,-0.44919044,-1.8736026,-0.40766215,-0.24211727,0.45208323
0.04,0.59399104,-0.43682194,-2.2446618,-0.40954363,-0.20890613,0.4790941
0.042,0.8693913,-0.41851753,-2.6240206,-0.418001,-0.20031293,0.50271064
0.044,1.1534996,-0.3942828,-3.0069828,-0.4327796,-0.21692355,0.52301174
0.046,1.4437222,-0.3643074,-3.3885994,-0.45341587,-0.25878274,0.5401192
0.048,1.7379541,-0.3293333,-3.7633705,-0.4792543,-0.32535988,0.5541959
0.05,2.0342722,-0.29016957,-4.1260166,-0.50952506,-0.41554973,0.5654821
0.052,2.3304017,-0.24758887,-4.471266,-0.5433247,-0.5276246,0.5743107
0.054,2.6243906,-0.20261109,-4.7938514,-0.57960427,-0.65916663,0.58114064
0.056,2.9145813,-0.15686786,-5.090128,-0.61723536,-0.80712545,0.5865847
0.058,3.2022994,-0.11143595,-5.3562274,-0.65505177,-0.96795297,0.5914013
0.06,3.4850519,-0.06749457,-5.587633,-0.691921,-1.1376833,0.59652543
0.062,3.7621994,-0.026744246,-5.7810783,-0.72675574,-1.3120117,0.60296893
0.064,4.0337267,0.009243488,-5.9345307,-0.75850976,-1.486422,0.6117777
0.066,4.2993035,0.039010167,-6.046301,-0.7862589,-1.6563842,0.6239108
0.068,4.5595593,0.060914576,-6.1157,-0.8091603,-1.8175689,0.6402195
0.07,4.8148637,0.07376373,-6.1423984,-0.8264737,-1.965951,0.661394
0.072,5.065717,0.0764994,-6.126678,-0.8375259,-2.097983,0.6879618
0.074,5.312191,0.068506986,-6.069815,-0.84178585,-2.210763,0.7202455
0.076,5.5542965,0.04972837,-5.97436,-0.83886373,-2.3021772,0.7583763
0.078,5.7917075,0.020068012,-5.842745,-0.82855004,-2.3709102,0.8023614
0.08,6.023672,-0.01974994,-5.6778717,-0.81082237,-2.4164197,0.8521322
0.082,6.249023,-0.06865555,-5.483115,-0.7859566,-2.4390826,0.90750086
0.084,6.466071,-0.12512076,-5.2622833,-0.7545198,-2.4400823,0.96819633
0.086,6.672741,-0.18711156,-5.018938,-0.71738476,-2.4212568,1.0339146
0.088,6.8659477,-0.25183415,-4.7566795,-0.6755617,-2.384873,1.1042978
0.09,7.0424895,-0.31617796,-4.4789634,-0.63033104,-2.3337955,1.1788628
0.092,7.19831,-0.37673074,-4.1890144,-0.5830562,-2.271195,1.2570357
0.094,7.3295197,-0.4301083,-3.8901305,-0.53514117,-2.2004027,1.3381333
0.096,7.432007,-0.47268403,-3.5851192,-0.48797336,-2.1248314,1.4213431
0.098,7.501922,-0.50116026,-3.2766223,-0.44278088,-2.047808,1.5057001
0.1,7.5355663,-0.5126126,-2.9668312,-0.4005944,-1.9724953,1.5901344
0.102,7.529827,-0.50460017,-2.6576233,-0.3622255,-1.901743,1.6734965
0.104,7.4822493,-0.47522414,-2.3504004,-0.32823184,-1.8379767,1.7545767
0.106,7.39063,-0.422992,-2.0464237,-0.29897055,-1.7831622,1.8321303
0.108,7.2536187,-0.3470117,-1.7465861,-0.27465612,-1.7387496,1.9049352
0.11,7.07079,-0.24700439,-1.4516478,-0.2553455,-1.7055849,1.9718863
0.112,6.8426523,-0.12332904,-1.1624177,-0.24093246,-1.6838762,2.0320227
0.114,6.570821,0.022883177,-0.8799715,-0.23118925,-1.673205,2.084558
0.116,6.258628,0.18950856,-0.60537267,-0.22577193,-1.6725833,2.1289515
0.118,5.909957,0.37392128,-0.33989286,-0.22426748,-1.6805718,2.1648998
0.12,5.5295353,0.5729692,-0.08459234,-0.22619402,-1.6954027,2.1923513
0.122,5.1227913,0.7829952,0.15950966,-0.23099971,-1.714994,2.2114866
0.124,4.695511,1.0002395,0.39090157,-0.2380811,-1.7371509,2.2226682
0.126,4.254208,1.2206874,0.6084918,-0.24683738,-1.7597203,2.226367
0.128,3.8055677,1.4403567,0.8108388,-0.256674,-1.780704,2.223174
0.13,3.3565154,1.6552842,0.99665713,-0.2669998,-1.7983011,2.2137332
0.132,2.9138498,1.8619357,1.1647259,-0.27726072,-1.8110546,2.1986856
0.134,2.4843357,2.0566854,1.3141599,-0.2869964,-1.8179665,2.1786244
0.136,2.074408,2.2364438,1.4442389,-0.2957866,-1.8184144,2.1541147
0.138,1.6900841,2.398651,1.5541477,-0.30329233,-1.812167,2.125671
0.14,1.3366822,2.541497,1.6432022,-0.30924818,-1.7994081,2.0937328
0.142,1.019163,2.6636405,1.7107791,-0.31356752,-1.7807264,2.0586689
0.144,0.7416872,2.7641292,1.7564987,-0.3161344,-1.756743,2.0208547
0.146,0.5073874,2.8428154,1.7807496,-0.31694186,-1.7282996,1.9806212
0.148,0.31811786,2.9001896,1.784037,-0.31604043,-1.6963103,1.9382893
0.15,0.17513442,2.9373045,1.7672683,-0.3134722,-1.6615918,1.8942513
0.152,0.07860434,2.955863,1.7317692,-0.30931386,-1.6248431,1.8489351
0.154,0.028277874,2.957909,1.6793172,-0.30361867,-1.5866004,1.8027947
0.156,0.022988677,2.945722,1.6119066,-0.29641336,-1.5472475,1.7563131
0.158,0.060333967,2.922185,1.5312974,-0.28771988,-1.507036,1.7100067
0.16,0.13721466,2.8901088,1.4394073,-0.27755493,-1.466121,1.6644194
0.162,0.25039637,2.852121,1.3381349,-0.26592746,-1.4246209,1.6200984
0.164,0.39644563,2.810882,1.2292006,-0.252868,-1.382717,1.5775539
0.166,0.5709475,2.7692728,1.1143248,-0.23846751,-1.3406659,1.5372741
0.168,0.7680688,2.7300844,0.99575293,-0.22284168,-1.2988247,1.4997239
0.17,0.98457164,2.6952524,0.87494147,-0.20616372,-1.2576833,1.4653175
0.172,1.214639,2.6675076,0.75356543,-0.18863428,-1.2178291,1.4343787
0.174,1.452628,2.6489782,0.6335819,-0.17048216,-1.1798773,1.4071578
0.176,1.6933227,2.6416717,0.51711845,-0.15196085,-1.1445104,1.3837899
0.178,1.9312048,2.6471279,0.40615642,-0.13332377,-1.1123793,1.3642923
0.18,2.1615145,2.6664286,0.3024727,-0.11475907,-1.083987,1.3485984
0.182,2.3797877,2.7001226,0.20763886,-0.09635872,-1.0596178,1.3365256
0.184,2.5823197,2.7482905,0.12339008,-0.07814658,-1.0393467,1.3277738
0.186,2.7657735,2.810675,0.05190921,-0.06004469,-1.0230327,1.3219184
0.188,2.9274387,2.886875,-0.004463315,-0.04189205,-1.0102957,1.3184527
0.19,3.0651908,2.975968,-0.043152213,-0.023502588,-1.0005925,1.3167702
0.192,3.177291,3.0767431,-0.061745048,-0.004693657,-0.99331594,1.3162029
0.194,3.2627347,3.18763,-0.057950497,0.01464358,-0.9878524,1.3160543
0.196,3.3211079,3.3065586,-0.029749393,0.034550756,-0.9836339,1.3156649
0.198,3.352838,3.43148,0.024613738,0.054951876,-0.9802145,1.3144338
0.2,3.3585322,3.5602276,0.10647297,0.07565105,-0.9772815,1.3118576
0.202,3.3392844,3.6907072,0.21668828,0.09636992,-0.9746829,1.3075981
0.204,3.2964349,3.8208785,0.3556075,0.116755515,-0.9723852,1.3015168
0.206,3.2318954,3.9484625,0.52300394,0.1364344,-0.9703958,1.2936532
0.208,3.1472666,4.071631,0.7181741,0.15502393,-0.9687399,1.2842363
0.21,3.0444186,4.1885157,0.9399828,0.17218804,-0.96740973,1.2736648
0.212,2.9253535,4.2975464,1.1864686,0.18769395,-0.96638924,1.2624829
0.214,2.7919617,4.3974304,1.4549875,0.20142663,-0.96564007,1.2513419
0.216,2.6464863,4.4871826,1.7422181,0.21339846,-0.9651243,1.2409332
0.218,2.4907308,4.566289,2.0446324,0.22371748,-0.9647519,1.2319324
0.22,2.3264732,4.6345234,2.358339,0.2325694,-0.9643846,1.2249234
0.222,2.1554465,4.6920595,2.6789904,0.24016908,-0.9638291,1.2203003
0.224,1.9793286,4.7393856,3.002215,0.24671274,-0.96285117,1.2182494
0.226,1.799632,4.777102,3.3234985,0.25237045,-0.96117103,1.2187375
0.228,1.6176147,4.8060203,3.638641,0.25729316,-0.9585065,1.2215277
0.23,1.4348371,4.827193,3.943512,0.26160607,-0.9545646,1.2261809
0.232,1.2526445,4.8419747,4.234116,0.26542115,-0.9490306,1.2320914
0.234,1.0724547,4.8517714,4.506965,0.26884735,-0.94155806,1.2385663
0.236,0.8969238,4.8572903,4.7594185,0.27197444,-0.93178034,1.2449098
0.238,0.7259884,4.8604093,4.9882956,0.2749092,-0.91930455,1.2505006
0.24,0.558584,4.863513,5.1882915,0.27778327,-0.90362597,1.2548853
0.242,0.39751816,4.8674464,5.356847,0.2807691,-0.8840628,1.2578002
0.244,0.24453068,4.8734913,5.493659,0.28405845,-0.85982573,1.2591968
0.246,0.099568605,4.8837867,5.5996485,0.28781316,-0.83011514,1.2591622
0.248,-0.03661585,4.899632,5.674431,0.29220182,-0.79415685,1.2578881
0.25,-0.16109705,4.921105,5.716179,0.2973519,-0.75126106,1.2556334
0.252,-0.2709508,4.94863,5.7225046,0.30334568,-0.7009489,1.2526265
0.254,-0.36436105,4.982891,5.692462,0.3102178,-0.64304394,1.2489729
0.256,-0.44025087,5.024067,5.6269426,0.31788564,-0.5777795,1.2446003
0.258,-0.49748564,5.07211,5.5278835,0.32619807,-0.50586617,1.2392493
0.26,-0.5351789,5.1268353,5.397362,0.33489898,-0.42852718,1.2325077
0.262,-0.5522027,5.1878414,5.237188,0.34364188,-0.34743297,1.2237787
0.264,-0.54752994,5.2546954,5.048794,0.35193932,-0.26473832,1.21234
0.266,-0.5200758,5.3272266,4.833686,0.3591382,-0.18292853,1.1974221
0.268,-0.46946955,5.405019,4.593893,0.3647111,-0.10438673,1.1783736
0.27,-0.39562345,5.4875526,4.3323746,0.36822373,-0.0313825,1.1546493
0.272,-0.29902768,5.574565,4.0521564,0.3690499,0.033436596,1.1259935
0.274,-0.1808281,5.6655374,3.7566633,0.36680266,0.087740436,1.0925518
0.276,-0.042265892,5.75989,3.4495084,0.3614104,0.12988983,1.0546936
0.278,0.115162134,5.8569984,3.1344037,0.3530889,0.15903923,1.0130941
0.28,0.28967762,5.956188,2.8150125,0.34233934,0.17514181,0.9688852
0.282,0.47926545,6.056592,2.49517,0.32986772,0.17864922,0.9233764
0.284,0.68180203,6.1573167,2.1787922,0.31647885,0.17026682,0.8778111
0.286,0.8949702,6.257318,1.8696432,0.30302048,0.15093112,0.83333135
0.288,1.1163676,6.3556395,1.5716681,0.29027325,0.12177851,0.79098094
0.29,1.343378,6.4512587,1.2888675,0.2788704,0.08405815,0.7516969
0.292,1.5730709,6.5432205,1.0251441,0.2692241,0.03905449,0.71628195
0.294,1.8026917,6.630357,0.7839148,0.26151425,-0.012043737,0.6853347
0.296,2.0297663,6.7111893,0.56794876,0.25572067,-0.06820061,0.6592239
0.298,2.2517881,6.784213,0.37952232,0.25171143,-0.12844098,0.63806057
0.3,2.4663806,6.848002,0.22086287,0.24933985,-0.1917119,0.62172306
0.302,2.671091,6.90164,0.09420991,0.2484482,-0.2569244,0.609885
0.304,2.8636684,6.944195,0.0015345812,0.24893066,-0.32299116,0.60203636
0.306,3.0419753,6.9748797,-0.055331707,0.25077242,-0.38882542,0.59755546
0.308,3.2039847,6.992814,-0.07488775,0.2540398,-0.45336336,0.5957924
0.31,3.3481836,6.9972725,-0.056241035,0.25888076,-0.51560724,0.5960976
0.312,3.473363,6.987714,0.00090134144,0.2654388,-0.5746697,0.5978626
0.314,3.5783393,6.9639244,0.09666157,0.27385336,-0.62978876,0.6005888
0.316,3.66205,6.926145,0.23030603,0.28419283,-0.68043023,0.603901
0.318,3.7240973,6.874693,0.40046978,0.2964437,-0.72625726,0.60751045
0.32,3.7640083,6.810449,0.6050458,0.31048977,-0.7672047,0.61113936
0.322,3.7816637,6.7345963,0.84199405,0.3259291,-0.80368584,0.6144499
0.324,3.7771485,6.6484513,1.1089026,0.3423013,-0.8362807,0.6171111
0.326,3.7506924,6.5535836,1.4029119,0.35933533,-0.86530846,0.6186876
0.328,3.702896,6.4519024,1.7204951,0.37655282,-0.89146274,0.6186856
0.33,3.6346033,6.345556,2.0580986,0.39339536,-0.9157474,0.616735
0.332,3.5469778,6.236658,2.4117653,0.40939867,-0.9390793,0.6124594
0.334,3.4414713,6.127501,2.7772799,0.42424983,-0.9620709,0.6054153
0.336,3.3200927,6.020402,3.150225,0.43785125,-0.9847817,0.5953582
0.338,3.1849961,5.917595,3.525581,0.45035464,-1.006727,0.58235145
0.34,3.0384068,5.8210487,3.8984087,0.46213156,-1.0271139,0.56658214
0.342,2.8829207,5.73262,4.263936,0.4737276,-1.0449196,0.54823434
0.344,2.7214499,5.653752,4.6176114,0.48585555,-1.0588821,0.5274739
0.346,2.5557783,5.5862513,4.954944,0.4993074,-1.0674981,0.5044674
0.348,2.3904498,5.530304,5.272995,0.5148957,-1.0690569,0.47942388
0.35,2.2298849,5.4858246,5.570763,0.5333662,-1.0617459,0.45258546
0.352,2.0744617,5.453916,5.84464,0.55533046,-1.0438544,0.4242234
0.354,1.9264579,5.434717,6.089985,0.58121383,-1.0139652,0.39459813
0.356,1.7897596,5.4272256,6.302826,0.6112509,-0.9710314,0.36393547
0.358,1.666841,5.431052,6.4821525,0.6454307,-0.9144981,0.33243036
0.36,1.558217,5.44621,6.628977,0.68347156,-0.84440804,0.3002313
0.362,1.4644544,5.4718657,6.7447047,0.72484136,-0.76148367,0.26743346
0.364,1.3874705,5.5067925,6.8294773,0.7688054,-0.6670955,0.2340974
0.366,1.329402,5.5499215,6.882449,0.81447935,-0.5632499,0.20023744
0.368,1.2915287,5.6001997,6.9028444,0.860872,-0.4525357,0.1658156
0.37,1.2742388,5.6564975,6.8912745,0.9069376,-0.33799392,0.13071269
0.372,1.2774613,5.717608,6.8496804,0.95162725,-0.22296,0.09473969
0.374,1.3006358,5.782168,6.780914,0.9939308,-0.11091642,0.05765313
0.376,1.342619,5.8488965,6.687705,1.0329162,-0.005290076,0.01916194
0.378,1.4022355,5.916828,6.5725265,1.0677189,0.0907196,-0.02104038
0.38,1.47819,5.9851384,6.437321,1.0975912,0.17428657,-0.06321362
0.382,1.5690203,6.0529327,6.2843285,1.1219265,0.24308363,-0.107593924
0.384,1.6727767,6.1197987,6.115848,1.1403106,0.29542574,-0.15432581
0.386,1.7874885,6.1852436,5.9344645,1.1525532,0.33026496,-0.20349246
0.388,1.9107985,6.249016,5.74272,1.1586862,0.3472038,-0.25509214
0.39,2.0402784,6.3108916,5.5431023,1.1589687,0.3464612,-0.30906188
0.392,2.1737394,6.3705873,5.337986,1.1538547,0.32882136,-0.36530188
0.394,2.3090572,6.4279504,5.129829,1.1439986,0.29562956,-0.42368782
0.396,2.443978,6.4827967,4.9211664,1.130196,0.24864386,-0.48407796
0.398,2.5764792,6.5349813,4.714411,1.1132785,0.18986444,-0.5463136
0.4,2.704777,6.5842466,4.5121074,1.0940592,0.121407636,-0.6102146
0.402,2.8272758,6.6303926,4.316835,1.0732827,0.04542976,-0.67558455
0.404,2.9426312,6.6730547,4.1310673,1.0516092,-0.03595209,-0.74219847
