Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.77492774,0.52763164,0.8806982,-0.13984296,1.1412064,-0.50318414
0.002,-0.767107,0.5363442,0.87586987,-0.13631943,1.1446358,-0.5012616
0.004,-0.75584096,0.5446483,0.8704271,-0.13229719,1.1482348,-0.4992323
0.006,-0.74070907,0.55257624,0.8641461,-0.12766808,1.1518834,-0.49705166
0.008,-0.7211971,0.5599819,0.8571421,-0.12235141,1.1554284,-0.49462482
0.01,-0.6966543,0.5667131,0.84936076,-0.116291344,1.1586949,-0.49184108
0.012,-0.6665557,0.5725905,0.84066695,-0.1094687,1.1615238,-0.48861343
0.014,-0.6301844,0.5772183,0.8308868,-0.101896554,1.1637186,-0.4848796
0.016,-0.58706945,0.5802042,0.8199216,-0.09361145,1.1650393,-0.48060167
0.018,-0.5365454,0.5812876,0.80767775,-0.08466351,1.1652266,-0.47577184
0.02,-0.4779785,0.58007085,0.79389435,-0.07513577,1.1640475,-0.4704383
0.022,-0.41086817,0.5764296,0.7782766,-0.06516567,1.1613098,-0.46473715
0.024,-0.33434457,0.5700456,0.7607577,-0.054895073,1.1568722,-0.4588514
0.026,-0.24788952,0.5605984,0.7411789,-0.044454277,1.1507001,-0.4529763
0.028,-0.15092254,0.5477671,0.7190452,-0.033698082,1.1429396,-0.44714212
0.03,-0.042947173,0.53128684,0.69447434,-0.022950053,1.1336195,-0.44172263
0.032,0.07632652,0.51086664,0.6672583,-0.012172818,1.123048,-0.4367444
0.034,0.20714626,0.48633128,0.63713914,-0.0013125539,1.1115452,-0.4321453
0.036,0.34942758,0.4576501,0.60383976,0.009707719,1.0994316,-0.42779142
0.038,0.5029271,0.4247345,0.5672361,0.02092877,1.0869813,-0.4234673
0.04,0.6672041,0.38768825,0.5274597,0.032321066,1.0744488,-0.41891608
0.042,0.8415085,0.34690514,0.48455632,0.04379767,1.0620025,-0.4138922
0.044,1.0250635,0.30283555,0.43863696,0.055178136,1.0497369,-0.408135
0.046,1.2167997,0.25596863,0.38979062,0.06623614,1.0377054,-0.40140042
0.048,1.4153416,0.2069568,0.33822218,0.07668513,1.0259709,-0.3934276
0.05,1.6192584,0.15614855,0.28374714,0.08622235,1.0146763,-0.3839451
0.052,1.8277618,0.1038295,0.22593942,0.09458098,1.0040612,-0.3726784
0.054,2.0370555,0.05164355,0.16563147,0.1015605,0.9944442,-0.3593544
0.056,2.2461798,0.00060892105,0.10454115,0.10705209,0.9863158,-0.3436939
0.058,2.4515984,-0.048555136,0.044418275,0.11107205,0.98033583,-0.32543728
0.06,2.6517901,-0.0945096,-0.014240146,0.11371839,0.9772646,-0.30443114
0.062,2.8440013,-0.13593984,-0.07157719,0.11524609,0.9778764,-0.28059036
0.064,3.0255003,-0.17201483,-0.12765795,0.11601642,0.9829105,-0.2538991
0.066,3.194286,-0.20210874,-0.18171453,0.116463006,0.99295986,-0.22440398
0.068,3.3485365,-0.22522902,-0.23263466,0.11702636,1.0084636,-0.1922116
0.07,3.4864264,-0.2407906,-0.27924556,0.11810452,1.029685,-0.15752962
0.072,3.6061063,-0.24824059,-0.32092714,0.1200265,1.0566776,-0.12065512
0.074,3.7054858,-0.2473048,-0.35691917,0.123046935,1.0892656,-0.081938416
0.076,3.7833998,-0.23802423,-0.38659954,0.12732133,1.1270876,-0.04177451
0.078,3.8390684,-0.22068608,-0.40879387,0.1328581,1.1696512,-0.0006442964
0.08,3.870379,-0.19470942,-0.42271018,0.13952011,1.2163707,0.04093197
0.082,3.87713,-0.16034102,-0.42816472,0.14704803,1.26654,0.0824188
0.084,3.859106,-0.117966294,-0.42498374,0.15512371,1.3194153,0.12320289
0.086,3.8166218,-0.06839597,-0.4127028,0.16335577,1.3743877,0.16262773
0.088,3.7499666,-0.012470841,-0.3911971,0.17142439,1.4308861,0.2002635
0.09,3.6595762,0.049273968,-0.36127722,0.17916155,1.4883436,0.23575288
0.092,3.5448675,0.11716187,-0.32286197,0.18647778,1.5462806,0.26861775
0.094,3.40785,0.19010282,-0.27482444,0.19332111,1.6041927,0.29840288
0.096,3.2489586,0.26739693,-0.21836609,0.1997177,1.66152,0.32489017
0.098,3.0684168,0.34866935,-0.15332311,0.20581424,1.7177236,0.34799802
0.1,2.8673763,0.43302745,-0.078722656,0.21189034,1.7722758,0.3676687
0.102,2.6477883,0.5192906,0.0038688183,0.21832633,1.8246348,0.38384768
0.104,2.4106216,0.6074267,0.09002632,0.22559321,1.8742515,0.3965493
0.106,2.158618,0.6965151,0.17959851,0.23418587,1.9205847,0.4058618
0.108,1.8938923,0.78551185,0.27509183,0.2445665,1.9631088,0.41187847
0.11,1.6178393,0.87419236,0.3763691,0.25707704,2.0013196,0.41469055
0.112,1.3324082,0.9619701,0.480925,0.271909,2.0347748,0.4143378
