Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.8513124,0.6826735,2.0332384,0.021057189,0.5183477,-0.089747146
0.002,-0.70724446,0.6690035,1.987895,0.019779716,0.5159717,-0.09249745
0.004,-0.5584322,0.6571033,1.9364431,0.018343844,0.51484346,-0.09521342
0.006,-0.4053546,0.6475868,1.8784392,0.016722053,0.5154254,-0.097773276
0.008,-0.24795154,0.64075327,1.813788,0.014916278,0.51828426,-0.10000332
0.01,-0.08666068,0.6370681,1.7420986,0.012930527,0.5240535,-0.10170579
0.012,0.07821864,0.63696253,1.6630745,0.0107899755,0.533393,-0.10265064
0.014,0.24603689,0.64101124,1.5762914,0.008524634,0.54697126,-0.10256318
0.016,0.41586453,0.6495695,1.4816597,0.0061981604,0.56541926,-0.10114302
0.018,0.58697486,0.6630987,1.3793612,0.003919713,0.5893014,-0.098068
0.02,0.7584774,0.6818689,1.2699108,0.001826629,0.6190515,-0.09302403
0.022,0.92938495,0.70616883,1.1544049,8.492172e-05,0.6549546,-0.08574763
0.024,1.0985597,0.73632306,1.0337449,-0.001116164,0.6971191,-0.076057345
0.026,1.2649077,0.77252126,0.9090123,-0.0015748814,0.7454812,-0.06389299
0.028,1.4274156,0.81467867,0.7810306,-0.0011594966,0.8000987,-0.049338274
0.03,1.584946,0.86263096,0.65091443,0.0004043132,0.86035436,-0.032538258
0.032,1.7365913,0.9162264,0.52010036,0.003234893,0.92563903,-0.013912939
0.034,1.8817167,0.974701,0.38994646,0.0074021593,0.9952241,0.005992431
0.036,2.020884,1.0370591,0.26142675,0.012916651,1.0682912,0.026523784
0.038,2.1505034,1.1038775,0.13787442,0.019743767,1.1439342,0.046986658
0.04,2.2691422,1.174621,0.023094833,0.02776856,1.2212055,0.066666886
0.042,2.3773327,1.2483665,-0.08091754,0.036770083,1.2991575,0.084870696
0.044,2.4752674,1.3245075,-0.17384231,0.046462983,1.376857,0.1009742
0.046,2.5624878,1.4020782,-0.25533575,0.056488853,1.4534134,0.11446127
0.048,2.6378188,1.4798045,-0.32396573,0.066433966,1.5279826,0.1249967
0.05,2.7008328,1.5566722,-0.3784684,0.07587575,1.5998131,0.13242793
0.052,2.7513926,1.6323171,-0.41739047,0.08439921,1.6682597,0.1367721
0.054,2.789344,1.7064861,-0.43956602,0.09163816,1.7328,0.13816418
0.056,2.8195572,1.7790352,-0.44608867,0.09732616,1.793024,0.13686632
0.058,2.8356009,1.8490903,-0.43602037,0.101297796,1.8486598,0.13320576
0.06,2.8363185,1.9169782,-0.41361356,0.10350683,1.8995868,0.12755318
0.062,2.821115,1.98355,-0.37974048,0.103997424,1.9458314,0.1202885
0.064,2.7904925,2.0473435,-0.3261695,0.10295115,1.9876285,0.111816265
0.066,2.742723,2.1087036,-0.25071383,0.10066182,2.0253344,0.10252733
0.068,2.677676,2.1690173,-0.15943027,0.09751916,2.059417,0.0926712
0.07,2.5951052,2.2306561,-0.060408473,0.09390175,2.090542,0.08241267
0.072,2.4940114,2.294518,0.043330908,0.09027229,2.1193812,0.07206404
0.074,2.3738298,2.361184,0.14975959,0.08715803,2.1465592,0.06185396
0.076,2.2329118,2.4317276,0.26107395,0.08500719,2.1725857,0.051768895
0.078,2.0713718,2.506611,0.38037455,0.08409516,2.19784,0.041706573
0.08,1.8905098,2.5864325,0.5052623,0.0845726,2.2225344,0.03160655
0.082,1.6885345,2.6722665,0.6298275,0.08650747,2.2466576,0.021358117
0.084,1.4667008,2.7637262,0.74826086,0.08992929,2.2700489,0.010697097
