Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,1.1944542,-1.0479668,1.4423083,0.22125009,0.9527657,-0.53907883
0.002,1.2189006,-1.0631064,1.3992046,0.22455934,0.9702408,-0.5357301
0.004,1.2452992,-1.0783314,1.3531989,0.22805732,0.9881455,-0.5323186
0.006,1.273849,-1.0936852,1.3043572,0.2316975,1.00601,-0.5289841
0.008,1.3046982,-1.109404,1.2528026,0.23540375,1.0231826,-0.5258885
0.01,1.337865,-1.1256326,1.198827,0.2390588,1.0388712,-0.52325404
0.012,1.3734456,-1.1424844,1.1425356,0.24253088,1.0521789,-0.52133757
0.014,1.4115586,-1.1602327,1.0841087,0.2456797,1.0621623,-0.52042425
0.016,1.4524527,-1.1791276,1.023987,0.24835,1.0679424,-0.5207943
0.018,1.4958729,-1.1992984,0.96243155,0.25040245,1.0688233,-0.52269113
0.02,1.5419587,-1.2210178,0.8998068,0.25174114,1.0644044,-0.5262787
0.022,1.590696,-1.2444198,0.8364297,0.25230935,1.0546561,-0.53161186
0.024,1.6419022,-1.2696557,0.7727661,0.25212583,1.0399647,-0.53861034
0.026,1.6953576,-1.2968838,0.7091745,0.2512561,1.0210497,-0.5470702
0.028,1.7508173,-1.3262229,0.6460704,0.24991068,0.99926126,-0.55663747
0.03,1.8080488,-1.3576704,0.58384025,0.24808502,0.9750983,-0.56695795
0.032,1.8665185,-1.3913039,0.52282953,0.24596703,0.94978714,-0.577536
0.034,1.9257619,-1.4270818,0.46336418,0.24374554,0.9243877,-0.5878715
0.036,1.9851999,-1.4649215,0.40579396,0.24158813,0.89970684,-0.5975006
0.038,2.0443008,-1.5046676,0.35021976,0.23963088,0.87627757,-0.6060034
0.04,2.1023946,-1.5460856,0.2968894,0.23794867,0.8543314,-0.61300606
0.042,2.158938,-1.5889639,0.24607715,0.23658124,0.83384657,-0.6182134
0.044,2.2133048,-1.6329205,0.19822147,0.23550905,0.8145581,-0.6214103
0.046,2.2652063,-1.6775748,0.15389279,0.2346926,0.79606307,-0.6224874
0.048,2.3138893,-1.7218541,0.11339682,0.234055,0.7778318,-0.62143314
0.05,2.3575172,-1.7640555,0.07676877,0.23348351,0.7593006,-0.6183164
0.052,2.3940542,-1.8024149,0.043940503,0.23286068,0.7399302,-0.6132629
0.054,2.422183,-1.8360187,0.015072711,0.23206498,0.7192476,-0.60646564
0.056,2.4430437,-1.8664709,-0.009623067,0.23100077,0.6968627,-0.5981853
0.058,2.4550388,-1.8915327,-0.030427858,0.22958604,0.6725165,-0.5887053
0.06,2.4578598,-1.9115545,-0.046670634,0.22775763,0.6460732,-0.5783179
0.062,2.4506965,-1.9263847,-0.05768678,0.22547781,0.61752194,-0.56733906
0.064,2.4326575,-1.9350429,-0.06315741,0.2227284,0.5869467,-0.5560622
0.066,2.4033391,-1.9366158,-0.06301331,0.21950242,0.5545498,-0.54473996
0.068,2.362268,-1.929883,-0.057588674,0.21579972,0.52061915,-0.5335848
0.07,2.309297,-1.9140401,-0.046697997,0.21164298,0.4855162,-0.52277476
0.072,2.2440526,-1.8884788,-0.030135999,0.20706694,0.44963777,-0.5124526
0.074,2.1661072,-1.8527284,-0.0078478865,0.20210695,0.41339308,-0.50274104
0.076,2.0752625,-1.8063174,0.01986595,0.19682834,0.37720823,-0.49375647
0.078,1.971193,-1.7491294,0.052279957,0.19134155,0.34153044,-0.48566777
0.08,1.8540468,-1.6813965,0.08889805,0.18581529,0.30682895,-0.47876716
0.082,1.7241404,-1.6034696,0.12918486,0.18044402,0.27357885,-0.47347113
0.084,1.5816963,-1.516143,0.17239314,0.1754618,0.24228558,-0.47022498
0.086,1.4274447,-1.4204013,0.21757618,0.17114519,0.2135059,-0.46953484
0.088,1.2622931,-1.3176146,0.2634622,0.16787514,0.187847,-0.4720113
0.09,1.0874317,-1.2094111,0.3090382,0.16611165,0.16595753,-0.47835273
0.092,0.9043384,-1.097579,0.35302973,0.16635785,0.14853777,-0.4892865
0.094,0.7147,-0.9839352,0.39449957,0.16912006,0.13637164,-0.5054975
0.096,0.5205553,-0.8704608,0.4321858,0.17483798,0.13025573,-0.5275577
0.098,0.32427093,-0.75932336,0.46519047,0.18387276,0.13090016,-0.55587137
0.1,0.12835814,-0.65249014,0.49266315,0.19639847,0.1387199,-0.59053326
0.102,-0.06435448,-0.5521244,0.51401705,0.21236266,0.15378672,-0.6312008
0.104,-0.2513708,-0.46008942,0.5287337,0.2313927,0.17568852,-0.67701817
0.106,-0.42974758,-0.37817323,0.5365656,0.2527784,0.20351778,-0.72666097
0.108,-0.5965198,-0.30795118,0.5374247,0.27549556,0.235868,-0.77847546
0.11,-0.74948364,-0.2506259,0.53157324,0.29829204,0.27091828,-0.830633
0.112,-0.8863307,-0.20676377,0.5193304,0.31980368,0.3065358,-0.8813592
0.114,-1.0053549,-0.17643547,0.50107515,0.3386846,0.34052682,-0.92911994
0.116,-1.1050537,-0.15939867,0.4774481,0.3537758,0.37080374,-0.9727683
0.118,-1.1844321,-0.15492815,0.44923413,0.36424303,0.39561388,-1.0116435
0.12,-1.2427243,-0.16189069,0.41720742,0.36966652,0.41367948,-1.0455941
0.122,-1.2803686,-0.17881578,0.38227516,0.37009266,0.42432332,-1.0748831
0.124,-1.2978764,-0.20394272,0.3453005,0.36598605,0.4274766,-1.1000719
0.126,-1.2963004,-0.23534024,0.30710712,0.3581719,0.42365733,-1.1218765
0.128,-1.2768208,-0.27123433,0.26852044,0.34769812,0.41384956,-1.1410307
