Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-6.1570325,0.36352366,4.003653,0.13338947,0.54538786,0.76245445
0.002,-5.8664846,0.18488547,3.8531697,0.1532321,0.6121378,0.7768303
0.004,-5.56473,0.0010102428,3.6998527,0.17433012,0.6816045,0.7927699
0.006,-5.2521234,-0.18757984,3.5444121,0.19616827,0.75213766,0.81004506
0.008,-4.929424,-0.37995768,3.3881485,0.21788543,0.8213537,0.82821256
0.01,-4.5969543,-0.5761557,3.23338,0.2382167,0.88609004,0.84656745
0.012,-4.2554655,-0.77584624,3.0825195,0.2555352,0.94246215,0.86418116
0.014,-3.9058738,-0.97897327,2.9381282,0.26788914,0.98599005,0.87988293
0.016,-3.5489225,-1.1852318,2.8029447,0.27318037,1.0119331,0.8924029
0.018,-3.185357,-1.394182,2.6797962,0.26933292,1.0157549,0.90046465
0.02,-2.8159516,-1.6052557,2.5717497,0.25454682,0.99365973,0.90285254
0.022,-2.442016,-1.8174771,2.481642,0.22755551,0.94308066,0.8985468
0.024,-2.0647793,-2.029849,2.4119914,0.18782532,0.8631952,0.8869852
0.026,-1.685362,-2.241501,2.364468,0.13583958,0.7559487,0.8685746
0.028,-1.3049549,-2.4513743,2.3399181,0.073073,0.62627316,0.84438634
0.03,-0.9243219,-2.6583598,2.3385522,0.0013717711,0.4777881,0.81555325
0.032,-0.54422224,-2.8609998,2.359752,-0.07602754,0.31901935,0.78437996
0.034,-0.1652467,-3.0575352,2.4021056,-0.15542598,0.15955916,0.7535956
0.036,0.21209349,-3.245939,2.463106,-0.23284598,0.009715974,0.7262046
0.038,0.58735275,-3.4241238,2.5390003,-0.30424142,-0.12001793,0.7052978
0.04,0.9601597,-3.5899897,2.625537,-0.36581266,-0.21994418,0.6937441
0.042,1.3300022,-3.7413392,2.717971,-0.41428918,-0.28183123,0.69391996
0.044,1.6964184,-3.8764143,2.8111682,-0.44714713,-0.2996028,0.70747364
0.046,2.0592468,-3.993505,2.8998985,-0.46273655,-0.26985776,0.7351545
0.048,2.4181178,-4.0912437,2.978875,-0.4604006,-0.19221562,0.7767057
0.05,2.7722745,-4.168512,3.0431488,-0.44051135,-0.069499105,0.8308457
0.052,3.121331,-4.2251844,3.0884786,-0.4044115,0.092543155,0.8952868
0.054,3.4647717,-4.2612762,3.111053,-0.35433432,0.28569928,0.96680737
0.056,3.8132591,-4.284604,3.1070046,-0.29320517,0.49990958,1.0413916
0.058,4.153357,-4.2861643,3.0739946,-0.22433448,0.7241247,1.1146092
0.06,4.483922,-4.2678833,3.011888,-0.15123326,0.9471818,1.1820345
0.062,4.8036776,-4.232033,2.9220526,-0.07732242,1.1586559,1.2394967
0.064,5.110926,-4.181022,2.8058033,-0.0057394505,1.3496605,1.2833982
0.066,5.405401,-4.117999,2.6652038,0.060848355,1.5134642,1.3109213
0.068,5.6838074,-4.0447273,2.5030622,0.12038833,1.6458877,1.320246
0.07,5.940281,-3.9619813,2.3248053,0.17152101,1.7453892,1.3105707
0.072,6.1765127,-3.8747778,2.137107,0.21365124,1.8129048,1.2821679
0.074,6.3961773,-3.7893882,1.9399352,0.24689794,1.8515178,1.236358
0.076,6.59612,-3.707366,1.7297763,0.2720101,1.865947,1.1753093
0.078,6.771533,-3.628409,1.509406,0.29025686,1.861868,1.1016773
0.08,6.920822,-3.5535016,1.2860005,0.3031159,1.8448372,1.0181016
0.082,7.0477242,-3.4851377,1.0644315,0.31228667,1.8207875,0.9275698
0.084,7.1503253,-3.4239202,0.84479666,0.31932688,1.7947826,0.8328638
0.086,7.226039,-3.3689826,0.6260253,0.32543546,1.7705601,0.736284
0.088,7.2731953,-3.3193274,0.40935922,0.3314497,1.750649,0.6396054
0.09,7.290078,-3.273221,0.19678366,0.33769125,1.7361572,0.54405874
0.092,7.274574,-3.22822,-0.010864973,0.34395587,1.7268684,0.450409
0.094,7.22466,-3.1816719,-0.21427089,0.34959096,1.7214816,0.35899872
0.096,7.138685,-3.1309817,-0.41539723,0.3535746,1.7177877,0.26984805
0.098,7.0149302,-3.0736842,-0.6155889,0.35465056,1.7128441,0.18266165
0.1,6.8517056,-3.0068026,-0.8151781,0.35147828,1.703209,0.09684116
