Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,0.08540411,-0.0010924991,0.18316066,0.23938546,0.48291513,-0.16051263
0.002,0.10307019,-0.0073364284,0.17380236,0.2371197,0.48763436,-0.16341692
0.004,0.121358454,-0.013770611,0.16475597,0.23462829,0.49280244,-0.16661786
0.006,0.14043817,-0.020308241,0.15615933,0.2318835,0.4984257,-0.17010829
0.008,0.16024365,-0.026989335,0.1479938,0.22888364,0.50449204,-0.17385612
0.01,0.18076175,-0.03375954,0.14045097,0.22562236,0.51096153,-0.17782176
0.012,0.2018217,-0.040489804,0.13364638,0.22210962,0.5177404,-0.18192159
0.014,0.22344545,-0.04706286,0.12782614,0.21834046,0.5246816,-0.18606311
0.016,0.24534242,-0.053230815,0.123170935,0.21432418,0.5315855,-0.19014364
0.018,0.26750422,-0.059016343,0.11977262,0.21008196,0.5382052,-0.19405949
0.02,0.2896738,-0.06425496,0.11791688,0.2056441,0.5442867,-0.19771889
0.022,0.3118229,-0.068969026,0.11771014,0.2010617,0.5495744,-0.20106682
0.024,0.33374757,-0.072895765,0.11927877,0.19638468,0.55384016,-0.2040653
0.026,0.3554126,-0.07607652,0.122596696,0.19168253,0.5569471,-0.206709
0.028,0.37657705,-0.07826819,0.12765786,0.1869402,0.5590685,-0.20911303
0.03,0.39709416,-0.079299,0.13434519,0.18243125,0.5599425,-0.21112666
0.032,0.41669282,-0.078913175,0.14254758,0.17824404,0.5598261,-0.212749
0.034,0.43524528,-0.07694834,0.15211537,0.17448257,0.5590268,-0.21395954
0.036,0.4526618,-0.07321494,0.16280185,0.17124887,0.55792576,-0.21468759
0.038,0.46877396,-0.067495294,0.17433734,0.16863722,0.5569298,-0.21482627
0.04,0.48374686,-0.059683606,0.18627685,0.16674039,0.5564585,-0.21424985
0.042,0.49744877,-0.049717337,0.19806293,0.16561,0.5568988,-0.21282199
0.044,0.51004803,-0.03753993,0.20900725,0.16527902,0.55859536,-0.21041344
0.046,0.5218341,-0.023144245,0.21835227,0.16574815,0.5618271,-0.20693082
0.048,0.5329276,-0.0064034015,0.22521472,0.16699505,0.5667922,-0.20232585
0.05,0.54376924,0.0126268715,0.22879118,0.16895717,0.5735726,-0.19660017
0.052,0.5547835,0.033852935,0.22836646,0.17154577,0.5821199,-0.18979916
0.054,0.56635666,0.057329312,0.22307554,0.17466709,0.59224916,-0.18198493
0.056,0.57950187,0.08313744,0.21165782,0.1782173,0.6036556,-0.17323217
0.058,0.59381396,0.1112649,0.19415663,0.18207055,0.61592454,-0.16363907
0.06,0.60966873,0.14167209,0.16984099,0.18609041,0.62852687,-0.15331383
0.062,0.6274718,0.17410432,0.13825794,0.19012998,0.64084744,-0.14236553
0.064,0.6478363,0.20856796,0.098950475,0.19402811,0.65218616,-0.13089556
0.066,0.6709758,0.24484329,0.051726446,0.19761518,0.6617899,-0.11900618
0.068,0.6970625,0.28286946,-0.0034489632,0.20072474,0.668897,-0.10679312
0.07,0.72628826,0.3225649,-0.06654659,0.2031903,0.6727675,-0.09436956
0.072,0.7587297,0.36364627,-0.13705663,0.2048533,0.67271125,-0.081847206
0.074,0.79443645,0.40613168,-0.21434747,0.20559235,0.6681179,-0.06936051
