Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,0.17180225,-0.17928211,-0.016448472,0.1477342,0.7020776,0.6543429
0.002,0.16144826,-0.18269883,0.027040094,0.14348373,0.7000375,0.6560573
0.004,0.151784,-0.1875647,0.07292998,0.13879025,0.6984154,0.65785986
0.006,0.14379598,-0.1936642,0.11805043,0.13360384,0.6973677,0.65968823
0.008,0.13730048,-0.20097505,0.16341554,0.12789878,0.69704795,0.6614862
0.01,0.13235517,-0.20969886,0.20957378,0.121661425,0.697616,0.66318864
0.012,0.12950894,-0.21992996,0.256173,0.1148777,0.6992079,0.6647024
0.014,0.12858474,-0.23136432,0.30260733,0.1075317,0.7019207,0.6658998
0.016,0.12989669,-0.24388158,0.3486631,0.09961167,0.7057833,0.66663617
0.018,0.13309205,-0.2573978,0.39472577,0.091094285,0.7107469,0.66677344
0.02,0.1383218,-0.27213868,0.44101724,0.08196494,0.7166937,0.66618776
0.022,0.14567205,-0.28820953,0.48752487,0.072202176,0.7234401,0.66477597
0.024,0.15525928,-0.30590424,0.5341867,0.06178084,0.7307403,0.6625029
0.026,0.16699874,-0.32527465,0.58116204,0.05066943,0.73834693,0.6593739
0.028,0.18077269,-0.34619778,0.62847567,0.03860742,0.74595535,0.65547407
0.03,0.19638312,-0.36835596,0.67566985,0.025873244,0.75336486,0.65091854
0.032,0.21353477,-0.39122093,0.7223617,0.012391716,0.76050556,0.64587873
0.034,0.2306447,-0.41357124,0.767512,-0.0019035935,0.76742613,0.6405399
0.036,0.24691182,-0.43524545,0.80973077,-0.017080933,0.7741144,0.63519603
0.038,0.26431453,-0.45747614,0.852225,-0.03316194,0.780645,0.63014853
0.04,0.28089398,-0.47878,0.89826006,-0.05017954,0.78721076,0.625626
0.042,0.29420617,-0.49814212,0.9466194,-0.06827131,0.7940223,0.62183297
0.044,0.3037691,-0.51496655,0.9945129,-0.08762488,0.80127215,0.61888206
0.046,0.30824408,-0.52776444,1.0411013,-0.10841277,0.80908304,0.6168017
0.048,0.3061583,-0.53533804,1.0858757,-0.13077086,0.8175413,0.6154981
0.05,0.2961741,-0.53671414,1.1280544,-0.15476626,0.82662106,0.614729
0.052,0.27748007,-0.53134394,1.1678495,-0.18040156,0.8361279,0.6141185
