Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.809941,-1.4724731,-2.5990765,1.201512,0.58862436,-0.8642039
0.002,-0.8999599,-1.4414998,-2.5462134,1.1973679,0.5485742,-0.8853176
0.004,-0.98994637,-1.4133832,-2.482999,1.1910944,0.49979484,-0.9097478
0.006,-1.0793417,-1.3885463,-2.4089098,1.1823354,0.4414829,-0.93772036
0.008,-1.1672634,-1.3673103,-2.3238997,1.170896,0.3733495,-0.96933585
0.01,-1.2529703,-1.3500326,-2.2288353,1.1568754,0.29587287,-1.0044667
0.012,-1.335196,-1.336995,-2.1241503,1.1407349,0.21046847,-1.0426946
0.014,-1.4130467,-1.328326,-2.0104046,1.1233374,0.11962807,-1.0833024
0.016,-1.485646,-1.3238918,-1.8884838,1.1058972,0.026918113,-1.1252882
0.018,-1.5520544,-1.3236573,-1.7591957,1.0898807,-0.063281834,-1.1674956
0.02,-1.6114775,-1.3275063,-1.6237689,1.0767992,-0.14625818,-1.2087299
0.022,-1.6628795,-1.3355579,-1.4838518,1.067959,-0.21753371,-1.2478864
0.024,-1.7059103,-1.347604,-1.341226,1.0642273,-0.27348596,-1.2840805
0.026,-1.7405388,-1.3629434,-1.1978493,1.0658269,-0.31192434,-1.3167344
0.028,-1.7662417,-1.3809555,-1.0558113,1.0721966,-0.33382583,-1.3464596
0.03,-1.7826684,-1.4008965,-0.917178,1.0821574,-0.33850497,-1.3720567
0.032,-1.7906716,-1.4215658,-0.7835784,1.0940601,-0.32869244,-1.3936869
0.034,-1.7910271,-1.4416943,-0.65682334,1.1060137,-0.3080293,-1.4115791
0.036,-1.78424,-1.4601972,-0.53840077,1.1161723,-0.2804705,-1.4259293
0.038,-1.771115,-1.4757292,-0.43018186,1.1230146,-0.24969965,-1.4368918
0.04,-1.7527587,-1.4874287,-0.33321142,1.1254593,-0.21885026,-1.4445534
0.042,-1.7299955,-1.4939753,-0.24873894,1.1228852,-0.19028723,-1.4489367
0.044,-1.7040899,-1.4944988,-0.1776278,1.1151092,-0.16547382,-1.4500649
0.046,-1.67573,-1.4883332,-0.120639324,1.1023442,-0.14505035,-1.447999
0.048,-1.6460123,-1.4748147,-0.07795179,1.0851061,-0.12908155,-1.4429022
0.05,-1.6159301,-1.4535059,-0.04954636,1.0640655,-0.117257,-1.4350728
0.052,-1.5862558,-1.424228,-0.035271287,1.0399342,-0.1090256,-1.4249034
0.054,-1.5575552,-1.3870292,-0.034869254,1.013406,-0.1038,-1.4128048
0.056,-1.5322077,-1.3402975,-0.04829359,0.9851968,-0.101002336,-1.3991852
0.058,-1.5072167,-1.2878453,-0.07332027,0.95602703,-0.10015249,-1.3844227
0.06,-1.4840845,-1.2301881,-0.10906458,0.9265069,-0.10107356,-1.3688684
0.062,-1.4625673,-1.1681175,-0.15330237,0.8970926,-0.103832364,-1.3529019
0.064,-1.4417579,-1.1029983,-0.20480645,0.86810195,-0.10869658,-1.3369465
0.066,-1.4213748,-1.0357084,-0.26285726,0.83969796,-0.11613774,-1.3214781
0.068,-1.4006512,-0.9674887,-0.32595974,0.8118732,-0.12687522,-1.3069907
0.07,-1.3787543,-0.8995162,-0.39276224,0.7844984,-0.14184171,-1.2938917
0.072,-1.3546835,-0.8335556,-0.46235657,0.75736207,-0.16205353,-1.2824895
0.074,-1.3279939,-0.770998,-0.5330542,0.73021555,-0.18848813,-1.2729468
0.076,-1.2993923,-0.71270096,-0.6033604,0.7027894,-0.22207189,-1.2652106
0.078,-1.2699635,-0.65909666,-0.671219,0.67479914,-0.26353413,-1.2590497
0.08,-1.23988,-0.6108294,-0.73418856,0.6459896,-0.3132426,-1.2541173
0.082,-1.2100055,-0.56851053,-0.7896933,0.61615527,-0.37122542,-1.2500334
0.084,-1.1807821,-0.532752,-0.8353231,0.58517647,-0.437156,-1.246464
0.086,-1.1522725,-0.5039458,-0.8694961,0.5530108,-0.5103195,-1.2431377
0.088,-1.1250253,-0.48191553,-0.89071745,0.5196259,-0.5898799,-1.2397952
0.09,-1.0995961,-0.46578786,-0.89764136,0.48495916,-0.6749601,-1.2361931
0.092,-1.07648,-0.45481828,-0.88951343,0.44910812,-0.76438785,-1.2321354
0.094,-1.0561706,-0.4482998,-0.8657293,0.4122042,-0.8569335,-1.2275225
0.096,-1.0388539,-0.4455839,-0.8264937,0.37434846,-0.9514411,-1.2222961
0.098,-1.0250218,-0.4461223,-0.77189356,0.3356253,-1.0468426,-1.2163444
0.1,-1.0155407,-0.44878268,-0.70254856,0.29609478,-1.1422129,-1.2095405
0.102,-1.0112618,-0.45253927,-0.6192244,0.25574604,-1.236862,-1.2018518
0.104,-1.0130179,-0.45597342,-0.5225011,0.21450785,-1.33026,-1.193286
0.106,-1.02126,-0.45795423,-0.41317573,0.17230348,-1.4218537,-1.1838025
0.108,-1.0364532,-0.45725214,-0.29228285,0.12908544,-1.5111272,-1.1734968
0.11,-1.0590836,-0.45258284,-0.1611984,0.08481381,-1.5977488,-1.1626467
0.112,-1.0886497,-0.4432708,-0.021504164,0.039513007,-1.6813906,-1.1516938
0.114,-1.125103,-0.42840594,0.1246174,-0.0066876113,-1.7615992,-1.1412299
0.116,-1.1696012,-0.40635517,0.27485794,-0.053642184,-1.8380077,-1.1319267
0.118,-1.2231798,-0.37615663,0.42788032,-0.101187825,-1.9103445,-1.1245391
0.12,-1.2847393,-0.33755586,0.5832094,-0.14909092,-1.9783468,-1.1198274
0.122,-1.3539996,-0.2905049,0.7399518,-0.19703987,-2.04174,-1.1184973
0.124,-1.4306827,-0.234994,0.89613795,-0.24470156,-2.1003127,-1.1211358
0.126,-1.5135573,-0.17112064,1.0486495,-0.29176414,-2.1539693,-1.1280534
0.128,-1.6024532,-0.098309875,1.1944958,-0.33796042,-2.2027178,-1.1392857
0.13,-1.7007375,-0.014375687,1.3319683,-0.3830362,-2.246588,-1.1546253
0.132,-1.8091457,0.081546426,1.4600365,-0.42675772,-2.2856855,-1.1736124
0.134,-1.9255564,0.18848372,1.5774276,-0.46890914,-2.320154,-1.1955843
0.136,-2.0489979,0.30526662,1.683787,-0.5093194,-2.3500962,-1.2197605
0.138,-2.1799672,0.43130994,1.7781038,-0.5478334,-2.3755229,-1.2453803
0.14,-2.3188434,0.5665016,1.8587086,-0.584334,-2.3964224,-1.2718184
0.142,-2.464766,0.7106726,1.9239426,-0.61864483,-2.412506,-1.2986484
0.144,-2.616979,0.8636831,1.9726105,-0.65056187,-2.423417,-1.3256416
0.146,-2.773901,1.0247905,2.002656,-0.6800519,-2.4290845,-1.352679
0.148,-2.9338753,1.192991,2.0130339,-0.7070904,-2.4294176,-1.3797474
0.15,-3.0973501,1.3686135,2.0024738,-0.731647,-2.4243667,-1.4070184
0.152,-3.2653608,1.551786,1.9696122,-0.7536939,-2.4140108,-1.434746
0.154,-3.4367244,1.7419869,1.9131237,-0.77318645,-2.3984628,-1.4631023
0.156,-3.6100266,1.9380679,1.8328308,-0.79008687,-2.378006,-1.4921147
0.158,-3.7838845,2.1386542,1.728559,-0.8044919,-2.3534343,-1.5218352
0.16,-3.9569824,2.3425813,1.6002471,-0.81662667,-2.3258295,-1.5524368
0.162,-4.1284523,2.5490828,1.4479239,-0.82673013,-2.2962947,-1.5842673
0.164,-4.2969365,2.7574291,1.2721441,-0.83506835,-2.2661655,-1.6177725
0.166,-4.460024,2.9661157,1.0733856,-0.84195614,-2.236897,-1.6532962
0.168,-4.618592,3.1750813,0.8529038,-0.8476906,-2.2098513,-1.6910084
0.17,-4.769779,3.3824673,0.61159027,-0.85261875,-2.186367,-1.7310821
0.172,-4.911845,3.5864043,0.35019916,-0.85713977,-2.1678402,-1.7737634
0.174,-5.0447464,3.7859454,0.07018775,-0.86166763,-2.1555805,-1.8193746
0.176,-5.1677995,3.9801135,-0.22669268,-0.86661696,-2.15081,-1.868263
0.178,-5.280285,4.1679716,-0.5388397,-0.87238234,-2.1546931,-1.920682
0.18,-5.381738,4.3483615,-0.86404055,-0.8792497,-2.1680663,-1.9767284
0.182,-5.472046,4.5207314,-1.2001122,-0.8873327,-2.1913664,-2.0363922
0.184,-5.5516753,4.685062,-1.5458243,-0.89663625,-2.224847,-2.0995939
0.186,-5.6210003,4.840979,-1.8986596,-0.9070811,-2.2685766,-2.166063
0.188,-5.68012,4.9879856,-2.2557735,-0.9185194,-2.3223157,-2.2352493
0.19,-5.7302294,5.1259193,-2.6147406,-0.93077856,-2.3856065,-2.3064103
0.192,-5.772109,5.2549415,-2.973043,-0.94375736,-2.4580953,-2.3787825
0.194,-5.8072586,5.375528,-3.3281775,-0.95742977,-2.5396345,-2.4517643
0.196,-5.8368726,5.488101,-3.6779034,-0.9718859,-2.6304286,-2.5250363
0.198,-5.862233,5.593112,-4.0194983,-0.9873337,-2.7310164,-2.598624
0.2,-5.8847847,5.691077,-4.350234,-1.0040374,-2.8422263,-2.6728942
0.202,-5.90596,5.7825317,-4.667115,-1.02234,-2.965137,-2.748358
0.204,-5.926148,5.8678465,-4.967708,-1.0426236,-3.100874,-2.825626
0.206,-5.946765,5.947738,-5.248638,-1.0652742,-3.250407,-2.9053583
0.208,-5.9688582,6.022755,-5.50745,-1.0906776,-3.4144,-2.9881535
0.21,-5.992552,6.093069,-5.7418776,-1.1191032,-3.5928366,-3.0743573
0.212,-6.017664,6.158889,-5.9488554,-1.1506456,-3.7848997,-3.1639762
0.214,-6.0446672,6.2203836,-6.1250677,-1.1853542,-3.9893415,-3.2566905
0.216,-6.0733876,6.277485,-6.2680626,-1.2232943,-4.2045727,-3.3518348
0.218,-6.103196,6.3300533,-6.375908,-1.2644701,-4.4284925,-3.4486713
0.22,-6.133152,6.3779674,-6.447177,-1.3088396,-4.658939,-3.5466852
0.222,-6.16281,6.4209185,-6.4806376,-1.3563738,-4.8938894,-3.645512
0.224,-6.1915426,6.4586496,-6.4752173,-1.4069217,-5.131255,-3.7447677
0.226,-6.2175646,6.4902315,-6.430688,-1.4602599,-5.368924,-3.8440132
0.228,-6.239687,6.515377,-6.348049,-1.5162135,-5.6050873,-3.9427886
0.23,-6.258752,6.5340366,-6.22897,-1.5745678,-5.838058,-4.0407023
0.232,-6.274853,6.546131,-6.075122,-1.6350319,-6.066037,-4.137473
0.234,-6.2875915,6.551311,-5.8876486,-1.6973425,-6.287476,-4.2329297
0.236,-6.2973695,6.548999,-5.667423,-1.7612358,-6.5009093,-4.3269067
0.238,-6.3036065,6.5384517,-5.416527,-1.8263186,-6.704562,-4.4192066
0.24,-6.3034225,6.517677,-5.1386905,-1.8920962,-6.896658,-4.509762
0.242,-6.2977304,6.486782,-4.838167,-1.9580046,-7.075633,-4.598672
0.244,-6.289087,6.4468646,-4.5188704,-2.0233939,-7.2399406,-4.686057
0.246,-6.278364,6.398239,-4.185331,-2.0875793,-7.387991,-4.7719803
0.248,-6.2655163,6.3406982,-3.8411393,-2.1499305,-7.518428,-4.8563995
0.25,-6.2505107,6.2733827,-3.4895906,-2.2098544,-7.6301537,-4.939304
0.252,-6.2334757,6.1954474,-3.1343508,-2.2668602,-7.722396,-5.0206585
0.254,-6.2148476,6.106367,-2.7791443,-2.3206081,-7.7948027,-5.1004515
0.256,-6.195521,6.0062795,-2.4269369,-2.3709369,-7.8474298,-5.178731
0.258,-6.17573,5.895185,-2.0810804,-2.4178467,-7.8806734,-5.255501
0.26,-6.1531982,5.772097,-1.7446992,-2.4614892,-7.895301,-5.330715
0.262,-6.1253915,5.636086,-1.4205561,-2.5021133,-7.8923206,-5.404272
0.264,-6.0917645,5.4870415,-1.1113777,-2.5400927,-7.872983,-5.47602
0.266,-6.0527096,5.325037,-0.81997895,-2.5758834,-7.838715,-5.5457554
0.268,-6.007348,5.1500196,-0.54860497,-2.6099508,-7.7910004,-5.613229
0.27,-5.9539,4.9614735,-0.2995143,-2.6427855,-7.731365,-5.678172
0.272,-5.890825,4.758563,-0.07454443,-2.6748507,-7.6614256,-5.7403226
0.274,-5.817402,4.5407405,0.12488699,-2.7065475,-7.582804,-5.799378
0.276,-5.7330074,4.307807,0.29739714,-2.7381864,-7.4971495,-5.855017
0.278,-5.636245,4.059437,0.44157743,-2.770025,-7.4061575,-5.906872
0.28,-5.526354,3.7954738,0.55676246,-2.8022728,-7.311556,-5.9545135
0.282,-5.4029255,3.5157053,0.6425004,-2.8350277,-7.2149906,-5.9974985
0.284,-5.264954,3.2196765,0.69846654,-2.8683732,-7.1180954,-6.0353203
0.286,-5.1123695,2.907036,0.7243618,-2.9023674,-7.022574,-6.0674496
0.288,-4.945446,2.577791,0.7201289,-2.937037,-6.9299884,-6.0932636
0.29,-4.764145,2.231811,0.68594563,-2.9724426,-6.8418202,-6.112084
0.292,-4.568781,1.8688858,0.62222815,-3.008687,-6.7595015,-6.123264
0.294,-4.360074,1.4890103,0.5298779,-3.0459058,-6.6843596,-6.1261945
0.296,-4.139148,1.0925077,0.40972114,-3.0843112,-6.617709,-6.1202774
0.298,-3.907536,0.6801883,0.2626242,-3.1241689,-6.5608206,-6.1049275
0.3,-3.6666188,0.25295675,0.08967227,-3.1658056,-6.5148983,-6.0795736
0.302,-3.4181461,-0.18821251,-0.10791147,-3.2095916,-6.481081,-6.043729
0.304,-3.1636174,-0.64216155,-0.3297841,-3.2559657,-6.460447,-5.996929
0.306,-2.9046502,-1.1073521,-0.57461774,-3.3053482,-6.453961,-5.938803
0.308,-2.6430016,-1.5820827,-0.8406626,-3.358132,-6.4624476,-5.869039
0.31,-2.3798952,-2.0647585,-1.1255246,-3.414627,-6.486565,-5.787399
0.312,-2.1162739,-2.553687,-1.4264278,-3.475068,-6.526813,-5.6936617
0.314,-1.8532195,-3.0472784,-1.7404283,-3.5395954,-6.5834713,-5.587675
0.316,-1.5906014,-3.5443454,-2.065802,-3.6082733,-6.656676,-5.4693394
0.318,-1.3291384,-4.043357,-2.4003515,-3.681073,-6.7464333,-5.3386064
0.32,-1.070571,-4.541853,-2.742128,-3.7579107,-6.852664,-5.195455
0.322,-0.81520545,-5.037682,-3.0904732,-3.8387194,-6.975315,-5.0398974
0.324,-0.5626172,-5.528602,-3.4450226,-3.9234223,-7.114373,-4.871959
0.326,-0.3121593,-6.0124793,-3.8041663,-4.0119605,-7.269848,-4.6916685
0.328,-0.06340003,-6.4869404,-4.165336,-4.1043124,-7.441858,-4.4991307
0.33,0.18397903,-6.949719,-4.5258107,-4.2004385,-7.630566,-4.294553
0.332,0.43081284,-7.3987293,-4.882841,-4.3002396,-7.836073,-4.078214
0.334,0.67811847,-7.831817,-5.233631,-4.403513,-8.058365,-3.8504395
0.336,0.92725706,-8.247169,-5.5757213,-4.509942,-8.2972975,-3.6115527
0.338,1.1794035,-8.643003,-5.9071765,-4.6190515,-8.552506,-3.3619094
0.34,1.4361112,-9.017382,-6.226323,-4.730143,-8.823211,-3.1019099
0.342,1.6989927,-9.368645,-6.531139,-4.8422747,-9.108201,-2.8320065
0.344,1.9692144,-9.69498,-6.8198295,-4.9542685,-9.405899,-2.5527263
0.346,2.247786,-9.994349,-7.0901628,-5.0648046,-9.714474,-2.2646625
0.348,2.5355248,-10.264807,-7.3400865,-5.1724443,-10.0318,-1.9684486
0.35,2.833076,-10.503761,-7.5672436,-5.2755513,-10.3553705,-1.6648324
0.352,3.1408138,-10.708822,-7.7697535,-5.3723183,-10.682393,-1.3546919
0.354,3.4578547,-10.877296,-7.9464984,-5.4607773,-11.009763,-1.0389987
0.356,3.78336,-11.006269,-8.096561,-5.5389633,-11.334171,-0.7187861
0.358,4.11584,-11.092974,-8.219575,-5.6049204,-11.652181,-0.39516512
0.36,4.453555,-11.134472,-8.315308,-5.656808,-11.960382,-0.06924251
0.362,4.7938404,-11.127987,-8.383725,-5.6930714,-12.255619,0.2579527
0.364,5.1338983,-11.070829,-8.424926,-5.712543,-12.535259,0.58552873
0.366,5.470452,-10.959929,-8.439055,-5.714589,-12.797405,0.91281205
