Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.41823152,-0.18829702,-1.6942574,-2.7232065,-6.3101196,-3.5425842
0.002,-0.31113127,-0.29509908,-1.6114748,-2.7595444,-6.3592424,-3.5315013
0.004,-0.20211019,-0.40626884,-1.5237683,-2.8004062,-6.413494,-3.5178566
0.006,-0.09160441,-0.521713,-1.4308408,-2.8462172,-6.473101,-3.5011044
0.008,0.019608326,-0.6413565,-1.3327583,-2.8973637,-6.5381465,-3.4806628
0.01,0.13114914,-0.7650053,-1.2294147,-2.9541295,-6.60851,-3.4558969
0.012,0.24243522,-0.8923144,-1.1210369,-3.016654,-6.683821,-3.4261734
0.014,0.35257548,-1.0228901,-1.0079571,-3.084921,-6.7634597,-3.3908932
0.016,0.46061957,-1.1560795,-0.8907499,-3.158743,-6.8465886,-3.3495216
0.018,0.56542826,-1.291217,-0.7701352,-3.2377584,-6.9322095,-3.30163
0.02,0.6657716,-1.4275501,-0.6470427,-3.3214653,-7.019229,-3.2469416
0.022,0.760756,-1.5642602,-0.522374,-3.409258,-7.1065407,-3.1853662
0.024,0.84889704,-1.7003758,-0.3973741,-3.5004363,-7.1930857,-3.116994
0.026,0.9292598,-1.8349857,-0.27326947,-3.594267,-7.2779026,-3.0420618
0.028,1.0006654,-1.9670559,-0.15160273,-3.6920428,-7.362535,-2.9599037
0.03,1.0618808,-2.0955966,-0.034011528,-3.7902508,-7.4428334,-2.8721309
0.032,1.1118615,-2.2195024,0.077621944,-3.8885007,-7.5186367,-2.7790887
0.034,1.1495001,-2.337611,0.18147588,-3.9864006,-7.589825,-2.6810784
0.036,1.1742699,-2.4488115,0.27570942,-4.0836077,-7.6563373,-2.578375
0.038,1.1854839,-2.5521088,0.3581065,-4.179802,-7.7182446,-2.4711843
0.04,1.1829112,-2.6466684,0.42690974,-4.2747355,-7.775736,-2.3596787
0.042,1.1664124,-2.7318206,0.4803622,-4.3681974,-7.8291645,-2.2439628
0.044,1.1359882,-2.8069293,0.5167706,-4.4600263,-7.8790483,-2.1240728
0.046,1.0920544,-2.8714943,0.5348168,-4.5500937,-7.9259634,-2.0000339
0.048,1.0354564,-2.925331,0.53336227,-4.6382732,-7.9705515,-1.8718928
0.05,0.96717936,-2.968223,0.5117874,-4.724434,-8.013469,-1.7397279
0.052,0.88828653,-3.0002446,0.4688772,-4.8084583,-8.055362,-1.6036423
0.054,0.80014044,-3.0215473,0.40335923,-4.8902073,-8.096757,-1.4637516
0.056,0.70669866,-3.0356805,0.31716102,-4.9695187,-8.138098,-1.3202155
0.058,0.6065903,-3.0388129,0.20819429,-5.046281,-8.179764,-1.1732183
0.06,0.50151134,-3.031579,0.07760343,-5.1204033,-8.222083,-1.022927
0.062,0.39329916,-3.0145676,-0.073586285,-5.1918354,-8.26532,-0.86949396
0.064,0.28408742,-2.988494,-0.24457757,-5.2605658,-8.3096895,-0.71308994
0.066,0.17565924,-2.9536703,-0.43461764,-5.3266172,-8.355398,-0.5538858
0.068,0.06999189,-2.910463,-0.64297044,-5.390049,-8.402658,-0.3920672
0.07,-0.031077862,-2.8594115,-0.86831284,-5.450903,-8.451604,-0.22784913
0.072,-0.12618661,-2.8007398,-1.1089935,-5.5092106,-8.502269,-0.061451435
0.074,-0.21422839,-2.7345483,-1.3629391,-5.564955,-8.554579,0.10695994
0.076,-0.29403543,-2.6610212,-1.6281803,-5.618072,-8.608329,0.2772205
0.078,-0.36440426,-2.5799797,-1.9031303,-5.6684504,-8.6631565,0.4491644
0.08,-0.4244752,-2.4913523,-2.1867433,-5.715912,-8.718537,0.62259305
0.082,-0.47389966,-2.394845,-2.4778833,-5.7601967,-8.773792,0.79728746
0.084,-0.51259154,-2.2898953,-2.7754629,-5.8010254,-8.828173,0.97297776
0.086,-0.5407615,-2.1759977,-3.0784302,-5.8380637,-8.8808565,1.1493309
0.088,-0.559115,-2.052342,-3.3857698,-5.870958,-8.930982,1.3259482
0.09,-0.56840956,-1.918356,-3.6965024,-5.8993683,-8.97772,1.502382
0.092,-0.5695615,-1.7732941,-4.00998,-5.9230356,-9.020352,1.6781318
0.094,-0.56387854,-1.6163328,-4.3254766,-5.9417334,-9.058309,1.8527262
0.096,-0.5528619,-1.4466441,-4.642209,-5.9552937,-9.091223,2.0257204
0.098,-0.5385145,-1.2634412,-4.95937,-5.963617,-9.1189165,2.1966984
0.1,-0.5229032,-1.0661356,-5.276065,-5.9666767,-9.1414795,2.3652968
0.102,-0.508505,-0.85407233,-5.5912952,-5.9645452,-9.159255,2.5312362
0.104,-0.4980375,-0.6266811,-5.904406,-5.9573555,-9.172785,2.6943312
0.106,-0.49444434,-0.3833902,-6.2147245,-5.94528,-9.182736,2.8544815
0.108,-0.5006517,-0.12386823,-6.521777,-5.928513,-9.189892,3.0116174
0.11,-0.51947546,0.15205097,-6.824978,-5.9072585,-9.195125,3.1657147
0.112,-0.5539891,0.44470954,-7.123746,-5.8816767,-9.199276,3.3167624
0.114,-0.6067294,0.75378156,-7.4173884,-5.851921,-9.203089,3.464657
0.116,-0.6802191,1.0791113,-7.705223,-5.8181024,-9.207161,3.6092472
0.118,-0.77673745,1.4202425,-7.9865465,-5.7803226,-9.211945,3.750309
0.12,-0.8987306,1.7765212,-8.260906,-5.738678,-9.217675,3.887528
0.122,-1.0477991,2.1469853,-8.527644,-5.6932597,-9.224375,4.020528
0.124,-1.2254468,2.5305347,-8.786439,-5.6441855,-9.231922,4.1488657
0.126,-1.4326905,2.9259198,-9.036756,-5.5916047,-9.24007,4.2720366
0.128,-1.6698235,3.331867,-9.278236,-5.535723,-9.248481,4.3895125
0.13,-1.9369912,3.7469282,-9.510671,-5.476774,-9.256765,4.500786
0.132,-2.2342026,4.169385,-9.733818,-5.4150653,-9.264544,4.605424
0.134,-2.5606756,4.597447,-9.947608,-5.350933,-9.271487,4.703104
0.136,-2.9153936,5.029102,-10.152062,-5.2847815,-9.277329,4.7936087
0.138,-3.2967455,5.462342,-10.347059,-5.2169952,-9.281824,4.8768635
0.14,-3.7027364,5.8952694,-10.532569,-5.147971,-9.284788,4.952915
0.142,-4.131165,6.3256016,-10.708375,-5.0781183,-9.286088,5.021861
0.144,-4.5798883,6.751234,-10.874427,-5.007771,-9.285572,5.083809
0.146,-5.0462666,7.169633,-11.030569,-4.937251,-9.283009,5.138829
0.148,-5.5267053,7.5784006,-11.175799,-4.8668203,-9.278059,5.186906
0.15,-6.0185456,7.9755487,-11.309618,-4.79669,-9.270304,5.2279596
0.152,-6.5193686,8.359566,-11.431309,-4.726967,-9.259178,5.2619066
0.154,-7.0257583,8.728624,-11.540245,-4.657653,-9.24395,5.288644
0.156,-7.5346556,9.081207,-11.636168,-4.5886407,-9.223742,5.30805
0.158,-8.043596,9.41598,-11.718679,-4.5198054,-9.197634,5.3199916
0.16,-8.550111,9.731796,-11.787492,-4.450983,-9.16465,5.3243737
0.162,-9.051487,10.027727,-11.84141,-4.382016,-9.123777,5.3212323
0.164,-9.545419,10.303236,-11.879571,-4.3127728,-9.073995,5.310705
0.166,-10.030093,10.557984,-11.901772,-4.243138,-9.014344,5.2930756
0.168,-10.503699,10.792049,-11.908463,-4.173056,-8.943995,5.268748
0.17,-10.964415,11.005707,-11.900022,-4.1025133,-8.862256,5.238228
0.172,-11.4110565,11.199543,-11.876415,-4.031564,-8.768615,5.202053
0.174,-11.84293,11.3743,-11.837406,-3.9603343,-8.662751,5.1607842
0.176,-12.259164,11.53095,-11.783342,-3.888972,-8.544469,5.1149497
0.178,-12.659481,11.670613,-11.714835,-3.8176682,-8.413776,5.06507
0.18,-13.043909,11.794992,-11.632869,-3.7466586,-8.270893,5.0115795
0.182,-13.412346,11.90563,-11.539066,-3.6761897,-8.116135,4.954839
0.184,-13.765078,12.004173,-11.435055,-3.6065185,-7.949905,4.895099
0.186,-14.102747,12.09257,-11.322409,-3.5378914,-7.772747,4.832449
0.188,-14.426632,12.172789,-11.202305,-3.4705338,-7.585268,4.766881
0.19,-14.73763,12.246953,-11.076174,-3.4046571,-7.3880973,4.6983366
0.192,-15.036469,12.3169155,-10.94578,-3.3404512,-7.1818295,4.626723
0.194,-15.32407,12.384392,-10.813246,-3.2780752,-6.967045,4.551974
0.196,-15.601195,12.451188,-10.681054,-3.2176602,-6.7442617,4.474065
0.198,-15.869106,12.519079,-10.551992,-3.1593432,-6.513957,4.393018
0.2,-16.12841,12.589644,-10.428951,-3.1032667,-6.276577,4.3088613
0.202,-16.37962,12.664064,-10.314653,-3.049602,-6.0325327,4.22162
0.204,-16.623283,12.743541,-10.211309,-2.9985437,-5.78224,4.1312923
0.206,-16.860006,12.829241,-10.121378,-2.9503584,-5.5261726,4.0378084
0.208,-17.08958,12.921854,-10.047762,-2.9053125,-5.2648706,3.9410033
