Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,0.36460513,-0.09264567,-1.0102724,0.2155115,0.11591359,0.54327184
0.002,0.3314013,-0.06561172,-1.0242226,0.21122491,0.12938048,0.5452933
0.004,0.2924061,-0.034147978,-1.0436823,0.20694901,0.1458249,0.54761636
0.006,0.24727842,0.0023233127,-1.0706626,0.20290837,0.16593224,0.55024606
0.008,0.1953825,0.044100292,-1.1066326,0.19942191,0.19045337,0.5531597
0.01,0.1362507,0.09162341,-1.1521839,0.196903,0.2201876,0.5563235
0.012,0.06985636,0.14474067,-1.2077225,0.19579649,0.25582254,0.55968136
0.014,-0.00448665,0.20384955,-1.2728716,0.1965048,0.29774123,0.56315106
0.016,-0.08702117,0.26937872,-1.3466806,0.19930913,0.34582067,0.5666108
0.018,-0.17806715,0.3413617,-1.4284651,0.2042904,0.39934796,0.56997573
0.02,-0.27742895,0.41977403,-1.5175754,0.21125677,0.45695424,0.57321787
0.022,-0.3848012,0.5046226,-1.6130769,0.21972463,0.51653767,0.5763185
0.024,-0.49954635,0.5958106,-1.713083,0.22892097,0.5752905,0.57925415
0.026,-0.620568,0.6929211,-1.8162117,0.23778206,0.629786,0.5820116
0.028,-0.7465752,0.7955067,-1.9214141,0.24500537,0.6772448,0.58463013
0.03,-0.876222,0.90292054,-2.0270147,0.24904561,0.7121136,0.58697313
0.032,-1.0078026,1.0144256,-2.1311812,0.24843955,0.73066336,0.58899546
0.034,-1.1398102,1.1293547,-2.2320507,0.24190745,0.7296305,0.59067607
0.036,-1.27076,1.2466134,-2.327369,0.22853512,0.7066751,0.5920176
0.038,-1.3989613,1.3647466,-2.41518,0.20796412,0.6608033,0.59305227
0.04,-1.5230623,1.4824705,-2.4934676,0.18050256,0.59273255,0.5938087
0.042,-1.6421342,1.5985129,-2.5597882,0.14718586,0.5050545,0.5943099
0.044,-1.7549593,1.7117144,-2.6123638,0.10975611,0.4021272,0.5945151
0.046,-1.8600256,1.8209854,-2.650341,0.07047719,0.2897335,0.59425217
0.048,-1.9565139,1.925658,-2.6727428,0.03188534,0.17448509,0.5932244
0.05,-2.0433676,2.0246494,-2.6801887,-0.0034677684,0.0631006,0.5910936
0.052,-2.1198041,2.117188,-2.6736033,-0.033323817,-0.03837167,0.5875245
0.054,-2.1853478,2.2028363,-2.6540864,-0.055950254,-0.1252458,0.58222294
0.056,-2.2409163,2.2826805,-2.6246219,-0.0702781,-0.1945311,0.5750112
0.058,-2.2856252,2.356135,-2.5847766,-0.075967446,-0.24517109,0.56591797
0.06,-2.3197103,2.4237669,-2.5366707,-0.07332903,-0.2778797,0.5552431
0.062,-2.3437614,2.486466,-2.482687,-0.06314679,-0.29471675,0.54357433
0.064,-2.358498,2.5452604,-2.4250073,-0.04650932,-0.29856288,0.5317104
0.066,-2.3644352,2.6009083,-2.3658106,-0.024544012,-0.2924698,0.5205957
0.068,-2.3624315,2.6543615,-2.3070052,0.0017417967,-0.27915764,0.5112264
0.07,-2.3533378,2.7065082,-2.2502573,0.031546116,-0.26068744,0.50455946
0.072,-2.33812,2.758174,-2.1966817,0.06429313,-0.238442,0.50133926
0.074,-2.317902,2.8101397,-2.1472104,0.09956757,-0.21312203,0.5020273
0.076,-2.2935925,2.8628888,-2.102323,0.1369467,-0.18500727,0.5067848
0.078,-2.2662835,2.9169893,-2.0622492,0.17589888,-0.15420207,0.5153152
0.08,-2.2366567,2.9725246,-2.0269234,0.21576312,-0.12082807,0.52684975
0.082,-2.2056262,3.0293045,-1.9963212,0.2557046,-0.085294686,0.5402583
0.084,-2.1736848,3.0867703,-1.9699187,0.294775,-0.04828106,0.5542034
