Time_s_,Acc_x_m_s_2_,Acc_y_m_s_2_,Acc_z_m_s_2_,Gyro_x_1_s_,Gyro_y_1_s_,Gyro_z_1_s_
0,-0.4341956,0.26499465,-0.64435244,0.3483203,0.036757067,0.3106564
0.002,-0.41974825,0.25888994,-0.65063554,0.3471655,0.02656576,0.30465946
0.004,-0.405234,0.25365466,-0.6583931,0.34578487,0.015367255,0.2982257
0.006,-0.3912832,0.24944516,-0.6672099,0.34418243,0.0031226724,0.29137212
0.008,-0.37877846,0.24692918,-0.67656577,0.34236485,-0.010147274,0.28411558
0.01,-0.36803824,0.24679828,-0.68650085,0.34033763,-0.02439104,0.27648222
0.012,-0.35951895,0.24938907,-0.6970931,0.33812135,-0.03951332,0.26851267
0.014,-0.3534137,0.2548339,-0.7087307,0.33576056,-0.05531676,0.26028132
0.016,-0.3501057,0.2631917,-0.72175056,0.33334312,-0.07155684,0.2518634
0.018,-0.3499075,0.274558,-0.73661464,0.33096933,-0.08801053,0.24330059
0.02,-0.35320994,0.28922826,-0.753499,0.3287487,-0.104424685,0.2346361
0.022,-0.36034694,0.30741882,-0.7723916,0.32680157,-0.12052469,0.2258902
0.024,-0.37161818,0.32938582,-0.7933446,0.32521635,-0.13613863,0.21703848
0.026,-0.3875007,0.3553127,-0.8163426,0.32402632,-0.15118971,0.2080509
0.028,-0.40829194,0.38523132,-0.8412641,0.3231786,-0.16615203,0.19861263
0.03,-0.43412247,0.41918033,-0.86815673,0.32269317,-0.18027964,0.18880454
0.032,-0.46491992,0.45686197,-0.89716864,0.32241523,-0.19395354,0.17903528
0.034,-0.50055027,0.49805474,-0.9284642,0.32229853,-0.20713705,0.16912422
0.036,-0.5408231,0.5423273,-0.9621804,0.3222975,-0.21982929,0.1592045
0.038,-0.5852391,0.5893555,-0.99836385,0.32240126,-0.23192096,0.14950217
0.04,-0.6333083,0.63855326,-1.0369233,0.3226308,-0.24321762,0.14031856
0.042,-0.6843788,0.689231,-1.0776589,0.32302725,-0.2535213,0.13199243
0.044,-0.737706,0.74070454,-1.1201994,0.32360357,-0.26271296,0.12485307
0.046,-0.79238415,0.7921463,-1.1641701,0.32434407,-0.2708221,0.11919229
0.048,-0.8473666,0.84259784,-1.2092168,0.3251506,-0.27807826,0.11524799
0.05,-0.9014827,0.89127076,-1.2550596,0.32583994,-0.2848711,0.11317303
0.052,-0.9535427,0.9372298,-1.3012285,0.32618207,-0.2917056,0.112990916
0.054,-1.0022526,0.9797503,-1.3473202,0.32592377,-0.2991146,0.114642374
0.056,-1.0464367,1.0182012,-1.39364,0.32480735,-0.30759838,0.11795923
0.058,-1.0850204,1.0517483,-1.4388653,0.32262313,-0.31748158,0.12276143
0.06,-1.1168073,1.0797007,-1.4824228,0.3192496,-0.32884282,0.12886547
0.062,-1.1409805,1.1016355,-1.5240122,0.31466582,-0.34156546,0.13611007
0.064,-1.1566776,1.1171317,-1.5631667,0.30893773,-0.35535932,0.14433539
0.066,-1.1634083,1.1262236,-1.5995821,0.3021856,-0.36983097,0.15337798
0.068,-1.1607453,1.1290383,-1.6327317,0.29455063,-0.38459635,0.16304211
0.07,-1.1485983,1.1258906,-1.6624061,0.28615484,-0.39930314,0.17313577
0.072,-1.1272955,1.1172888,-1.6886201,0.2771287,-0.41364425,0.18345863
0.074,-1.097513,1.1037943,-1.7112105,0.26757315,-0.4274571,0.19378905
0.076,-1.0596251,1.0859245,-1.7299207,0.25756568,-0.44071516,0.20391877
0.078,-1.0142806,1.0644282,-1.7445643,0.24720965,-0.45343336,0.21370074
0.08,-0.9623516,1.0401317,-1.7552161,0.23662011,-0.46570122,0.22301593
0.082,-0.9055154,1.0146173,-1.7621349,0.22592652,-0.4776677,0.23179877
0.084,-0.84561026,0.9891609,-1.7653342,0.21524975,-0.4896441,0.24022444
0.086,-0.78418064,0.964765,-1.7649491,0.20479548,-0.50164974,0.24785261
0.088,-0.7224869,0.9421357,-1.7606006,0.1946404,-0.5141763,0.2550339
0.09,-0.66170424,0.9220859,-1.7519773,0.18491203,-0.52752817,0.26178116
0.092,-0.60348535,0.9059181,-1.7392709,0.17574327,-0.5420279,0.26813138
0.094,-0.55056775,0.89512736,-1.7228634,0.16724174,-0.55797184,0.27411622
0.096,-0.5043963,0.89062244,-1.7029135,0.15950072,-0.5755465,0.27977142
0.098,-0.46542057,0.8926255,-1.6799608,0.15261199,-0.59483886,0.28514445
0.1,-0.4352723,0.90181166,-1.6546137,0.14664865,-0.6158252,0.29026663
0.102,-0.41547623,0.9188981,-1.6263131,0.14166234,-0.6384422,0.29517308
0.104,-0.40644535,0.9438731,-1.5950011,0.13763717,-0.6626097,0.29991052
0.106,-0.4087401,0.97659206,-1.5605327,0.13447946,-0.68822384,0.304537
0.108,-0.42331222,1.0175502,-1.5207161,0.1320394,-0.71518016,0.3090611
0.11,-0.45029792,1.0673544,-1.4772066,0.13012117,-0.7433885,0.3134605
0.112,-0.489032,1.12464,-1.4344167,0.12848699,-0.7727734,0.31764552
0.114,-0.5403558,1.188924,-1.3895706,0.12685531,-0.80326134,0.32150176
0.116,-0.60320705,1.2595748,-1.3434173,0.12490931,-0.8347906,0.32492018
0.118,-0.6766266,1.3360996,-1.2969972,0.12230718,-0.8672915,0.327861
0.12,-0.75963175,1.417087,-1.2507427,0.118724436,-0.90066993,0.3303646
0.122,-0.85092103,1.5012249,-1.205423,0.11386812,-0.9347904,0.33253053
0.124,-0.9494517,1.587716,-1.1609464,0.107480526,-0.9694839,0.33454895
0.126,-1.0538672,1.6760402,-1.117656,0.09935048,-1.0045378,0.33670345
0.128,-1.1629083,1.7658303,-1.0778961,0.089368105,-1.0396259,0.33933493
0.13,-1.2758355,1.8563442,-1.0408608,0.07750097,-1.0743346,0.3427998
0.132,-1.3908284,1.9472122,-1.0049665,0.063804954,-1.108146,0.34742403
0.134,-1.5053687,2.0368383,-0.97238237,0.04844269,-1.1404085,0.3535571
0.136,-1.6176231,2.1236053,-0.9431028,0.031627506,-1.1705141,0.36150205
0.138,-1.7261117,2.2060494,-0.917714,0.0136422515,-1.1978719,0.37139273
0.14,-1.8291647,2.2831717,-0.89683115,-0.004989326,-1.2212572,0.3832339
0.142,-1.925225,2.3544285,-0.8812615,-0.02379638,-1.2397319,0.39701355
0.144,-2.0128412,2.419406,-0.8718549,-0.042371333,-1.2528656,0.4127305
0.146,-2.090647,2.4776473,-0.8692602,-0.060232997,-1.2599763,0.4305062
0.148,-2.1574297,2.5287592,-0.87383956,-0.07695341,-1.2606436,0.450364
0.15,-2.2117472,2.5722475,-0.88614833,-0.09211844,-1.2547247,0.47227424
0.152,-2.2525344,2.607949,-0.90591407,-0.10537219,-1.2422986,0.49634027
0.154,-2.2789118,2.6354573,-0.93221587,-0.116416454,-1.2237811,0.52278817
0.156,-2.2902646,2.654417,-0.9638969,-0.12498525,-1.1997703,0.55189323
0.158,-2.286626,2.6648932,-0.99953115,-0.13088775,-1.1710707,0.5839102
0.16,-2.2677424,2.6667638,-1.0374026,-0.13419127,-1.1392109,0.61899334
0.162,-2.233123,2.6597433,-1.0754952,-0.1350464,-1.1056036,0.65710837
0.164,-2.182974,2.6438975,-1.1122168,-0.1338132,-1.071703,0.69792956
0.166,-2.118201,2.619803,-1.1460449,-0.13112482,-1.0392852,0.74077624
0.168,-2.0393162,2.5879579,-1.1750325,-0.12774166,-1.0099466,0.78483844
0.17,-1.9466469,2.5487251,-1.1975559,-0.12450573,-0.9850492,0.8291845
0.172,-1.8410612,2.5027256,-1.2124006,-0.122222126,-0.9656399,0.87278163
0.174,-1.7222826,2.449718,-1.2184321,-0.121565074,-0.95238096,0.91462785
0.176,-1.5913479,2.39011,-1.215355,-0.12296128,-0.94544244,0.9539247
0.178,-1.4495189,2.3248115,-1.2021309,-0.1264605,-0.94444424,0.9901525
0.18,-1.2977812,2.2547648,-1.1780398,-0.1317625,-0.9485208,1.0231305
0.182,-1.1372371,2.180871,-1.1429931,-0.13828066,-0.95650065,1.0529964
0.184,-0.96924096,2.1040113,-1.0973272,-0.145219,-0.9669844,1.0801892
0.186,-0.7956391,2.0252163,-1.0414616,-0.15172881,-0.9785407,1.1053877
0.188,-0.6182113,1.9454108,-0.97613955,-0.15705094,-0.98997325,1.129288
0.19,-0.4385324,1.8654587,-0.90251976,-0.16063851,-1.0004071,1.1525146
0.192,-0.2582811,1.7857652,-0.82178235,-0.1622859,-1.0095335,1.1755941
0.194,-0.078860104,1.7075555,-0.7353026,-0.1622282,-1.0180571,1.1987562
0.196,0.09796709,1.6321654,-0.6445385,-0.16086987,-1.0267802,1.2218058
0.198,0.27041847,1.5610026,-0.5511148,-0.15878624,-1.0366852,1.244224
0.2,0.4361018,1.4954561,-0.4565509,-0.15671569,-1.0493857,1.2652298
0.202,0.59298,1.4364777,-0.36194643,-0.15532053,-1.0663767,1.2840995
0.204,0.7392554,1.3848583,-0.26832637,-0.15511897,-1.088738,1.3001618
0.206,0.8720928,1.3419276,-0.17741272,-0.15641278,-1.1170638,1.312796
0.208,0.9899398,1.3080076,-0.089878604,-0.15927607,-1.1513145,1.3215405
0.21,1.0913471,1.283287,-0.0051815584,-0.16355327,-1.1907954,1.3262306
0.212,1.1754901,1.2671769,0.07473816,-0.16894001,-1.2343165,1.3270302
0.214,1.2398651,1.2609799,0.14903697,-0.17499936,-1.2800775,1.3243558
0.216,1.2832621,1.2654376,0.21773271,-0.18147796,-1.326673,1.3188453
0.218,1.3066559,1.2794479,0.27883548,-0.18819386,-1.3728805,1.3112377
0.22,1.3096589,1.302686,0.3344004,-0.19505829,-1.4176753,1.3022308
0.222,1.2902068,1.337164,0.3880869,-0.20220202,-1.4608531,1.2922459
0.224,1.2492539,1.3824124,0.43572718,-0.20994288,-1.5028759,1.2814959
0.226,1.1873696,1.4370811,0.47828823,-0.21873641,-1.5447468,1.269977
0.228,1.1054235,1.4994447,0.51731884,-0.22911698,-1.5878403,1.2574211
0.23,1.0040238,1.5685053,0.55308414,-0.24159402,-1.6337168,1.2433016
0.232,0.8845148,1.6429707,0.5874839,-0.2565872,-1.6838452,1.2268943
0.234,0.7498966,1.7201394,0.621603,-0.27430028,-1.7392857,1.2074033
0.236,0.6027368,1.7976413,0.6551322,-0.2946282,-1.8004234,1.1840158
0.238,0.44444847,1.8739101,0.6913372,-0.31719142,-1.86699,1.1559283
0.24,0.2784155,1.9468243,0.72977394,-0.34126097,-1.9377911,1.1224093
0.242,0.10751116,2.0139887,0.7685165,-0.36580473,-2.010768,1.0829971
0.244,-0.06753117,2.0753057,0.8107581,-0.3895589,-2.0832233,1.0374962
0.246,-0.24341106,2.1297557,0.85696286,-0.41110748,-2.1519132,0.98586583
0.248,-0.4165033,2.1759372,0.90680057,-0.42898053,-2.2132463,0.9283104
0.25,-0.5842783,2.2125387,0.9605398,-0.4417224,-2.2636456,0.8652769
0.252,-0.74420226,2.2382042,1.0183741,-0.44808865,-2.2997613,0.79736435
0.254,-0.8931153,2.2511015,1.0794667,-0.4472052,-2.318793,0.7253692
0.256,-1.0285141,2.2505178,1.1430279,-0.43870866,-2.3187737,0.65026677
0.258,-1.1482732,2.2358847,1.2072545,-0.4227711,-2.2988174,0.57313716
0.26,-1.2511792,2.207501,1.2703537,-0.40009457,-2.2591116,0.49511865
0.262,-1.3369792,2.1662498,1.3300587,-0.371974,-2.2010865,0.4173463
0.264,-1.4050221,2.1133866,1.3834908,-0.34024477,-2.1273847,0.34081665
0.266,-1.4544029,2.0502763,1.4292206,-0.306978,-2.0416155,0.266258
0.268,-1.4846493,1.9783483,1.467425,-0.27437836,-1.9482019,0.19396614
0.27,-1.4961345,1.8988134,1.4986398,-0.24459422,-1.8519568,0.12376642
0.272,-1.489855,1.8130225,1.5231463,-0.21953064,-1.7577378,0.05519922
0.274,-1.4671893,1.7222238,1.5418878,-0.20067221,-1.670126,-0.012498498
0.276,-1.429303,1.6278179,1.5553197,-0.18897486,-1.592943,-0.08026138
0.278,-1.3783338,1.5315077,1.5629698,-0.18479961,-1.5290427,-0.14893605
0.28,-1.3166559,1.4354113,1.5645097,-0.18795824,-1.4801774,-0.21912095
0.282,-1.2456907,1.3412133,1.5600404,-0.19775409,-1.4468803,-0.2911234
0.284,-1.1683255,1.2514517,1.5494224,-0.2131359,-1.4285057,-0.36488673
0.286,-1.0855498,1.1675038,1.5332088,-0.23284596,-1.4233812,-0.43999475
0.288,-0.99837106,1.0904671,1.5110635,-0.25549835,-1.4290137,-0.5157271
0.29,-0.90813744,1.0215702,1.4828254,-0.27972624,-1.442428,-0.5910994
0.292,-0.81574094,0.9619763,1.448761,-0.30422428,-1.4603951,-0.6649371
0.294,-0.7215927,0.9125582,1.408579,-0.32792288,-1.4799274,-0.735952
0.296,-0.6265751,0.8746046,1.361913,-0.34995702,-1.4983581,-0.8028119
0.298,-0.53101933,0.84894294,1.3083422,-0.36962888,-1.5134573,-0.86422384
0.3,-0.4351471,0.83590585,1.2474777,-0.38640386,-1.5236998,-0.918923
0.302,-0.33887932,0.83556306,1.1787499,-0.3999405,-1.5283449,-0.9657659
0.304,-0.24198377,0.8473631,1.1010852,-0.4100833,-1.527207,-1.0037895
0.306,-0.1442101,0.8706114,1.0129787,-0.416789,-1.5206571,-1.0322833
0.308,-0.04421863,0.9034413,0.9133842,-0.42009097,-1.5093474,-1.0508987
0.31,0.056717932,0.945505,0.80306304,-0.42004478,-1.4938686,-1.0597018
0.312,0.15822476,0.995984,0.6785886,-0.41667995,-1.4745923,-1.0591524
0.314,0.26289058,1.0520252,0.53449327,-0.40995407,-1.4515418,-1.0500937
0.316,0.3718345,1.1114193,0.36921155,-0.39959016,-1.4241626,-1.0336463
0.318,0.48388124,1.172755,0.18191205,-0.385165,-1.3914648,-1.011176
0.32,0.59934825,1.234017,-0.029561967,-0.36621755,-1.352158,-0.9842033
0.322,0.71864885,1.2936435,-0.2640642,-0.34227282,-1.3048854,-0.95423853
0.324,0.84211755,1.3496646,-0.51874197,-0.31297708,-1.2487392,-0.922782
0.326,0.9706186,1.39959,-0.7911244,-0.27821466,-1.183485,-0.8913396
0.328,1.1054348,1.441454,-1.0778584,-0.2382155,-1.1097853,-0.86127186
0.33,1.2442334,1.4760388,-1.3774943,-0.1936388,-1.0294707,-0.83376515
0.332,1.385009,1.5042291,-1.6922194,-0.14558908,-0.9454415,-0.80987656
0.334,1.5266055,1.5267857,-2.0214863,-0.095593005,-0.8614439,-0.79045504
0.336,1.6687994,1.5437381,-2.361738,-0.045449615,-0.7817703,-0.7760722
0.338,1.8121166,1.5535558,-2.710481,0.0029889345,-0.7107854,-0.76699054
0.34,1.9568274,1.5542203,-3.065342,0.04807134,-0.6523905,-0.7632419
0.342,2.105011,1.5428628,-3.4227116,0.08847287,-0.60954595,-0.76464576
0.344,2.2508974,1.5222083,-3.775522,0.123316705,-0.5839469,-0.7705212
0.346,2.397703,1.4911462,-4.1139274,0.15231445,-0.57612795,-0.7798579
0.348,2.5548954,1.4462311,-4.4407854,0.17586854,-0.58527064,-0.7914226
0.35,2.7160125,1.3933048,-4.748562,0.19489795,-0.60934955,-0.8037203
0.352,2.8741481,1.3394616,-5.026051,0.21069846,-0.6454896,-0.8149562
0.354,3.0292013,1.2880446,-5.269372,0.22479856,-0.6903498,-0.82332784
0.356,3.1812167,1.2413336,-5.4729247,0.23876402,-0.74042416,-0.8270805
0.358,3.3282669,1.2023067,-5.629859,0.2540319,-0.79239404,-0.8245188
0.36,3.4679115,1.1728265,-5.7403197,0.27180642,-0.84339255,-0.8142948
0.362,3.5991762,1.1516863,-5.8080997,0.2929445,-0.8910403,-0.7955229
0.364,3.7220936,1.1373947,-5.8333254,0.3177104,-0.9337143,-0.76767755
0.366,3.8354967,1.131587,-5.813898,0.34572446,-0.97051114,-0.7307428
0.368,3.9365313,1.1376321,-5.747895,0.3762231,-1.0006999,-0.6853661
0.37,4.023213,1.1573906,-5.6350684,0.4082259,-1.023659,-0.6329875
0.372,4.09497,1.1908176,-5.476802,0.4407944,-1.0387783,-0.57566816
0.374,4.1501613,1.2378223,-5.2752666,0.47316268,-1.0454888,-0.5161664
0.376,4.1871257,1.2974198,-5.0361395,0.5047338,-1.0430727,-0.4576639
0.378,4.2054996,1.3676715,-4.7675285,0.53535694,-1.0307083,-0.40343797
0.38,4.205799,1.4465964,-4.4767566,0.5649549,-1.0090438,-0.35702536
0.382,4.1887727,1.5319458,-4.1700068,0.59348357,-0.9790019,-0.3214995
0.384,4.156188,1.6208715,-3.8531296,0.6208426,-0.94206965,-0.29911318
0.386,4.10955,1.7107102,-3.5311465,0.64681286,-0.90093803,-0.2909524
0.388,4.0504355,1.7993857,-3.2086852,0.67114985,-0.8588289,-0.2967948
0.39,3.9796748,1.8855352,-2.890776,0.6936513,-0.8187258,-0.31535906
0.392,3.897262,1.9686946,-2.5826783,0.71409416,-0.7830355,-0.34425595
0.394,3.8035104,2.0488102,-2.2904503,0.73222196,-0.7531713,-0.37978026
0.396,3.698483,2.1262097,-2.0200768,0.7479046,-0.7291118,-0.41759914
0.398,3.5821297,2.201593,-1.7769239,0.76134384,-0.7091508,-0.45392424
0.4,3.4544468,2.2754793,-1.564219,0.7730324,-0.69005656,-0.48578444
0.402,3.3154206,2.3486958,-1.3832132,0.78371334,-0.66816294,-0.5112474
0.404,3.1650867,2.422133,-1.233288,0.79435104,-0.64024395,-0.5297257
0.406,3.0039415,2.496374,-1.1126473,0.80588824,-0.6041927,-0.5419693
