Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1, 0, 0,                         BFy, 0, -1, 0, BFz, 0, 0, -1
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -1.0, 0.0, BFz, 0.0, 0.0, -1.0
Time, 0.002, Pos_X, -2.2587164e-06, Pos_Y, 2.9063560810160962e-06, Pos_Z, 4.429612917360934e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999300817217061, -0.03738818943616161, BFz, 0.0, 0.037388189436161616, -0.999300817217061
Time, 0.004, Pos_X, -9.0535426e-06, Pos_Y, 1.191649545644456e-05, Pos_Z, 1.7831075421906624e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9972143537106171, -0.07458909272485031, BFz, 0.0, 0.07458909272485031, -0.9972143537106171
Time, 0.006, Pos_X, -2.04204316e-05, Pos_Y, 2.763596234912809e-05, Pos_Z, 4.041740932262977e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9937604625793349, -0.1115353890660093, BFz, 0.0, 0.11153538906600931, -0.9937604625793349
Time, 0.008, Pos_X, -3.6391916799999996e-05, Pos_Y, 5.071701099672135e-05, Pos_Z, 7.237556241626998e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9889632881678476, -0.14816077300094768, BFz, 0.0, 0.1481607730009477, -0.9889632881678476
Time, 0.01, Pos_X, -5.6995914199999996e-05, Pos_Y, 8.185814648944755e-05, Pos_Z, 0.00011386372318926131, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9828511218656811, -0.18440084665578726, BFz, 0.0, 0.1844008466557873, -0.9828511218656812
Time, 0.012, Pos_X, -8.22530874e-05, Pos_Y, 0.00012180494671320519, Pos_Z, 0.00016500925282582387, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9754560101637398, -0.22019439646693237, BFz, 0.0, 0.2201943964669324, -0.9754560101637401
Time, 0.014, Pos_X, -0.00011217388060000001, Pos_Y, 0.0001713512490300679, Pos_Z, 0.00022590306191102834, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9668131964420823, -0.2554843306064819, BFz, 0.0, 0.2554843306064819, -0.9668131964420825
Time, 0.016, Pos_X, -0.00014675709200000003, Pos_Y, 0.00023133719158591946, Pos_Z, 0.00029658843552775934, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9569604325967317, -0.2902184185131509, BFz, 0.0, 0.29021841851315094, -0.9569604325967321
Time, 0.018, Pos_X, -0.0001859879558, Pos_Y, 0.00030264595093155137, Pos_Z, 0.00037704931769978257, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9459372074066913, -0.3243498106113655, BFz, 0.0, 0.32434981061136553, -0.9459372074066917
Time, 0.02, Pos_X, -0.00022983483260000003, Pos_Y, 0.00038620075428480026, Pos_Z, 0.00046720256250407924, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9337840243771577, -0.3578371079387908, BFz, 0.0, 0.35783710793879087, -0.9337840243771582
Time, 0.022, Pos_X, -0.0002782444776, Pos_Y, 0.00048295903840233544, Pos_Z, 0.0005668930901402769, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9205421746868963, -0.3906431934933948, BFz, 0.0, 0.39064319349339494, -0.9205421746868968
Time, 0.024, Pos_X, -0.00033113691960000004, Pos_Y, 0.0005939036605430105, Pos_Z, 0.000675889432996744, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9062539145260746, -0.4227337724930013, BFz, 0.0, 0.4227337724930014, -0.9062539145260751
Time, 0.026, Pos_X, -0.0003884004866, Pos_Y, 0.000720033632418429, Pos_Z, 0.0007938797408030509, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.8909628657222205, -0.45407617412065, BFz, 0.0, 0.4540761741206501, -0.8909628657222208
Time, 0.028, Pos_X, -0.0004498873374, Pos_Y, 0.0008623537614474104, Pos_Z, 0.0009204695625665078, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.8747179318163137, -0.4846323758881459, BFz, 0.0, 0.48463237588814606, -0.8747179318163141
Time, 0.03, Pos_X, -0.0005154086923999999, Pos_Y, 0.0010218642162939738, Pos_Z, 0.0010551808480621617, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.8575682628103948, -0.514370172755342, BFz, 0.0, 0.514370172755342, -0.8575682628103951
Time, 0.032, Pos_X, -0.00058473012768, Pos_Y, 0.0011995501807335511, Pos_Z, 0.001197452167183356, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.8395683963479543, -0.5432539993904534, BFz, 0.0, 0.5432539993904534, -0.8395683963479547
Time, 0.034, Pos_X, -0.0006575679582400001, Pos_Y, 0.0013963703869498867, Pos_Z, 0.001346641656668029, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.8207800277581105, -0.5712443838090606, BFz, 0.0, 0.5712443838090606, -0.820780027758111
Time, 0.036, Pos_X, -0.0007335852101999999, Pos_Y, 0.0016132461977817394, Pos_Z, 0.0015020335261876593, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.8012735644500553, -0.5982981488467941, BFz, 0.0, 0.5982981488467943, -0.8012735644500559
Time, 0.038, Pos_X, -0.00081239316608, Pos_Y, 0.0018510447821319849, Pos_Z, 0.0016628412631494228, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.7811293135678438, -0.6243692781399693, BFz, 0.0, 0.6243692781399696, -0.7811293135678447
Time, 0.04, Pos_X, -0.0008935615942800001, Pos_Y, 0.002110559518889555, Pos_Z, 0.0018282160032574554, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.7604380562752279, -0.6494104730972168, BFz, 0.0, 0.649410473097217, -0.7604380562752288
Time, 0.042, Pos_X, -0.0009766143818400002, Pos_Y, 0.0023925075350525343, Pos_Z, 0.0019972640646645987, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.7393008342533, -0.6733752865025361, BFz, 0.0, 0.6733752865025363, -0.7393008342533008
Time, 0.044, Pos_X, -0.0010610235097999999, Pos_Y, 0.0026975283498304452, Pos_Z, 0.002169061039064765, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.7178280782765817, -0.6962204033477817, BFz, 0.0, 0.6962204033477819, -0.7178280782765826
Time, 0.046, Pos_X, -0.00114621654603, Pos_Y, 0.003026173371287266, Pos_Z, 0.002342667066791765, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.6961380150662099, -0.7179079773757049, BFz, 0.0, 0.7179079773757053, -0.6961380150662108
Time, 0.048, Pos_X, -0.00123158289102, Pos_Y, 0.0033789021142591118, Pos_Z, 0.002517145560061993, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.6743541431910048, -0.7384080779359904, BFz, 0.0, 0.738408077935991, -0.6743541431910058
Time, 0.05, Pos_X, -0.00131648611078, Pos_Y, 0.0037560842889154474, Pos_Z, 0.0026915743113369826, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.6526023445586655, -0.7577005872219785, BFz, 0.0, 0.757700587221979, -0.6526023445586665
Time, 0.052, Pos_X, -0.0014002590065799996, Pos_Y, 0.004158014191640178, Pos_Z, 0.0028650306961774882, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.6310076707319768, -0.7757765912151534, BFz, 0.0, 0.7757765912151539, -0.6310076707319777
Time, 0.054, Pos_X, -0.0014821951815799997, Pos_Y, 0.004584904352774097, Pos_Z, 0.003036607571594564, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.6096909787888936, -0.792639205681525, BFz, 0.0, 0.7926392056815256, -0.6096909787888946
