Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1, 0, 0,                         BFy, 0, -1, 0, BFz, 0, 0, -1
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -1.0, 0.0, BFz, 0.0, 0.0, -1.0
Time, 0.002, Pos_X, -1.42997408e-06, Pos_Y, -9.001106722330753e-07, Pos_Z, 1.3305683741221429e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999999913453917, -0.00013156449562045364, BFz, 0.0, 0.00013156449562045364, -0.9999999913453917
Time, 0.004, Pos_X, -5.76340024e-06, Pos_Y, -3.5691313355298036e-06, Pos_Z, 5.1078836719973605e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999999071624017, -0.00043090043866541233, BFz, 0.0, 0.0004309004386654123, -0.9999999071624017
Time, 0.006, Pos_X, -1.308600248e-05, Pos_Y, -7.941292029011903e-06, Pos_Z, 1.089678134559062e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999995833249157, -0.000912880055208521, BFz, 0.0, 0.0009128800552085208, -0.9999995833249157
Time, 0.008, Pos_X, -2.348108266e-05, Pos_Y, -1.394489576788756e-05, Pos_Z, 1.8250039081340187e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999987349175704, -0.0015906486912324238, BFz, 0.0, 0.0015906486912324236, -0.9999987349175704
Time, 0.01, Pos_X, -3.70294889e-05, Pos_Y, -2.1502559857988743e-05, Pos_Z, 2.6710471980556617e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999969383772888, -0.0024745173366507484, BFz, 0.0, 0.0024745173366507484, -0.9999969383772886
Time, 0.012, Pos_X, -5.380908074e-05, Pos_Y, -3.05314288181302e-05, Pos_Z, 3.5813867689556006e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999936246513131, -0.0035708061736024984, BFz, 0.0, 0.003570806173602499, -0.999993624651313
Time, 0.014, Pos_X, -7.389439258e-05, Pos_Y, -4.094401275575985e-05, Pos_Z, 4.509288240427269e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999880891585708, -0.0048807316040342785, BFz, 0.0, 0.004880731604034279, -0.9999880891585708
Time, 0.016, Pos_X, -9.735687451999999e-05, Pos_Y, -5.264940088734385e-05, Pos_Z, 5.408198568533475e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999795229493876, -0.006399506380636862, BFz, 0.0, 0.006399506380636864, -0.9999795229493873
Time, 0.018, Pos_X, -0.00012426482115999996, Pos_Y, -6.555456818680982e-05, Pos_Z, 6.232259557063818e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999670639952949, -0.00811609047696138, BFz, 0.0, 0.008116090476961381, -0.9999670639952947
Time, 0.02, Pos_X, -0.00015468326239999997, Pos_Y, -7.95659175080656e-05, Pos_Z, 6.936869337501129e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999498649210325, -0.010013373278224064, BFz, 0.0, 0.010013373278224066, -0.9999498649210322
Time, 0.022, Pos_X, -0.00018867434883999994, Pos_Y, -9.459109134702439e-05, Pos_Z, 7.479279404401031e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999271661010263, -0.012069071760945451, BFz, 0.0, 0.012069071760945453, -0.9999271661010259
Time, 0.024, Pos_X, -0.00022629763333999997, Pos_Y, -0.00011054045546467597, Pos_Z, 7.819162051443093e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9998983629135855, -0.014257062906917334, BFz, 0.0, 0.014257062906917336, -0.9998983629135851
Time, 0.026, Pos_X, -0.0002676101782999999, Pos_Y, -0.00012732836605458664, Pos_Z, 7.919156056492703e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9998630573983066, -0.016548910843649355, BFz, 0.0, 0.01654891084364936, -0.9998630573983063
Time, 0.028, Pos_X, -0.00031266718865999993, Pos_Y, -0.00014487451307071113, Pos_Z, 7.745389301713801e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9998209816257917, -0.018921012151532867, BFz, 0.0, 0.01892101215153287, -0.9998209816257916
Time, 0.03, Pos_X, -0.0003615231102199999, Pos_Y, -0.0001631054947773928, Pos_Z, 7.267969730877542e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9997722373391607, -0.021341823864172126, BFz, 0.0, 0.021341823864172126, -0.9997722373391605
Time, 0.032, Pos_X, -0.0004142326363799999, Pos_Y, -0.00018195609644556723, Pos_Z, 6.46138744751802e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9997171523272279, -0.023782668957422905, BFz, 0.0, 0.023782668957422905, -0.9997171523272278
Time, 0.034, Pos_X, -0.00047085173443999997, Pos_Y, -0.00020137041829162625, Pos_Z, 5.3048276658576796e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9996562398824235, -0.0262183535740701, BFz, 0.0, 0.026218353574070097, -0.9996562398824234
Time, 0.036, Pos_X, -0.0005314382277999997, Pos_Y, -0.0002213028197967212, Pos_Z, 3.7823912557290496e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9995901423729168, -0.02862773604203559, BFz, 0.0, 0.028627736042035584, -0.9995901423729167
Time, 0.038, Pos_X, -0.0005960519637599998, Pos_Y, -0.00024171834338661182, Pos_Z, 1.883176921649171e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9995195678932054, -0.03099408650985682, BFz, 0.0, 0.03099408650985681, -0.9995195678932054
Time, 0.04, Pos_X, -0.0006647554233199998, Pos_Y, -0.0002625932303681961, Pos_Z, -3.987990886041185e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9994452037078831, -0.03330592717983615, BFz, 0.0, 0.03330592717983615, -0.9994452037078831
Time, 0.042, Pos_X, -0.0007376139608799998, Pos_Y, -0.00028391491537086555, Pos_Z, -3.0648688188988145e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9993676215680354, -0.03555779747746153, BFz, 0.0, 0.035557797477461524, -0.9993676215680355
Time, 0.044, Pos_X, -0.0008146953644399996, Pos_Y, -0.00030568132597456877, Pos_Z, -6.112150023965582e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9992871914670552, -0.03775061549014513, BFz, 0.0, 0.03775061549014512, -0.9992871914670554
Time, 0.046, Pos_X, -0.0008960692695999996, Pos_Y, -0.0003278998890935, Pos_Z, -9.534115165198408e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9992040069392004, -0.039891760009384186, BFz, 0.0, 0.03989176000938418, -0.9992040069392005
Time, 0.048, Pos_X, -0.0009818061269599998, Pos_Y, -0.00035058600596279325, Pos_Z, -0.00013321301711844517, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9991178489062708, -0.041994332914169395, BFz, 0.0, 0.04199433291416939, -0.999117848906271
Time, 0.05, Pos_X, -0.00107197614672, Pos_Y, -0.0003737611428476263, Pos_Z, -0.00017462178143477677, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9990281786054842, -0.04407605191266966, BFz, 0.0, 0.044076051912669646, -0.9990281786054844
Time, 0.052, Pos_X, -0.0011666480244799998, Pos_Y, -0.0003974509213282008, Pos_Z, -0.00021944095024728, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9989341469289706, -0.04615809895661954, BFz, 0.0, 0.04615809895661952, -0.998934146928971
