Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1, 0, 0,                         BFy, 0, -1, 0, BFz, 0, 0, -1
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -1.0, 0.0, BFz, 0.0, 0.0, -1.0
Time, 0.002, Pos_X, 1.36496294e-06, Pos_Y, 1.869062755000529e-06, Pos_Z, 2.7779747388054186e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9997328317139261, -0.02311417732161322, BFz, 0.0, 0.02311417732161322, -0.999732831713926
Time, 0.004, Pos_X, 5.10970822e-06, Pos_Y, 7.176735988387704e-06, Pos_Z, 1.0988828169972532e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9989421069113023, -0.045985509017614716, BFz, 0.0, 0.04598550901761471, -0.998942106911302
Time, 0.006, Pos_X, 1.051245762e-05, Pos_Y, 1.5297668758981514e-05, Pos_Z, 2.4399670737318614e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9976461631823103, -0.0685721013796128, BFz, 0.0, 0.06857210137961278, -0.99764616318231
Time, 0.008, Pos_X, 1.680710878e-05, Pos_Y, 2.5552874671415376e-05, Pos_Z, 4.280552027361321e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9958663719616706, -0.09083044201092838, BFz, 0.0, 0.09083044201092837, -0.9958663719616703
Time, 0.01, Pos_X, 2.3180776179999998e-05, Pos_Y, 3.7208416870800785e-05, Pos_Z, 6.603290780901498e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9936271889257966, -0.11271650024473286, BFz, 0.0, 0.11271650024473283, -0.9936271889257963
Time, 0.012, Pos_X, 2.877224378e-05, Pos_Y, 4.947510465128185e-05, Pos_Z, 9.394432127924634e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9909560453965972, -0.13418687004300728, BFz, 0.0, 0.13418687004300722, -0.9909560453965969
Time, 0.014, Pos_X, 3.267094178e-05, Pos_Y, 6.150850705575548e-05, Pos_Z, 0.0001264428594021872, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9878830340960472, -0.15520022856036644, BFz, 0.0, 0.1552002285603664, -0.9878830340960468
Time, 0.016, Pos_X, 3.391601818e-05, Pos_Y, 7.240956077440142e-05, Pos_Z, 0.00016347628702615533, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9844404072309931, -0.1757187656765166, BFz, 0.0, 0.17571876567651654, -0.9844404072309928
Time, 0.018, Pos_X, 3.1495006780000006e-05, Pos_Y, 8.122602414492374e-05, Pos_Z, 0.00020504059097552202, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9806618882144522, -0.1957096344170803, BFz, 0.0, 0.19570963441708022, -0.9806618882144519
