Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1, 0, 0,                         BFy, 0, -1, 0, BFz, 0, 0, -1
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -1.0, 0.0, BFz, 0.0, 0.0, -1.0
Time, 0.002, Pos_X, -4.6301476e-07, Pos_Y, -1.054542551599522e-07, Pos_Z, -2.9447907335556294e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999975662647261, 0.002206233130202461, BFz, 0.0, -0.002206233130202461, -0.999997566264726
Time, 0.004, Pos_X, -1.84604442e-06, Pos_Y, -4.141178575021104e-07, Pos_Z, -1.1334934055685553e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999902797399003, 0.0044091298139815865, BFz, 0.0, -0.004409129813981586, -0.9999902797399
Time, 0.006, Pos_X, -4.1375595e-06, Pos_Y, -9.1099812148306e-07, Pos_Z, -2.4264437721246326e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999781721501386, 0.006607209945851359, BFz, 0.0, -0.006607209945851358, -0.9999781721501383
Time, 0.008, Pos_X, -7.327527400000001e-06, Pos_Y, -1.5823210234601758e-06, Pos_Z, -4.0795004505245245e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999612895191183, 0.008798833062555614, BFz, 0.0, -0.008798833062555612, -0.999961289519118
Time, 0.01, Pos_X, -1.140786794e-05, Pos_Y, -2.4158306836128294e-06, Pos_Z, -5.996035867850765e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999939694179756, 0.010982167531800863, BFz, 0.0, -0.01098216753180086, -0.9999396941797557
Time, 0.012, Pos_X, -1.637234118e-05, Pos_Y, -3.400785358434369e-06, Pos_Z, -8.076849741607135e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999134652128506, 0.01315530638298554, BFz, 0.0, -0.013155306382985536, -0.9999134652128503
Time, 0.014, Pos_X, -2.221647968e-05, Pos_Y, -4.528191792932743e-06, Pos_Z, -1.0220366615072502e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9998826984451417, 0.015316309936242235, BFz, 0.0, -0.01531630993624223, -0.9998826984451412
Time, 0.016, Pos_X, -2.8937666200000003e-05, Pos_Y, -5.790931345756437e-06, Pos_Z, -1.2323026346234961e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9998475035154991, 0.017463382084389474, BFz, 0.0, -0.017463382084389467, -0.9998475035154987
Time, 0.018, Pos_X, -3.6535430219999994e-05, Pos_Y, -7.184176678426339e-06, Pos_Z, -1.4279869874135522e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9998079993935456, 0.01959500825918834, BFz, 0.0, -0.019595008259188335, -0.9998079993935451
Time, 0.02, Pos_X, -4.50115977e-05, Pos_Y, -8.70580761115239e-06, Pos_Z, -1.598547168192511e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9997643080243288, 0.021710099047136777, BFz, 0.0, -0.021710099047136767, -0.9997643080243284
Time, 0.022, Pos_X, -5.437020269999999e-05, Pos_Y, -1.0356329404139311e-05, Pos_Z, -1.733498692618143e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9997165473493166, 0.023808085936564177, BFz, 0.0, -0.02380808593656417, -0.9997165473493161
Time, 0.024, Pos_X, -6.46174769e-05, Pos_Y, -1.213874670971176e-05, Pos_Z, -1.8224981425247606e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9996648213463881, 0.025889089642074106, BFz, 0.0, -0.0258890896420741, -0.9996648213463877
Time, 0.026, Pos_X, -7.576192255999999e-05, Pos_Y, -1.405848397866996e-05, Pos_Z, -1.8554420450763722e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9996092104279755, 0.0279540055727416, BFz, 0.0, -0.027954005572741594, -0.999609210427975
Time, 0.028, Pos_X, -8.781396364e-05, Pos_Y, -1.6123291763295867e-05, Pos_Z, -1.8225750713589995e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9995497670254898, 0.030004387000750102, BFz, 0.0, -0.030004387000750095, -0.9995497670254893
Time, 0.03, Pos_X, -0.00010078533977999999, Pos_Y, -1.8342964241150584e-05, Pos_Z, -1.7146131928951584e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9994864973934535, 0.032042807744758636, BFz, 0.0, -0.03204280774475863, -0.9994864973934531
Time, 0.032, Pos_X, -0.0001146887663, Pos_Y, -2.072884552077066e-05, Pos_Z, -1.5228642329771902e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9994193583077124, 0.03407266117874695, BFz, 0.0, -0.034072661178746945, -0.9994193583077121
Time, 0.034, Pos_X, -0.0001295370085, Pos_Y, -2.32932548937322e-05, Pos_Z, -1.2393275702026665e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999348249354713, 0.03609815108384351, BFz, 0.0, -0.03609815108384352, -0.9993482493547124
