Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, 5.7870488e-06, Pos_Y, -2.0234019453039304e-06, Pos_Z, 6.343487904045242e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999983600324093, -0.001811058389973663, BFz, 0.0, 0.0018110583899736627, 0.9999983600324093
Time, 0.004, Pos_X, 2.3079953999999997e-05, Pos_Y, -8.020672283229723e-06, Pos_Z, 2.5299211597255745e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999931735884542, -0.003694966372190007, BFz, 0.0, 0.0036949663721900067, 0.9999931735884542
Time, 0.006, Pos_X, 5.17194482e-05, Pos_Y, -1.7823275591028665e-05, Pos_Z, 5.672984662443202e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999841619053026, -0.0056281381068169906, BFz, 0.0, 0.0056281381068169906, 0.9999841619053025
Time, 0.008, Pos_X, 9.14981184e-05, Pos_Y, -3.12137719108011e-05, Pos_Z, 0.00010052177742748836, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999712697664676, -0.007580213825394592, BFz, 0.0, 0.007580213825394591, 0.9999712697664673
Time, 0.01, Pos_X, 0.00014215713400000002, Pos_Y, -4.7919437081961254e-05, Pos_Z, 0.00015658285326307635, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999547377129601, -0.009514332630582874, BFz, 0.0, 0.009514332630582873, 0.9999547377129598
Time, 0.012, Pos_X, 0.00020338477360000003, Pos_Y, -6.760723053973366e-05, Pos_Z, 0.00022483815938867358, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999351524879869, -0.011388187688401897, BFz, 0.0, 0.011388187688401896, 0.9999351524879867
Time, 0.014, Pos_X, 0.00027481459740000004, Pos_Y, -8.9879812794669e-05, Pos_Z, 0.00030522440252698493, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999134565853853, -0.013155962126233193, BFz, 0.0, 0.013155962126233189, 0.999913456585385
Time, 0.016, Pos_X, 0.00035602251600000005, Pos_Y, -0.00011427140089756893, Pos_Z, 0.0003976841161162937, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998909040490984, -0.014770917367466623, BFz, 0.0, 0.01477091736746662, 0.9998909040490982
Time, 0.018, Pos_X, 0.00044652714239999994, Pos_Y, -0.00014024635079517054, Pos_Z, 0.0005021615424309707, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998689463933946, -0.016189195105455686, BFz, 0.0, 0.01618919510545568, 0.9998689463933944
Time, 0.02, Pos_X, 0.0005457890548, Pos_Y, -0.00016719885666606696, Pos_Z, 0.0006186047324488341, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998490563325619, -0.017374249649562256, BFz, 0.0, 0.01737424964956225, 0.9998490563325616
Time, 0.022, Pos_X, 0.0006532037549999999, Pos_Y, -0.00019444927808616225, Pos_Z, 0.0007469629368691885, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998325177817415, -0.01830126733926399, BFz, 0.0, 0.018301267339263984, 0.9998325177817414
Time, 0.024, Pos_X, 0.0007681049398, Pos_Y, -0.00022124658489848783, Pos_Z, 0.0008871661950616282, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998202241986084, -0.018960993735671464, BFz, 0.0, 0.01896099373567146, 0.9998202241986083
Time, 0.026, Pos_X, 0.0008897738537999998, Pos_Y, -0.00024677494596321765, Pos_Z, 0.0010391053684974316, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998125244435656, -0.019362746855339896, BFz, 0.0, 0.01936274685533989, 0.9998125244435656
Time, 0.028, Pos_X, 0.0010174421505999998, Pos_Y, -0.00027015713564234705, Pos_Z, 0.0012026225993674654, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998091223404489, -0.0195376274102159, BFz, 0.0, 0.019537627410215898, 0.9998091223404492
Time, 0.03, Pos_X, 0.0011502950007999998, Pos_Y, -0.00029045957397060744, Pos_Z, 0.001377496293718725, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998092303787136, -0.019532097929392932, BFz, 0.0, 0.01953209792939293, 0.9998092303787137
Time, 0.032, Pos_X, 0.0012874781521999999, Pos_Y, -0.0003067003026080938, Pos_Z, 0.0015634214664583417, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999811555130346, -0.019412733651875062, BFz, 0.0, 0.01941273365187507, 0.9998115551303459
Time, 0.034, Pos_X, 0.0014281088284, Pos_Y, -0.00031785924008411246, Pos_Z, 0.0017599966622100784, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998144514910647, -0.01926298496134178, BFz, 0.0, 0.019262984961341784, 0.9998144514910646
Time, 0.036, Pos_X, 0.0015712853853999996, Pos_Y, -0.0003228883942739889, Pos_Z, 0.0019667171505425678, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998160849262219, -0.01917801665453831, BFz, 0.0, 0.019178016654538308, 0.9998160849262216
Time, 0.038, Pos_X, 0.0017160953110599998, Pos_Y, -0.00032072143065744774, Pos_Z, 0.002182970949630197, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998145462748043, -0.019258064734218743, BFz, 0.0, 0.01925806473421874, 0.9998145462748039
Time, 0.04, Pos_X, 0.0018616259326319998, Pos_Y, -0.00031028517647698384, Pos_Z, 0.00240803442259917, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998078645954718, -0.019601884935965038, BFz, 0.0, 0.01960188493596503, 0.9998078645954717
Time, 0.042, Pos_X, 0.002006976420796, Pos_Y, -0.00029051252851581064, Pos_Z, 0.0026410679920655395, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999793937952947, -0.020299793903852857, BFz, 0.0, 0.02029979390385285, 0.9997939379529469
Time, 0.044, Pos_X, 0.0021512696712, Pos_Y, -0.00026035541002812206, Pos_Z, 0.002881116250994844, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997704085853273, -0.021427321744170336, BFz, 0.0, 0.021427321744170332, 0.9997704085853272
Time, 0.046, Pos_X, 0.002293665174104, Pos_Y, -0.0002187978370356719, Pos_Z, 0.0031271129262954857, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997345456083986, -0.023039928757900736, BFz, 0.0, 0.02303992875790073, 0.9997345456083986
Time, 0.048, Pos_X, 0.002433372690908, Pos_Y, -0.00016486917460294045, Pos_Z, 0.003377889605692041, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999683205544067, -0.025169198500132738, BFz, 0.0, 0.025169198500132734, 0.9996832055440669
Time, 0.05, Pos_X, 0.002569665345212, Pos_Y, -9.765614800679519e-05, Pos_Z, 0.0036321892888486226, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9996129152548205, -0.02782120874008525, BFz, 0.0, 0.027821208740085247, 0.9996129152548204
Time, 0.052, Pos_X, 0.0027018894609159997, Pos_Y, -1.631148955013517e-05, Pos_Z, 0.003888682437343289, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9995200935815232, -0.030977129092018843, BFz, 0.0, 0.03097712909201884, 0.9995200935815228
Time, 0.054, Pos_X, 0.0028294722558199997, Pos_Y, 7.993963026797658e-05, Pos_Z, 0.004145983576358739, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9994013860315664, -0.03459580318744816, BFz, 0.0, 0.034595803187448156, 0.999401386031566
