Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, 1.249935e-07, Pos_Y, 1.5479334216354501e-07, Pos_Z, -3.4036859488934897e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999990739077652, 0.004303691314567095, BFz, 0.0, -0.004303691314567095, 0.9999907390776521
Time, 0.004, Pos_X, 5.0908424e-07, Pos_Y, 6.383374300957644e-07, Pos_Z, -1.3488345941669121e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999629844647019, 0.00860405139723873, BFz, 0.0, -0.008604051397238731, 0.9999629844647021
Time, 0.006, Pos_X, 1.1720665080000002e-06, Pos_Y, 1.4898971003797337e-06, Pos_Z, -3.0002381209788705e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999167941755379, 0.012899795568716614, BFz, 0.0, -0.012899795568716614, 0.9999167941755381
Time, 0.008, Pos_X, 2.1368959840000005e-06, Pos_Y, 2.7509263089257735e-06, Pos_Z, -5.269414421752708e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998522513122072, 0.017189402139428277, BFz, 0.0, -0.017189402139428277, 0.9998522513122073
Time, 0.01, Pos_X, 3.4296050000000005e-06, Pos_Y, 4.4654865390520115e-06, Pos_Z, -8.130680134561247e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997694675525008, 0.021471184172960192, BFz, 0.0, -0.021471184172960192, 0.999769467552501
Time, 0.012, Pos_X, 5.0793606560000004e-06, Pos_Y, 6.680240560299296e-06, Pos_Z, -1.1557495757704204e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9996685879623006, 0.025743236810092898, BFz, 0.0, -0.025743236810092895, 0.9996685879623006
Time, 0.014, Pos_X, 7.118512982e-06, Pos_Y, 9.444147549582671e-06, Pos_Z, -1.5522303664311712e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9995497916401518, 0.030003566990102117, BFz, 0.0, -0.030003566990102114, 0.9995497916401518
Time, 0.016, Pos_X, 9.582928738000001e-06, Pos_Y, 1.2808606709897025e-05, Pos_Z, -1.999658079297317e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9994132911859105, 0.03425015913754298, BFz, 0.0, -0.03425015913754298, 0.9994132911859104
Time, 0.018, Pos_X, 1.2512225973999998e-05, Pos_Y, 1.6827951458478787e-05, Pos_Z, -2.49509567924488e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9992593325153664, 0.03848098726572877, BFz, 0.0, -0.03848098726572877, 0.9992593325153661
Time, 0.02, Pos_X, 1.5949461830000003e-05, Pos_Y, 2.1559427625312152e-05, Pos_Z, -3.035532292932582e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.99908818808889, 0.042694173153480806, BFz, 0.0, -0.0426941731534808, 0.9990881880888898
Time, 0.022, Pos_X, 1.9941353286e-05, Pos_Y, 2.7063146414695087e-05, Pos_Z, -3.617902696889999e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.998900150326854, 0.04688805473666929, BFz, 0.0, -0.046888054736669287, 0.9989001503268538
Time, 0.024, Pos_X, 2.4538597222000005e-05, Pos_Y, 3.340232338090766e-05, Pos_Z, -4.239114061032266e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9986955257324983, 0.05106120721143287, BFz, 0.0, -0.051061207211432855, 0.9986955257324981
Time, 0.026, Pos_X, 2.9795825658e-05, Pos_Y, 4.064331135105501e-05, Pos_Z, -4.896057610348683e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9984746285874689, 0.05521246296911369, BFz, 0.0, -0.055212462969113675, 0.9984746285874687
Time, 0.028, Pos_X, 3.5771741334000006e-05, Pos_Y, 4.885537293632043e-05, Pos_Z, -5.5856169104348846e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9982377901554398, 0.059340663171085946, BFz, 0.0, -0.05934066317108593, 0.9982377901554396
Time, 0.03, Pos_X, 4.252911277e-05, Pos_Y, 5.811050984393175e-05, Pos_Z, -6.304714575592212e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.997985325937411, 0.0634451669837775, BFz, 0.0, -0.06344516698377749, 0.9979853259374108
