Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, 1.09602012e-07, Pos_Y, -1.595592925336118e-07, Pos_Z, -1.1999885980849004e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999990221790267, -0.0013984423441910704, BFz, 0.0, 0.0013984423441910704, 0.9999990221790268
Time, 0.004, Pos_X, 2.89175936e-07, Pos_Y, -6.212630483918331e-07, Pos_Z, -4.1103448750565307e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999960968937834, -0.0027939572649570013, BFz, 0.0, 0.0027939572649570018, 0.9999960968937835
Time, 0.006, Pos_X, 2.3475229999999999e-07, Pos_Y, -1.350815135802685e-06, Pos_Z, -7.238226950457494e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999912492057544, -0.004183480837030607, BFz, 0.0, 0.004183480837030608, 0.9999912492057547
Time, 0.008, Pos_X, -3.6852785600000004e-07, Pos_Y, -2.313229240633178e-06, Pos_Z, -8.866909365205484e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999845276243665, -0.0055627791500195796, BFz, 0.0, 0.005562779150019581, 0.9999845276243666
Time, 0.01, Pos_X, -1.8454368320000001e-06, Pos_Y, -3.4726911978378612e-06, Pos_Z, -7.064904012113843e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999760139982952, -0.006926140922659359, BFz, 0.0, 0.006926140922659362, 0.9999760139982953
Time, 0.012, Pos_X, -4.5291168079999995e-06, Pos_Y, -4.792387653217312e-06, Pos_Z, 3.098767765339929e-08, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999658333629391, -0.008266323654553298, BFz, 0.0, 0.008266323654553301, 0.9999658333629391
Time, 0.014, Pos_X, -8.759932784e-06, Pos_Y, -6.2349707527949356e-06, Pos_Z, 1.562347152161989e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999541619584165, -0.009574653102868577, BFz, 0.0, 0.009574653102868579, 0.9999541619584165
Time, 0.016, Pos_X, -1.4884422599999999e-05, Pos_Y, -7.763123134350084e-06, Pos_Z, 4.147948704454428e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999941233614011, -0.010841093971036978, BFz, 0.0, 0.010841093971036978, 0.9999412336140112
Time, 0.018, Pos_X, -2.325345323599999e-05, Pos_Y, -9.340013122113009e-06, Pos_Z, 8.072638768408732e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999273446535787, -0.012054269535805795, BFz, 0.0, 0.012054269535805795, 0.9999273446535789
Time, 0.02, Pos_X, -3.4219978012e-05, Pos_Y, -1.0930037486914833e-05, Pos_Z, 1.364662460424999e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999128566026496, -0.013201484792554305, BFz, 0.0, 0.013201484792554305, 0.9999128566026497
Time, 0.022, Pos_X, -4.813604038799998e-05, Pos_Y, -1.2499890017460298e-05, Pos_Z, 2.1205927792664467e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998981939568576, -0.014268907519942321, BFz, 0.0, 0.014268907519942321, 0.999898193956858
Time, 0.024, Pos_X, -6.534924556399999e-05, Pos_Y, -1.40198234419009e-05, Pos_Z, 3.1111731861759964e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999883837296328, -0.015241781837047084, BFz, 0.0, 0.015241781837047084, 0.9998838372963285
Time, 0.026, Pos_X, -8.619924421999997e-05, Pos_Y, -1.5464824471374408e-05, Pos_Z, 4.374824960410821e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999870308477783, -0.01610485096300158, BFz, 0.0, 0.016104850963001585, 0.9998703084777837
Time, 0.028, Pos_X, -0.00011101831555599999, Pos_Y, -1.6812883021130765e-05, Pos_Z, 5.9518740661776385e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998581605462822, -0.01684217292994956, BFz, 0.0, 0.016842172929949568, 0.9998581605462828
Time, 0.03, Pos_X, -0.00014013085409199995, Pos_Y, -1.804529914756352e-05, Pos_Z, 7.884289686771841e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998479105575393, -0.017440061746452712, BFz, 0.0, 0.017440061746452715, 0.99984791055754
Time, 0.032, Pos_X, -0.00017384751262799998, Pos_Y, -1.915376760287252e-05, Pos_Z, 0.00010215352244724695, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998400115791619, -0.01788718103500072, BFz, 0.0, 0.01788718103500072, 0.9998400115791626
Time, 0.034, Pos_X, -0.00021245732316400002, Pos_Y, -2.014838819436161e-05, Pos_Z, 0.00012989303760375405, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998348116985983, -0.018175514177762808, BFz, 0.0, 0.01817551417776281, 0.9998348116985989
Time, 0.036, Pos_X, -0.0002562175886999999, Pos_Y, -2.10605499975026e-05, Pos_Z, 0.00016250866608029848, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998325204312778, -0.018301122589510853, BFz, 0.0, 0.018301122589510856, 0.9998325204312782
