Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, -1.5342139999999998e-06, Pos_Y, 1.0741208180098766e-06, Pos_Z, 1.7508617845243017e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999996655062527, 0.0008179164888040041, BFz, 0.0, -0.0008179164888040041, 0.9999996655062529
Time, 0.004, Pos_X, -6.114323919999999e-06, Pos_Y, 4.314463372276607e-06, Pos_Z, 6.991681674307702e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999987012122875, 0.0016116990222480093, BFz, 0.0, -0.0016116990222480093, 0.9999987012122876
Time, 0.006, Pos_X, -1.3687533899999999e-05, Pos_Y, 9.756165571467948e-06, Pos_Z, 1.569725747174347e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999971732531897, 0.002377705959606555, BFz, 0.0, -0.0023777059596065556, 0.9999971732531899
Time, 0.008, Pos_X, -2.418455622e-05, Pos_Y, 1.7432419404335058e-05, Pos_Z, 2.7839283639664384e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999951583024443, 0.003111811637840008, BFz, 0.0, -0.0031118116378400077, 0.9999951583024446
Time, 0.01, Pos_X, -3.751728134e-05, Pos_Y, 2.7373855493551305e-05, Pos_Z, 4.33864919345543e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999927436170828, 0.003809555509442082, BFz, 0.0, -0.0038095555094420823, 0.999992743617083
Time, 0.012, Pos_X, -5.357642646000001e-05, Pos_Y, 3.960785995576827e-05, Pos_Z, 6.230429390982294e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999900257551675, 0.004466362074411143, BFz, 0.0, -0.004466362074411144, 0.9999900257551676
Time, 0.014, Pos_X, -7.222905178000001e-05, Pos_Y, 5.415740320391576e-05, Pos_Z, 8.455418847638671e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999871082234427, 0.005077734427548261, BFz, 0.0, -0.005077734427548261, 0.9999871082234428
Time, 0.016, Pos_X, -9.331618480000001e-05, Pos_Y, 7.103944388572777e-05, Pos_Z, 0.0001100932464198834, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999840984852713, 0.00563939505616869, BFz, 0.0, -0.0056393950561686905, 0.9999840984852714
Time, 0.018, Pos_X, -0.00011665054751999999, Pos_Y, 9.026360565534598e-05, Pos_Z, 0.00013887375568670846, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999811047591916, 0.006147367289045605, BFz, 0.0, -0.006147367289045607, 0.9999811047591919
