Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, -6.9782252e-07, Pos_Y, 1.4581540642652924e-07, Pos_Z, 3.3947170447998233e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999990024114891, -0.004466729306747939, BFz, 0.0, 0.004466729306747939, 0.999990024114891
Time, 0.004, Pos_X, -2.69661692e-06, Pos_Y, 5.026634092653619e-07, Pos_Z, 1.4269418063166257e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999597662482209, -0.008970277855419668, BFz, 0.0, 0.008970277855419666, 0.9999597662482209
Time, 0.006, Pos_X, -5.801460880000001e-06, Pos_Y, 9.063267134802873e-07, Pos_Z, 3.4022480969172806e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999086696007474, -0.013514897604637246, BFz, 0.0, 0.013514897604637246, 0.9999086696007472
Time, 0.008, Pos_X, -9.80581528e-06, Pos_Y, 1.186384187649253e-06, Pos_Z, 6.4082797502242915e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998360914700353, -0.018104977048416637, BFz, 0.0, 0.018104977048416637, 0.999836091470035
Time, 0.01, Pos_X, -1.449101972e-05, Pos_Y, 1.1658030907459666e-06, Pos_Z, 1.0590520024713305e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997413041112414, -0.022744776410306606, BFz, 0.0, 0.022744776410306606, 0.9997413041112412
Time, 0.012, Pos_X, -1.962696364e-05, Pos_Y, 6.607704084702747e-07, Pos_Z, 1.6096852731946798e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9996234995060425, -0.02743828047260612, BFz, 0.0, 0.027438280472606123, 0.9996234995060423
Time, 0.014, Pos_X, -2.4972696850000003e-05, Pos_Y, -5.192342556750801e-07, Pos_Z, 2.3077286904291973e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9994818043953091, -0.03218885960541244, BFz, 0.0, 0.03218885960541244, 0.9994818043953091
Time, 0.016, Pos_X, -3.0276735404000004e-05, Pos_Y, -2.571066114253592e-06, Pos_Z, 3.168354963930543e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999315304587977, -0.03699894615037555, BFz, 0.0, 0.03699894615037555, 0.9993153045879771
Time, 0.018, Pos_X, -3.5277241492e-05, Pos_Y, -5.696916339850378e-06, Pos_Z, 4.2068522335426435e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9991230785306935, -0.041869725904872174, BFz, 0.0, 0.041869725904872174, 0.9991230785306937
Time, 0.02, Pos_X, -3.9702321100000003e-05, Pos_Y, -1.0103052542542677e-05, Pos_Z, 5.438522405493221e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9989042380419955, -0.04680088911270831, BFz, 0.0, 0.04680088911270831, 0.9989042380419957
