Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, 1.2812220999999998e-06, Pos_Y, -7.281700842773923e-07, Pos_Z, -1.5068190784404392e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999985001081889, 0.0017319876940680944, BFz, 0.0, -0.0017319876940680944, 0.9999985001081889
Time, 0.004, Pos_X, 5.151332699999999e-06, Pos_Y, -2.9133336657047883e-06, Pos_Z, -5.9578099923237036e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999936339267551, 0.00356820766815693, BFz, 0.0, -0.00356820766815693, 0.999993633926755
Time, 0.006, Pos_X, 1.1657279499999998e-05, Pos_Y, -6.552934954327513e-06, Pos_Z, -1.3205050139769972e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999847751689962, 0.005518100235781605, BFz, 0.0, -0.005518100235781607, 0.9999847751689961
Time, 0.008, Pos_X, 2.0833796899999997e-05, Pos_Y, -1.1635797823664233e-05, Pos_Z, -2.308243438049595e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999711916971867, 0.007590505629298499, BFz, 0.0, -0.0075905056292985, 0.9999711916971866
Time, 0.01, Pos_X, 3.27015895e-05, Pos_Y, -1.814047196644917e-05, Pos_Z, -3.5405179326980624e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999520474995773, 0.009792992464172394, BFz, 0.0, -0.009792992464172392, 0.9999520474995773
Time, 0.012, Pos_X, 4.72646107e-05, Pos_Y, -2.603350652151459e-05, Pos_Z, -4.9969332156502886e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999264175395218, 0.012130931809972042, BFz, 0.0, -0.012130931809972042, 0.9999264175395218
Time, 0.014, Pos_X, 6.450731609999999e-05, Pos_Y, -3.5267495750055644e-05, Pos_Z, -6.655180634650172e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998933191552662, 0.01460651596601385, BFz, 0.0, -0.01460651596601385, 0.9998933191552662
Time, 0.016, Pos_X, 8.439209529999999e-05, Pos_Y, -4.5779469380853965e-05, Pos_Z, -8.491150999743343e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998517629224614, 0.01721778675808688, BFz, 0.0, -0.017217786758086877, 0.9998517629224611
Time, 0.018, Pos_X, 0.00010685694209999996, Pos_Y, -5.748940428746746e-05, Pos_Z, -0.00010479150554900353, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998008227072674, 0.019957828385680915, BFz, 0.0, -0.019957828385680908, 0.9998008227072672
Time, 0.02, Pos_X, 0.00013181366383999997, Pos_Y, -7.029904203385136e-05, Pos_Z, -0.00012592174602375547, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997397219139692, 0.022814215467126087, BFz, 0.0, -0.022814215467126083, 0.9997397219139691
Time, 0.022, Pos_X, 0.00015914654551999995, Pos_Y, -8.409095261984227e-05, Pos_Z, -0.00014802226491040125, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9996679281187748, 0.02576884729120368, BFz, 0.0, -0.025768847291203677, 0.9996679281187747
Time, 0.024, Pos_X, 0.0001887104435, Pos_Y, -9.872742231952148e-05, Pos_Z, -0.00017080703862004185, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9995852436222649, 0.028798276556397835, BFz, 0.0, -0.02879827655639783, 0.9995852436222648
Time, 0.026, Pos_X, 0.00022032915117999995, Pos_Y, -0.00011404973646236183, Pos_Z, -0.00019398822629387847, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9994918811911703, 0.031874432276308685, BFz, 0.0, -0.03187443227630868, 0.9994918811911699
Time, 0.028, Pos_X, 0.00025379411086, Pos_Y, -0.0001298779549493244, Pos_Z, -0.0002172806870561129, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9993883814589459, 0.03496945817237596, BFz, 0.0, -0.034969458172375956, 0.9993883814589456
Time, 0.03, Pos_X, 0.0002888636692, Pos_Y, -0.00014601124149061096, Pos_Z, -0.0002404069217343817, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9992759187455924, 0.038047841136562864, BFz, 0.0, -0.03804784113656285, 0.9992759187455921
Time, 0.032, Pos_X, 0.00032526342166, Pos_Y, -0.00016222879640337938, Pos_Z, -0.0002631025087718034, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.99915609541587, 0.04107428627881831, BFz, 0.0, -0.04107428627881828, 0.9991560954158695
Time, 0.034, Pos_X, 0.00036268710012, Pos_Y, -0.00017829123437898315, Pos_Z, -0.0002851219053979136, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9990308700921362, 0.04401500429343059, BFz, 0.0, -0.04401500429343056, 0.9990308700921355
Time, 0.036, Pos_X, 0.0004007981048599999, Pos_Y, -0.00019394248409556337, Pos_Z, -0.0003062441047663252, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9989024518873931, 0.04683899671593749, BFz, 0.0, -0.04683899671593746, 0.9989024518873925
