Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, -6.3012546e-07, Pos_Y, 3.6376008684785777e-06, Pos_Z, -3.4701274954474836e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999866041837268, -0.0051760460874220185, BFz, 0.0, 0.0051760460874220185, 0.9999866041837266
Time, 0.004, Pos_X, -2.27709048e-06, Pos_Y, 1.4663100232109923e-05, Pos_Z, -1.3640688706044222e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999464155260905, -0.010352104932004502, BFz, 0.0, 0.0103521049320045, 0.9999464155260904
Time, 0.006, Pos_X, -4.4700617e-06, Pos_Y, 3.3308377136388864e-05, Pos_Z, -3.0004512730992872e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998795504714303, -0.015520455826113014, BFz, 0.0, 0.01552045582611301, 0.9998795504714303
Time, 0.008, Pos_X, -6.771307498000001e-06, Pos_Y, 5.981595318381334e-05, Pos_Z, -5.1997953330257764e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997863308248355, -0.02067105937808915, BFz, 0.0, 0.02067105937808914, 0.9997863308248354
Time, 0.01, Pos_X, -8.779319426e-06, Pos_Y, 9.443435292614198e-05, Pos_Z, -7.899882384217626e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9996673374090866, -0.025791752895601074, BFz, 0.0, 0.025791752895601063, 0.9996673374090864
Time, 0.012, Pos_X, -1.0132148046e-05, Pos_Y, 0.00013741387707994542, Pos_Z, -0.00011032608162550442, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9995234531913693, -0.030868536091002288, BFz, 0.0, 0.03086853609100228, 0.9995234531913688
Time, 0.014, Pos_X, -1.0509914066e-05, Pos_Y, 0.00018900275099098862, Pos_Z, -0.00014524206856198396, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999355898043094, -0.03588577777451042, BFz, 0.0, 0.03588577777451041, 0.9993558980430938
Time, 0.016, Pos_X, -9.636818926e-06, Pos_Y, 0.0002494435477702053, Pos_Z, -0.00018295639706576193, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9991662370511937, -0.04082683843941652, BFz, 0.0, 0.04082683843941652, 0.9991662370511935
Time, 0.018, Pos_X, -7.282999926000001e-06, Pos_Y, 0.0003189699247966247, Pos_Z, -0.000222628982605443, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9989563686060684, -0.04567464965796224, BFz, 0.0, 0.04567464965796223, 0.998956368606068
Time, 0.02, Pos_X, -3.265239305999997e-06, Pos_Y, 0.0003978029992752645, Pos_Z, -0.0002633716448392867, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9987285059035681, -0.05041201737311945, BFz, 0.0, 0.05041201737311944, 0.9987285059035677
Time, 0.022, Pos_X, 2.5542600339999982e-06, Pos_Y, 0.0004861477516940006, Pos_Z, -0.0003042491969294355, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9984851715724903, -0.05502146989908122, BFz, 0.0, 0.05502146989908122, 0.9984851715724901
Time, 0.024, Pos_X, 1.0270263894000005e-05, Pos_Y, 0.0005841892512155263, Pos_Z, -0.0003442810344234267, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9982292156806806, -0.059484728809452575, BFz, 0.0, 0.059484728809452575, 0.9982292156806803
Time, 0.026, Pos_X, 1.9937904673999998e-05, Pos_Y, 0.0006920890298673502, Pos_Z, -0.00038244415351095114, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9979638485371756, -0.06378210574189562, BFz, 0.0, 0.06378210574189562, 0.9979638485371752
