Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, 1.46802092e-06, Pos_Y, 1.4932175922458223e-07, Pos_Z, -1.5813679348064922e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999995234298932, 0.0009762888849099378, BFz, 0.0, -0.0009762888849099378, 0.9999995234298932
Time, 0.004, Pos_X, 5.77549686e-06, Pos_Y, 6.160908819543153e-07, Pos_Z, -6.271652547894661e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999981305915394, 0.0019336011551023128, BFz, 0.0, -0.001933601155102313, 0.9999981305915393
Time, 0.006, Pos_X, 1.2721701500000001e-05, Pos_Y, 1.4392153016927265e-06, Pos_Z, -1.3961479991976034e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999958677217441, 0.0028748112001535176, BFz, 0.0, -0.0028748112001535176, 0.999995867721744
Time, 0.008, Pos_X, 2.2090839940000002e-05, Pos_Y, 2.6601679002705038e-06, Pos_Z, -2.4538507071732006e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999927662490601, 0.003803610068517493, BFz, 0.0, -0.003803610068517493, 0.9999927662490599
Time, 0.01, Pos_X, 3.3651458380000007e-05, Pos_Y, 4.323279854531671e-06, Pos_Z, -3.788850524376937e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999888395481461, 0.004724487184117621, BFz, 0.0, -0.00472448718411762, 0.9999888395481459
Time, 0.012, Pos_X, 4.715576514000001e-05, Pos_Y, 6.476408092083933e-06, Pos_Z, -5.389642708210592e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999840806985434, 0.005642548138001073, BFz, 0.0, -0.005642548138001073, 0.9999840806985432
Time, 0.014, Pos_X, 6.233921742000001e-05, Pos_Y, 9.171374362156467e-06, Pos_Z, -7.244784389056231e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999784617708892, 0.00656323047947345, BFz, 0.0, -0.00656323047947345, 0.9999784617708889
Time, 0.016, Pos_X, 7.892036350000002e-05, Pos_Y, 1.246429052103345e-05, Pos_Z, -9.3430689787463e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999719361959322, 0.007491783536564846, BFz, 0.0, -0.007491783536564845, 0.9999719361959318
Time, 0.018, Pos_X, 9.660092474e-05, Pos_Y, 1.6416066885841192e-05, Pos_Z, -0.00011673722916920873, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999964442838115, 0.008432855949103696, BFz, 0.0, -0.008432855949103694, 0.9999644428381147
Time, 0.02, Pos_X, 0.00011506611378000003, Pos_Y, 2.1093018158453266e-05, Pos_Z, -0.0001422661733663216, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999559123673907, 0.009390065042320477, BFz, 0.0, -0.009390065042320475, 0.9999559123673903
Time, 0.022, Pos_X, 0.00013398535810000002, Pos_Y, 2.656716894779139e-05, Pos_Z, -0.0001699250278002365, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999462762363193, 0.010365550690545663, BFz, 0.0, -0.010365550690545662, 0.9999462762363189
Time, 0.024, Pos_X, 0.00015301288216400003, Pos_Y, 3.291648512737089e-05, Pos_Z, -0.00019963243835745007, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999354772947825, 0.011359632355624243, BFz, 0.0, -0.011359632355624242, 0.9999354772947824
Time, 0.026, Pos_X, 0.00017178847571200001, Pos_Y, 4.022517453247169e-05, Pos_Z, -0.00023132047261711762, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999234798535557, 0.012370708854190681, BFz, 0.0, -0.01237070885419068, 0.9999234798535556
Time, 0.028, Pos_X, 0.00018993899478000003, Pos_Y, 4.858346552750438e-05, Pos_Z, -0.00026493708197214297, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999102883779198, 0.01339459577532113, BFz, 0.0, -0.01339459577532113, 0.9999102883779198
Time, 0.03, Pos_X, 0.00020708003070800003, Pos_Y, 5.808715783156621e-05, Pos_Z, -0.00030044848372446416, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998959366914739, 0.014426218765817768, BFz, 0.0, -0.014426218765817768, 0.9998959366914739
Time, 0.032, Pos_X, 0.00022281776475600005, Pos_Y, 6.883715203788893e-05, Pos_Z, -0.0003378416171913455, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998805070166558, 0.015458709134810325, BFz, 0.0, -0.015458709134810327, 0.9998805070166559
Time, 0.034, Pos_X, 0.00023675147720400008, Pos_Y, 8.093874914939237e-05, Pos_Z, -0.00037712629256695925, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998641339505538, 0.016483738632610538, BFz, 0.0, -0.016483738632610538, 0.999864133950554
Time, 0.036, Pos_X, 0.00024847591153200006, Pos_Y, 9.450072459345695e-05, Pos_Z, -0.0004183371965478235, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998470044773742, 0.01749193064304698, BFz, 0.0, -0.01749193064304698, 0.9998470044773743
