Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, 1.0829744e-06, Pos_Y, -1.1217371121034488e-07, Pos_Z, -8.998531321815173e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999999973736688, -7.2475253936552e-05, BFz, 0.0, 7.2475253936552e-05, 0.9999999973736688
Time, 0.004, Pos_X, 4.3163518999999995e-06, Pos_Y, -4.3057046761384644e-07, Pos_Z, -3.5790801225127424e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999999870862476, -0.00016070938130821296, BFz, 0.0, 0.000160709381308213, 0.9999999870862476
Time, 0.006, Pos_X, 9.66772536e-06, Pos_Y, -9.172522783768669e-07, Pos_Z, -7.996827967946755e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999999646504167, -0.00026589314686692933, BFz, 0.0, 0.0002658931468669294, 0.9999999646504167
Time, 0.008, Pos_X, 1.710258214e-05, Pos_Y, -1.5309216746106363e-06, Pos_Z, -1.4111992076240127e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999999242675531, -0.0003891849021753581, BFz, 0.0, 0.0003891849021753582, 0.9999999242675532
Time, 0.01, Pos_X, 2.6584929780000003e-05, Pos_Y, -2.227059777893896e-06, Pos_Z, -2.1883682673348787e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999998586651124, -0.000531666958952302, BFz, 0.0, 0.0005316669589523021, 0.9999998586651125
Time, 0.012, Pos_X, 3.8077123060000004e-05, Pos_Y, -2.957655751031594e-06, Pos_Z, -3.127174756945112e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999997589993075, -0.000694263154227361, BFz, 0.0, 0.0006942631542273613, 0.9999997589993076
Time, 0.014, Pos_X, 5.153982838000001e-05, Pos_Y, -3.6709418743126106e-06, Pos_Z, -4.22369954154777e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999996148234778, -0.0008776974973104928, BFz, 0.0, 0.0008776974973104932, 0.9999996148234778
Time, 0.016, Pos_X, 6.693261198e-05, Pos_Y, -4.311625892361129e-06, Pos_Z, -5.474141793720351e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999994142261217, -0.0010823804386565546, BFz, 0.0, 0.0010823804386565553, 0.9999994142261217
Time, 0.018, Pos_X, 8.421488465999999e-05, Pos_Y, -4.820849181893545e-06, Pos_Z, -6.874844662565366e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999991441035753, -0.0013083547367278249, BFz, 0.0, 0.0013083547367278255, 0.9999991441035755
Time, 0.02, Pos_X, 0.00010334694484, Pos_Y, -5.136046978002102e-06, Pos_Z, -8.422398476558716e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999987905961288, -0.0015552511950240914, BFz, 0.0, 0.001555251195024092, 0.9999987905961291
Time, 0.022, Pos_X, 0.0001242909988, Pos_Y, -5.191222076108033e-06, Pos_Z, -0.00010113755017301522, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999998339599565, -0.0018223057134135968, BFz, 0.0, 0.0018223057134135977, 0.9999983395995652
Time, 0.024, Pos_X, 0.00014701194454, Pos_Y, -4.9173456744599175e-06, Pos_Z, -0.00011946289346994701, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999977772622276, -0.0021084284678374128, BFz, 0.0, 0.0021084284678374136, 0.9999977772622278
Time, 0.026, Pos_X, 0.00017147820718, Pos_Y, -4.2428100597680535e-06, Pos_Z, -0.00013917848379154085, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999970906442165, -0.002412198810682424, BFz, 0.0, 0.002412198810682425, 0.9999970906442166
Time, 0.028, Pos_X, 0.00019766277102000002, Pos_Y, -3.093807346569934e-06, Pos_Z, -0.00016026753080066014, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999996266711978, -0.002732501071590416, BFz, 0.0, 0.002732501071590417, 0.9999962667119783
Time, 0.03, Pos_X, 0.00022554456632, Pos_Y, -1.3948590435103602e-06, Pos_Z, -0.0001827182852054104, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999952967549849, -0.0030669965617121913, BFz, 0.0, 0.0030669965617121917, 0.9999952967549851
Time, 0.032, Pos_X, 0.00025511021756000003, Pos_Y, 9.304470907930801e-07, Pos_Z, -0.00020652453217426947, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999941749412312, -0.0034132218805785434, BFz, 0.0, 0.0034132218805785442, 0.9999941749412314
Time, 0.034, Pos_X, 0.00028635553042000004, Pos_Y, 3.958872459761183e-06, Pos_Z, -0.00023168577645065367, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999928986909811, -0.0037686294072406617, BFz, 0.0, 0.0037686294072406625, 0.9999928986909813
Time, 0.036, Pos_X, 0.00031928716021999994, Pos_Y, 7.766646870623435e-06, Pos_Z, -0.00025820703098222155, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999914688259094, -0.004130650723526439, BFz, 0.0, 0.00413065072352644, 0.9999914688259097
Time, 0.038, Pos_X, 0.00035392415469999997, Pos_Y, 1.2428488423592088e-05, Pos_Z, -0.00028609828932261316, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999898897170574, -0.0044967169875783615, BFz, 0.0, 0.0044967169875783615, 0.9999898897170578
Time, 0.04, Pos_X, 0.00039029878932, Pos_Y, 1.8016698735564713e-05, Pos_Z, -0.00031537360890771204, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999881686268133, -0.004864422513643178, BFz, 0.0, 0.004864422513643178, 0.9999881686268137
Time, 0.042, Pos_X, 0.00042845755560000007, Pos_Y, 2.459973986990566e-05, Pos_Z, -0.00034604984624276756, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999863152014585, -0.005231578137505081, BFz, 0.0, 0.005231578137505081, 0.9999863152014589
Time, 0.044, Pos_X, 0.00046846211956, Pos_Y, 3.224106661588141e-05, Pos_Z, -0.00037814518508342453, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999843393055075, -0.005596529614636817, BFz, 0.0, 0.005596529614636817, 0.9999843393055078
Time, 0.046, Pos_X, 0.0005103897724000001, Pos_Y, 4.099840236944975e-05, Pos_Z, -0.0004116776070134196, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999822497922207, -0.005958196076676917, BFz, 0.0, 0.005958196076676917, 0.9999822497922212
Time, 0.048, Pos_X, 0.0005543336429200001, Pos_Y, 5.0922994746942964e-05, Pos_Z, -0.0004466632810889136, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999800521378027, -0.006316274730938907, BFz, 0.0, 0.0063162747309389086, 0.9999800521378032
Time, 0.05, Pos_X, 0.0006004023400000001, Pos_Y, 6.20591065042183e-05, Pos_Z, -0.00048311490180615914, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999977747284643, -0.006671201955440134, BFz, 0.0, 0.006671201955440137, 0.9999777472846434
Time, 0.052, Pos_X, 0.0006487191437600001, Pos_Y, 7.444371275589778e-05, Pos_Z, -0.0005210398873876771, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999753290043252, -0.007024342153591642, BFz, 0.0, 0.007024342153591644, 0.9999753290043258
Time, 0.054, Pos_X, 0.0006994208907200001, Pos_Y, 8.810634757325218e-05, Pos_Z, -0.0005604385724958733, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999727821270835, -0.007378008201374697, BFz, 0.0, 0.0073780082013746974, 0.9999727821270841
Time, 0.056, Pos_X, 0.0007526567668800001, Pos_Y, 0.00010306985033370506, Pos_Z, -0.0006013027240158415, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999700804923667, -0.0077355103315232335, BFz, 0.0, 0.007735510331523234, 0.9999700804923672
Time, 0.058, Pos_X, 0.0008085864710400002, Pos_Y, 0.00011935014328482132, Pos_Z, -0.0006436141793728911, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999671854670098, -0.008101110367452419, BFz, 0.0, 0.00810111036745242, 0.9999671854670105
Time, 0.06, Pos_X, 0.0008673778024800001, Pos_Y, 0.00013695551104189922, Pos_Z, -0.0006873437338710304, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999640450873709, -0.008479889887304986, BFz, 0.0, 0.008479889887304987, 0.9999640450873718
Time, 0.062, Pos_X, 0.0009292042620000001, Pos_Y, 0.00015588755445142174, Pos_Z, -0.0007324506111705811, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999605927843412, -0.008877661763517898, BFz, 0.0, 0.0088776617635179, 0.999960592784342
Time, 0.064, Pos_X, 0.0009942421127200002, Pos_Y, 0.0001761421035067175, Pos_Z, -0.0007788822497534229, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999567462834638, -0.009300836639096007, BFz, 0.0, 0.009300836639096005, 0.9999567462834645
Time, 0.066, Pos_X, 0.0010626675956400002, Pos_Y, 0.00019771044805238082, Pos_Z, -0.0008265744617363943, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999524077991522, -0.009756133285101963, BFz, 0.0, 0.009756133285101963, 0.9999524077991528
Time, 0.068, Pos_X, 0.0011346540812200003, Pos_Y, 0.00022058095636172718, Pos_Z, -0.0008754520415378257, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999474637485096, -0.010250353307181301, BFz, 0.0, 0.010250353307181301, 0.9999474637485101
Time, 0.07, Pos_X, 0.0012103687871400004, Pos_Y, 0.00024474040821296556, Pos_Z, -0.0009254295149028118, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999417857638166, -0.010790045573037223, BFz, 0.0, 0.010790045573037225, 0.9999417857638171
Time, 0.072, Pos_X, 0.00128997010154, Pos_Y, 0.0002701752048681249, Pos_Z, -0.0009764122283793323, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999352327077954, -0.01138114184105452, BFz, 0.0, 0.011381141841054522, 0.9999352327077958
Time, 0.074, Pos_X, 0.00137360485454, Pos_Y, 0.00029687254774485056, Pos_Z, -0.0010282979454754719, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999276529063699, -0.012028672127782272, BFz, 0.0, 0.012028672127782273, 0.9999276529063702
Time, 0.076, Pos_X, 0.00146140582914, Pos_Y, 0.0003248214210792127, Pos_Z, -0.0010809787515843855, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999188885870219, -0.012736414208642875, BFz, 0.0, 0.012736414208642879, 0.9999188885870224
Time, 0.078, Pos_X, 0.00155348999854, Pos_Y, 0.0003540136470053297, Pos_Z, -0.0011343430822862673, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999087796507963, -0.013506753024104687, BFz, 0.0, 0.01350675302410469, 0.9999087796507969
Time, 0.08, Pos_X, 0.00164995677974, Pos_Y, 0.0003844450075384657, Pos_Z, -0.001188278023552781, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998971682616079, -0.014340603279391793, BFz, 0.0, 0.014340603279391798, 0.9998971682616083
Time, 0.082, Pos_X, 0.00175088630194, Pos_Y, 0.00041611594784546335, Pos_Z, -0.0012426717696831706, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998839032616847, -0.015237453795719688, BFz, 0.0, 0.015237453795719693, 0.9998839032616853
Time, 0.084, Pos_X, 0.0018563383669400002, Pos_Y, 0.0004490319932834964, Pos_Z, -0.0012974158391737191, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998688450272389, -0.01619545442072502, BFz, 0.0, 0.01619545442072503, 0.9998688450272396
Time, 0.086, Pos_X, 0.0019663517629399997, Pos_Y, 0.000483204084287985, Pos_Z, -0.001352406892643429, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998518698787173, -0.01721157459476399, BFz, 0.0, 0.017211574594764002, 0.9998518698787179
Time, 0.088, Pos_X, 0.00208094381834, Pos_Y, 0.0005186488568699988, Pos_Z, -0.0014075487016265889, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998328712100694, -0.018281948687920917, BFz, 0.0, 0.018281948687920928, 0.9998328712100698
Time, 0.09, Pos_X, 0.00220011033194, Pos_Y, 0.0005553886729873264, Pos_Z, -0.0014627540105700025, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998117611944685, -0.0194021178538305, BFz, 0.0, 0.019402117853830513, 0.9998117611944689
Time, 0.092, Pos_X, 0.0023238260539400002, Pos_Y, 0.000593451379604166, Pos_Z, -0.0015179459872324379, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997884692996919, -0.02056736870331485, BFz, 0.0, 0.020567368703314867, 0.9997884692996923
Time, 0.094, Pos_X, 0.0024520459867400004, Pos_Y, 0.0006328700711556174, Pos_Z, -0.0015730596304456969, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997629413197059, -0.021772945684250696, BFz, 0.0, 0.021772945684250714, 0.9997629413197063
Time, 0.096, Pos_X, 0.0025847065023400003, Pos_Y, 0.0006736826451683908, Pos_Z, -0.0016280427637377325, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997351356484625, -0.023014311850443978, BFz, 0.0, 0.023014311850444, 0.9997351356484631
Time, 0.098, Pos_X, 0.0027217266571400002, Pos_Y, 0.0007159309306564936, Pos_Z, -0.0016828565934657327, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997050198229953, -0.024287308222695668, BFz, 0.0, 0.024287308222695692, 0.9997050198229958
Time, 0.1, Pos_X, 0.0028630100483400004, Pos_Y, 0.0007596597110957592, Pos_Z, -0.0017374758168602247, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9996725638848646, -0.025588376577283262, BFz, 0.0, 0.025588376577283287, 0.999672563884865
Time, 0.102, Pos_X, 0.0030084462997399994, Pos_Y, 0.0008049161842575277, Pos_Z, -0.0017918881566604615, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9996377367839958, -0.02691459078957102, BFz, 0.0, 0.026914590789571043, 0.9996377367839961
