Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, -5.051792e-07, Pos_Y, 1.2425384130794371e-08, Pos_Z, -8.882096817462997e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999989241735315, 0.0014668509739740726, BFz, 0.0, -0.0014668509739740724, 0.9999989241735315
Time, 0.004, Pos_X, -2.0839298800000005e-06, Pos_Y, 1.0606334075591171e-07, Pos_Z, -3.584602579487065e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999956706221877, 0.002942573173488977, BFz, 0.0, -0.002942573173488977, 0.9999956706221877
Time, 0.006, Pos_X, -4.866857040000001e-06, Pos_Y, 3.966830372911817e-07, Pos_Z, -8.153424637474097e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999901909085412, 0.0044292309376993905, BFz, 0.0, -0.00442923093769939, 0.9999901909085411
Time, 0.008, Pos_X, -8.992876100000001e-06, Pos_Y, 1.0060819925207447e-06, Pos_Z, -1.4660154952349027e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999824229271781, 0.00592906710120769, BFz, 0.0, -0.0059290671012076895, 0.9999824229271781
Time, 0.01, Pos_X, -1.4609317540000001e-05, Pos_Y, 2.0621061012227385e-06, Pos_Z, -2.317127741466334e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999722896663316, 0.007444454276467156, BFz, 0.0, -0.007444454276467155, 0.9999722896663316
Time, 0.012, Pos_X, -2.187226118e-05, Pos_Y, 3.6991389923349696e-06, Pos_Z, -3.375395526968498e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999596978371228, 0.008977900728449818, BFz, 0.0, -0.008977900728449818, 0.9999596978371228
Time, 0.014, Pos_X, -3.094589284e-05, Pos_Y, 6.0580591010060565e-06, Pos_Z, -4.64753681992283e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999445382596408, 0.010531875650296146, BFz, 0.0, -0.010531875650296146, 0.9999445382596409
Time, 0.016, Pos_X, -4.2001337e-05, Pos_Y, 9.285185766232588e-06, Pos_Z, -6.140210117705013e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999926689080864, 0.012108528555536839, BFz, 0.0, -0.01210852855553684, 0.9999266890808642
Time, 0.018, Pos_X, -5.521624675999999e-05, Pos_Y, 1.353114485914353e-05, Pos_Z, -7.859929077618088e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999060200957817, 0.013709521370686177, BFz, 0.0, -0.013709521370686177, 0.9999060200957819
Time, 0.02, Pos_X, -7.077609202e-05, Pos_Y, 1.8950734276932395e-05, Pos_Z, -9.81289061554568e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998823982831403, 0.015335892655950216, BFz, 0.0, -0.015335892655950216, 0.9998823982831405
Time, 0.022, Pos_X, -8.887717057999999e-05, Pos_Y, 2.5704618398258832e-05, Pos_Z, -0.00012004464371284531, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998556909456368, 0.01698815127147796, BFz, 0.0, -0.01698815127147796, 0.999855690945637
Time, 0.024, Pos_X, -0.00010972233014, Pos_Y, 3.395825307349428e-05, Pos_Z, -0.00014439212212312912, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998257650931591, 0.018666533043889055, BFz, 0.0, -0.01866653304388905, 0.9998257650931593
Time, 0.026, Pos_X, -0.00013351477809999998, Pos_Y, 4.38800922863814e-05, Pos_Z, -0.00017121456534819493, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997924829304381, 0.02037132975013767, BFz, 0.0, -0.020371329750137668, 0.9997924829304384
Time, 0.028, Pos_X, -0.00016045787286000002, Pos_Y, 5.5641357870081853e-05, Pos_Z, -0.0002005493252492124, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997556837354062, 0.0221036838275756, BFz, 0.0, -0.0221036838275756, 0.9997556837354066
Time, 0.03, Pos_X, -0.00019075400402, Pos_Y, 6.941419560881824e-05, Pos_Z, -0.0002324228621856048, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997151939237382, 0.023864849423822117, BFz, 0.0, -0.023864849423822117, 0.9997151939237385
Time, 0.032, Pos_X, -0.00022460315838000004, Pos_Y, 8.537090344799676e-05, Pos_Z, -0.00026685146868704336, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999670802860165, 0.025657083016435513, BFz, 0.0, -0.025657083016435517, 0.9996708028601654
Time, 0.034, Pos_X, -0.00026220280120000007, Pos_Y, 0.00010368343137285882, Pos_Z, -0.00030384174456049714, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9996222486630517, 0.027483813014634137, BFz, 0.0, -0.027483813014634137, 0.9996222486630522
Time, 0.036, Pos_X, -0.00030374695288, Pos_Y, 0.00012452105560202415, Pos_Z, -0.0003433900348760643, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9995692117090487, 0.029349463425252003, BFz, 0.0, -0.029349463425252003, 0.9995692117090491
Time, 0.038, Pos_X, -0.00034942464076, Pos_Y, 0.00014804822436161475, Pos_Z, -0.00038548220483870864, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9995113157737718, 0.03125907292582967, BFz, 0.0, -0.03125907292582967, 0.9995113157737723
Time, 0.04, Pos_X, -0.00039941909424000006, Pos_Y, 0.00017442430336206782, Pos_Z, -0.00043009360869611537, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9994481324478213, 0.03321792507910986, BFz, 0.0, -0.03321792507910986, 0.9994481324478217
Time, 0.042, Pos_X, -0.0004539077533200001, Pos_Y, 0.00020380489994483, Pos_Z, -0.00047718899127970743, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9993791981912843, 0.03523092707472541, BFz, 0.0, -0.03523092707472541, 0.9993791981912847
Time, 0.044, Pos_X, -0.0005130627191999999, Pos_Y, 0.0002363438425384119, Pos_Z, -0.0005267225926586498, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9993040357471492, 0.037302066155365805, BFz, 0.0, -0.037302066155365805, 0.9993040357471495
Time, 0.046, Pos_X, -0.00057705087488, Pos_Y, 0.00027219534564701197, Pos_Z, -0.0005786382771266793, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9992221736577475, 0.03943409274580955, BFz, 0.0, -0.03943409274580955, 0.999222173657748
Time, 0.048, Pos_X, -0.00064603395396, Pos_Y, 0.00031151617832420405, Pos_Z, -0.0006328701677637804, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9991331697407376, 0.04162822508617166, BFz, 0.0, -0.04162822508617166, 0.9991331697407382
