Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, -8.394965e-07, Pos_Y, 5.204892933038779e-07, Pos_Z, -1.3001897258989592e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999978305708653, -0.002082991493697882, BFz, 0.0, 0.002082991493697882, 0.9999978305708654
Time, 0.004, Pos_X, -3.3289575000000002e-06, Pos_Y, 2.074247604253438e-06, Pos_Z, -5.215234761399914e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999913567685759, -0.004157690241332271, BFz, 0.0, 0.004157690241332272, 0.9999913567685759
Time, 0.006, Pos_X, -7.4114529e-06, Pos_Y, 4.6479700699307824e-06, Pos_Z, -1.1776234871133968e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999806384624714, -0.006222756638976902, BFz, 0.0, 0.006222756638976903, 0.9999806384624714
Time, 0.008, Pos_X, -1.303407162e-05, Pos_Y, 8.233918132141089e-06, Pos_Z, -2.101752204915038e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999657459477642, -0.008276891393015058, BFz, 0.0, 0.008276891393015058, 0.9999657459477641
Time, 0.01, Pos_X, -2.015032374e-05, Pos_Y, 1.2832645410297043e-05, Pos_Z, -3.297564206730757e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999467594714063, -0.010318828549471195, BFz, 0.0, 0.010318828549471191, 0.9999467594714063
Time, 0.012, Pos_X, -2.872169024e-05, Pos_Y, 1.8455065466164084e-05, Pos_Z, -4.768951863955429e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999237676297448, -0.01234742601258179, BFz, 0.0, 0.012347426012581786, 0.9999237676297448
Time, 0.014, Pos_X, -3.8718922040000006e-05, Pos_Y, 2.512341279522219e-05, Pos_Z, -6.520131196026697e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998968638971486, -0.014361809379280359, BFz, 0.0, 0.014361809379280355, 0.9998968638971486
Time, 0.016, Pos_X, -5.012319264000001e-05, Pos_Y, 3.2871663641410906e-05, Pos_Z, -8.555779613866936e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998661395437245, -0.01636163176240966, BFz, 0.0, 0.016361631762409658, 0.9998661395437246
Time, 0.018, Pos_X, -6.292748964e-05, Pos_Y, 4.174589858670847e-05, Pos_Z, -0.00010881188230677206, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9998316769072981, -0.018347148354434094, BFz, 0.0, 0.01834714835443409, 0.9998316769072982
Time, 0.02, Pos_X, -7.713802152000002e-05, Pos_Y, 5.180514485406799e-05, Pos_Z, -0.0001350238081171729, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997935422890848, -0.020319271567744053, BFz, 0.0, 0.02031927156774405, 0.9997935422890849
Time, 0.022, Pos_X, -9.277566716000001e-05, Pos_Y, 6.312245154722594e-05, Pos_Z, -0.0001642613683733614, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9997517781062344, -0.022279635845814518, BFz, 0.0, 0.02227963584581451, 0.9997517781062345
Time, 0.024, Pos_X, -0.00010987724304000002, Pos_Y, 7.578588481984055e-05, Pos_Z, -0.00019659989106658257, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.999706400613755, -0.024230405937370993, BFz, 0.0, 0.024230405937370986, 0.9997064006137553
Time, 0.026, Pos_X, -0.00012849705668, Pos_Y, 8.989945819752647e-05, Pos_Z, -0.00023212220078160805, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9996574035882754, -0.026173946036996028, BFz, 0.0, 0.02617394603699602, 0.9996574035882756
Time, 0.028, Pos_X, -0.00014870845560000003, Pos_Y, 0.00010558360520511647, Pos_Z, -0.0002709182402108116, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9996047711099955, -0.028112302896303502, BFz, 0.0, 0.028112302896303492, 0.9996047711099957
Time, 0.03, Pos_X, -0.00017060468334000002, Pos_Y, 0.00012297536432565091, Pos_Z, -0.00031308482207380344, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9995484676406864, -0.030047642788674157, BFz, 0.0, 0.03004764278867415, 0.9995484676406864
Time, 0.032, Pos_X, -0.00019429899586000004, Pos_Y, 0.000142227919294331, Pos_Z, -0.0003587259400659258, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9994884704879852, -0.03198120325421994, BFz, 0.0, 0.03198120325421995, 0.9994884704879852
Time, 0.034, Pos_X, -0.00021992424876000007, Pos_Y, 0.0001635096281124609, Pos_Z, -0.000407953333703624, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9994247567406147, -0.033913944240718176, BFz, 0.0, 0.033913944240718176, 0.9994247567406147
Time, 0.036, Pos_X, -0.0002476322484, Pos_Y, 0.00018700278837026674, Pos_Z, -0.0004608870484511569, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9993573058187629, -0.0358465522283943, BFz, 0.0, 0.03584655222839431, 0.9993573058187629
