Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                         BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 1.0, 0.0, BFz, 0.0, 0.0, 1.0
Time, 0.002, Pos_X, 1.209413e-06, Pos_Y, -3.4029845071836016e-07, Pos_Z, 1.2036418082175156e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999997971268646, 0.0006369821269244762, BFz, 0.0, -0.000636982126924476, 0.9999997971268645
Time, 0.004, Pos_X, 4.84114846e-06, Pos_Y, -1.358855988091346e-06, Pos_Z, 4.816690315477949e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999991908973577, 0.0012720867229169797, BFz, 0.0, -0.0012720867229169793, 0.9999991908973576
Time, 0.006, Pos_X, 1.090344546e-05, Pos_Y, -3.051284534152125e-06, Pos_Z, 1.0845338562530477e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999981857987599, 0.0019048357380807117, BFz, 0.0, -0.0019048357380807113, 0.9999981857987598
Time, 0.008, Pos_X, 1.9406912540000002e-05, Pos_Y, -5.413844430686925e-06, Pos_Z, 1.9299310273313497e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999967879413612, 0.0025345822062542893, BFz, 0.0, -0.002534582206254289, 0.999996787941361
Time, 0.01, Pos_X, 3.0364981620000002e-05, Pos_Y, -8.443442891359245e-06, Pos_Z, 3.019101517646996e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999950055768146, 0.0031605096783485502, BFz, 0.0, -0.0031605096783485494, 0.9999950055768144
Time, 0.012, Pos_X, 4.3794214100000005e-05, Pos_Y, -1.213747274915974e-05, Pos_Z, 4.353397988579642e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999928496129533, 0.0037816296706022832, BFz, 0.0, -0.0037816296706022824, 0.9999928496129532
Time, 0.014, Pos_X, 5.971437358000001e-05, Pos_Y, -1.6493943310962748e-05, Pos_Z, 5.9341168531638555e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999903341748965, 0.004396766627819481, BFz, 0.0, -0.00439676662781948, 0.9999903341748962
Time, 0.016, Pos_X, 7.814862846000001e-05, Pos_Y, -2.1511687573291317e-05, Pos_Z, 7.762368216554832e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999874769714475, 0.005004587923029536, BFz, 0.0, -0.005004587923029535, 0.9999874769714472
Time, 0.018, Pos_X, 9.912380313999999e-05, Pos_Y, -2.719003489894909e-05, Pos_Z, 9.838978868835575e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, 0.9999842993404994, 0.005603665986731947, BFz, 0.0, -0.005603665986731946, 0.999984299340499
