Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1, 0, 0,                         BFy, 0, -1, 0, BFz, 0, 0, -1
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -1.0, 0.0, BFz, 0.0, 0.0, -1.0
Time, 0.002, Pos_X, -1.7819332e-06, Pos_Y, -1.6109965354233095e-06, Pos_Z, -1.8454574188209114e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999999828136666, -0.000586282046413202, BFz, 0.0, 0.000586282046413202, -0.9999998281366661
Time, 0.004, Pos_X, -7.105628600000001e-06, Pos_Y, -6.4646532980394056e-06, Pos_Z, -7.351756182264869e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999993240884519, -0.0011626790780438572, BFz, 0.0, 0.0011626790780438572, -0.9999993240884522
Time, 0.006, Pos_X, -1.59278886e-05, Pos_Y, -1.4604210899776537e-05, Pos_Z, -1.6454852243567637e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999985066240462, -0.0017282215357046578, BFz, 0.0, 0.0017282215357046578, -0.9999985066240464
Time, 0.008, Pos_X, -2.82082918e-05, Pos_Y, -2.6076771229400495e-05, Pos_Z, -2.908318263978711e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999973970049663, -0.0022816623962793096, BFz, 0.0, 0.0022816623962793096, -0.9999973970049665
Time, 0.01, Pos_X, -4.39097742e-05, Pos_Y, -4.093275184731552e-05, Pos_Z, -4.51583093742175e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999960204572573, -0.0028211823136555085, BFz, 0.0, 0.002821182313655508, -0.9999960204572576
Time, 0.012, Pos_X, -6.29987776e-05, Pos_Y, -5.92250269149758e-05, Pos_Z, -6.459557970441159e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999944060010563, -0.0033448417889722325, BFz, 0.0, 0.0033448417889722316, -0.9999944060010565
Time, 0.014, Pos_X, -8.54467762e-05, Pos_Y, -8.100821764735186e-05, Pos_Z, -8.730547144825372e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999925863236575, -0.00385062303021416, BFz, 0.0, 0.003850623030214159, -0.9999925863236576
Time, 0.016, Pos_X, -0.00011123142592, Pos_Y, -0.00010633916203811018, Pos_Z, -0.00011319484906842619, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999905983909182, -0.004336257576682689, BFz, 0.0, 0.004336257576682689, -0.9999905983909183
Time, 0.018, Pos_X, -0.00014033763075999998, Pos_Y, -0.00013527792472337686, Pos_Z, -0.00014216694882487711, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999884840537204, -0.004799141583696249, BFz, 0.0, 0.00479914158369625, -0.9999884840537205
Time, 0.02, Pos_X, -0.00017275916454, Pos_Y, -0.00016788722315349983, Pos_Z, -0.00017412215254927185, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999862899880667, -0.005236395315521342, BFz, 0.0, 0.005236395315521341, -0.9999862899880666
Time, 0.022, Pos_X, -0.0002084995858, Pos_Y, -0.0002042309334820262, Pos_Z, -0.00020895925882514886, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999840673479241, -0.00564491366632712, BFz, 0.0, 0.00564491366632712, -0.999984067347924
Time, 0.024, Pos_X, -0.0002475732234, Pos_Y, -0.0002443729212853534, Pos_Z, -0.00024657645866286136, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999818694172157, -0.006021697173443035, BFz, 0.0, 0.006021697173443034, -0.9999818694172156
Time, 0.026, Pos_X, -0.00029000603179999996, Pos_Y, -0.0002883761069226659, Pos_Z, -0.000286872365470156, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999797483962822, -0.006364180804029433, BFz, 0.0, 0.006364180804029432, -0.9999797483962822
Time, 0.028, Pos_X, -0.0003358364514, Pos_Y, -0.00033630158401829743, Pos_Z, -0.0003297470692892515, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.99997775619857, -0.006669865671170786, BFz, 0.0, 0.006669865671170784, -0.99997775619857
Time, 0.03, Pos_X, -0.00038511649811999996, Pos_Y, -0.00038820779837819695, Pos_Z, -0.00037510363459582034, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999759304714971, -0.006938189797145018, BFz, 0.0, 0.006938189797145017, -0.9999759304714972
Time, 0.032, Pos_X, -0.00043791255822, Pos_Y, -0.00044414938697564415, Pos_Z, -0.00042284969645017085, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999742943233088, -0.007170125005729859, BFz, 0.0, 0.007170125005729857, -0.999974294323309
Time, 0.034, Pos_X, -0.00049430545418, Pos_Y, -0.0005041758569751347, Pos_Z, -0.0004728994251919118, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999728533482715, -0.0073683489679415674, BFz, 0.0, 0.007368348967941566, -0.9999728533482718
Time, 0.036, Pos_X, -0.0005543902947399999, Pos_Y, -0.0005683304587086876, Pos_Z, -0.0005251747932421081, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999715935617934, -0.007537378157166751, BFz, 0.0, 0.00753737815716675, -0.9999715935617938
Time, 0.038, Pos_X, -0.0006182774405, Pos_Y, -0.0006366500403389257, Pos_Z, -0.0005796059643247859, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999970482561187, -0.007683359053413824, BFz, 0.0, 0.0076833590534138236, -0.9999704825611873
Time, 0.04, Pos_X, -0.00068609245938, Pos_Y, -0.0007091649467434448, Pos_Z, -0.0006361324500842941, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999694739917648, -0.007813519349843853, BFz, 0.0, 0.007813519349843853, -0.999969473991765
Time, 0.042, Pos_X, -0.00075797450058, Pos_Y, -0.0007858986984177654, Pos_Z, -0.0006947034475931517, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999685123689973, -0.007935632963523412, BFz, 0.0, 0.007935632963523412, -0.9999685123689974
Time, 0.044, Pos_X, -0.0008340746825799998, Pos_Y, -0.0008668682520730187, Pos_Z, -0.0007552767447047415, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999675411764446, -0.008057083438384913, BFz, 0.0, 0.008057083438384913, -0.9999675411764447
Time, 0.046, Pos_X, -0.0009145547709799998, Pos_Y, -0.000952084167873882, Pos_Z, -0.0008178175838985158, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999966507133952, -0.008184412643630385, BFz, 0.0, 0.008184412643630384, -0.9999665071339522
Time, 0.048, Pos_X, -0.0009995857511799998, Pos_Y, -0.0010415503566092636, Pos_Z, -0.0008822980176083325, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999965363597423, -0.008322956534244273, BFz, 0.0, 0.008322956534244271, -0.9999653635974233
Time, 0.05, Pos_X, -0.0010893454491799999, Pos_Y, -0.0011352637517653447, Pos_Z, -0.0009486967146692118, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999640740067627, -0.008476478973899155, BFz, 0.0, 0.008476478973899153, -0.9999640740067628
