Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1, 0, 0,                         BFy, 0, -1, 0, BFz, 0, 0, -1
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -1.0, 0.0, BFz, 0.0, 0.0, -1.0
Time, 0.002, Pos_X, 6.782882e-08, Pos_Y, 1.0382842133062577e-07, Pos_Z, -1.9386202297054485e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999978525905823, 0.0020723933565730554, BFz, 0.0, -0.0020723933565730554, -0.9999978525905823
Time, 0.004, Pos_X, 1.85155822e-07, Pos_Y, 3.3109952271953104e-07, Pos_Z, -8.047611434398651e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999912754867006, 0.004177194091962469, BFz, 0.0, -0.004177194091962469, -0.9999912754867005
Time, 0.006, Pos_X, 1.7245168000000002e-07, Pos_Y, 5.08192705039488e-07, Pos_Z, -1.8934559363823606e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999800404376523, 0.0063181268039824365, BFz, 0.0, -0.0063181268039824365, -0.9999800404376523
Time, 0.008, Pos_X, -1.63707068e-07, Pos_Y, 4.510159563784837e-07, Pos_Z, -3.5253877821456254e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999638841483026, 0.008498846924156872, BFz, 0.0, -0.00849884692415687, -0.9999638841483024
Time, 0.01, Pos_X, -1.031233636e-06, Pos_Y, -3.674454139027965e-08, Pos_Z, -5.769588034380583e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999425082050201, 0.010722886022619291, BFz, 0.0, -0.01072288602261929, -0.9999425082050197
Time, 0.012, Pos_X, -2.655043924e-06, Pos_Y, -1.1663346164946632e-06, Pos_Z, -8.696385208638651e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999155814530658, 0.012993458638020561, BFz, 0.0, -0.01299345863802056, -0.9999155814530656
Time, 0.014, Pos_X, -5.277196532e-06, Pos_Y, -3.1632092985632372e-06, Pos_Z, -1.2377176008787559e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9998827447809795, 0.015313284731075025, BFz, 0.0, -0.015313284731075023, -0.9998827447809795
Time, 0.016, Pos_X, -9.15336476e-06, Pos_Y, -6.264407470668863e-06, Pos_Z, -1.688340655317192e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9998436174262939, 0.017684476014373833, BFz, 0.0, -0.01768447601437383, -0.999843617426294
Time, 0.018, Pos_X, -1.4550586967999993e-05, Pos_Y, -1.0718782737218745e-05, Pos_Z, -2.2282258309013747e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999797807056, 0.0201083317561158, BFz, 0.0, -0.0201083317561158, -0.9997978070560001
Time, 0.02, Pos_X, -2.1746859056e-05, Pos_Y, -1.6788133996848867e-05, Pos_Z, -2.863295002175535e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9997449207631336, 0.02258524758147027, BFz, 0.0, -0.022585247581470267, -0.9997449207631337
Time, 0.022, Pos_X, -3.103068354399999e-05, Pos_Y, -2.474722344686796e-05, Pos_Z, -3.5986683205441274e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9996845750347679, 0.025114745420889352, BFz, 0.0, -0.025114745420889345, -0.9996845750347679
Time, 0.024, Pos_X, -4.2700665492e-05, Pos_Y, -3.488457297689437e-05, Pos_Z, -4.4387896808440166e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9996164043627502, 0.027695561537680935, BFz, 0.0, -0.027695561537680928, -0.9996164043627501
Time, 0.026, Pos_X, -5.7064283099999993e-05, Pos_Y, -4.7503578638505494e-05, Pos_Z, -5.3874355220985127e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9995400686031741, 0.03032575236928033, BFz, 0.0, -0.03032575236928032, -0.999540068603174
Time, 0.028, Pos_X, -7.443566524800001e-05, Pos_Y, -6.29222860277705e-05, Pos_Z, -6.447643973405091e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9994552150504415, 0.03300413774781305, BFz, 0.0, -0.033004137747813043, -0.9994552150504415
Time, 0.03, Pos_X, -9.5132926336e-05, Pos_Y, -8.147171345685399e-05, Pos_Z, -7.621590402400419e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999361583090762, 0.035727107947988966, BFz, 0.0, -0.03572710794798896, -0.9993615830907618
Time, 0.032, Pos_X, -0.00011947552032400002, Pos_Y, -0.00010349372889032915, Pos_Z, -8.910432782786744e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999258952174365, 0.03849086254412899, BFz, 0.0, -0.03849086254412899, -0.9992589521743651
Time, 0.034, Pos_X, -0.00014778153861200007, Pos_Y, -0.00012933975664561093, Pos_Z, -0.00010314197868380211, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9991471530077648, 0.041291241643708426, BFz, 0.0, -0.041291241643708426, -0.9991471530077649
Time, 0.036, Pos_X, -0.0001803646705, Pos_Y, -0.00015936971919775465, Pos_Z, -0.00011831731554728276, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.99902608848404, 0.04412340114134404, BFz, 0.0, -0.04412340114134404, -0.9990260884840402
Time, 0.038, Pos_X, -0.00021753054478800004, Pos_Y, -0.00019395129246211235, Pos_Z, -0.00013460636570038065, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9988957543624589, 0.0469816125378302, BFz, 0.0, -0.046981612537830196, -0.9988957543624593
Time, 0.04, Pos_X, -0.0002595717228760001, Pos_Y, -0.00023345891227315003, Pos_Z, -0.00015197084722850407, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9987562672754507, 0.04985898693323833, BFz, 0.0, -0.049858986933238314, -0.9987562672754511
Time, 0.042, Pos_X, -0.00030676289356400017, Pos_Y, -0.00027827237978561277, Pos_Z, -0.00017035592361830333, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9986079025003298, 0.05274710479156721, BFz, 0.0, -0.0527471047915672, -0.9986079025003299
Time, 0.044, Pos_X, -0.00035935765665200006, Pos_Y, -0.0003287761916143669, Pos_Z, -0.0001896889904028066, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9984511310852382, 0.05563576938094082, BFz, 0.0, -0.055635769380940815, -0.9984511310852384
Time, 0.046, Pos_X, -0.0004175848329400001, Pos_Y, -0.0003853581838008485, Pos_Z, -0.00020987879397789668, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9982866344651086, 0.058513207469148, BFz, 0.0, -0.05851320746914801, -0.9982866344651087
Time, 0.048, Pos_X, -0.00048164485382800015, Pos_Y, -0.00044840755426774076, Pos_Z, -0.0002308149916926713, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9981153239381881, 0.06136611540391239, BFz, 0.0, -0.061366115403912395, -0.9981153239381885
Time, 0.05, Pos_X, -0.0005517072959160003, Pos_Y, -0.0005183130143649029, Pos_Z, -0.0002523687401726504, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9979383560057159, 0.06417972898516457, BFz, 0.0, -0.06417972898516458, -0.9979383560057163
Time, 0.052, Pos_X, -0.0006279092152040001, Pos_Y, -0.000595460827593664, Pos_Z, -0.0002743941472227013, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9977571540794182, 0.06693774333916808, BFz, 0.0, -0.0669377433391681, -0.9977571540794187
Time, 0.054, Pos_X, -0.0007103546478920001, Pos_Y, -0.0006802332291108848, Pos_Z, -0.0002967307646899201, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9975734146097331, 0.06962242787979667, BFz, 0.0, -0.0696224278797967, -0.9975734146097336
Time, 0.056, Pos_X, -0.0007991183009800002, Pos_Y, -0.0007730115287989774, Pos_Z, -0.0003192069061455365, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9973890833785805, 0.0722150701532256, BFz, 0.0, -0.07221507015322565, -0.9973890833785809
Time, 0.058, Pos_X, -0.0008942465488680003, Pos_Y, -0.0008741742277390094, Pos_Z, -0.00034164353701275396, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9972062758066795, 0.07469701126399138, BFz, 0.0, -0.0746970112639914, -0.9972062758066801
Time, 0.06, Pos_X, -0.0009957569097560001, Pos_Y, -0.0009840913618253397, Pos_Z, -0.000363858759670542, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9970271344763142, 0.07705123696573439, BFz, 0.0, -0.07705123696573442, -0.9970271344763147
Time, 0.062, Pos_X, -0.0011036416730440001, Pos_Y, -0.0011031243938735996, Pos_Z, -0.0003856729983334039, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9968536384362929, 0.0792642639297477, BFz, 0.0, -0.07926426392974774, -0.9968536384362935
Time, 0.064, Pos_X, -0.0012178725979320002, Pos_Y, -0.001231626259412317, Pos_Z, -0.0004069141502995453, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9966873869034582, 0.08132805658293421, BFz, 0.0, -0.08132805658293427, -0.9966873869034586
Time, 0.066, Pos_X, -0.0013384062520200002, Pos_Y, -0.0013699419206285855, Pos_Z, -0.00042742249283301084, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9965293846790481, 0.08324172914589384, BFz, 0.0, -0.08324172914589388, -0.9965293846790485
Time, 0.068, Pos_X, -0.0014651895319080003, Pos_Y, -0.0015184091225453754, Pos_Z, -0.00044705571432310676, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9963798395043657, 0.08501303093793806, BFz, 0.0, -0.0850130309379381, -0.9963798395043661
Time, 0.07, Pos_X, -0.0015981664515960004, Pos_Y, -0.0016773595193932706, Pos_Z, -0.0004656939986948557, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9962380375263565, 0.08665894406023167, BFz, 0.0, -0.08665894406023168, -0.9962380375263569
Time, 0.072, Pos_X, -0.0017372837816839997, Pos_Y, -0.0018471201490473372, Pos_Z, -0.00048324363913417636, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.996102293947796, 0.08820555533490486, BFz, 0.0, -0.08820555533490486, -0.9961022939477964
Time, 0.074, Pos_X, -0.0018824962455719998, Pos_Y, -0.0020280146236299054, Pos_Z, -0.0004996389117775319, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9959699980053125, 0.0896870284561716, BFz, 0.0, -0.0896870284561716, -0.995969998005313
Time, 0.076, Pos_X, -0.0020337726026599997, Pos_Y, -0.0022203647588437602, Pos_Z, -0.0005148442900707283, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9958377624471845, 0.09114357291759607, BFz, 0.0, -0.09114357291759603, -0.995837762447185
Time, 0.078, Pos_X, -0.002191101107948, Pos_Y, -0.0024244921710930636, Pos_Z, -0.0005288565179697709, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9957016492574097, 0.09261871120931357, BFz, 0.0, -0.09261871120931353, -0.9957016492574102
Time, 0.08, Pos_X, -0.002354493671436, Pos_Y, -0.0026407194862584984, Pos_Z, -0.0005417060304511761, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.995557418398929, 0.09415639474225765, BFz, 0.0, -0.09415639474225761, -0.9955574183989297
Time, 0.082, Pos_X, -0.0025239893017240003, Pos_Y, -0.002869371666661279, Pos_Z, -0.0005534565372154744, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9954007759726918, 0.09579820036390432, BFz, 0.0, -0.09579820036390428, -0.9954007759726927
Time, 0.084, Pos_X, -0.0026996559678120003, Pos_Y, -0.0031107770394835734, Pos_Z, -0.0005642023656470853, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.995227590714654, 0.09758095449576497, BFz, 0.0, -0.09758095449576494, -0.995227590714655
Time, 0.086, Pos_X, -0.0028815905972999992, Pos_Y, -0.003365267474780858, Pos_Z, -0.0005740647115930739, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9950340546873846, 0.0995350692589393, BFz, 0.0, -0.09953506925893928, -0.9950340546873857
Time, 0.088, Pos_X, -0.0030699180175879992, Pos_Y, -0.003633178048964395, Pos_Z, -0.0005831869237216163, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9948167929400227, 0.10168357037656955, BFz, 0.0, -0.10168357037656954, -0.9948167929400237
Time, 0.09, Pos_X, -0.0032647884246759995, Pos_Y, -0.0039148461466288476, Pos_Z, -0.0005917290646554328, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9945729242017676, 0.10404181104125246, BFz, 0.0, -0.10404181104125246, -0.9945729242017685
Time, 0.092, Pos_X, -0.0034663735769639996, Pos_Y, -0.004210609827291594, Pos_Z, -0.0005998621772249989, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9943001366453226, 0.10661725126400294, BFz, 0.0, -0.10661725126400294, -0.9943001366453235
Time, 0.094, Pos_X, -0.0036748619492519997, Pos_Y, -0.004520806155344508, Pos_Z, -0.0006077621124426141, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9939967232306399, 0.10940984510887967, BFz, 0.0, -0.10940984510887967, -0.9939967232306409
Time, 0.096, Pos_X, -0.0038904527723399997, Pos_Y, -0.004845769237614949, Pos_Z, -0.0006156030165777183, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9936616204552183, 0.1124125617282537, BFz, 0.0, -0.11241256172825369, -0.9936616204552193
Time, 0.098, Pos_X, -0.004113349992428, Pos_Y, -0.005185827934878709, Pos_Z, -0.0006235509793985356, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9932944829182101, 0.11561172174241029, BFz, 0.0, -0.1156117217424103, -0.993294482918211
Time, 0.1, Pos_X, -0.004343755588716, Pos_Y, -0.005541303032958148, Pos_Z, -0.0006317582747693503, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9928957981643637, 0.11898711689737596, BFz, 0.0, -0.11898711689737594, -0.9928957981643646
Time, 0.102, Pos_X, -0.0045818623948039984, Pos_Y, -0.00591250398938107, Pos_Z, -0.0006403585895437526, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9924669681885993, 0.12251251795032447, BFz, 0.0, -0.12251251795032447, -0.9924669681886003
Time, 0.104, Pos_X, -0.004827847654291999, Pos_Y, -0.006299725780819014, Pos_Z, -0.000649462863069043, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9920104196911237, 0.12615596388692643, BFz, 0.0, -0.12615596388692643, -0.9920104196911246
Time, 0.106, Pos_X, -0.005081867750379999, Pos_Y, -0.00670324629953986, Pos_Z, -0.0006591563658820838, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9915296325670095, 0.12988066731246076, BFz, 0.0, -0.12988066731246076, -0.9915296325670104
Time, 0.108, Pos_X, -0.005344053220667999, Pos_Y, -0.007123323643932009, Pos_Z, -0.0006694974841779988, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9910291392248055, 0.1336459696636596, BFz, 0.0, -0.1336459696636596, -0.9910291392248064
Time, 0.11, Pos_X, -0.005614504100955999, Pos_Y, -0.007560193224308827, Pos_Z, -0.0006805188416504668, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9905144831061877, 0.13740836494508027, BFz, 0.0, -0.13740836494508027, -0.9905144831061886
Time, 0.112, Pos_X, -0.005893287840843999, Pos_Y, -0.008014065404661926, Pos_Z, -0.0006922315144232947, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9899921870865768, 0.14112217936077562, BFz, 0.0, -0.14112217936077562, -0.9899921870865778
Time, 0.114, Pos_X, -0.0061804387477319995, Pos_Y, -0.008485123628085834, Pos_Z, -0.0007046310324135217, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9894696365953499, 0.14474058952437854, BFz, 0.0, -0.14474058952437854, -0.9894696365953509
