Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1, 0, 0,                         BFy, 0, -1, 0, BFz, 0, 0, -1
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -1.0, 0.0, BFz, 0.0, 0.0, -1.0
Time, 0.002, Pos_X, 3.1190366e-07, Pos_Y, 1.3734139587587758e-07, Pos_Z, -3.0961484603811916e-07, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999998545275451, -0.000539393073844387, BFz, 0.0, 0.000539393073844387, -0.9999998545275453
Time, 0.004, Pos_X, 1.2636360600000002e-06, Pos_Y, 5.786853975114753e-07, Pos_Z, -1.1958611549003983e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999994253915031, -0.0010720152346702654, BFz, 0.0, 0.0010720152346702652, -0.9999994253915031
Time, 0.006, Pos_X, 2.8812488400000006e-06, Pos_Y, 1.3810680235729345e-06, Pos_Z, -2.5763114585279896e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999998722928042, -0.0015981684156742967, BFz, 0.0, 0.0015981684156742963, -0.999998722928042
Time, 0.008, Pos_X, 5.177704160000001e-06, Pos_Y, 2.5978236978852814e-06, Pos_Z, -4.374251665868421e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999977557077842, -0.002118626771059387, BFz, 0.0, 0.0021186267710593867, -0.9999977557077842
Time, 0.01, Pos_X, 8.150798920000002e-06, Pos_Y, 4.277704635340702e-06, Pos_Z, -6.519525476840077e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999965290936602, -0.002634729707695753, BFz, 0.0, 0.0026347297076957524, -0.9999965290936602
Time, 0.012, Pos_X, 1.1781408180000003e-05, Pos_Y, 6.463847929477239e-06, Pos_Z, -8.949896912743672e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999950434750225, -0.0031484957341237716, BFz, 0.0, 0.003148495734123771, -0.9999950434750228
Time, 0.014, Pos_X, 1.603166638e-05, Pos_Y, 9.19273508083988e-06, Pos_Z, -1.1612323878823615e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999932921096504, -0.0036627497462034674, BFz, 0.0, 0.0036627497462034674, -0.9999932921096506
Time, 0.016, Pos_X, 2.0842927420000003e-05, Pos_Y, 1.2492987601827519e-05, Pos_Z, -1.4464510371208104e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999912593950016, -0.004181044558337755, BFz, 0.0, 0.0041810445583377554, -0.9999912593950017
Time, 0.018, Pos_X, 2.6133983019999997e-05, Pos_Y, 1.638410268872955e-05, Pos_Z, -1.7476859663765754e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999889192474622, -0.004707587736051346, BFz, 0.0, 0.0047075877360513475, -0.9999889192474622
