Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1, 0, 0,                         BFy, 0, -1, 0, BFz, 0, 0, -1
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -1.0, 0.0, BFz, 0.0, 0.0, -1.0
Time, 0.002, Pos_X, -1.7716007199999998e-06, Pos_Y, 4.501597790776656e-06, Pos_Z, 1.5487112862598248e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9993919463958976, -0.034867427192427844, BFz, 0.0, 0.034867427192427844, -0.9993919463958975
Time, 0.004, Pos_X, -7.136827219999999e-06, Pos_Y, 1.8113889357683338e-05, Pos_Z, 5.818262763608569e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9975525156805616, -0.06992123039093677, BFz, 0.0, 0.06992123039093676, -0.9975525156805615
Time, 0.006, Pos_X, -1.619765268e-05, Pos_Y, 4.102452784747286e-05, Pos_Z, 1.2031441563110494e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9944583400753555, -0.10513139328748622, BFz, 0.0, 0.1051313932874862, -0.9944583400753555
Time, 0.008, Pos_X, -2.905838304e-05, Pos_Y, 7.336291075687746e-05, Pos_Z, 1.936423227178908e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9900858097996084, -0.14046383603423745, BFz, 0.0, 0.14046383603423743, -0.9900858097996083
Time, 0.01, Pos_X, -4.5824824e-05, Pos_Y, 0.00011519304727435565, Pos_Z, 2.694901516195081e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9844118302606732, -0.17587878906460153, BFz, 0.0, 0.1758787890646015, -0.9844118302606732
Time, 0.012, Pos_X, -6.660258476e-05, Pos_Y, 0.00016650627186579913, Pos_Z, 3.3880223580083105e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9774148301568435, -0.21132971818811502, BFz, 0.0, 0.211329718188115, -0.9774148301568436
Time, 0.014, Pos_X, -9.149640712e-05, Pos_Y, 0.00022721380301191812, Pos_Z, 3.922268014132132e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9690758992113869, -0.2467628447875426, BFz, 0.0, 0.24676284478754254, -0.969075899211387
Time, 0.016, Pos_X, -0.00012060907648000001, Pos_Y, 0.00029713878046270316, Pos_Z, 4.202123405747251e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9593801284381605, -0.282116587881637, BFz, 0.0, 0.28211658788163696, -0.9593801284381606
Time, 0.018, Pos_X, -0.00015403918783999998, Pos_Y, 0.000376007537509776, Pos_Z, 4.13125867699044e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9483181688094912, -0.3173210530453536, BFz, 0.0, 0.3173210530453536, -0.9483181688094913
