Time, 0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1, 0, 0,                         BFy, 0, -1, 0, BFz, 0, 0, -1
Time, 0.0, Pos_X, 0.0, Pos_Y, 0.0, Pos_Z, 0.0, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -1.0, 0.0, BFz, 0.0, 0.0, -1.0
Time, 0.002, Pos_X, 4.7105384e-07, Pos_Y, 1.0697434909701188e-06, Pos_Z, 3.0668552040623822e-06, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999994728407003, -0.0010268000395708987, BFz, 0.0, 0.0010268000395708987, -0.9999994728407003
Time, 0.004, Pos_X, 1.86917624e-06, Pos_Y, 4.2243277004175284e-06, Pos_Z, 1.2263812722438628e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999979247237749, -0.002037289410686071, BFz, 0.0, 0.002037289410686071, -0.999997924723775
Time, 0.006, Pos_X, 4.16315636e-06, Pos_Y, 9.351017185788216e-06, Pos_Z, 2.7583276154505462e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999954092019046, -0.0030301114031149323, BFz, 0.0, 0.0030301114031149323, -0.9999954092019044
Time, 0.008, Pos_X, 7.319301040000001e-06, Pos_Y, 1.6329665984515846e-05, Pos_Z, 4.901700140415818e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999919844587571, -0.004003875402222894, BFz, 0.0, 0.004003875402222894, -0.999991984458757
Time, 0.01, Pos_X, 1.130089332e-05, Pos_Y, 2.503194745961646e-05, Pos_Z, 7.655598666676122e-05, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.999987713373061, -0.00495712647777898, BFz, 0.0, 0.00495712647777898, -0.9999877133730607
Time, 0.012, Pos_X, 1.60679868e-05, Pos_Y, 3.532112528183609e-05, Pos_Z, 0.00011019045148313855, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999826634885273, -0.005888354811920444, BFz, 0.0, 0.005888354811920443, -0.9999826634885268
Time, 0.014, Pos_X, 2.157766402e-05, Pos_Y, 4.705178558043531e-05, Pos_Z, 0.0001499100807531707, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999769067539189, -0.006796025225422453, BFz, 0.0, 0.006796025225422452, -0.9999769067539185
Time, 0.016, Pos_X, 2.7783686940000002e-05, Pos_Y, 6.00696702935831e-05, Pos_Z, 0.00019570375464433805, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999705193501813, -0.007678569562703393, BFz, 0.0, 0.007678569562703391, -0.9999705193501809
Time, 0.018, Pos_X, 3.4635926499999994e-05, Pos_Y, 7.421153587819785e-05, Pos_Z, 0.00024755968888069804, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999635819344188, -0.008534330957215964, BFz, 0.0, 0.00853433095721596, -0.9999635819344184
Time, 0.02, Pos_X, 4.208033546e-05, Pos_Y, 8.93050050322049e-05, Pos_Z, 0.00030546572308499893, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999561791877595, -0.009361607993181012, BFz, 0.0, 0.009361607993181009, -0.9999561791877591
Time, 0.022, Pos_X, 5.005900989999999e-05, Pos_Y, 0.00010516866083252352, Pos_Z, 0.00036940929006634287, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999484001406205, -0.010158595189032478, BFz, 0.0, 0.010158595189032475, -0.9999484001406199
Time, 0.024, Pos_X, 5.850990212e-05, Pos_Y, 0.00012161211648574245, Pos_Z, 0.0004393775865688131, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999403380374295, -0.010923386177929796, BFz, 0.0, 0.010923386177929793, -0.9999403380374289
Time, 0.026, Pos_X, 6.736678005e-05, Pos_Y, 0.00013843599121818358, Pos_Z, 0.00051535736871018, BFx, 1.0, 0.0, 0.0,                             BFy, 0.0, -0.9999320901803117, -0.011653970466489435, BFz, 0.0, 0.011653970466489432, -0.999932090180311
